timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
16,[ 1.52784324 -0.66333383],-1.28206,"[-1.45508631 -0.54875134  0.62033335  0.30584438  1.38878209  1.40561717
  1.65771287  0.39005394 -1.28256993 -1.23625524  0.        ]",[ 1.02037725  0.44293945],"[[  9.0061475   -3.00645464   0.15943313   0.15982293]
 [ 52.49015951   0.15931167   0.           0.        ]]",[-0.32999536 -0.36254838],-0.208708134181
17,[ 1.62453771 -0.70606923],-1.34278,"[-1.28419715 -0.54450392 -0.89397644  0.23529763  1.38877789  1.40561285
  1.75419627  0.62802172 -1.41476018 -1.16079547  0.        ]",[ 1.2217476  -0.45702271],"[[ 10.08524998  -2.9856845    0.15943313   0.15982293]
 [ 55.41033319   1.91193754   0.           0.        ]]",[-0.32999536 -0.36254838],-0.21558589058
18,[ 1.75429785 -0.71254522],-1.47611,"[ 0.11434645 -0.53991353 -1.42984027  0.16850824  1.38877369  1.40560853
  1.84876271  0.37751058 -1.54015318 -1.28798652  0.        ]",[ 1.37755004 -0.03129849],"[[ 11.22217376  -2.96595804   0.15943313   0.15982293]
 [ 58.27253068   0.06694164   0.           0.        ]]",[-0.32999536 -0.36254838],-0.23824562056
19,[ 1.69935012 -0.73343074],-1.51235,"[ 1.16772044 -0.53988571 -0.20590729  0.16813633  1.38876949  1.40560421
  1.94146056  0.36088615 -1.46992146 -1.47034984  0.        ]",[ 2.05445117 -0.74992854],"[[  1.24157747e+01  -2.96584806e+00   1.59433134e-01   1.59822926e-01]
 [  6.10782183e+01  -5.54930941e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.24621007996
20,[ 1.52782178 -0.69075155],-1.30248,"[ 0.4317456  -0.54683108  1.33895682  0.27272052  1.38876529  1.40559989
  2.03232214 -0.04175404 -1.3130629  -1.4477889   0.        ]",[ 1.10095153 -0.26244919],"[[ 13.66493194  -2.99671045   0.15943313   0.15982293]
 [ 63.82837756  -3.02090842   0.           0.        ]]",[-0.32999536 -0.36254838],-0.229986622918
21,[ 1.43143415 -0.69703865],-1.24958,"[-1.21410573 -0.55193263  1.01723943  0.36697919  1.38876109  1.40559557
  2.12139074  0.3591476  -1.27399516 -1.29335356  0.        ]",[-0.07864571 -0.20341106],"[[ 14.96854932  -3.02440638   0.15943313   0.15982293]
 [ 66.5243217   -0.06829763   0.           0.        ]]",[-0.32999536 -0.36254838],-0.212822736488
22,[ 1.59809399 -0.70949221],-1.3058,"[-1.3526271  -0.55095973 -0.79023474  0.34736019  1.38875689  1.40559125
  2.06757577  0.42710865 -1.38500307 -1.1821615   0.        ]",[ 1.53540641  0.48451965],"[[ 16.28269838  -3.01865005   0.15943313   0.15982293]
 [ 64.89599588   0.43223329   0.           0.        ]]",[-0.32999536 -0.36254838],-0.214244286207
23,[ 1.69402802 -0.76001143],-1.42779,"[ 0.24965936 -0.54560488 -1.38831309  0.25270803  1.38875269  1.40558693
  2.15593637  0.68679806 -1.52435452 -1.29496354  0.        ]",[ 1.06235599 -0.64590595],"[[ 17.60745326  -2.99081691   0.15943313   0.15982293]
 [ 67.57054784   2.34482886   0.           0.        ]]",[-0.32999536 -0.36254838],-0.237183034701
24,[ 1.60601079 -0.76215863],-1.43273,"[ 1.17066874 -0.54089663  0.21753738  0.18221539  1.38874849  1.40558262
  2.24253959  0.33371206 -1.43050574 -1.48704536  0.        ]",[ 1.09552782 -0.06624909],"[[ 18.98516535  -2.97001254   0.15943313   0.15982293]
 [ 70.19196571  -0.25561181   0.           0.        ]]",[-0.32999536 -0.36254838],-0.243999425376
25,[ 1.37876689 -0.73379397],-1.19219,"[-0.1877364  -0.54269815  1.50141714  0.20812609  1.38874429  1.4055783
  2.32743417  0.29929926 -1.25549955 -1.39293421  0.        ]",[ 0.84387878 -0.2212893 ],"[[ 20.41478787  -2.97766783   0.15943313   0.15982293]
 [ 72.76172736  -0.50905593   0.           0.        ]]",[-0.32999536 -0.36254838],-0.220012444957
26,[ 1.4358449  -0.72318542],-1.30652,"[-1.56696535 -0.54678407  0.16807203  0.27200813  1.38874009  1.40557398
  2.39022316  0.18220293 -1.31083006 -1.19363457  0.        ]",[ 1.76398284 -0.48854106],"[[ 21.88909353  -2.99650126   0.15943313   0.15982293]
 [ 74.66251716  -1.37145579   0.           0.        ]]",[-0.32999536 -0.36254838],-0.207850941912
27,[ 1.63653457 -0.75723052],-1.37408,"[-0.40785081 -0.5495645  -1.45006196  0.32079206  1.38873589  1.40556966
  2.47219316  0.35589187 -1.48174029 -1.22545295  0.        ]",[ 1.73188982 -1.40718348],"[[ 23.40724037  -3.01084838   0.15943313   0.15982293]
 [ 77.14387384  -0.09225455   0.           0.        ]]",[-0.32999536 -0.36254838],-0.22744299794
28,[ 1.60059381 -0.77729166],-1.42729,"[ 1.16610718 -0.5493531  -0.21709372  0.3169084   1.38873169  1.40556534
  2.55253422  0.38544767 -1.47072191 -1.4286394   0.        ]",[ 0.6589963  -1.10017703],"[[ 24.97452016  -3.00970736   0.15943313   0.15982293]
 [ 79.57599398   0.12542355   0.           0.        ]]",[-0.32999536 -0.36254838],-0.24276227931
29,[ 1.353315   -0.75506079],-1.22265,"[-0.02060653 -0.54889693  1.48945943  0.30862653  1.38872749  1.40556102
  2.58667255  0.38265389 -1.28828034 -1.41136132  0.        ]",[ 1.60968224 -1.75468584],"[[ 26.57641273  -3.00727344   0.15943313   0.15982293]
 [ 80.60981732   0.10485107   0.           0.        ]]",[-0.32999536 -0.36254838],-0.224543332377
30,[ 1.38136804 -0.75993925],-1.2792,"[-1.5714873  -0.54858506  0.10882603  0.30305507  1.38872329  1.4055567
  2.66474265  0.37659454 -1.31470819 -1.1986722   0.        ]",[ 0.41149937 -1.42100174],"[[  2.82123228e+01  -3.00563566e+00   1.59433134e-01   1.59822926e-01]
 [  8.29733094e+01   6.02280800e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.208644763069
31,[ 1.60718262 -0.78508139],-1.37125,"[-0.15883623 -0.54841629 -1.46726954  0.30007392  1.38871909  1.40555238
  2.6642797   0.37251015 -1.5004812  -1.24736396  0.        ]",[ 1.542105  -0.9221203],"[[  2.98716551e+01  -3.00475922e+00   1.59433134e-01   1.59822926e-01]
 [  8.29599722e+01   3.01503754e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.2310566934
32,[ 1.5250845  -0.80041754],-1.3819,"[ 1.17018943 -0.54831801  0.22130969  0.29835204  1.38871489  1.40554806
  2.74081003  0.37109858 -1.43813218 -1.4566049   0.        ]",[ 1.14623805 -1.36692343],"[[  3.15541015e+01  -3.00425299e+00   1.59433134e-01   1.59822926e-01]
 [  8.52769461e+01   1.97575581e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.242078042511
33,[ 1.27448547 -0.77279437],-1.16438,"[-0.59718662 -0.54827607  1.43700185  0.29762641  1.38871069  1.40554375
  2.81582251  0.36906223 -1.26184768 -1.35524928  0.        ]",[ 1.55856159 -0.8278359 ],"[[  3.32824272e+01  -3.00403971e+00   1.59433134e-01   1.59822926e-01]
 [  8.75480534e+01   4.76333463e-03   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.217190112498
34,[ 1.42840183 -0.78810692],-1.24765,"[-1.40653925 -0.54823093 -0.69260026  0.29684574  1.38870649  1.40553943
  2.88934707  0.37024168 -1.38301419 -1.17133964  0.        ]",[ 0.92984804 -0.42774591],"[[  3.50557239e+01  -3.00381023e+00   1.59433134e-01   1.59822926e-01]
 [  8.97742016e+01   1.34529836e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.213197858377
35,[ 1.56678855 -0.82016122],-1.41324,"[ 0.7362957  -0.54810272 -1.07751433  0.29461252  1.38870229  1.40553511
  2.95223631  0.37365356 -1.51522201 -1.35087355  0.        ]",[ 3.02831546 -1.88491395],"[[  3.68703147e+01  -3.00315354e+00   1.59433134e-01   1.59822926e-01]
 [  9.16785264e+01   3.85841547e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.240703395147
36,[ 1.31363285 -0.81410313],-1.19077,"[ 0.51877772 -0.54809032  1.28673735  0.29440849  1.3886981   1.40553079
  3.02305429  0.36633123 -1.32601878 -1.45125425  0.        ]",[ 1.37403225 -1.73354223],"[[  3.87254004e+01  -3.00309363e+00   1.59433134e-01   1.59822926e-01]
 [  9.38229041e+01  -1.53403122e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.231449603572
37,[ 1.27286887 -0.8008548 ],-1.18756,"[-1.54157541 -0.54815785  0.3375585   0.29560209  1.3886939   1.40552647
  3.09246719  0.36617114 -1.29899484 -1.21106328  0.        ]",[ 0.10664943 -0.92236682],"[[  4.06229479e+01  -3.00344477e+00   1.59433134e-01   1.59822926e-01]
 [  9.59248353e+01  -1.65162263e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.208162563158
38,[ 1.53134215 -0.8300184 ],-1.34697,"[-0.03702053 -0.54819289 -1.45796297  0.29622855  1.3886897   1.40552215
  3.04364558  0.36781598 -1.50649985 -1.25929701  0.        ]",[ 1.2614167  -0.89288686],"[[  4.25266282e+01  -3.00362911e+00   1.59433134e-01   1.59822926e-01]
 [  9.44481218e+01  -4.39906247e-03   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.232600763758
39,[ 1.40025663 -0.83515894],-1.27925,"[ 1.04351092 -0.54819512  0.668268    0.29628039  1.3886855   1.40551784
  3.11264768  0.36857071 -1.39821996 -1.46817815  0.        ]",[ 2.17783726 -2.03495965],"[[  4.44365558e+01  -3.00364445e+00   1.59433134e-01   1.59822926e-01]
 [  9.65376744e+01   1.16251168e-03   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.239419033333
40,[ 1.20386446 -0.80778921],-1.23245,"[-1.21723489 -0.54821068  1.01352073  0.29656584  1.3886813   1.40551352
  3.18028034  0.36754441 -1.26369127 -1.2759325   0.        ]",[ 1.59706946 -2.70031108],"[[  4.63878594e+01  -3.00372849e+00   1.59433134e-01   1.59822926e-01]
 [  9.85858610e+01  -6.39282858e-03   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.21037779195
41,[ 1.4496392  -0.84748292],-1.29159,"[-0.62250955 -0.54823262 -1.39475797  0.2969636   1.3886771   1.4055092
  3.24657059  0.36775209 -1.47344263 -1.20817277  0.        ]",[ 1.78249109 -1.16258871],"[[  4.83797200e+01  -3.00384557e+00   1.59433134e-01   1.59822926e-01]
 [  1.00593501e+02  -4.86010464e-03   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.225270714337
42,[ 1.40998185 -0.85548759],-1.28894,"[ 1.16869554 -0.54824635  0.23259151  0.29721738  1.3886729   1.40550488
  3.3115449   0.36804383 -1.43709547 -1.4573032   0.        ]",[ 1.33637247 -0.42931564],"[[  5.04113345e+01  -3.00392030e+00   1.59433134e-01   1.59822926e-01]
 [  1.02561398e+02  -2.70834286e-03   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.242049029139
43,[ 1.13580751 -0.82919031],-1.14626,"[-1.02499463 -0.54813583  1.20260869  0.29529194  1.3886687   1.40550056
  3.37522913  0.37390876 -1.25848184 -1.30319514  0.        ]",[ 0.83069081 -1.93961987],"[[  5.24819162e+01  -3.00335415e+00   1.59433134e-01   1.59822926e-01]
 [  1.04490334e+02   4.04887825e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.212286775156
44,[ 1.40260518 -0.86560202],-1.25565,"[-0.72455136 -0.54811032 -1.35409545  0.29485826  1.3886645   1.40549624
  3.41550327  0.36683076 -1.46597695 -1.20062509  0.        ]",[ 1.1584202  -0.80318833],"[[  5.45839675e+01  -3.00322670e+00   1.59433134e-01   1.59822926e-01]
 [  1.05710739e+02  -1.16358456e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.223925794216
45,[ 1.3613739  -0.87283921],-1.27981,"[ 1.16386867 -0.54812506  0.26542288  0.29512859  1.3886603   1.40549193
  3.47712268  0.36846134 -1.43423349 -1.45906165  0.        ]",[ 0.99555438 -1.18809792],"[[  5.67169105e+01  -3.00330630e+00   1.59433134e-01   1.59822926e-01]
 [  1.07577332e+02   3.76128895e-04   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.241937027965
46,[ 1.09708846 -0.84600776],-1.11684,"[-1.15238235 -0.54815912  1.0855597   0.29573731  1.3886561   1.40548761
  3.53693678  0.36670371 -1.26123388 -1.28542594  0.        ]",[ 1.83457913 -0.64599687],"[[  5.88866379e+01  -3.00348542e+00   1.59433134e-01   1.59822926e-01]
 [  1.09389372e+02  -1.25651540e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.210983393165
47,[ 1.38432312 -0.89352173],-1.27516,"[-0.42679811 -0.54812944 -1.44673049  0.29523026  1.38865191  1.40548329
  3.59614418  0.37066921 -1.48712534 -1.22362959  0.        ]",[ 0.78406833 -1.15756843],"[[  6.10924228e+01  -3.00333640e+00   1.59433134e-01   1.59822926e-01]
 [  1.11183141e+02   1.66428953e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.227868887027
48,[ 1.24812818 -0.88882232],-1.16976,"[ 1.01896024 -0.54813877  0.71983473  0.29540609  1.38864771  1.40547897
  3.62593306  0.36678198 -1.39298639 -1.46870269  0.        ]",[ 2.28269561 -0.57041139],"[[  6.33251489e+01  -3.00338821e+00   1.59433134e-01   1.59822926e-01]
 [  1.12086462e+02  -1.19823422e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.238996494447
49,[ 1.09683156 -0.86356503],-1.15204,"[-1.4710679  -0.54809764  0.5800275   0.29469929  1.38864351  1.40547465
  3.68337146  0.37117959 -1.28399143 -1.22973521  0.        ]",[ 0.24526587 -1.89243037],"[[  6.55843399e+01  -3.00318043e+00   1.59433134e-01   1.59822926e-01]
 [  1.13826838e+02   2.04081173e-02   0.00000000e+00   0.00000000e+00]]",[-0.32999536 -0.36254838],-0.208312712372
