timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
28,[-0.05647619 -0.67805016],-0.704381,"[-1.08676186 -0.47028066  1.14475058 -0.42369502  0.88646771  0.11123705
  0.88583369  0.18752299 -0.73000645  0.1232836   0.        ]",[-0.5839125  -1.66934948],"[[  8.56400531e+00  -2.79036170e+00   1.02428890e-01   1.19322734e-02]
 [  3.00226786e+01  -1.33086270e+00   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.0723165776451
29,[ 0.1786485  -0.61631709],-0.78881,"[-1.50881279 -0.49950691  0.44245246 -0.20586274  0.88646616  0.11123694
  0.79148786 -0.34454339 -0.85299751  0.1729581   0.        ]",[ 0.42463716 -1.38612623],"[[  9.13530114e+00  -2.85643129e+00   1.02428890e-01   1.19322734e-02]
 [  2.71166153e+01  -5.26306888e+00   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.0897330585907
30,[ 0.41281977 -0.59721041],-0.739142,"[-1.51826925 -0.54253812 -0.36948633  0.28213061  0.88646461  0.11123683
  0.82864827 -0.62921183 -0.92384244  0.0819131   0.        ]",[ 1.1928226  -0.11165668],"[[  9.68911773e+00  -3.00036670e+00   1.02428890e-01   1.19322734e-02]
 [  2.82612963e+01  -7.36689784e+00   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.0980249311578
31,[ 0.48460653 -0.67727327],-0.718872,"[-1.08370902 -0.55128851 -1.11050274  0.46971565  0.88646306  0.11123672
  0.93903378  0.36606776 -0.96285386  0.04825887  0.        ]",[ 0.6502175 -0.9664164],"[[  1.02884603e+01  -3.05475626e+00   1.02428890e-01   1.19322734e-02]
 [  3.16615144e+01  -1.13537162e-02   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.103179923901
32,[ 0.57426202 -0.6811235 ],-0.838421,"[-0.26404671 -0.54951611 -1.46437432  0.42335326  0.88646151  0.11123661
  1.00226155  0.49377821 -1.03407974  0.02088547  0.        ]",[ 0.10574942 -0.60889931],"[[  1.09412322e+01  -3.04134406e+00   1.02428890e-01   1.19322734e-02]
 [  3.36091565e+01   9.32484710e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.112848481741
33,[ 0.62240326 -0.66016734],-0.986695,"[ 0.60551937 -0.54688085 -1.19414012  0.36415437  0.88645996  0.1112365
  0.99425098  0.46426435 -1.07420241 -0.06272101  0.        ]",[ 0.23131327 -2.016281  ],"[[  1.16109402e+01  -3.02419167e+00   1.02428890e-01   1.19322734e-02]
 [  3.33624697e+01   7.14369154e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.118863630618
34,[ 0.60940516 -0.64154309],-0.900126,"[ 1.13178208 -0.54504709 -0.39989189  0.32766115  0.88645841  0.11123639
  1.0025387   0.41781471 -1.05091739 -0.15571891  0.        ]",[ 1.84491362 -0.3959804 ],"[[  1.22807516e+01  -3.01360111e+00   1.02428890e-01   1.19322734e-02]
 [  3.36178138e+01   3.71090783e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.117361681276
35,[ 0.42200649 -0.64429379],-0.711512,"[ 1.06801802 -0.54395566  0.62381052  0.30732843  0.88645686  0.11123628
  1.10946737  0.39747578 -0.97394715 -0.20775911  0.        ]",[-0.30989546  0.64940039],"[[  1.29861552e+01  -3.00769428e+00   1.02428890e-01   1.19322734e-02]
 [  3.69115729e+01   2.20781262e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.108624115425
36,[ 0.19242407 -0.66140491],-0.556039,"[ 0.38771873 -0.53762011  1.3669369   0.20371695  0.88645531  0.11123617
  1.04591082  0.74491299 -0.8634399  -0.1924441   0.        ]",[-0.11628858  0.15686697],"[[  1.37047452e+01  -2.97751614e+00   1.02428890e-01   1.19322734e-02]
 [  3.49539295e+01   2.78848872e+00   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.0937215386615
37,[ 0.01631461 -0.66904783],-0.58658,"[-0.53669255 -0.52079768  1.45557261 -0.00558737  0.88645376  0.11123606
  1.00849189  0.82161385 -0.76846773 -0.07024447  0.        ]",[-0.07286288 -0.92739807],"[[  1.43922601e+01  -2.91605929e+00   1.02428890e-01   1.19322734e-02]
 [  3.38013889e+01   3.35534823e+00   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.0778497050775
38,[ 0.06306403 -0.64746583],-0.653986,"[-1.2859324  -0.51083039  0.91644775 -0.1054264   0.88645221  0.11123595
  0.97739286  0.31590201 -0.79580495  0.0899057   0.        ]",[-0.13207194  0.01237767],"[[  1.50586768e+01  -2.88645107e+00   1.02428890e-01   1.19322734e-02]
 [  3.28435142e+01  -3.82057939e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.0807593193639
39,[ 0.11494671 -0.70602745],-0.716549,"[-1.5660786  -0.51331642  0.02474558 -0.08167786  0.88645066  0.11123584
  0.93930809  0.32370249 -0.90763903  0.16376438  0.        ]",[-1.33582117 -0.5026118 ],"[[  1.57037774e+01  -2.89351361e+00   1.02428890e-01   1.19322734e-02]
 [  3.16704561e+01  -3.24406775e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.0968598411261
40,[ 0.31361812 -0.71341193],-0.767264,"[-1.33849778 -0.52199942 -0.79932173  0.00740643  0.88644911  0.11123573
  0.7904164   0.05537958 -1.01060425  0.14043003  0.        ]",[ 0.02640063 -0.29333812],"[[  1.62911714e+01  -2.91989728e+00   1.02428890e-01   1.19322734e-02]
 [  2.70842382e+01  -2.30741434e+00   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.11033582984
41,[ 0.53867769 -0.67960936],-0.816645,"[-0.78842081 -0.53755186 -1.31857066  0.20275386  0.88644756  0.11123562
  0.77640446 -0.09552313 -1.04950708  0.06697068  0.        ]",[-0.00231565 -0.49521193],"[[  1.68285261e+01  -2.97723469e+00   1.02428890e-01   1.19322734e-02]
 [  2.66526711e+01  -3.42264221e+00   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.114982654198
42,[ 0.69438618 -0.64759338],-0.861149,"[-0.08275021 -0.54867756 -1.46211285  0.4036148   0.88644601  0.11123551
  0.75898279  0.25547492 -1.04562145  0.00810947  0.        ]",[ 1.44178009 -1.08576644],"[[  1.73561952e+01  -3.03562835e+00   1.02428890e-01   1.19322734e-02]
 [  2.61160741e+01  -8.28636667e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.114451374284
43,[ 0.68701434 -0.63691378],-0.95876,"[ 0.62666237 -0.54832695 -1.17769282  0.39562579  0.88644446  0.1112354
  0.87073641  0.44584788 -1.06836076 -0.05908946  0.        ]",[ 0.25434091 -0.163951  ],"[[  1.79130551e+01  -3.03331419e+00   1.02428890e-01   1.19322734e-02]
 [  2.95584226e+01   5.78291453e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.118035302149
44,[ 0.65954316 -0.62748945],-0.979464,"[ 1.10824318 -0.54623797 -0.47826183  0.35113583  0.88644291  0.11123529
  0.88442981  0.44869009 -1.05398952 -0.14326975  0.        ]",[-0.28103377 -1.30012816],"[[  1.85084561e+01  -3.02041527e+00   1.02428890e-01   1.19322734e-02]
 [  2.99802623e+01   5.99300289e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.11749532785
45,[ 0.5661028  -0.61363745],-0.798911,"[ 1.14764571 -0.54468849  0.37355047  0.32100997  0.88644136  0.11123518
  0.82903618  0.40842285 -0.99717811 -0.1987125   0.        ]",[ 1.25029839 -1.01311532],"[[  1.90909422e+01  -3.01166956e+00   1.02428890e-01   1.19322734e-02]
 [  2.82740375e+01   3.01714906e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.111392173895
46,[ 0.3844108  -0.60864806],-0.653887,"[ 0.72871486 -0.54389728  1.12537319  0.30639777  0.88643981  0.11123507
  0.93940024  0.38667808 -0.9207842  -0.20307683  0.        ]",[-0.42450295 -0.43067389],"[[  1.96905317e+01  -3.00742404e+00   1.02428890e-01   1.19322734e-02]
 [  3.16735884e+01   1.41016874e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.101538772018
47,[ 0.28606641 -0.56498361],-0.653417,"[-0.02512208 -0.54341047  1.49304065  0.2976401   0.88643826  0.11123496
  0.86447772  0.38176295 -0.85551525 -0.1539094   0.        ]",[ 0.29178524 -1.1829195 ],"[[  2.03008490e+01  -3.00487841e+00   1.02428890e-01   1.19322734e-02]
 [  2.93658273e+01   1.04695620e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.0914592572491
48,[ 0.22837561 -0.56389207],-0.611496,"[-0.81719284 -0.54321622  1.34018632  0.29419837  0.88643671  0.11123485
  0.88310832  0.36979857 -0.82813105 -0.07285806  0.        ]",[ 0.49006655  0.22627009],"[[  2.08939238e+01  -3.00387780e+00   1.02428890e-01   1.19322734e-02]
 [  2.99397449e+01   1.62779749e-02   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.0858932530749
49,[ 0.22825174 -0.606359  ],-0.683394,"[-1.40736704 -0.54134574  0.71077464  0.26217485  0.88643516  0.11123474
  0.92685739  0.49107051 -0.84448671  0.02184706  0.        ]",[ 1.04291262 -0.4019881 ],"[[  2.15062400e+01  -2.99456009e+00   1.02428890e-01   1.19322734e-02]
 [  3.12873803e+01   9.12521033e-01   0.00000000e+00   0.00000000e+00]]",[-0.36250228 -0.37584871],-0.0871382792217
