timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
20,[ 0.26719329 -0.54781038],-0.874475,"[-1.09820305 -0.53979027  1.1334692   0.29603397  1.11449289 -0.07977174
  0.29401509  0.36980789 -1.02606235  0.14982724  0.        ]",[ 0.92915129 -0.02521576],"[[  2.28705815e+00  -3.00318139e+00   1.27836377e-01  -1.07590117e-02]
 [  1.14088761e+01   2.93477100e-03   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.11139470983
21,[ 0.20638701 -0.59446514],-0.893242,"[-1.33737914 -0.53962482  0.84207929  0.29313441  1.11449052 -0.07977166
  0.40287239  0.3770497  -1.0363753   0.18774952  0.        ]",[ 0.32054462 -0.20561086],"[[  2.54988000e+00  -3.00234292e+00   1.27836377e-01  -1.07590117e-02]
 [  1.48618013e+01   5.64548587e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.113415436718
22,[ 0.18871222 -0.64068526],-0.895171,"[-1.51634256 -0.53946262  0.43140044  0.29030921  1.11448814 -0.07977159
  0.43360736  0.37319238 -1.05901696  0.22634653  0.        ]",[-1.11905264 -0.26686403],"[[  2.85689767e+00  -3.00152586e+00   1.27836377e-01  -1.07590117e-02]
 [  1.58367172e+01   2.79522251e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.117236147664
23,[ 0.25549728 -0.66870725],-0.934012,"[-1.5717735  -0.53939716  0.03093195  0.2891803   1.11448577 -0.07977151
  0.2989015   0.37055215 -1.08714393  0.25233304  0.        ]",[ 0.14764834 -0.81656121],"[[  3.13076162e+00  -3.00119940e+00   1.27836377e-01  -1.07590117e-02]
 [  1.15639165e+01   8.44388019e-03   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.121577511332
24,[ 0.28499454 -0.6903525 ],-1.00085,"[-1.53738743 -0.53949292 -0.31458089  0.29086025  1.1144834  -0.07977144
  0.31011371  0.36428787 -1.11524749  0.26630202  0.        ]",[ 0.21285472 -1.76135444],"[[  3.36560836e+00  -3.00168542e+00   1.27836377e-01  -1.07590117e-02]
 [  1.19195729e+01  -3.78462170e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.125635038021
25,[ 0.3173883  -0.71173275],-0.996694,"[-1.42323366 -0.53966815 -0.65478397  0.29394041  1.11448103 -0.07977136
  0.32924319  0.36366403 -1.14639889  0.27220308  0.        ]",[-0.14866174 -1.03244716],"[[  3.61008792e+00  -3.00257637e+00   1.27836377e-01  -1.07590117e-02]
 [  1.25263615e+01  -4.24535032e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.129886505418
26,[ 0.37197733 -0.72325927],-0.972757,"[-1.23800701 -0.53980265 -0.95252558  0.29632077  1.11447865 -0.07977128
  0.30286883  0.36587159 -1.17756326  0.26962574  0.        ]",[ 0.32091084 -0.06156889],"[[  3.85222156e+00  -3.00326484e+00   1.27836377e-01  -1.07590117e-02]
 [  1.16897904e+01  -2.61367477e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.13392697869
27,[ 0.40488276 -0.7321012 ],-1.01661,"[-0.98944217 -0.53968248 -1.19561744  0.2942148   1.11447628 -0.07977121
  0.33562962  0.37688746 -1.20835863  0.25911743  0.        ]",[ 1.78405794 -1.40105659],"[[  4.09644367e+00  -3.00265590e+00   1.27836377e-01  -1.07590117e-02]
 [  1.27289561e+01   5.52733108e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.1377438317
28,[ 0.45171937 -0.7228905 ],-1.10026,"[-0.63193858 -0.53967219 -1.39091104  0.29404525  1.11447391 -0.07977113
  0.45250694  0.36608879 -1.24052469  0.23564083  0.        ]",[ 0.45791865 -1.3033265 ],"[[  4.38821930e+00  -3.00260695e+00   1.27836377e-01  -1.07590117e-02]
 [  1.64362537e+01  -2.45256499e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.141504106274
29,[ 0.54942381 -0.69169641],-1.15711,"[-0.16576264 -0.53977931 -1.46786817  0.29594303  1.11447154 -0.07977105
  0.49940678  0.36595042 -1.26832348  0.19594397  0.        ]",[-0.10981015 -0.24691069],"[[  4.73187048e+00  -3.00315587e+00   1.27836377e-01  -1.07590117e-02]
 [  1.79239073e+01  -2.55452897e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.144497566078
30,[ 0.65555704 -0.64833993],-1.20822,"[ 0.30616168 -0.53970254 -1.36776521  0.29460166  1.11446916 -0.07977098
  0.47451301  0.37477835 -1.28366723  0.14659168  0.        ]",[ 0.14950504 -0.23913417],"[[  5.08242635e+00  -3.00276804e+00   1.27836377e-01  -1.07590117e-02]
 [  1.71343098e+01   3.96957327e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.145892307641
31,[ 0.72214401 -0.60471416],-1.21709,"[ 0.71187378 -0.53954986 -1.10468739  0.2919341   1.11446679 -0.0797709
  0.48248026  0.37390704 -1.28358366  0.09458559  0.        ]",[ 1.16968514 -1.44425114],"[[  5.42764832e+00  -3.00199663e+00   1.27836377e-01  -1.07590117e-02]
 [  1.73870440e+01   3.32598019e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.145438505521
32,[ 0.7204622  -0.59154809],-1.23832,"[ 1.0360743  -0.53960589 -0.65877239  0.29292679  1.11446442 -0.07977083
  0.59645052  0.36444824 -1.2649596   0.04149018  0.        ]",[ 0.50912905 -0.22298608],"[[  5.81166050e+00  -3.00228383e+00   1.27836377e-01  -1.07590117e-02]
 [  2.10021288e+01  -3.66373449e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.142740835161
33,[ 0.66096848 -0.57956475],-1.19631,"[ 1.18571036 -0.53958536 -0.03764396  0.29257828  1.11446205 -0.07977075
  0.64689286  0.37285046 -1.22468965 -0.00434722  0.        ]",[ 0.33930769 -0.7917903 ],"[[  6.24775665e+00  -3.00218312e+00   1.27836377e-01  -1.07590117e-02]
 [  2.26021529e+01   2.54575262e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.13736961402
34,[ 0.56760943 -0.56637102],-0.976482,"[ 1.06353353 -0.53959932  0.62718648  0.29283425  1.11445968 -0.07977067
  0.67513888  0.36697279 -1.16802573 -0.02682907  0.        ]",[ 0.58554289 -0.00540831],"[[  6.70878929e+00  -3.00225724e+00   1.27836377e-01  -1.07590117e-02]
 [  2.34981261e+01  -1.79751349e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.12984499941
35,[ 0.43910161 -0.55593592],-0.834156,"[ 0.64930937 -0.53950754  1.18951836  0.29123933  1.1144573  -0.0797706
  0.73356146  0.37494536 -1.10488182 -0.01681787  0.        ]",[ 1.0062457 -0.0067552],"[[  7.19734514e+00  -3.00179603e+00   1.27836377e-01  -1.07590117e-02]
 [  2.53512822e+01   4.09445943e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.121281806981
36,[ 0.2721892 -0.5456785],-0.906521,"[-0.03448725 -0.53935421  1.48812784  0.28857923  1.11445493 -0.07977052
  0.84256079  0.37380063 -1.04852629  0.03240857  0.        ]",[ 0.68882556 -1.38594053],"[[  7.73906023e+00  -3.00102668e+00   1.27836377e-01  -1.07590117e-02]
 [  2.88087043e+01   3.24880840e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.113549849756
37,[ 0.14825089 -0.56874239],-0.926605,"[-0.83306856 -0.53946439  1.32832942  0.29050853  1.11445256 -0.07977045
  0.91056039  0.36201221 -1.02288887  0.11599816  0.        ]",[-0.1488351  -1.01966985],"[[  8.33687564e+00  -3.00158483e+00   1.27836377e-01  -1.07590117e-02]
 [  3.09656510e+01  -5.46244616e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.110544727446
38,[ 0.07661796 -0.6383701 ],-0.929101,"[-1.41557484 -0.53966919  0.70056659  0.29410576  1.11445019 -0.07977037
  0.87265486  0.36340686 -1.04343989  0.20212446  0.        ]",[ 1.2380504 -0.79614  ],"[[  8.94412571e+00  -3.00262532e+00   1.27836377e-01  -1.07590117e-02]
 [  2.97633623e+01  -4.43152801e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.114646804003
39,[ 0.06833693 -0.72067916],-0.924777,"[-1.55667876 -0.53976137 -0.204439    0.2957402   1.11444781 -0.07977029
  0.9789003   0.36801069 -1.10549455  0.26119627  0.        ]",[-0.32108874 -0.35499649],"[[  9.57320610e+00  -3.00309808e+00   1.27836377e-01  -1.07590117e-02]
 [  3.31334452e+01  -1.02904241e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.12422504454
40,[ 0.15402338 -0.76090991],-1.023,"[-1.16165448 -0.53968811 -1.04043279  0.29446122  1.11444544 -0.07977022
  0.91814041  0.3735634  -1.18820028  0.26728621  0.        ]",[-0.15621527 -0.07566047],"[[  1.02165387e+01  -3.00272829e+00   1.27836377e-01  -1.07590117e-02]
 [  3.12062386e+01   3.07464860e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.135277824493
41,[ 0.35646561 -0.73528033],-1.13056,"[-0.4223166  -0.53951614 -1.44743742  0.29145716  1.11444307 -0.07977014
  0.87916337  0.37542451 -1.25543434  0.2188894   0.        ]",[-0.01495589 -0.26966415],"[[  1.08282595e+01  -3.00185956e+00   1.27836377e-01  -1.07590117e-02]
 [  2.99699635e+01   4.45029169e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.143172278964
42,[ 0.55373693 -0.66803288],-1.22886,"[ 0.37672351 -0.53940976 -1.33588255  0.2896126   1.1144407  -0.07977006
  0.85859035  0.37134913 -1.28562873  0.13760918  0.        ]",[ 0.24577356 -0.74422377],"[[  1.14211119e+01  -3.00132612e+00   1.27836377e-01  -1.07590117e-02]
 [  2.93174479e+01   1.43892555e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.146065331747
43,[ 0.61446619 -0.63741785],-1.24128,"[ 0.97958391 -0.53947495 -0.7665478   0.29076013  1.11443833 -0.07976999
  0.87096959  0.3653141  -1.27065178  0.05178195  0.        ]",[ 0.68134434 -0.1931359 ],"[[  1.20114010e+01  -3.00165813e+00   1.27836377e-01  -1.07590117e-02]
 [  2.97101538e+01  -3.02059668e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.143527625382
44,[ 0.54032356 -0.61854565],-1.17354,"[ 1.18406349 -0.53947158  0.10440414  0.2907126   1.11443595 -0.07976991
  0.93747289  0.37159279 -1.21363939 -0.01195618  0.        ]",[ 0.31526228 -0.87424985],"[[  1.26267692e+01  -3.00164447e+00   1.27836377e-01  -1.07590117e-02]
 [  3.18196396e+01   1.61957084e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.135914601276
45,[ 0.41299373 -0.59532458],-1.01131,"[ 0.85957855 -0.53954456  0.97367075  0.2919992   1.11443358 -0.07976984
  0.95696398  0.3648139  -1.13157789 -0.02552312  0.        ]",[ 0.49038502 -1.8014323 ],"[[  1.32693656e+01  -3.00201668e+00   1.27836377e-01  -1.07590117e-02]
 [  3.24379368e+01  -3.38964609e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.124932313293
46,[ 0.24010588 -0.56799453],-0.858591,"[ 0.08948356 -0.53969641  1.46655194  0.29467515  1.11443121 -0.07976976
  0.99792849  0.36447927 -1.0575253   0.02186316  0.        ]",[ 0.22375716 -0.66088855],"[[  1.39311619e+01  -3.00279068e+00   1.27836377e-01  -1.07590117e-02]
 [  3.37373585e+01  -3.63664194e-02   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.114772116622
47,[ 0.11719058 -0.58281779],-0.893352,"[-0.81840519 -0.53974036  1.33647338  0.29546055  1.11442884 -0.07976968
  1.00480069  0.36976017 -1.02394648  0.1133931   0.        ]",[-0.00231444 -0.68057021],"[[  1.46080967e+01  -3.00301790e+00   1.27836377e-01  -1.07590117e-02]
 [  3.39554002e+01   2.66158934e-03   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.110662912294
48,[ 0.04393874 -0.65383816],-0.869453,"[-1.4476686  -0.53972043  0.62986434  0.29512068  1.11442647 -0.07976961
  0.98331787  0.37013591 -1.04732979  0.20847471  0.        ]",[ 0.05125933  0.14825534],"[[  1.52803684e+01  -3.00291970e+00   1.27836377e-01  -1.07590117e-02]
 [  3.32740403e+01   5.44120367e-03   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.115299871447
49,[ 0.05697685 -0.73864263],-0.97497,"[-1.53447129 -0.53851572 -0.32800204  0.27436747  1.11442409 -0.07976953
  0.96894801  0.44964531 -1.11776959  0.27082541  0.        ]",[ 0.58009143 -1.22118678],"[[  1.59412766e+01  -2.99691565e+00   1.27836377e-01  -1.07590117e-02]
 [  3.28182963e+01   5.93007198e-01   0.00000000e+00   0.00000000e+00]]",[-0.37474316 -0.38114908],-0.126093697506
