timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
34,[-0.10838858 -0.03316563],[ 0.51797773 -2.23572666],-0.187533235682,-0.187533235682,"[[ 3.3834678   3.05915197  0.1591638   0.10544404]
 [ 5.68744452  5.27826657  0.          0.        ]]","[-1.65349058 -1.34976214 -0.32376448  0.1497713   1.35778966  0.93166515
  0.82839185  0.72079239 -1.15634892 -0.77510532  0.        ]",[-0.00084989 -0.00970958]
35,[-0.10852509 -0.03672141],[ 0.62715866  0.80608789],-0.182899879584,-0.182899879584,"[[ 3.51665997  3.08036008  0.1591638   0.10544404]
 [ 7.62538543 -1.48758295  0.          0.        ]]","[-1.59745354 -1.35161382 -0.5178557   0.11499823  1.35771451  0.93163127
  1.00028272 -0.18524046 -1.16007081 -0.71773372  0.        ]",[-0.00084989 -0.00970958]
36,[-0.10877879 -0.03712955],[ 0.90344257  1.09956509],-0.182041166592,-0.182041166592,"[[ 3.69256679  3.04900228  0.1591638   0.10544404]
 [ 9.95753395 -1.41565415  0.          0.        ]]","[-1.48875901 -1.34849135 -0.75842681  0.16638659  1.35763938  0.9315974
  1.20712803 -0.17560454 -1.14837944 -0.72529656  0.        ]",[-0.00084989 -0.00970958]
37,[-0.10905717 -0.03812089],[ 0.0849927  -0.79689692],-0.179647889806,-0.179647889806,"[[  3.925629     3.02669273   0.1591638    0.10544404]
 [ 13.33742174  -0.82675833   0.           0.        ]]","[-1.2894729  -1.34549456 -1.03792702  0.20285782  1.35756426  0.93156354
  1.50688558 -0.09673874 -1.13574768 -0.71675192  0.        ]",[-0.00084989 -0.00970958]
38,[-0.10929693 -0.0406778 ],[-0.09306203  1.86487813],-0.175685743274,-0.175685743274,"[[  4.19310298   2.97866186   0.1591638    0.10544404]
 [ 13.40972782  -3.96587339   0.           0.        ]]","[-0.99629747 -1.33700785 -1.28587775  0.28104026  1.35748915  0.93152967
  1.51320331 -0.51711888 -1.10955896 -0.71033211  0.        ]",[-0.00084989 -0.00970958]
39,[-0.10945626 -0.03929366],[-0.12936662 -0.97781453],-0.170826978163,-0.170826978163,"[[  4.45493841   2.93985837   0.1591638    0.10544404]
 [ 12.77593729   0.07206432   0.           0.        ]]","[-0.66185036 -1.32803473 -1.43712627  0.34376045  1.35741405  0.93149581
  1.45688959  0.02365234 -1.08762545 -0.6876767   0.        ]",[-0.00084989 -0.00970958]
40,[-0.10941318 -0.0418818 ],[-0.49602383 -0.95017954],-0.165731743662,-0.165731743662,"[[  4.70277867   2.90243717   0.1591638    0.10544404]
 [ 12.01062784  -3.80127651   0.           0.        ]]","[-0.32275906 -1.31761227 -1.48740873  0.40377681  1.35733897  0.93146196
  1.38891933 -0.49507417 -1.07022742 -0.65565718  0.        ]",[-0.00084989 -0.00970958]
41,[-0.10928529 -0.04244787],[-0.53383918 -0.76193162],-0.154831143535,-0.154831143535,"[[ 4.92089902  2.78941584  0.1591638   0.10544404]
 [ 9.80874493 -7.48856358  0.          0.        ]]","[-0.0229648  -1.27590366 -1.45423925  0.58140663  1.3572639   0.93142811
  1.19353612 -0.98886455 -1.00677424 -0.62570167  0.        ]",[-0.00084989 -0.00970958]
42,[-0.10890053 -0.04039403],[-1.39126824  1.90612066],-0.138393893175,-0.138393893175,"[[  5.09391756   2.61086016   0.1591638    0.10544404]
 [  7.50082604 -10.35743303   0.           0.        ]]","[ 0.20586357 -1.17945708 -1.37726034  0.8464255   1.35718884  0.93139426
  0.98876652 -1.3730076  -0.90151786 -0.59221099  0.        ]",[-0.00084989 -0.00970958]
43,[-0.10915868 -0.03621918],[ 1.08648059  0.81898585],-0.124177916318,-0.124177916318,"[[ 5.20272193  2.44549547  0.1591638   0.10544404]
 [ 3.39332795 -6.19288556  0.          0.        ]]","[ 0.34229702 -1.05911249 -1.30690866  1.06842162  1.3571138   0.93136042
  0.62438032 -0.81524392 -0.80334399 -0.56849981  0.        ]",[-0.00084989 -0.00970958]
44,[-0.10996169 -0.03518311],[ 0.04317158  1.08740696],-0.114813893736,-0.114813893736,"[[ 5.30963422  2.35540338  0.1591638   0.10544404]
 [ 7.2848936  -2.82756992  0.          0.        ]]","[ 0.46885651 -0.98214778 -1.22223008  1.17758997  1.35703876  0.93132658
  0.96956213 -0.36453284 -0.75830648 -0.52854296  0.        ]",[-0.00084989 -0.00970958]
45,[-0.11030879 -0.0345073 ],[-0.06314824  0.86424375],-0.109636429902,-0.109636429902,"[[ 5.4555987   2.33913982  0.1591638   0.10544404]
 [ 7.31149179  1.18783119  0.          0.        ]]","[ 0.62702626 -0.96743261 -1.08354031  1.19626947  1.35696374  0.93129274
  0.97188487  0.17323911 -0.77497681 -0.4551118   0.        ]",[-0.00084989 -0.00970958]
46,[-0.11057453 -0.03440138],[ 1.2040392  -1.61199866],-0.114123665219,-0.114123665219,"[[ 5.59786881  2.39699351  0.1591638   0.10544404]
 [ 6.91687007  4.58621578  0.          0.        ]]","[ 0.76204347 -1.01852392 -0.92528084  1.12818336  1.35688873  0.93125891
  0.93684391  0.62837016 -0.84987826 -0.39106186  0.        ]",[-0.00084989 -0.00970958]
47,[-0.11005317 -0.03654843],[ 1.76224399  0.86505004],-0.122799350405,-0.122799350405,"[[  5.77455535   2.44807672   0.1591638    0.10544404]
 [ 10.73901588   0.53557931   0.           0.        ]]","[ 0.89930928 -1.06104524 -0.70190429  1.06495875  1.35681374  0.93122508
  1.27584047  0.08585743 -0.93750976 -0.33481616  0.        ]",[-0.00084989 -0.00970958]
48,[-0.11072806 -0.03643535],[-1.14309601  0.19856693],-0.137707947287,-0.137707947287,"[[  6.02692507   2.49304439   0.1591638    0.10544404]
 [ 14.48553578   3.94977409   0.           0.        ]]","[ 1.0292832  -1.09637044 -0.34449704  1.00702822  1.35673875  0.93119125
  1.60807724  0.54312353 -1.05368533 -0.28571705  0.        ]",[-0.00084989 -0.00970958]
49,[-0.109611   -0.03669226],[ 0.11031486  1.94682282],-0.158753599488,-0.158753599488,"[[  6.27404029   2.57913936   0.1591638    0.10544404]
 [ 10.24010768   4.65740832   0.           0.        ]]","[ 1.07437982 -1.15829571  0.0294433   0.89066064  1.35666378  0.93115743
  1.23142211  0.63788428 -1.18438565 -0.3030374   0.        ]",[-0.00084989 -0.00970958]
