timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
15,[-0.37944493 -0.37357694],-2.95175,"[[ -8.25407359  -3.01856213  -0.18872971  -0.11553985]
 [-51.82456086   0.58568315   0.           0.        ]]","[-0.69797739 -0.48462896 -1.32810153  0.41097421 -1.64408942 -0.9957781
 -0.86324388  0.46954533  1.23004628  1.14931371  0.        ]",[-2.83916903 -0.70900506],[-2.19718585 -1.50024973],-0.221479657256
16,[-0.37944493 -0.37357694],-2.7001,"[[ -9.31999594  -3.01040736  -0.18872971  -0.11553985]
 [-54.75790009   0.26775936   0.           0.        ]]","[-1.5337564  -0.48305786 -0.12727402  0.37861831 -1.64408796 -0.99577762
 -0.91657935  0.42604386  1.35696862  1.16244622  0.        ]",[-2.69962335 -0.60287976],[-3.37178698  0.06842525],-0.235828249864
17,[-0.37944493 -0.37357694],-2.56461,"[[-10.4440022   -3.00237027  -0.18872971  -0.11553985]
 [-57.63314021   0.53510956   0.           0.        ]]","[-0.88381075 -0.48141139  1.27925777  0.34676335 -1.64408649 -0.99577715
 -0.96885837  0.46262512  1.43593641  1.03707149  0.        ]",[-2.47202754 -0.63658124],[-3.79295897 -0.65449129],-0.236740298822
18,[-0.37944493 -0.37357694],-2.56252,"[[-11.62494287  -3.00216334  -0.18872971  -0.11553985]
 [-60.45153699  -0.37447348   0.           0.        ]]","[ 0.65324864 -0.48136758  1.21556705  0.34594357 -1.64408502 -0.99577667
 -1.02010379  0.33816718  1.35721282  0.89515566  0.        ]",[-2.37143517 -0.66412777],[-3.24120993 -1.13863629],-0.219857410065
19,[-0.37944493 -0.37357694],-2.76882,"[[ -1.28616913e+01  -3.00539426e+00  -1.88729709e-01  -1.15539850e-01]
 [ -6.32140980e+01  -3.41718605e-02   0.00000000e+00   0.00000000e+00]]","[ 1.16171577 -0.48204195 -0.40151841  0.35874458 -1.64408356 -0.99577619
 -1.07033391  0.38473041  1.19852082  0.93550685  0.        ]",[-2.57536411 -0.74073327],[-1.62843084 -0.56327179],-0.204191145204
20,[-0.37944493 -0.37357694],-2.65273,"[[ -1.41531422e+01  -3.00481102e+00  -1.88729709e-01  -1.15539850e-01]
 [ -6.59219669e+01   5.75555317e-02   0.00000000e+00   0.00000000e+00]]","[-0.18197477 -0.48192121 -1.44407161  0.35643323 -1.64408209 -0.99577571
 -1.11956953  0.39728132  1.18370501  1.11143686  0.        ]",[-2.76456237 -0.65302736],[-3.44423257  0.04289871],-0.214004367579
21,[-0.37944493 -0.37357694],-2.73411,"[[-15.49821248  -3.00194163  -0.18872971  -0.11553985]
 [-68.57621666   0.22885794   0.           0.        ]]","[-1.51105572 -0.48132029 -0.27968892  0.34506505 -1.64408062 -0.99577523
 -1.16783015  0.42072045  1.34181785  1.17569612  0.        ]",[-2.73776841 -0.58788913],[-3.10554152 -0.25610656],-0.235086974668
22,[-0.37944493 -0.37357694],-2.62443,"[[ -1.68958408e+01  -3.00010702e+00  -1.88729709e-01  -1.15539850e-01]
 [ -7.11779423e+01   2.85425894e-03   0.00000000e+00   0.00000000e+00]]","[-0.67604772 -0.48092952  1.39085753  0.33779892 -1.64407916 -0.99577476
 -1.21513568  0.38979633  1.43620857  1.01307872  0.        ]",[-2.42513752 -0.56808203],[-2.57468026 -0.97230235],-0.235390934786
23,[-0.37944493 -0.37357694],-2.65125,"[[-18.3449869   -3.00157687  -0.18872971  -0.11553985]
 [-73.72817092  -0.07807816   0.           0.        ]]","[ 1.04937061 -0.48124274  0.73759645  0.34362008 -1.64407769 -0.99577428
 -1.26150478  0.37872227  1.29584341  0.88409258  0.        ]",[-2.4507916 -0.6927557],[-1.65484465 -0.2150381 ],-0.212214356759
24,[-0.37944493 -0.37357694],-2.88349,"[[ -1.98446309e+01  -3.00195816e+00  -1.88729709e-01  -1.15539850e-01]
 [ -7.62279020e+01   1.30778843e-02   0.00000000e+00   0.00000000e+00]]","[ 0.59219708 -0.48132335 -1.20716337  0.34513025 -1.64407622 -0.9957738
 -1.30695564  0.39119502  1.16158799  1.02668879  0.        ]",[-2.66874957 -0.64437032],[-2.0499086  -1.28006141],-0.205928847644
25,[-0.37944493 -0.37357694],-2.77947,"[[ -2.13937732e+01  -3.00240264e+00  -1.88729709e-01  -1.15539850e-01]
 [ -7.86781539e+01  -3.73146628e-02   0.00000000e+00   0.00000000e+00]]","[-1.30208992 -0.48141708 -0.80073851  0.34689084 -1.64407476 -0.99577332
 -1.35150676  0.38429971  1.28953045  1.18253975  0.        ]",[-2.82440495 -0.58317745],[-3.05825663 -1.15716323],-0.230015000717
26,[-0.37944493 -0.37357694],-2.61641,"[[ -2.29914337e+01  -3.00309854e+00  -1.88729709e-01  -1.15539850e-01]
 [ -8.10798983e+01  -2.92432322e-02   0.00000000e+00   0.00000000e+00]]","[-0.9059622  -0.48156329  1.26443618  0.34964757 -1.64407329 -0.99577285
 -1.39517581  0.38540402  1.43537985  1.03945292  0.        ]",[-2.47096252 -0.53151327],[-2.94049656 -0.53867515],-0.236817376925
27,[-0.37944493 -0.37357694],-2.6719,"[[ -2.46366521e+01  -3.00306144e+00  -1.88729709e-01  -1.15539850e-01]
 [ -8.34340916e+01   1.73304337e-02   0.00000000e+00   0.00000000e+00]]","[ 1.05499038 -0.48155537  0.72665292  0.34950048 -1.64407183 -0.99577237
 -1.43798017  0.39177657  1.29386459  0.88531427  0.        ]",[-2.46161389 -0.66357082],[-2.25865487 -1.66616241],-0.212055264099
28,[-0.37944493 -0.37357694],-2.64571,"[[ -2.63284867e+01  -3.00318201e+00  -1.88729709e-01  -1.15539850e-01]
 [ -8.57416845e+01  -1.70799710e-02   0.00000000e+00   0.00000000e+00]]","[ 0.34613756 -0.48158051 -1.34202128  0.34997805 -1.64407036 -0.99577189
 -1.47993713  0.3870681   1.16389868  1.05709651  0.        ]",[-2.70819569 -0.59621412],[-2.58773264  1.22500696],-0.208205387081
29,[-0.37944493 -0.37357694],-2.67615,"[[-28.06601168  -2.96374634  -0.18872971  -0.11553985]
 [-88.00318893   3.94769274   0.           0.        ]]","[-1.51146462 -0.47214382 -0.27763366  0.19421323 -1.64406889 -0.99577141
 -1.52105599  0.92956702  1.3303123   1.20866434  0.        ]",[-2.8686564  -0.79664767],[-3.71421347 -1.13678553],-0.236099113642
30,[-0.37944493 -0.37357694],-2.66524,"[[ -2.98483185e+01  -2.92523821e+00  -1.88729709e-01  -1.15539850e-01]
 [ -9.02201973e+01  -8.31683601e-02   0.00000000e+00   0.00000000e+00]]","[-0.1555012  -0.46068457  1.49736902  0.04317203 -1.64406743 -0.99577094
 -1.5613657   0.37802469  1.48173331  0.97048373  0.        ]",[-2.38331723 -0.6147877 ],[-2.50864906 -0.45894549],-0.238224404915
31,[-0.37944493 -0.37357694],-2.68297,"[[-31.67452917  -2.94504293  -0.18872971  -0.11553985]
 [-92.39367206  -1.89133592   0.           0.        ]]","[ 1.17558554 -0.46685387 -0.34957374  0.12070752 -1.64406596 -0.99577046
 -1.60088377  0.13061326  1.19714331  0.87572167  0.        ]",[-2.45654464 -0.57446474],[-2.47554509 -0.05580563],-0.200521569503
32,[-0.37944493 -0.37357694],-2.69712,"[[-33.54377875  -2.98464311  -0.18872971  -0.11553985]
 [-94.52418161  -2.06828967   0.           0.        ]]","[-0.8902515  -0.4774345  -1.22189396  0.2766305  -1.64406449 -0.99576998
 -1.63962052  0.10640067  1.22110817  1.1722787   0.        ]",[-2.80665183 -0.47615212],[-3.38560748 -0.18745234],-0.222154240589
33,[-0.37944493 -0.37357694],-2.57059,"[[-35.45521449  -3.01815912  -0.18872971  -0.11553985]
 [-96.61235417  -0.49222475   0.           0.        ]]","[-1.02110548 -0.48455115  1.17657979  0.4093733  -1.64406303 -0.9957695
 -1.67758737  0.3220535   1.42413766  1.04337538  0.        ]",[-2.48879004 -0.43689817],[-3.59336503 -1.11658194],-0.235785893324
34,[-0.37944493 -0.37357694],-2.63559,"[[-37.40799656  -3.01801058  -0.18872971  -0.11553985]
 [-98.65903031   0.25879494   0.           0.        ]]","[ 1.16339627 -0.48452319  0.44871375  0.40878354 -1.64406156 -0.99576903
 -1.7147996   0.4248154   1.26081105  0.90247768  0.        ]",[-2.52330136 -0.62310666],[-2.37623145 -0.09307352],-0.20924916268
35,[-0.37944493 -0.37357694],-2.73503,"[[ -39.40130554   -3.01143507   -0.18872971   -0.11553985]
 [-100.66518407    0.32368762    0.            0.        ]]","[-0.34089967 -0.48325868 -1.43158027  0.38269274 -1.64406009 -0.99576855
 -1.75127493  0.43369454  1.1983931   1.12533827  0.        ]",[-2.84613323 -0.55678797],[-2.97994787 -0.01016432],-0.216506986722
36,[-0.37944493 -0.37357694],-2.83133,"[[ -41.43433919   -3.00537141   -0.18872971   -0.11553985]
 [-102.63162745    0.28289787    0.            0.        ]]","[-1.30498746 -0.48203484  0.84930126  0.35865281 -1.64405863 -0.99576807
 -1.78702812  0.42811316  1.42131814  1.09581025  0.        ]",[-2.58757901 -0.47128078],[-1.05784741 -0.33235784],-0.238613978905
37,[-0.37944493 -0.37357694],-2.5512,"[[ -4.35063113e+01  -3.00222438e+00  -1.88729709e-01  -1.15539850e-01]
 [ -1.04559165e+02   7.46166032e-02   0.00000000e+00   0.00000000e+00]]","[ 1.06796357 -0.48137778  0.70050917  0.34618388 -1.64405716 -0.99576759
 -1.82207378  0.3996139   1.29156851  0.88474404  0.        ]",[-2.47766662 -0.59483594],[-3.37096646  0.27175589],-0.21176261237
38,[-0.37944493 -0.37357694],-2.84432,"[[ -45.61645044   -2.98988348   -0.18872971   -0.11553985]
 [-106.44842511    1.15601137    0.            0.        ]]","[-0.24736992 -0.4786578  -1.44130797  0.2973422  -1.6440557  -0.99576711
 -1.85642336  0.54758109  1.17446823  1.11614647  0.        ]",[-2.84674406 -0.61474347],[-2.83114156 -1.39605485],-0.213367408576
39,[-0.37944493 -0.37357694],-2.69139,"[[ -47.76400249   -3.00664569   -0.18872971   -0.11553985]
 [-108.30066227   -2.009996      0.            0.        ]]","[-1.26784829 -0.48229617  0.90505727  0.36370291 -1.64405423 -0.99576664
 -1.89009965  0.11437586  1.42331558  1.08853292  0.        ]",[-2.5137701  -0.32830507],[-2.64578878 -1.05008822],-0.23839209979
40,[-0.37944493 -0.37357694],-2.61823,"[[ -4.99482296e+01  -3.02067406e+00  -1.88729709e-01  -1.15539850e-01]
 [ -1.10115980e+02   4.55386234e-02   0.00000000e+00   0.00000000e+00]]","[ 1.15258241 -0.48501593  0.48539139  0.41935746 -1.64405276 -0.99576616
 -1.92310453  0.39563489  1.26283134  0.90408971  0.        ]",[-2.52307463 -0.56711996],[-3.10263661 -0.70026093],-0.209570185761
41,[-0.37944493 -0.37357694],-2.88172,"[[ -52.16840191   -3.01559891   -0.18872971   -0.11553985]
 [-111.89532328    0.32769155    0.            0.        ]]","[-0.61032048 -0.48406603 -1.36388211  0.39921117 -1.6440513  -0.99576568
 -1.95545519  0.43424181  1.22075158  1.14446272  0.        ]",[-2.89559793 -0.51737344],[-2.32826309 -0.6297049 ],-0.220173643094
42,[-0.37944493 -0.37357694],-2.64914,"[[ -54.42380775   -3.00972662   -0.18872971   -0.11553985]
 [-113.63945078    0.2403095     0.            0.        ]]","[-0.88673865 -0.4829185   1.27733212  0.37591682 -1.64404983 -0.9957652
 -1.98716543  0.42228518  1.4310434   1.03306917  0.        ]",[-2.51237082 -0.45092526],[-2.2893741  -1.44976138],-0.23596075409
43,[-0.37944493 -0.37357694],-2.63225,"[[ -5.67137499e+01  -3.00644457e+00  -1.88729709e-01  -1.15539850e-01]
 [ -1.15349068e+02   1.05450029e-01   0.00000000e+00   0.00000000e+00]]","[ 1.20274071 -0.48225444 -0.21514601  0.36290527 -1.64404836 -0.99576473
 -2.01824805  0.40383221  1.21111367  0.92298967  0.        ]",[-2.590765   -0.56826079],[-3.35398561  0.36073133],-0.204847721402
44,[-0.37944493 -0.37357694],-2.64568,"[[ -5.90375435e+01  -2.98994565e+00  -1.88729709e-01  -1.15539850e-01]
 [ -1.17024674e+02   1.53986243e+00   0.00000000e+00   0.00000000e+00]]","[-1.25736038 -0.47867121 -0.86673824  0.29758733 -1.6440469  -0.99576425
 -2.04871216  0.60010306  1.2743768   1.18978051  0.        ]",[-2.94208312 -0.60405779],[-4.09171413 -1.24480879],-0.228928635186
45,[-0.37944493 -0.37357694],-2.5629,"[[ -6.13945193e+01  -2.99908990e+00  -1.88729709e-01  -1.15539850e-01]
 [ -1.18667531e+02  -2.44106945e+00   0.00000000e+00   0.00000000e+00]]","[ 0.02391721 -0.48070751  1.48429604  0.33376942 -1.64404543 -0.99576377
 -2.07858068  0.05539097  1.40970044  0.94203212  0.        ]",[-2.36917496 -0.33829772],[-1.88273605  1.43485467],-0.228418447629
46,[-0.37944493 -0.37357694],-2.75231,"[[ -6.37840243e+01  -3.00761739e+00  -1.88729709e-01  -1.15539850e-01]
 [ -1.20277511e+02   1.57488712e+00   0.00000000e+00   0.00000000e+00]]","[ 0.64120607 -0.48249312 -1.17168194  0.36755392 -1.64404396 -0.99576329
 -2.10785128  0.60489542  1.16547395  1.02386637  0.        ]",[-2.72948813 -0.57229435],[-2.51628716 -0.36869956],-0.206162050139
47,[-0.37944493 -0.37357694],-2.7431,"[[ -6.62054084e+01  -2.99099099e+00  -1.88729709e-01  -1.15539850e-01]
 [ -1.21855674e+02   9.29077317e-02   0.00000000e+00   0.00000000e+00]]","[-1.50433214 -0.47890994  0.36468201  0.30172075 -1.6440425  -0.99576282
 -2.13654326  0.40211555  1.39428025  1.15220321  0.        ]",[-2.68493986 -0.4311375 ],[-2.66778851 -0.78123484],-0.239190709888
48,[-0.37944493 -0.37357694],-2.63126,"[[ -6.86580453e+01  -3.01040165e+00  -1.88729709e-01  -1.15539850e-01]
 [ -1.23402830e+02  -6.43150475e-01   0.00000000e+00   0.00000000e+00]]","[ 1.07976443 -0.48305218  0.67555924  0.37859314 -1.64404103 -0.99576234
 -2.16467134  0.30140035  1.28951061  0.88402901  0.        ]",[-2.47681689 -0.47790706],[-2.42815319 -0.2686851 ],-0.211489403956
49,[-0.37944493 -0.37357694],-2.90034,"[[ -7.11413159e+01  -3.01263987e+00  -1.88729709e-01  -1.15539850e-01]
 [ -1.24919163e+02   1.70078988e-01   0.00000000e+00   0.00000000e+00]]","[-0.76758633 -0.48349322 -1.29430841  0.3874703  -1.64403957 -0.99576186
 -2.19223884  0.41267475  1.23162136  1.15488993  0.        ]",[-2.91827488 -0.47188151],[-1.94354276 -0.35359412],-0.222035282273
