timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
16,[-0.39553112 -0.477249  ],-2.75178,"[[  3.44462259e+00  -3.02464720e+00   1.04826446e-01  -1.44412088e-02]
 [  2.89854094e+01   8.21816355e-01   0.00000000e+00   0.00000000e+00]]","[-1.4729473  -0.48360231 -0.41892554  0.43650339  0.90251666 -0.12326309
  0.61364638  0.50383157 -0.93887574  0.30584455  0.        ]",[ 1.44759154 -2.47283435],[ 2.43301957 -2.41849601],-0.104090504331
17,[-0.39553112 -0.477249  ],-2.75231,"[[  4.05829802e+00  -3.01314832e+00   1.04826446e-01  -1.44412088e-02]
 [  3.23708554e+01   3.79602635e-01   0.00000000e+00   0.00000000e+00]]","[-0.99451473 -0.48147081 -1.14545488  0.38989955  0.9025164  -0.12326307
  0.67138536  0.44345826 -1.0218176   0.31242303  0.        ]",[ 1.84567475 -2.22880387],[ 1.95581251 -2.74359078],-0.114544532698
18,[-0.39553112 -0.477249  ],-2.84528,"[[  4.73901013e+00  -3.00793977e+00   1.04826446e-01  -1.44412088e-02]
 [  3.56892990e+01   1.68234074e-01   0.00000000e+00   0.00000000e+00]]","[-0.11638601 -0.4804399  -1.44775826  0.36881215  0.90251614 -0.12326305
  0.72798159  0.41460109 -1.09380281  0.25142268  0.        ]",[ 2.27222991 -1.86198187],[ 2.52748393 -1.98905026],-0.121925315653
19,[-0.39553112 -0.477249  ],-2.95478,"[[  5.48543209e+00  -3.00566155e+00   1.04826446e-01  -1.44412088e-02]
 [  3.89420587e+01   7.24769010e-02   0.00000000e+00   0.00000000e+00]]","[ 0.81241047 -0.47997613 -1.0312891   0.35959312  0.90251588 -0.12326303
  0.78345755  0.40152777 -1.10976041  0.14417064  0.        ]",[ 2.06225204 -1.79349303],[ 2.12373699 -1.30572828],-0.122220811738
20,[-0.39553112 -0.477249  ],-2.93895,"[[  6.29626322e+00  -3.00468927e+00   1.04826446e-01  -1.44412088e-02]
 [  4.21304299e+01   3.05894452e-02   0.00000000e+00   0.00000000e+00]]","[ 1.22944675 -0.47977578  0.03808893  0.35565949  0.90251562 -0.12326301
  0.83783534  0.39580901 -1.04610484  0.04929391  0.        ]",[ 1.3355248  -2.04932117],[ 2.96184951 -1.32477756],-0.113602267493
21,[-0.39553112 -0.477249  ],-2.74727,"[[  7.17022852e+00  -3.00428177e+00   1.04826446e-01  -1.44412088e-02]
 [  4.52556849e+01   1.27130421e-02   0.00000000e+00   0.00000000e+00]]","[ 0.72030464 -0.47969133  1.15626994  0.35401099  0.90251537 -0.123263
  0.89113665  0.39336836 -0.93095412  0.03795978  0.        ]",[ 1.29704189 -2.17985177],[ 1.30496679 -2.97826558],-0.0988378527147
22,[-0.39553112 -0.477249  ],-2.73614,"[[  8.10607817e+00  -3.00411331e+00   1.04826446e-01  -1.44412088e-02]
 [  4.83190719e+01   5.22222840e-03   0.00000000e+00   0.00000000e+00]]","[-0.49810098 -0.4796563   1.43970532  0.35332949  0.90251511 -0.12326298
  0.94338277  0.39234561 -0.84663401  0.13617637  0.        ]",[ 1.4972353  -2.26463008],[ 1.18728811 -3.10293424],-0.0885060114115
23,[-0.39553112 -0.477249  ],-2.77232,"[[  9.10258711e+00  -3.00404438e+00   1.04826446e-01  -1.44412088e-02]
 [  5.13218152e+01   2.12730342e-03   0.00000000e+00   0.00000000e+00]]","[-1.4647992  -0.47964189  0.48347661  0.35305059  0.90251485 -0.12326296
  0.99459458  0.391923   -0.87435017  0.27562119  0.        ]",[ 1.55469966 -2.43664861],[ 2.21832698 -1.772536  ],-0.0951463443861
24,[-0.39553112 -0.477249  ],-2.83059,"[[  1.01585545e+01  -3.00401636e+00   1.04826446e-01  -1.44412088e-02]
 [  5.42651150e+01   8.62885991e-04   0.00000000e+00   0.00000000e+00]]","[-1.18009812 -0.47963598 -0.96363836  0.35293721  0.90251459 -0.12326294
  1.04479253  0.3917503  -1.00461765  0.32442302  0.        ]",[ 1.72637975 -2.32076287],[ 0.86234651 -1.46853549],-0.112803976036
25,[-0.39553112 -0.477249  ],-2.89202,"[[  1.12673350e+01  -3.00400501e+00   1.04826446e-01  -1.44412088e-02]
 [  5.66051380e+01   3.50145426e-04   0.00000000e+00   0.00000000e+00]]","[ 0.21797868 -0.47963353 -1.39443207  0.3528912   0.90251433 -0.12326292
  1.08470151  0.39168023 -1.10970158  0.21701916  0.        ]",[ 2.27595639 -1.79854441],[ 2.97406573 -1.57227283],-0.123241929762
26,[-0.39553112 -0.477249  ],-2.90814,"[[  1.24279195e+01  -3.00400037e+00   1.04826446e-01  -1.44412088e-02]
 [  5.94438469e+01   1.45037562e-04   0.00000000e+00   0.00000000e+00]]","[ 1.21633364 -0.47963247 -0.18358274  0.35287236  0.90251408 -0.1232629
  1.13311559  0.39165216 -1.06310957  0.06140126  0.        ]",[ 1.53600264 -1.94322252],[ 1.83882853 -1.94470411],-0.115785806792
27,[-0.39553112 -0.477249  ],-2.76839,"[[  1.36447142e+01  -3.00399841e+00   1.04826446e-01  -1.44412088e-02]
 [  6.22263594e+01   6.33535798e-05   0.00000000e+00   0.00000000e+00]]","[ 0.50055945 -0.47963197  1.3117445   0.35286438  0.90251382 -0.12326288
  1.18057119  0.39164093 -0.90720165  0.05014609  0.        ]",[ 1.45503211 -2.11637139],[ 0.27986459 -2.2424697 ],-0.0957699069504
28,[-0.39553112 -0.477249  ],-2.73999,"[[  1.48879993e+01  -3.00399757e+00   1.04826446e-01  -1.44412088e-02]
 [  6.21025635e+01   2.59274224e-05   0.00000000e+00   0.00000000e+00]]","[-1.09657576 -0.4796317   1.09158696  0.35286092  0.90251356 -0.12326286
  1.1784594   0.39163575 -0.84421784  0.20987534  0.        ]",[ 1.58297932 -2.32683635],[ 2.29084366 -3.03465091],-0.0895479254316
29,[-0.39553112 -0.477249  ],-2.76883,"[[  1.61574404e+01  -3.00399717e+00   1.04826446e-01  -1.44412088e-02]
 [  6.48324429e+01   1.54845144e-05   0.00000000e+00   0.00000000e+00]]","[-1.39860657 -0.47963153 -0.61858061  0.35285926  0.9025133  -0.12326284
  1.2250173   0.39163426 -0.96595924  0.32679001  0.        ]",[ 1.62507057 -2.38875937],[ 1.08060047 -2.20220486],-0.108131271848
30,[-0.39553112 -0.477249  ],-2.89894,"[[  1.74809368e+01  -3.00399690e+00   1.04826446e-01  -1.44412088e-02]
 [  6.75082804e+01   1.20561142e-05   0.00000000e+00   0.00000000e+00]]","[ 0.12446946 -0.47963138 -1.41839395  0.35285811  0.90251304 -0.12326282
  1.27065346  0.39163372 -1.10690565  0.22694349  0.        ]",[ 2.2813828  -1.80933428],[ 3.05226258 -1.24321966],-0.123073439672
31,[-0.39553112 -0.477249  ],-2.8746,"[[  1.88574185e+01  -3.00399667e+00   1.04826446e-01  -1.44412088e-02]
 [  7.01311458e+01   1.10320259e-05   0.00000000e+00   0.00000000e+00]]","[ 1.22952281 -0.47963124  0.03043716  0.35285712  0.90251278 -0.1232628
  1.31538613  0.39163351 -1.04663022  0.04905083  0.        ]",[ 1.52746296 -1.9315207 ],[ 2.4170403  -2.55952319],-0.113670312392
32,[-0.39553112 -0.477249  ],-2.79292,"[[  2.02858365e+01  -3.00399646e+00   1.04826446e-01  -1.44412088e-02]
 [  7.27020878e+01   1.08201516e-05   0.00000000e+00   0.00000000e+00]]","[ 0.03224993 -0.4796311   1.4728265   0.35285618  0.90251253 -0.12326278
  1.3592332   0.39163341 -0.87065673  0.08525499  0.        ]",[ 1.6314919  -2.08741355],[ 1.21399187 -1.79634842],-0.0911453720388
33,[-0.39553112 -0.477249  ],-2.74421,"[[  2.17651627e+01  -3.00399624e+00   1.04826446e-01  -1.44412088e-02]
 [  7.52221343e+01   1.08728711e-05   0.00000000e+00   0.00000000e+00]]","[-1.50079136 -0.47963096  0.34764793  0.35285524  0.90251227 -0.12326276
  1.40221218  0.39163334 -0.88340327  0.28606545  0.        ]",[ 1.70237207 -2.35451412],[ 2.25206315 -2.54329813],-0.0966031530469
34,[-0.39553112 -0.477249  ],-2.8256,"[[  2.32943893e+01  -3.00399602e+00   1.04826446e-01  -1.44412088e-02]
 [  7.76922928e+01   1.10029462e-05   0.00000000e+00   0.00000000e+00]]","[-0.51875823 -0.47963083 -1.39607573  0.35285429  0.90251201 -0.12326274
  1.44434027  0.39163329 -1.07264955  0.28550468  0.        ]",[ 2.1061933  -2.00385356],[ 2.61952392 -1.82747881],-0.120099421106
35,[-0.39553112 -0.477249  ],-2.9,"[[  2.48725284e+01  -3.00399580e+00   1.04826446e-01  -1.44412088e-02]
 [  8.01135509e+01   1.11470479e-05   0.00000000e+00   0.00000000e+00]]","[ 1.1830156  -0.47963069 -0.35858361  0.35285333  0.90251175 -0.12326272
  1.4856343   0.39163324 -1.07544293  0.07358436  0.        ]",[ 1.73652768 -1.8385644 ],[ 1.82273204 -2.24305403],-0.117387172697
36,[-0.39553112 -0.477249  ],-2.75047,"[[  2.64986117e+01  -3.00399558e+00   1.04826446e-01  -1.44412088e-02]
 [  8.24868768e+01   1.12842697e-05   0.00000000e+00   0.00000000e+00]]","[ 0.1281915  -0.47963055  1.45538121  0.35285236  0.90251149 -0.1232627
  1.52611079  0.39163318 -0.87689489  0.07725365  0.        ]",[ 1.6709764  -2.04412365],[ 1.11862605 -2.69479645],-0.0919143995461
37,[-0.39553112 -0.477249  ],-2.72839,"[[  2.81716902e+01  -3.00399535e+00   1.04826446e-01  -1.44412088e-02]
 [  8.48132192e+01   1.14081471e-05   0.00000000e+00   0.00000000e+00]]","[-1.5286718  -0.47963041  0.16923335  0.35285138  0.90251124 -0.12326268
  1.56578591  0.39163313 -0.89628632  0.29792674  0.        ]",[ 1.75188696 -2.33068776],[ 1.97139073 -2.82511434],-0.0985860772945
38,[-0.39553112 -0.477249  ],-2.76108,"[[  2.98908335e+01  -3.00399512e+00   1.04826446e-01  -1.44412088e-02]
 [  8.70935083e+01   1.15170894e-05   0.00000000e+00   0.00000000e+00]]","[-0.09001709 -0.47963027 -1.44674578  0.35285039  0.90251098 -0.12326266
  1.60467552  0.39163307 -1.09834931  0.24833043  0.        ]",[ 2.24063921 -1.84963107],[ 2.56046711 -2.93830562],-0.122431370018
39,[-0.39553112 -0.477249  ],-2.85132,"[[  3.16551296e+01  -3.00399489e+00   1.04826446e-01  -1.44412088e-02]
 [  8.93286558e+01   1.16111242e-05   0.00000000e+00   0.00000000e+00]]","[ 1.19019482 -0.47963012  0.36651794  0.3528494   0.90251072 -0.12326264
  1.64279518  0.39163302 -1.01772102  0.03523488  0.        ]",[ 1.54664099 -1.91108346],[ 1.45477005 -2.29936114],-0.109981908707
40,[-0.39553112 -0.477249  ],-2.79322,"[[  3.34636847e+01  -3.00399466e+00   1.04826446e-01  -1.44412088e-02]
 [  9.15195553e+01   1.16907962e-05   0.00000000e+00   0.00000000e+00]]","[-0.78799152 -0.47962998  1.32233385  0.35284839  0.90251046 -0.12326262
  1.68016012  0.39163295 -0.84130484  0.1692331   0.        ]",[ 1.77564561 -2.14338088],[ 2.27244358 -1.89992775],-0.0883322374079
41,[-0.39553112 -0.477249  ],-2.78855,"[[  3.53156227e+01  -3.00399442e+00   1.04826446e-01  -1.44412088e-02]
 [  9.36670827e+01   1.17567982e-05   0.00000000e+00   0.00000000e+00]]","[-1.15726907 -0.47962984 -0.98985139  0.35284738  0.9025102  -0.1232626
  1.71678528  0.39163289 -1.00787919  0.32367853  0.        ]",[ 1.82259107 -2.2408793 ],[ 0.90777182 -2.26720552],-0.113182156186
42,[-0.39553112 -0.477249  ],-2.90254,"[[  3.72064209e+01  -3.00399419e+00   1.04826446e-01  -1.44412088e-02]
 [  9.54069387e+01   1.09633528e-05   0.00000000e+00   0.00000000e+00]]","[ 1.06510545 -0.4796297  -0.67507223  0.3528464   0.90250995 -0.12326258
  1.74645751  0.39163271 -1.09484102  0.10097711  0.        ]",[ 1.9688369  -1.73905921],[ 2.73386354 -1.41177313],-0.119978716545
43,[-0.39553112 -0.477249  ],-2.76431,"[[  3.91353344e+01  -3.00399397e+00   1.04826446e-01  -1.44412088e-02]
 [  9.74775098e+01   1.12430022e-05   0.00000000e+00   0.00000000e+00]]","[ 0.03233005 -0.47962956  1.47281478  0.35284544  0.90250969 -0.12326256
  1.78177005  0.39163268 -0.87065603  0.08524798  0.        ]",[ 1.79092062 -1.98704648],[ 1.12227535 -2.35524589],-0.0911456783205
44,[-0.39553112 -0.477249  ],-2.74304,"[[  4.11052480e+01  -3.00399374e+00   1.04826446e-01  -1.44412088e-02]
 [  9.95070909e+01   1.15462521e-05   0.00000000e+00   0.00000000e+00]]","[-1.48784581 -0.47962942 -0.36472039  0.35284445  0.90250943 -0.12326254
  1.81638343  0.39163265 -0.94111698  0.32188591  0.        ]",[ 1.81706011 -2.28386426],[ 1.41728099 -2.79213558],-0.104915328218
45,[-0.39553112 -0.477249  ],-2.85389,"[[  4.31153502e+01  -3.00399351e+00   1.04826446e-01  -1.44412088e-02]
 [  1.01496494e+02   1.17346912e-05   0.00000000e+00   0.00000000e+00]]","[ 0.74167005 -0.47962928 -1.09961257  0.35284345  0.90250917 -0.12326252
  1.8503115   0.3916326  -1.1125221   0.15306933  0.        ]",[ 2.16675162 -1.70780349],[ 2.43504848 -2.30370084],-0.122668756453
46,[-0.39553112 -0.477249  ],-2.76244,"[[  4.51648452e+01  -3.00399328e+00   1.04826446e-01  -1.44412088e-02]
 [  1.03446513e+02   1.18315282e-05   0.00000000e+00   0.00000000e+00]]","[ 0.37027582 -0.47962914  1.37688329  0.35284243  0.90250891 -0.1232625
  1.8835678   0.39163255 -0.89539718  0.05885541  0.        ]",[ 1.75064373 -1.95002222],[ 2.03032704 -2.6193212 ],-0.0942543926087
47,[-0.39553112 -0.477249  ],-2.69658,"[[  4.72529533e+01  -3.00399304e+00   1.04826446e-01  -1.44412088e-02]
 [  1.05357929e+02   1.18728218e-05   0.00000000e+00   0.00000000e+00]]","[-1.52444853 -0.479629   -0.16993302  0.35284141  0.90250865 -0.12326248
  1.91616566  0.39163248 -0.92366545  0.31516246  0.        ]",[ 1.86872971 -2.26459765],[ 0.70983798 -3.33231253],-0.102541312087
48,[-0.39553112 -0.477249  ],-2.88824,"[[  4.93673835e+01  -3.00399283e+00   1.04826446e-01  -1.44412088e-02]
 [  1.06082671e+02   9.01371170e-06   0.00000000e+00   0.00000000e+00]]","[ 0.70840232 -0.47962886 -1.12864375  0.3528405   0.9025084  -0.12326246
  1.9285247   0.39163202 -1.11316779  0.15766554  0.        ]",[ 2.19280124 -1.69586158],[ 2.50470347 -1.10451268],-0.12280321714
49,[-0.39553112 -0.477249  ],-2.74969,"[[  5.15076911e+01  -3.00399264e+00   1.04826446e-01  -1.44412088e-02]
 [  1.07941900e+02   9.71818186e-06   0.00000000e+00   0.00000000e+00]]","[ 0.29303362 -0.47962873  1.40758455  0.35283969  0.90250814 -0.12326244
  1.9602324   0.39163204 -0.8890375   0.06443157  0.        ]",[ 1.79842651 -1.93377376],[ 1.79699468 -2.870469  ],-0.093443417936
