timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
20,[-0.26804289 -0.32942992],-0.999855,"[[ -1.30478370e+01  -2.58482465e+00  -1.43865635e-01  -6.04971101e-02]
 [ -6.27992316e+01   2.30345114e+00   0.00000000e+00   0.00000000e+00]]","[ 1.0379442  -0.30545239 -0.65700223 -1.09023738 -1.25295498 -0.52020795
 -1.42559863  0.69678232  0.75867422  0.11109241  0.        ]",[-1.21138263 -0.59838229],[-1.68973145  0.52895957],-0.122951928816
21,[-0.26804289 -0.32942992],-0.823439,"[[ -1.43310621e+01  -2.51810295e+00  -1.43865635e-01  -6.04971101e-02]
 [ -6.55141068e+01   4.36216915e+00   0.00000000e+00   0.00000000e+00]]","[-0.45038117 -0.25074932 -1.42426454 -1.29474117 -1.25295328 -0.5202076
 -1.48682763  0.97921906  0.4225925   0.58085037  0.        ]",[-1.17162073 -0.86617184],[-1.0633686  -1.02135143],-0.100486058176
22,[-0.26804289 -0.32942992],-1.24609,"[[ -1.56680442e+01  -2.47133852e+00  -1.43865635e-01  -6.04971101e-02]
 [ -6.81754342e+01   3.27999666e-01   0.00000000e+00   0.00000000e+00]]","[-1.5628591  -0.20921974 -0.03041748 -1.43241233 -1.25295157 -0.52020725
 -1.54684861  0.42576669  0.79333883  1.12871921  0.        ]",[-1.36318135 -1.05225325],[-0.94570453 -1.15391811],-0.180719443198
23,[-0.26804289 -0.32942992],-1.68354,"[[ -1.70555811e+01  -2.50444373e+00  -1.43865635e-01  -6.04971101e-02]
 [ -7.05705344e+01  -3.62529139e+00   0.00000000e+00   0.00000000e+00]]","[-0.48989443 -0.23888543  1.47263543 -1.33544996 -1.25294986 -0.5202069
 -1.60086481 -0.11658978  1.38699454  0.77972365  0.        ]",[-1.51930785 -0.76546383],[-1.57004298  0.31709496],-0.222526447384
24,[-0.26804289 -0.32942992],-1.2421,"[[ -1.84927092e+01  -2.56350412e+00  -1.43865635e-01  -6.04971101e-02]
 [ -7.31336508e+01  -2.28524586e+00   0.00000000e+00   0.00000000e+00]]","[ 1.10785996 -0.28856603  0.54590739 -1.15656633 -1.25294815 -0.52020655
 -1.65867013  0.06725266  1.13600445  0.1195169   0.        ]",[-1.34172046 -0.51726794],[-1.28352983  0.68750786],-0.172379538627
25,[-0.26804289 -0.32942992],-0.876689,"[[ -1.99805838e+01  -2.58131431e+00  -1.43865635e-01  -6.04971101e-02]
 [ -7.56452708e+01   4.95045527e-01   0.00000000e+00   0.00000000e+00]]","[ 0.40263158 -0.30271049 -1.31112465 -1.10121263 -1.25294644 -0.5202062
 -1.71531366  0.44868415  0.53779563  0.30683177  0.        ]",[-1.17750633 -0.52347058],[-1.60306678 -0.78806893],-0.0983835966707
26,[-0.26804289 -0.32942992],-0.972411,"[[ -2.15181899e+01  -2.60268563e+00  -1.43865635e-01  -6.04971101e-02]
 [ -7.81073241e+01  -2.62172510e+00   0.00000000e+00   0.00000000e+00]]","[-1.41253818 -0.31916012 -0.64581073 -1.03397208 -1.25294473 -0.52020585
 -1.77083891  0.02109016  0.68510224  0.96216581  0.        ]",[-1.32494521 -0.69420373],[-1.38883865 -0.25484207],-0.156577350534
27,[-0.26804289 -0.32942992],-1.55715,"[[ -2.31045563e+01  -2.66458965e+00  -1.43865635e-01  -6.04971101e-02]
 [ -8.05213157e+01  -3.56564568e+00   0.00000000e+00   0.00000000e+00]]","[-0.79373342 -0.36352287  1.35715645 -0.83443697 -1.25294302 -0.52020549
 -1.8252798  -0.10840759  1.25761209  0.76779741  0.        ]",[-1.48223007 -0.61375314],[-1.00175635 -1.29772284],-0.206414699375
28,[-0.26804289 -0.32942992],-1.23948,"[[ -2.47387291e+01  -2.77479864e+00  -1.43865635e-01  -6.04971101e-02]
 [ -8.28882411e+01  -7.44270811e+00   0.00000000e+00   0.00000000e+00]]","[ 1.0890646  -0.42999313  0.59710181 -0.46364781 -1.25294131 -0.52020514
 -1.87865877 -0.6403071   1.01610569  0.25356755  0.        ]",[-1.3164835  -0.25359014],[-0.25722195 -0.15303014],-0.158220504292
29,[-0.26804289 -0.32942992],-1.02336,"[[ -2.63902664e+01  -2.92816130e+00  -1.43865635e-01  -6.04971101e-02]
 [ -8.22674298e+01  -7.89280845e+00   0.00000000e+00   0.00000000e+00]]","[ 0.24047829 -0.49457857 -1.37994693  0.07803003 -1.2529396  -0.52020479
 -1.86465262 -0.7020565   0.73254259  0.56487371  0.        ]",[-1.20805681 -0.1264233 ],[-1.97519954 -0.58996763],-0.133821645458
30,[-0.26804289 -0.32942992],-1.01398,"[[ -2.80590076e+01  -3.05550510e+00  -1.43865635e-01  -6.04971101e-02]
 [ -8.45985708e+01  -2.05784572e+00   0.00000000e+00   0.00000000e+00]]","[-1.53210277 -0.5225577  -0.28769835  0.54231161 -1.25293789 -0.52020444
 -1.91722414  0.09845117  0.97707537  0.65358675  0.        ]",[-1.33271325 -0.24548298],[-2.30406689  1.53916368],-0.16729067793
31,[-0.26804289 -0.32942992],-1.09022,"[[ -2.97738987e+01  -3.04858029e+00  -1.43865635e-01  -6.04971101e-02]
 [ -8.68828939e+01   2.38505554e+00   0.00000000e+00   0.00000000e+00]]","[-0.28277022 -0.52164475  1.5056021   0.51686352 -1.25293618 -0.52020409
 -1.96873932  0.70797955  1.00235112  0.49222061  0.        ]",[-1.4371767  -0.41753477],[-3.12870293  0.06541188],-0.163148638128
32,[-0.26804289 -0.32942992],-1.08278,"[[ -3.15340222e+01  -2.99871880e+00  -1.43865635e-01  -6.04971101e-02]
 [ -8.91219828e+01   2.60068902e+00   0.00000000e+00   0.00000000e+00]]","[ 1.18514909 -0.51299928 -0.14578376  0.33418843 -1.25293447 -0.52020374
 -2.01923387  0.73756207  0.83800298  0.44451166  0.        ]",[-1.40550292 -0.41442871],[-2.1751993  -0.13203011],-0.140918727582
33,[-0.26804289 -0.32942992],-1.13183,"[[ -3.33384822e+01  -2.95241211e+00  -1.43865635e-01  -6.04971101e-02]
 [ -9.13166981e+01   2.03219457e+00   0.00000000e+00   0.00000000e+00]]","[-0.65985775 -0.50172247 -1.36134519  0.16569682 -1.25293277 -0.52020339
 -2.06872719  0.65956884  0.79229359  0.68729558  0.        ]",[-1.26509535 -0.34107658],[-1.46706409 -0.87419742],-0.14776393902
34,[-0.26804289 -0.32942992],-1.24009,"[[ -3.51864034e+01  -2.94683071e+00  -1.43865635e-01  -6.04971101e-02]
 [ -9.34683363e+01  -1.46231733e+00   0.00000000e+00   0.00000000e+00]]","[-1.30006325 -0.50015288  0.89967525  0.14548157 -1.25293106 -0.52020304
 -2.11724851  0.18015051  1.06388802  0.66970462  0.        ]",[-1.39295149 -0.37206429],[-1.34030099 -0.8520115 ],-0.178434949124
35,[-0.26804289 -0.32942992],-1.08456,"[[ -3.70769350e+01  -3.00956731e+00  -1.43865635e-01  -6.04971101e-02]
 [ -9.55777995e+01  -3.69891571e+00   0.00000000e+00   0.00000000e+00]]","[ 0.93628224 -0.51518871  0.89162347  0.37383785 -1.25292935 -0.52020269
 -2.16481817 -0.12669245  0.92773312  0.42345292  0.        ]",[-1.41230249 -0.24409187],[-1.23108351  0.82739514],-0.151332366207
36,[-0.26804289 -0.32942992],-1.29971,"[[ -3.90092313e+01  -3.03152528e+00  -1.43865635e-01  -6.04971101e-02]
 [ -9.76449075e+01   7.48438644e-01   0.00000000e+00   0.00000000e+00]]","[ 0.17090834 -0.51909551 -1.40198668  0.45426073 -1.25292764 -0.52020234
 -2.21143209  0.48344823  0.81206888  0.61441197  0.        ]",[-1.24841118 -0.22547707],[ 0.26131769 -0.64082119],-0.145807796764
37,[-0.26804289 -0.32942992],-1.17802,"[[ -4.09323534e+01  -3.01835826e+00  -1.43865635e-01  -6.04971101e-02]
 [ -9.46771953e+01   5.31917262e-01   0.00000000e+00   0.00000000e+00]]","[-1.55816616 -0.5168369   0.16418678  0.40600904 -1.25292593 -0.52020199
 -2.1444931   0.45374295  0.99851667  0.67020046  0.        ]",[-1.37859607 -0.34742475],[-0.97690098 -0.32545778],-0.170683884312
38,[-0.26804289 -0.32942992],-1.20484,"[[ -4.28458990e+01  -3.00993531e+00  -1.43865635e-01  -6.04971101e-02]
 [ -9.66707234e+01   3.13438746e-01   0.00000000e+00   0.00000000e+00]]","[ 0.39592411 -0.51525895  1.37183545  0.37518305 -1.25292422 -0.52020164
 -2.18944753  0.42376918  0.99031718  0.44635989  0.        ]",[-1.47625566 -0.35485089],[-1.84855902 -1.50813372],-0.159976809786
39,[-0.26804289 -0.32942992],-1.19324,"[[ -4.47998370e+01  -3.00606248e+00  -1.43865635e-01  -6.04971101e-02]
 [ -9.87162636e+01   1.09347080e-01   0.00000000e+00   0.00000000e+00]]","[ 0.75890595 -0.51449844 -1.05143451  0.3610207  -1.25292251 -0.52020128
 -2.23557454  0.39576917  0.78965204  0.53515916  0.        ]",[-1.28586876 -0.24607226],[-0.66053597 -0.75200303],-0.139039019894
40,[-0.26804289 -0.32942992],-1.15283,"[[ -4.67807945e+01  -3.00444939e+00  -1.43865635e-01  -6.04971101e-02]
 [ -9.93772784e+01   5.62511283e-02   0.00000000e+00   0.00000000e+00]]","[-1.48356296 -0.51417501 -0.46943407  0.35512395 -1.2529208  -0.52020093
 -2.25047547  0.38848459  0.94523132  0.70814871  0.        ]",[-1.37530565 -0.31726378],[-0.82587868  0.21394366],-0.166482472774
41,[-0.26804289 -0.32942992],-1.15864,"[[ -4.87814084e+01  -2.99477659e+00  -1.43865635e-01  -6.04971101e-02]
 [ -1.00679758e+02   9.08285832e-01   0.00000000e+00   0.00000000e+00]]","[-0.06512663 -0.51215768  1.50379134  0.31979354 -1.25291909 -0.52020058
 -2.27984333  0.50537677  1.03593406  0.48053681  0.        ]",[-1.47083414 -0.37568942],[-0.99458761 -0.06641267],-0.166899399305
42,[-0.26804289 -0.32942992],-1.08094,"[[ -5.08145150e+01  -2.97936277e+00  -1.43865635e-01  -6.04971101e-02]
 [ -1.02624422e+02   6.34169257e-01   0.00000000e+00   0.00000000e+00]]","[ 0.99203443 -0.50866145 -0.74404021  0.26359956 -1.25291738 -0.52020023
 -2.32369417  0.46776979  0.79289792  0.47625908  0.        ]",[-1.32959366 -0.28644598],[-1.32203693  0.0288892 ],-0.136692185579
43,[-0.26804289 -0.32942992],-1.04205,"[[ -5.28863435e+01  -2.96558155e+00  -1.43865635e-01  -6.04971101e-02]
 [ -1.04552000e+02   7.43743454e-01   0.00000000e+00   0.00000000e+00]]","[-1.38112808 -0.50524293 -0.70798904  0.21347701 -1.25291568 -0.52019988
 -2.36715915  0.48280221  0.90119896  0.73858993  0.        ]",[-1.3801173  -0.34989703],[-1.93213801  0.61861372],-0.163195671807
44,[-0.26804289 -0.32942992],-1.1642,"[[ -5.49963380e+01  -2.92619048e+00  -1.43865635e-01  -6.04971101e-02]
 [ -1.06441075e+02   3.18759005e+00   0.00000000e+00   0.00000000e+00]]","[-0.15912665 -0.49395537  1.50910299  0.07092019 -1.25291397 -0.52019953
 -2.40975525  0.81807858  1.09777374  0.49955826  0.        ]",[-1.54338384 -0.49383682],[-0.83703787  0.59368926],-0.175313271811
45,[-0.26804289 -0.32942992],-1.19183,"[[ -5.71372592e+01  -2.83936807e+00  -1.43865635e-01  -6.04971101e-02]
 [ -1.07646884e+02   5.48773545e+00   0.00000000e+00   0.00000000e+00]]","[ 0.96264609 -0.46122018 -0.79338811 -0.23866015 -1.25291226 -0.52019918
 -2.43694112  1.13363964  0.74879216  0.36180996  0.        ]",[-1.37482679 -0.47812241],[ 0.1747414  -0.87805425],-0.126752741267
46,[-0.26804289 -0.32942992],-1.30682,"[[ -5.92618632e+01  -2.76542410e+00  -1.43865635e-01  -6.04971101e-02]
 [ -1.04823072e+02   1.91897926e+00   0.00000000e+00   0.00000000e+00]]","[-1.43930498 -0.42497195 -0.5864226  -0.49588591 -1.25291055 -0.52019883
 -2.37324692  0.64403305  0.8072669   0.87903726  0.        ]",[-1.41331017 -0.59776938],[ 0.55774218 -1.31220752],-0.162275324097
47,[-0.26804289 -0.32942992],-1.31523,"[[ -6.13153485e+01  -2.76697890e+00  -1.43865635e-01  -6.04971101e-02]
 [ -1.00539944e+02  -2.06144264e+00   0.00000000e+00   0.00000000e+00]]","[-0.1097457  -0.42581172  1.50717344 -0.49054835 -1.25290884 -0.52019848
 -2.2766417   0.09794933  1.22521705  0.52733502  0.        ]",[-1.49605989 -0.45922416],[-2.60217798 -1.09077487],-0.192249765925
48,[-0.26804289 -0.32942992],-0.972545,"[[ -6.33459137e+01  -2.84737235e+00  -1.43865635e-01  -6.04971101e-02]
 [ -1.02510175e+02  -5.96536765e+00   0.00000000e+00   0.00000000e+00]]","[ 1.01648504 -0.4646851  -0.69940486 -0.21042956 -1.25290713 -0.52019813
 -2.32106852 -0.43763955  0.76459415  0.35566098  0.        ]",[-1.26692891 -0.15285221],[-1.01276872  1.23226694],-0.128534067699
49,[-0.26804289 -0.32942992],-1.18538,"[[ -6.54154903e+01  -2.92564826e+00  -1.43865635e-01  -6.04971101e-02]
 [ -1.04440851e+02  -1.87637082e+00   0.00000000e+00   0.00000000e+00]]","[-1.35475915 -0.493783   -0.75527896  0.06896752 -1.25290542 -0.52019778
 -2.36460276  0.12334024  0.87234498  0.76436007  0.        ]",[-1.38322937 -0.31767225],[-0.81522259 -0.7002945 ],-0.161527742207
