timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
28,"[[-0.65070942 -0.48776903  0.13427957 -0.17769193]
 [-2.15693355 -1.40360493  0.          0.        ]]",[ 0.45767421  0.37725973],-0.0192753694221,[ 0.4107765   0.70957446],-1.80253,"[ 0.5259413   1.27370639 -0.9385058  -0.2483641   1.16128756 -1.54989536
  0.62649468  0.10359258 -0.77442605  0.52378403  0.        ]",[-0.87739974 -0.70925415]
29,"[[-0.67712564 -0.48737848  0.13427957 -0.17769193]
 [-0.4902325   1.43320607  0.          0.        ]]",[ 0.07597961 -0.31549573],-0.0190103301533,[ 1.14641402  0.0265117 ],-1.83396,"[ 0.50058711  1.27392531 -0.97237936 -0.24741872  1.16128681 -1.54989391
  0.6731297   0.55611854 -0.82078604  0.48876772  0.        ]",[-0.87739974 -0.70925415]
30,"[[-0.64714094 -0.45796028  0.13427957 -0.17769193]
 [ 3.47548999  1.50837006  0.          0.        ]]",[-0.79611975 -0.70453751],-0.0197832761768,[-1.27861646 -1.02494413],-1.85164,"[ 0.52930002  1.29001608 -0.93387557 -0.17566115  1.16128606 -1.54989246
  0.78409265  0.56810845 -0.73597832  0.54400962  0.        ]",[-0.87739974 -0.70925415]
31,"[[-0.61799853 -0.46780541  0.13427957 -0.17769193]
 [-0.54785757 -2.47960203  0.          0.        ]]",[ 0.09810027  0.40672481],-0.0224892363282,[ 0.16666978  0.55382138],-1.83237,"[ 0.55613602  1.28473303 -0.89560739 -0.19979536  1.16128531 -1.54989101
  0.67151669 -0.06805037 -0.69647384  0.57988407  0.        ]",[-0.87739974 -0.70925415]
32,"[[-0.6222397  -0.49490523  0.13427957 -0.17769193]
 [ 0.1215187  -0.23784964  0.          0.        ]]",[-0.13960932 -0.03639041],-0.0210888819851,[-0.23415805 -0.19202422],-1.82965,"[ 0.55229678  1.26965723 -0.90122674 -0.26560207  1.16128456 -1.54988957
  0.69024596  0.28955259 -0.73280572  0.55930733  0.        ]",[-0.87739974 -0.70925415]
33,"[[-0.62912504 -0.5072403   0.13427957 -0.17769193]
 [-0.80696407 -0.99314149  0.          0.        ]]",[ 0.1305985   0.26201367],-0.0203548669421,[-0.005681    0.01335646],-1.82153,"[ 0.54601562  1.26253683 -0.91031337 -0.29524181  1.16128381 -1.54988812
  0.66426618  0.16906879 -0.75803525  0.54351113  0.        ]",[-0.87739974 -0.70925415]
34,"[[-0.64532998 -0.52637519  0.13427957 -0.17769193]
 [-0.81350785 -0.92058953  0.          0.        ]]",[ 0.23472463  0.37995797],-0.0199433750774,[-0.34867688  0.79413129],-1.80507,"[ 0.53099786  1.25117595 -0.93151969 -0.34081844  1.16128306 -1.54988667
  0.66408282  0.18064219 -0.80739476  0.5124921   0.        ]",[-0.87739974 -0.70925415]
35,"[[-0.67529006 -0.51305004  0.13427957 -0.17769193]
 [-2.17795023  2.24256304  0.          0.        ]]",[ 0.32933682 -0.34836459],-0.0200652126105,[-0.77599058  0.151618  ],-1.81466,"[ 0.5023753   1.2591264  -0.97004549 -0.3091319   1.16128231 -1.54988522
  0.62590464  0.68522659 -0.84594514  0.47946349  0.        ]",[-0.87739974 -0.70925415]
36,"[[-0.74921972 -0.46260955  0.13427957 -0.17769193]
 [-5.20492571  2.79963586  0.          0.        ]]",[ 0.95104843 -0.4443379 ],-0.0233627846891,[ 0.88223416 -1.25068905],-1.91641,"[ 0.4271339   1.28752916 -1.0611337  -0.1870725   1.16128156 -1.54988377
  0.54120778  0.77409027 -0.92497654  0.40905844  0.        ]",[-0.87739974 -0.70925415]
37,"[[-0.81725244 -0.44691372  0.13427957 -0.17769193]
 [-1.61032984 -1.21667195  0.          0.        ]]",[ 0.97463053  0.55006003],-0.0326546501951,[ 0.79725693 -0.0543769 ],-1.90904,"[ 0.35237869  1.29581196 -1.1396147  -0.14844137  1.16128082 -1.54988232
  0.64178659  0.13341045 -1.03684085  0.33678017  0.        ]",[-0.87739974 -0.70925415]
38,"[[-0.81749387 -0.47317747  0.13427957 -0.17769193]
 [ 1.57558293 -1.4090568   0.          0.        ]]",[ 0.49459767  0.60358024],-0.0354775122504,[-0.03337292  0.61631559],-1.86642,"[ 0.35210429  1.28180052 -1.13988292 -0.21291344  1.16128007 -1.54988087
  0.73093014  0.10272126 -1.06752837  0.32750711  0.        ]",[-0.87739974 -0.70925415]
39,"[[-0.78762856 -0.47659318  0.13427957 -0.17769193]
 [ 1.41149541  1.05925911  0.          0.        ]]",[ 0.21851552 -0.06043257],-0.0305926854047,[-0.07289862 -0.61023102],-1.899,"[ 0.38555649  1.27992305 -1.10609405 -0.22123591  1.16127932 -1.54987942
  0.72633856  0.49646605 -1.0136408   0.35896608  0.        ]",[-0.87739974 -0.70925415]
40,"[[-0.7625634  -0.47986038  0.13427957 -0.17769193]
 [ 1.09606948 -1.37785712  0.          0.        ]]",[ 0.36898178  0.50012612],-0.0268742896894,[ 0.7834339  -0.14300125],-1.8824,"[ 0.41287673  1.27811551 -1.0769403  -0.22918279  1.16127857 -1.54987798
  0.71751244  0.10769795 -0.96958178  0.38635229  0.        ]",[-0.87739974 -0.70925415]
41,"[[-0.70976102 -0.51283607  0.13427957 -0.17769193]
 [ 4.17392725 -1.91790164  0.          0.        ]]",[-0.28393531  0.53976595],-0.022803140109,[-0.94131845  0.40797267],-1.82215,"[ 0.46809439  1.25924701 -1.0132362  -0.30862091  1.16127782 -1.54987653
  0.80363253  0.02155017 -0.90843149  0.43632475  0.        ]",[-0.87739974 -0.70925415]
42,"[[-0.66448024 -0.53459131  0.13427957 -0.17769193]
 [ 0.36682254 -0.26314925  0.          0.        ]]",[ 0.0836886   0.26422435],-0.0206569043829,[-0.31872466  0.24993882],-1.80744,"[ 0.51282888  1.24617393 -0.95624407 -0.3602341   1.16127707 -1.54987508
  0.69710699  0.28551585 -0.85057251  0.4839289   0.        ]",[-0.87739974 -0.70925415]
43,"[[-0.66987128 -0.52986793  0.13427957 -0.17769193]
 [-0.90170052  0.73216936  0.          0.        ]]",[ 0.24122778  0.05533423],-0.0206746073455,[ 0.45768669 -0.18950139],-1.83451,"[ 0.50763276  1.24905303 -0.96313913 -0.34908328  1.16127632 -1.54987363
  0.66161262  0.44428877 -0.85497857  0.47906227  0.        ]",[-0.87739974 -0.70925415]
44,"[[-0.66955669 -0.52290505  0.13427957 -0.17769193]
 [ 0.92706831 -0.03332868  0.          0.        ]]",[-0.02746071  0.14308529],-0.0202973080781,[-0.03230472 -0.32812076],-1.83151,"[ 0.50793677  1.25325539 -0.96273704 -0.33258934  1.16127557 -1.54987218
  0.71278248  0.32217652 -0.84664369  0.4824739   0.        ]",[-0.87739974 -0.70925415]
45,"[[-0.65247688 -0.53659999  0.13427957 -0.17769193]
 [ 0.78139547 -1.33183784  0.          0.        ]]",[ 0.04321493  0.48895979],-0.0203341230998,[-0.3702277   0.70580931],-1.80172,"[ 0.52426909  1.24493956 -0.94078477 -0.36496634  1.16127482 -1.54987073
  0.70870616  0.11503842 -0.83139804  0.49851246  0.        ]",[-0.87739974 -0.70925415]
46,"[[-0.65170961 -0.53492659  0.13427957 -0.17769193]
 [-0.69973326  1.48977254  0.          0.        ]]",[ 0.07630995 -0.17261568],-0.0202541959298,[ 0.17984942  0.19020488],-1.80466,"[ 0.52499417  1.24596512 -0.93979133 -0.361024    1.16127407 -1.54986928
  0.66726293  0.56514138 -0.82817868  0.50025121  0.        ]",[-0.87739974 -0.70925415]
47,"[[-0.65842932 -0.49787325  0.13427957 -0.17769193]
 [ 0.02534579  2.21315065  0.          0.        ]]",[-0.1374213  -0.53729779],-0.0192019084351,[-0.7310489  -0.75016097],-1.83463,"[ 0.51861747  1.26794528 -0.94846721 -0.27275083  1.16127332 -1.54986783
  0.68755085  0.68053437 -0.79908269  0.50848506  0.        ]",[-0.87739974 -0.70925415]
48,"[[-0.68693362 -0.48384155  0.13427957 -0.17769193]
 [-2.86614996 -0.79993855  0.          0.        ]]",[ 0.68397528  0.33301127],-0.0191658659432,[ 1.62201671  0.31848794],-1.84125,"[ 0.4909538   1.2758916  -0.98476615 -0.23884717  1.16127257 -1.54986638
  0.60664463  0.1998863  -0.83439894  0.47767268  0.        ]",[-0.87739974 -0.70925415]
49,"[[-0.70399999 -0.48704317  0.13427957 -0.17769193]
 [ 1.14615641  0.4755287   0.          0.        ]]",[-0.01418762 -0.07382123],-0.0203778792445,[-0.13334414 -0.24427139],-1.83262,"[ 0.47392091  1.27409574 -1.00609952 -0.24660523  1.16127182 -1.54986494
  0.71891138  0.40334877 -0.86893476  0.45436159  0.        ]",[-0.87739974 -0.70925415]
