timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
28,"[[-0.74029614 -0.59979939  0.06535256 -0.18222488]
 [ 1.47201515 -3.06997194  0.          0.        ]]",[-0.07731949  0.39247647],-0.0344979470247,[ 0.53991799  1.22127845],-1.58297,"[ 0.43597791  1.19884303 -1.04837725 -0.50788521  0.56344027 -1.5908188
  0.7263592  -0.16362834 -0.31584254  0.42623712  0.        ]",[-0.87969869 -0.73377264]
29,"[[-0.68973069 -0.62086843  0.06535256 -0.18222488]
 [ 3.57752384  0.94967907  0.          0.        ]]",[-0.98608732 -0.74936116],-0.0419283684191,[-0.7022901  -0.78761885],-1.71285,"[ 0.48769417  1.1843377  -0.98625934 -0.55512074  0.56344007 -1.59081728
  0.78517703  0.47890577 -0.24513219  0.47605183  0.        ]",[-0.87969869 -0.73377264]
30,"[[-0.6467558  -0.63334373  0.06535256 -0.18222488]
 [ 0.72944608 -2.18676585  0.          0.        ]]",[-0.4206579   0.09410009],-0.0488816289573,[-0.25233994  0.25664694],-1.73489,"[ 0.52923357  1.17554373 -0.93137913 -0.58275784  0.56343987 -1.59081577
  0.70561463 -0.02244963 -0.1805355   0.52245736  0.        ]",[-0.87969869 -0.73377264]
31,"[[-0.64233174 -0.66644513  0.06535256 -0.18222488]
 [-0.28366651 -1.12690813  0.          0.        ]]",[-0.32079929  0.01101425],-0.0461038116266,[ 0.29971824  0.03615302],-1.65143,"[ 0.53338043  1.1514849  -0.92562452 -0.65485639  0.56343967 -1.59081425
  0.67731268  0.14696684 -0.21089771  0.51695524  0.        ]",[-0.87969869 -0.73377264]
32,"[[-0.63605227 -0.68732725  0.06535256 -0.18222488]
 [ 0.90764948 -0.96185112  0.          0.        ]]",[-0.51541591  0.00276899],-0.0450340321693,[-0.67387126  0.65008124],-1.76417,"[ 0.53922452  1.13577324 -0.91742395 -0.69939153  0.56343947 -1.59081274
  0.71059226  0.17335089 -0.22383309  0.51801932  0.        ]",[-0.87969869 -0.73377264]
33,"[[-0.64483717 -0.68053773  0.06535256 -0.18222488]
 [-1.77719548  1.63215608  0.          0.        ]]",[-0.25383162 -0.55663824],-0.0440775103525,[-0.6712805  -0.97789748],-1.72078,"[ 0.5310345   1.14092548 -0.92888464 -0.68499332  0.56343927 -1.59081122
  0.63558984  0.58799865 -0.23189661  0.50983326  0.        ]",[-0.87969869 -0.73377264]
34,"[[-0.70666102 -0.6870594   0.06535256 -0.18222488]
 [-4.39648564 -2.2713095   0.          0.        ]]",[ 0.73299086  0.73514605],-0.0314034705305,[ 0.21536574  1.13784452],-1.60178,"[ 0.47071374  1.13597593 -1.00735784 -0.69882449  0.56343907 -1.59080971
  0.56241874 -0.03596429 -0.35471241  0.44059363  0.        ]",[-0.87969869 -0.73377264]
35,"[[-0.78518318 -0.6923093   0.06535256 -0.18222488]
 [-3.45883172  1.73297171  0.          0.        ]]",[ 0.58067209 -0.09338307],-0.0157477825083,[ 0.49698977 -0.6949695 ],-1.50436,"[ 0.38759655  1.13196274 -1.1011696  -0.70990485  0.56343887 -1.59080819
  0.58861226  0.60411384 -0.51311556  0.36474728  0.        ]",[-0.87969869 -0.73377264]
36,"[[-0.83393602 -0.68561046  0.06535256 -0.18222488]
 [-1.4232399  -1.05380299  0.          0.        ]]",[ 0.64154947  0.64177859],-0.00766721842582,[ 1.55085945  0.38851218],-1.43712,"[ 0.33253473  1.13707745 -1.15588321 -0.69575731  0.56343867 -1.59080668
  0.64547709  0.15865195 -0.60227988  0.32474365  0.        ]",[-0.87969869 -0.73377264]
37,"[[-0.82242924 -0.69105599  0.06535256 -0.18222488]
 [ 2.56065532  0.50406545  0.          0.        ]]",[-0.15411839  0.0869067 ],-0.00903132534482,[-0.28166875 -0.44637621],-1.57419,"[ 0.34576002  1.13292156 -1.14322212 -0.70726336  0.56343847 -1.59080516
  0.75676849  0.40767487 -0.58574064  0.33354703  0.        ]",[-0.87969869 -0.73377264]
38,"[[-0.78289899 -0.69880427  0.06535256 -0.18222488]
 [ 1.39624626 -1.27297493  0.          0.        ]]",[ 0.03716688  0.51424193],-0.0154706210267,[-0.0843991   1.03650945],-1.56741,"[ 0.39011271  1.1269613  -1.09853595 -0.72354588  0.56343826 -1.59080365
  0.72423995  0.12361741 -0.51635414  0.36605099  0.        ]",[-0.87969869 -0.73377264]
39,"[[-0.75861489 -0.6842818   0.06535256 -0.18222488]
 [ 1.03336843  2.71194116  0.          0.        ]]",[-0.34008044 -0.63230217],-0.0216923461434,[ 0.1921413  -0.26831363],-1.54128,"[ 0.41650676  1.13808501 -1.07019057 -0.69294118  0.56343806 -1.59080213
  0.71410252  0.76060054 -0.4513811   0.38989718  0.        ]",[-0.87969869 -0.73377264]
40,"[[-0.7305222  -0.64124369  0.06535256 -0.18222488]
 [ 1.77343741  1.59559117  0.          0.        ]]",[-0.54430234 -0.63579857],-0.031817498232,[-0.70737814 -0.61704427],-1.66276,"[ 0.44620632  1.16989035 -1.03657747 -0.6001262   0.56343786 -1.59080062
  0.73477635  0.58215327 -0.34597202  0.42602618  0.        ]",[-0.87969869 -0.73377264]
41,"[[-0.72347546 -0.63415276  0.06535256 -0.18222488]
 [-1.05933029 -0.87825734  0.          0.        ]]",[ 0.06281999  0.04849532],-0.0339582127732,[ 0.64019609 -0.08288243],-1.54542,"[ 0.45351306  1.17496042 -1.02801012 -0.58453839  0.56343766 -1.5907991
  0.65564155  0.18671176 -0.32413383  0.43518456  0.        ]",[-0.87969869 -0.73377264]
42,"[[-0.71903889 -0.65484505  0.06535256 -0.18222488]
 [ 1.49448768 -1.189928    0.          0.        ]]",[-0.30827376  0.11153919],-0.0325357472337,[-0.89349913  0.54777921],-1.70686,"[ 0.4580835   1.16002711 -1.0225885  -0.62979392  0.56343746 -1.59079759
  0.72698323  0.13689156 -0.34015358  0.43482403  0.        ]",[-0.87969869 -0.73377264]
43,"[[-0.72491993 -0.65663284  0.06535256 -0.18222488]
 [-2.07071766  1.00383364  0.          0.        ]]",[ 0.12652934 -0.27736348],-0.0312088907854,[ 0.6511361  -0.34656071],-1.53107,"[ 0.45201968  1.15871697 -1.02976941 -0.63367054  0.56343726 -1.59079607
  0.62738746  0.48756152 -0.35344222  0.42832047  0.        ]",[-0.87969869 -0.73377264]
44,"[[-0.74007225 -0.65053268  0.06535256 -0.18222488]
 [ 0.5467669  -0.38917369  0.          0.        ]]",[-0.14039376 -0.01691492],-0.0289574488805,[-0.67343949  0.22151226],-1.66125,"[ 0.4362111   1.16317151 -1.04809914 -0.62042014  0.56343706 -1.59079456
  0.70050774  0.26489087 -0.37529324  0.41412735  0.        ]",[-0.87969869 -0.73377264]
45,"[[-0.75598001 -0.64942938  0.06535256 -0.18222488]
 [-2.12863228  0.49655047  0.          0.        ]]",[ 0.28449398 -0.09758412],-0.0260285837199,[-0.08986816 -0.04610855],-1.58388,"[ 0.41932982  1.16397278 -1.0670716  -0.61801684  0.56343686 -1.59079304
  0.62576907  0.40647274 -0.40468458  0.39849938  0.        ]",[-0.87969869 -0.73377264]
46,"[[-0.8016967  -0.64142758  0.06535256 -0.18222488]
 [-2.44199353  0.3042705   0.          0.        ]]",[ 0.51050353  0.04666711],-0.0182464377599,[ 1.03608739  0.62936425],-1.46753,"[ 0.36923181  1.16975375 -1.12000827 -0.60052797  0.56343666 -1.59079153
  0.61701495  0.37573688 -0.484821    0.35672958  0.        ]",[-0.87969869 -0.73377264]
47,"[[-0.81036669 -0.61041321  0.06535256 -0.18222488]
 [ 1.56165076  2.78888696  0.          0.        ]]",[-0.367919   -0.87616932],-0.0200317451126,[-0.03990498 -1.27533442],-1.56265,"[ 0.35947178  1.19157689 -1.12977463 -0.53176286  0.56343646 -1.59079002
  0.72885823  0.77289983 -0.46506016  0.35389606  0.        ]",[-0.87969869 -0.73377264]
48,"[[-0.78101362 -0.59491657  0.06535256 -0.18222488]
 [ 1.37428428 -1.22584366  0.          0.        ]]",[-0.11333257  0.01416099],-0.0272508647045,[ 0.61412423  0.58391728],-1.5301,"[ 0.39218406  1.20212723 -1.09635319 -0.49683429  0.56343626 -1.5907885
  0.72362377  0.13114934 -0.38879569  0.38530431  0.        ]",[-0.87969869 -0.73377264]
49,"[[-0.72943215 -0.59600051  0.06535256 -0.18222488]
 [ 3.77586384  1.1096737   0.          0.        ]]",[-0.91186762 -0.80679512],-0.0369997738843,[-0.07333191 -0.39526991],-1.6287,"[ 0.44733924  1.20139616 -1.03525031 -0.49928933  0.56343606 -1.59078699
  0.79071263  0.50447925 -0.29075755  0.43904515  0.        ]",[-0.87969869 -0.73377264]
