timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
13,"[[-1.06335684 -1.19546333 -0.06851971 -0.17452534]
 [-1.89578034  4.92607303  0.          0.        ]]",[-0.44353771 -0.73455018],-0.0473109296713,[-0.48699161 -0.7643933 ],-2.10475,"[ 0.03739315  0.63196174 -1.36259087 -1.48623761 -0.59713025 -1.52315289
  0.62564197  1.1191273  -0.17296959  0.37945656  0.        ]",[-0.89141572 -0.77566862]
14,"[[-1.12022199 -1.12828294 -0.06851971 -0.17452534]
 [-3.78442087  1.8023861   0.          0.        ]]",[ 0.2199939   0.01337636],-0.0431157676838,[ 0.34269373 -0.29686841],-2.04957,"[-0.04179209  0.7060462  -1.40514677 -1.41357118 -0.59713005 -1.5231516
  0.57304147  0.61618086 -0.21902225  0.34285187  0.        ]",[-0.89141572 -0.77566862]
15,"[[-1.18155065 -1.10439058 -0.06851971 -0.17452534]
 [-2.35321995  0.59088169  0.          0.        ]]",[ 0.34710094  0.3837958 ],-0.0343540666684,[ 0.29286068 -0.20016153],-2.03193,"[-0.12966139  0.73185095 -1.44574237 -1.38503457 -0.59712984 -1.52315031
  0.61290147  0.42111583 -0.3159529   0.34441492  0.        ]",[-0.89141572 -0.77566862]
16,"[[-1.21651916 -1.10064542 -0.06851971 -0.17452534]
 [-1.1476487  -0.21368594  0.          0.        ]]",[ 0.39039761  0.64242637],-0.0285228997546,[ 0.73380299  0.81898361],-2.03439,"[-0.18078683  0.73586803 -1.46636871 -1.38043437 -0.59712963 -1.52314903
  0.64647747  0.29157191 -0.38029093  0.35562291  0.        ]",[-0.89141572 -0.77566862]
17,"[[-1.21012135 -1.07234818 -0.06851971 -0.17452534]
 [ 1.77766933  3.03259203  0.          0.        ]]",[-0.51990974 -0.40808061],-0.0320512565104,[-0.62378318 -0.7550201 ],-2.01645,"[-0.1713813   0.76597088 -1.46273203 -1.34458844 -0.59712943 -1.52314774
  0.72794991  0.81425655 -0.3421998   0.33021887  0.        ]",[-0.89141572 -0.77566862]
18,"[[-1.19967639 -1.042287   -0.06851971 -0.17452534]
 [-0.72482193 -0.01631493  0.          0.        ]]",[ 0.1843653  0.3274104],-0.036696021301,[ 0.09193122  0.65047876],-2.05682,"[-0.15607491  0.79744562 -1.456662   -1.30441279 -0.59712922 -1.52314645
  0.65825304  0.32335025 -0.29336737  0.3031373   0.        ]",[-0.89141572 -0.77566862]
19,"[[-1.21038668 -1.016769   -0.06851971 -0.17452534]
 [-0.34746633  2.55953022  0.          0.        ]]",[-0.18715638 -0.40932804],-0.0371776886437,[ 0.07220517 -0.61098422],-1.99401,"[-0.17177083  0.82373478 -1.46288171 -1.26864131 -0.59712901 -1.52314516
  0.66876249  0.73808831 -0.29028479  0.28795529  0.        ]",[-0.89141572 -0.77566862]
20,"[[-1.21439354 -0.99036075 -0.06851971 -0.17452534]
 [-0.05419479  0.08952705  0.          0.        ]]",[ 0.0780869   0.14326487],-0.0390442351494,[ 0.37823426 -0.31844023],-1.99041,"[-0.17765928  0.85050728 -1.46516308 -1.23003591 -0.59712881 -1.52314388
  0.67693012  0.34039149 -0.2726325   0.27015146  0.        ]",[-0.89141572 -0.77566862]
21,"[[-1.20044773 -1.00124329 -0.06851971 -0.17452534]
 [ 1.44378793 -1.17356836  0.          0.        ]]",[-0.02281199  0.41715944],-0.0405313790772,[-0.05467651  1.02196215],-2.07249,"[-0.157203    0.83952875 -1.45711233 -1.24613738 -0.5971286  -1.52314259
  0.71865002  0.13701965 -0.25521905  0.27340765  0.        ]",[-0.89141572 -0.77566862]
22,"[[-1.1740407  -0.98475292 -0.06851971 -0.17452534]
 [ 1.19772622  2.80933052  0.          0.        ]]",[-0.60029161 -0.74669629],-0.0470589871299,[-0.93950972 -0.43873956],-2.04625,"[-0.11877402  0.85613325 -1.44106371 -1.22163143 -0.5971284  -1.5231413
  0.7117967   0.77830862 -0.18533044  0.25464075  0.        ]",[-0.89141572 -0.77566862]
23,"[[-1.18761545 -0.94654343 -0.06851971 -0.17452534]
 [-2.54272466  1.01759307  0.          0.        ]]",[ 0.21059375 -0.2517103 ],-0.0484842204689,[-0.94635514 -0.58092418],-2.03023,"[-0.13847757  0.89390536 -1.44944308 -1.16249305 -0.59712819 -1.52314002
  0.60762151  0.48981956 -0.17401894  0.23278715  0.        ]",[-0.89141572 -0.77566862]
24,"[[-1.27552631 -0.94946095 -0.06851971 -0.17452534]
 [-6.23607796 -1.30159965  0.          0.        ]]",[ 1.36532259  0.74736786],-0.031825201938,[ 2.0805237   0.18892485],-1.86915,"[-0.26853415  0.89105629 -1.49693232 -1.16712261 -0.59712798 -1.52313873
  0.50475806  0.1164046  -0.35635552  0.26334425  0.        ]",[-0.89141572 -0.77566862]
25,"[[-1.35931499 -0.9677401  -0.06851971 -0.17452534]
 [-2.15636128 -0.52890475  0.          0.        ]]",[ 0.95428365  0.72221184],-0.0143987562577,[ 0.84525703  0.368274  ],-1.97963,"[-0.39579003  0.87307348 -1.53103013 -1.1957018  -0.59712778 -1.52313744
  0.61838173  0.24081674 -0.54069236  0.32011223  0.        ]",[-0.89141572 -0.77566862]
26,"[[-1.36846358 -0.96359236 -0.06851971 -0.17452534]
 [ 1.23022466  0.93878799  0.          0.        ]]",[ 0.28746301  0.2517696 ],-0.0130953987562,[ 0.83482583  0.89525588],-2.00368,"[-0.40984073  0.87717368 -1.53408094 -1.18928131 -0.59712757 -1.52313616
  0.71270102  0.477131   -0.55501131  0.32220224  0.        ]",[-0.89141572 -0.77566862]
27,"[[-1.31097369 -0.90944609 -0.06851971 -0.17452534]
 [ 4.50780386  4.46409925  0.          0.        ]]",[-0.95917678 -1.21971905],-0.0293239055092,[-0.5759464  -1.25074787],-1.92659,"[-0.32203051  0.92959602 -1.51270033 -1.10198969 -0.59712737 -1.52313487
  0.80398433  1.04474379 -0.38973408  0.24938291  0.        ]",[-0.89141572 -0.77566862]
28,"[[-1.24456422 -0.86077087 -0.06851971 -0.17452534]
 [ 2.14106569  0.41690287  0.          0.        ]]",[-0.27189428 -0.36289579],-0.0469448941586,[-0.46488103 -0.56783288],-1.98845,"[-0.2222732   0.97487859 -1.48155317 -1.0181387  -0.59712716 -1.52313358
  0.73806816  0.39310117 -0.2031717   0.19295732  0.        ]",[-0.89141572 -0.77566862]
29,"[[-1.22061493 -0.8750684  -0.06851971 -0.17452534]
 [ 0.26012166 -1.83914257  0.          0.        ]]",[ 0.22587016  0.25740725],-0.0498898290805,[-0.13966098  0.26321984],-2.02548,"[-0.18681889  0.9617648  -1.46864784 -1.0432839  -0.59712695 -1.5231323
  0.68568185  0.02985331 -0.16805252  0.19579344  0.        ]",[-0.89141572 -0.77566862]
30,"[[-1.22101164 -0.90102704 -0.06851971 -0.17452534]
 [-0.29793201 -0.76031766  0.          0.        ]]",[ 0.18695146  0.08494548],-0.0470452507696,[ 0.56758875 -0.10486817],-1.98551,"[-0.18740366  0.93755509 -1.46886755 -1.08784328 -0.59712675 -1.52313101
  0.67013928  0.20355584 -0.19603256  0.21194436  0.        ]",[-0.89141572 -0.77566862]
31,"[[-1.20437828 -0.92025544 -0.06851971 -0.17452534]
 [ 1.95377385 -1.16118067  0.          0.        ]]",[-0.14515191  0.13092731],-0.0481137933833,[-0.52006932  0.50274562],-2.05485,"[-0.16295662  0.91929696 -1.4593989  -1.11992469 -0.59712654 -1.52312972
  0.73285113  0.13901247 -0.18150366  0.2199785   0.        ]",[-0.89141572 -0.77566862]
32,"[[-1.18634204 -0.92326897 -0.06851971 -0.17452534]
 [-0.14316762  0.85310993  0.          0.        ]]",[-0.14807853 -0.37016308],-0.0511561572108,[-0.19609109 -0.68905588],-2.01532,"[-0.1366237   0.91641056 -1.44865784 -1.12487978 -0.59712634 -1.52312844
  0.67444907  0.46333527 -0.14729082  0.21781824  0.        ]",[-0.89141572 -0.77566862]
33,"[[-1.19695295 -0.93374858 -0.06851971 -0.17452534]
 [-0.91535981 -1.89192266  0.          0.        ]]",[ 0.36245099  0.43620026],-0.0480826864212,[ 0.37314881 -0.29343811],-1.99955,"[-0.15209295  0.90632304 -1.45503462 -1.14195904 -0.59712613 -1.52312715
  0.65294255  0.02135474 -0.18007742  0.22678243  0.        ]",[-0.89141572 -0.77566862]
34,"[[-1.20026219 -0.98287335 -0.06851971 -0.17452534]
 [ 0.57945986 -3.01680215  0.          0.        ]]",[ 0.33775601  0.85431743],-0.0424065842238,[ 0.06313032 -0.37755784],-1.9986,"[-0.15693062  0.85800935 -1.45698778 -1.21879111 -0.59712592 -1.52312586
  0.69457444 -0.15976328 -0.23666972  0.26044766  0.        ]",[-0.89141572 -0.77566862]
35,"[[-1.18627797 -1.05761037 -0.06851971 -0.17452534]
 [ 0.81815928 -4.45211513  0.          0.        ]]",[ 0.51395857  1.41788137],-0.0376893008958,[ 0.18132657  2.21774775],-2.11426,"[-0.13653037  0.78146122 -1.44861536 -1.32514681 -0.59712572 -1.52312457
  0.70122219 -0.3908645  -0.28145061  0.31001063  0.        ]",[-0.89141572 -0.77566862]
36,"[[-1.16288988 -1.10604235 -0.06851971 -0.17452534]
 [ 1.51833879 -0.40456989  0.          0.        ]]",[-0.16879034  0.46691942],-0.037510976752,[-0.19528157  0.54030044],-2.08359,"[-0.10267099  0.73006846 -1.43395656 -1.3870359  -0.59712551 -1.52312329
  0.72072258  0.26083533 -0.28119574  0.33905063  0.        ]",[-0.89141572 -0.77566862]
37,"[[-1.14058301 -1.09258618 -0.06851971 -0.17452534]
 [ 0.71502107  1.74302756  0.          0.        ]]",[-0.41371804 -0.17976168],-0.0426898911043,[-0.13042135 -0.49004329],-2.04763,"[-0.07069392  0.74447883 -1.41921557 -1.37040585 -0.5971253  -1.523122
  0.69834914  0.60662233 -0.22479863  0.32186403  0.        ]",[-0.89141572 -0.77566862]
38,"[[-1.1315969  -1.07753876 -0.06851971 -0.17452534]
 [ 0.18535779 -0.23170454  0.          0.        ]]",[-0.12699413  0.26961017],-0.0457024678298,[-0.15944813 -0.17787708],-2.0627,"[-0.05790337  0.76047458 -1.41306873 -1.3512915  -0.5971251  -1.52312071
  0.68359725  0.28866824 -0.19248917  0.30845035  0.        ]",[-0.89141572 -0.77566862]
39,"[[-1.13425465 -1.08919175 -0.06851971 -0.17452534]
 [-0.44902315 -0.93126379  0.          0.        ]]",[ 0.07835788  0.52075493],-0.0441370518643,[ 0.18304614  1.07818782],-2.09493,"[-0.06168075  0.74809773 -1.41489772 -1.36613986 -0.59712489 -1.52311943
  0.66592888  0.17603129 -0.20906855  0.31760223  0.        ]",[-0.89141572 -0.77566862]
40,"[[-1.13589001 -1.0679062  -0.06851971 -0.17452534]
 [ 0.28304262  3.04656148  0.          0.        ]]",[-0.53588802 -0.59752291],-0.0458355635192,[-0.45077681 -1.06063389],-2.03567,"[-0.06400736  0.77064636 -1.41601754 -1.33876906 -0.59712469 -1.52311814
  0.68631737  0.81650571 -0.19159841  0.30265317  0.        ]",[-0.89141572 -0.77566862]
41,"[[-1.14816972 -1.04730296 -0.06851971 -0.17452534]
 [-1.50505247 -0.97284049  0.          0.        ]]",[ 0.25172323  0.4608382 ],-0.0455904037984,[ 0.4637837   0.92436146],-2.05979,"[-0.08153371  0.79222228 -1.42430715 -1.31124684 -0.59712448 -1.52311685
  0.63651693  0.16933653 -0.19570829  0.29112346  0.        ]",[-0.89141572 -0.77566862]
42,"[[-1.1595706  -1.02984885 -0.06851971 -0.17452534]
 [ 0.35875321  2.70599013  0.          0.        ]]",[-0.47497177 -0.58024484],-0.0452066534438,[-0.8629226  -0.94084444],-2.03487,"[-0.0978927   0.81030112 -1.4318035  -1.28714811 -0.59712427 -1.52311557
  0.6884255   0.76166967 -0.20131511  0.28183565  0.        ]",[-0.89141572 -0.77566862]
43,"[[-1.18671289 -1.01363442 -0.06851971 -0.17452534]
 [-3.06158848 -1.07195195  0.          0.        ]]",[ 0.60253388  0.53718913],-0.0418359567404,[-0.03305122  1.04007621],-2.07854,"[-0.13716305  0.82692702 -1.44887131 -1.2641242  -0.59712407 -1.52311428
  0.59316539  0.15337804 -0.23971735  0.27798438  0.        ]",[-0.89141572 -0.77566862]
44,"[[-1.24866046 -0.99513213 -0.06851971 -0.17452534]
 [-3.13291835  2.90891346  0.          0.        ]]",[ 0.29811409 -0.36810273],-0.0322416721092,[ 0.57246055 -0.45451773],-1.96768,"[-0.22836656  0.84569449 -1.48365381 -1.23711047 -0.59712386 -1.52311299
  0.59117858  0.79434242 -0.34612194  0.2862895   0.        ]",[-0.89141572 -0.77566862]
45,"[[-1.28796569 -0.95559533 -0.06851971 -0.17452534]
 [-0.80536742  1.05095321  0.          0.        ]]",[ 0.28815162  0.02421482],-0.0288792892639,[ 0.5643721   0.77176281],-2.00046,"[-0.2872452   0.88503946 -1.50266576 -1.17678053 -0.59712366 -1.52311171
  0.65600296  0.49518946 -0.3874075   0.27326362  0.        ]",[-0.89141572 -0.77566862]
46,"[[-1.28151825 -0.9041313  -0.06851971 -0.17452534]
 [ 1.44260036  4.08533654  0.          0.        ]]",[-0.53585106 -1.09686911],-0.0354000459586,[-0.70358598 -1.40992996],-1.93836,"[-0.27753812  0.93462049 -1.49971011 -1.09306349 -0.59712345 -1.52311042
  0.71861085  0.98375941 -0.32422194  0.23335082  0.        ]",[-0.89141572 -0.77566862]
47,"[[-1.28087057 -0.86295516 -0.06851971 -0.17452534]
 [-1.36844762  0.04574092  0.          0.        ]]",[ 0.42487746 -0.03354599],-0.0399084900521,[ 1.09439487 -0.20206021],-1.91917,"[-0.27656394  0.97287862 -1.49940851 -1.02199336 -0.59712324 -1.52310913
  0.6403201   0.33333818 -0.28128159  0.20529687  0.        ]",[-0.89141572 -0.77566862]
48,"[[-1.26826884 -0.87008932 -0.06851971 -0.17452534]
 [ 2.61535603 -0.75647573  0.          0.        ]]",[-0.10885717  0.03171201],-0.0414986545145,[ 0.09032125 -0.15930006],-1.96871,"[-0.25764906  0.96634258 -1.49343342 -1.03456074 -0.59712304 -1.52310785
  0.75127277  0.20417204 -0.26241883  0.20578829  0.        ]",[-0.89141572 -0.77566862]
49,"[[-1.21289331 -0.89139792 -0.06851971 -0.17452534]
 [ 2.92117995 -1.37233053  0.          0.        ]]",[-0.25114542  0.08230978],-0.0495849184239,[-0.95718318 -0.4219897 ],-2.02224,"[-0.17545202  0.94658789 -1.46427734 -1.0714658  -0.59712283 -1.52310656
  0.75978997  0.10501229 -0.16910707  0.20397467  0.        ]",[-0.89141572 -0.77566862]
