timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
12,"[[ -5.24778299e+00  -3.08645027e+00  -1.54175721e-01  -2.13591890e-02]
 [ -4.24024738e+01   2.68881892e+00   0.00000000e+00   0.00000000e+00]]",[-1.33296251 -1.53362846],-0.154637665075,[-1.7455505  -0.95967148],-1.07907,"[ 0.23340877 -0.70431516  1.31309225  0.71551587 -1.35144019 -0.19213822
 -0.76117855  0.73224056  0.97921343  0.25248936  0.        ]",[-0.32267937 -0.2713511 ]
13,"[[ -6.12713520e+00  -3.04483601e+00  -1.54175721e-01  -2.13591890e-02]
 [ -4.55223473e+01   1.51783724e+00   0.00000000e+00   0.00000000e+00]]",[-1.30394781 -1.48693764],-0.1467585248,[-1.28531784 -1.51883633],-1.00429,"[ 0.92570609 -0.70019372  0.20063904  0.59273349 -1.35143669 -0.19213804
 -0.87079508  0.56638424  0.91079538  0.24854787  0.        ]",[-0.32267937 -0.2713511 ]
14,"[[ -7.06826506e+00  -3.02288208e+00  -1.54175721e-01  -2.13591890e-02]
 [ -4.85804472e+01   7.50594472e-01   0.00000000e+00   0.00000000e+00]]",[-1.29550195 -1.41368425],-0.139685941085,[-2.70706068 -1.28159132],-0.740658,"[ 0.51914435 -0.69711211 -1.160698    0.52814443 -1.3514332  -0.19213786
 -0.97824084  0.45771284  0.84100743  0.3294991   0.        ]",[-0.32267937 -0.2713511 ]
15,"[[ -8.06994951e+00  -3.01237313e+00  -1.54175721e-01  -2.13591890e-02]
 [ -5.15780084e+01   3.47162456e-01   0.00000000e+00   0.00000000e+00]]",[-1.51175129 -1.51660883],-0.146107465291,[-1.39593128 -0.58712741],-0.859026,"[-0.81659203 -0.69541537 -1.58677343  0.49728437 -1.35142971 -0.19213768
 -1.08355916  0.40057099  0.87436004  0.45704605  0.        ]",[-0.32267937 -0.2713511 ]
16,"[[ -9.13098979e+00  -3.00716986e+00  -1.54175721e-01  -2.13591890e-02]
 [ -5.45162290e+01   1.84248976e-01   0.00000000e+00   0.00000000e+00]]",[-1.7893132 -1.7683183],-0.163036964605,[-1.51052913 -1.44142525],-0.993675,"[-1.89323424 -0.69452188 -0.50188675  0.48201982 -1.35142622 -0.19213749
 -1.18679204  0.37749579  1.01576263  0.49903477  0.        ]",[-0.32267937 -0.2713511 ]
17,"[[ -1.02502110e+01  -3.00497824e+00  -1.54175721e-01  -2.13591890e-02]
 [ -5.73962896e+01   5.84085532e-02   0.00000000e+00   0.00000000e+00]]",[-1.64683294 -1.76168025],-0.17307857149,[-1.42611393 -2.35704858],-1.06262,"[-1.48899119 -0.69413452  1.11539696  0.47559323 -1.35142273 -0.19213731
 -1.28798089  0.35967156  1.12662043  0.38423366  0.        ]",[-0.32267937 -0.2713511 ]
18,"[[ -1.14264613e+01  -3.00429004e+00  -1.54175721e-01  -2.13591890e-02]
 [ -6.02193360e+01   1.80627078e-02   0.00000000e+00   0.00000000e+00]]",[-1.30931675 -1.54956996],-0.164258503862,[-1.65636943 -0.64857116],-1.14068,"[ 0.09934621 -0.69401095  1.38970412  0.47357526 -1.35141923 -0.19213713
 -1.38716589  0.35395667  1.0643315   0.22708734  0.        ]",[-0.32267937 -0.2713511 ]
19,"[[ -1.26586118e+01  -3.00370729e+00  -1.54175721e-01  -2.13591890e-02]
 [ -6.29864939e+01   3.11479408e-02   0.00000000e+00   0.00000000e+00]]",[-1.30115938 -1.49294603],-0.144041858409,[-0.30278571 -1.26791252],-0.996633,"[ 0.93715912 -0.6939057  -0.19013942  0.47186654 -1.35141574 -0.19213695
 -1.48438651  0.35580968  0.88823284  0.22888076  0.        ]",[-0.32267937 -0.2713511 ]
20,"[[ -1.39178592e+01  -3.00355580e+00  -1.54175721e-01  -2.13591890e-02]
 [ -6.29384024e+01  -5.25938828e-03   0.00000000e+00   0.00000000e+00]]",[-1.48234975 -1.51103616],-0.140041935837,[-0.60916732 -1.92225994],-0.825492,"[-0.19069855 -0.69387757 -1.5856339   0.47142198 -1.35141225 -0.19213676
 -1.48269247  0.35065262  0.83245914  0.40061824  0.        ]",[-0.32267937 -0.2713511 ]
21,"[[ -1.51883252e+01  -3.00371133e+00  -1.54175721e-01  -2.13591890e-02]
 [ -6.41043161e+01  -8.09056077e-03   0.00000000e+00   0.00000000e+00]]",[-1.76270664 -1.72598624],-0.159272638467,[-1.81326923 -1.92179758],-0.90352,"[-1.76401342 -0.69390454 -0.82866044  0.47187732 -1.35140876 -0.19213658
 -1.52365249  0.35025126  0.98021672  0.5064583   0.        ]",[-0.32267937 -0.2713511 ]
22,"[[ -1.64974037e+01  -3.00384635e+00  -1.54175721e-01  -2.13591890e-02]
 [ -6.67945683e+01  -5.24312239e-03   0.00000000e+00   0.00000000e+00]]",[-1.61785352 -1.75086474],-0.173116507965,[-1.70959541 -2.82011376],-1.02033,"[-1.52667283 -0.69392781  1.0761136   0.47227256 -1.35140526 -0.1921364
 -1.61816968  0.35065421  1.12603503  0.390419    0.        ]",[-0.32267937 -0.2713511 ]
23,"[[ -1.78597529e+01  -3.00392464e+00  -1.54175721e-01  -2.13591890e-02]
 [ -6.94315628e+01  -2.76086678e-03   0.00000000e+00   0.00000000e+00]]",[-1.2879113  -1.54719734],-0.161973611165,[-1.11258653 -1.98079198],-1.1097,"[ 0.28946906 -0.6939409   1.27496494  0.47250151 -1.35140177 -0.19213622
 -1.71081472  0.35100543  1.04488283  0.21538504  0.        ]",[-0.32267937 -0.2713511 ]
24,"[[ -1.92743182e+01  -3.00396391e+00  -1.54175721e-01  -2.13591890e-02]
 [ -7.20163542e+01  -1.31856521e-03   0.00000000e+00   0.00000000e+00]]",[-1.34222233 -1.53128016],-0.140249008614,[-1.94736761 -0.86781949],-0.850625,"[ 0.81453209 -0.69394699 -0.69532098  0.47261611 -1.35139828 -0.19213604
 -1.80162458  0.35120936  0.8528059   0.26528334  0.        ]",[-0.32267937 -0.2713511 ]
25,"[[ -2.07400659e+01  -3.00384196e+00  -1.54175721e-01  -2.13591890e-02]
 [ -7.45499748e+01   9.09366602e-03   0.00000000e+00   0.00000000e+00]]",[-1.69046235 -1.65422273],-0.146791082195,[-1.29234901 -1.17472605],-0.837746,"[-0.96151386 -0.6939242  -1.54344263  0.47225811 -1.35139479 -0.19213585
 -1.89063546  0.35268378  0.87767537  0.46875068  0.        ]",[-0.32267937 -0.2713511 ]
26,"[[ -2.22559828e+01  -3.00381616e+00  -1.54175721e-01  -2.13591890e-02]
 [ -7.70334400e+01  -2.80698537e-03   0.00000000e+00   0.00000000e+00]]",[-1.73025954 -1.78786683],-0.170125619236,[-2.41692435 -1.14486665],-1.00471,"[-1.90478577 -0.69391864  0.36851257  0.47218194 -1.3513913  -0.19213567
 -1.97788295  0.35099782  1.08747832  0.45989717  0.        ]",[-0.32267937 -0.2713511 ]
27,"[[ -2.38210758e+01  -3.00388436e+00  -1.54175721e-01  -2.13591890e-02]
 [ -7.94677414e+01  -3.29379157e-03   0.00000000e+00   0.00000000e+00]]",[-1.29205084 -1.57400978],-0.166710384073,[-2.25068631 -0.87981705],-1.11436,"[-0.13461923 -0.69392992  1.48129609  0.47238133 -1.3513878  -0.19213549
 -2.0634018   0.3509285   1.08487538  0.24371561  0.        ]",[-0.32267937 -0.2713511 ]
28,"[[ -2.54343712e+01  -3.00381052e+00  -1.54175721e-01  -2.13591890e-02]
 [ -8.18538512e+01   6.76642547e-03   0.00000000e+00   0.00000000e+00]]",[-1.35719573 -1.57729971],-0.141460307797,[-1.45738624 -2.46362694],-0.862644,"[ 0.87789471 -0.69391575 -0.51372344  0.47216437 -1.35138431 -0.19213531
 -2.14722611  0.35235307  0.86446713  0.25038687  0.        ]",[-0.32267937 -0.2713511 ]
29,"[[ -2.70949149e+01  -3.00380993e+00  -1.54175721e-01  -2.13591890e-02]
 [ -8.41927257e+01  -3.37384269e-03   0.00000000e+00   0.00000000e+00]]",[-1.76187325 -1.71542561],-0.147925076719,[-3.0591935  -1.05472717],-0.707596,"[-1.05885543 -0.6939147  -1.50406625  0.47216209 -1.35138082 -0.19213513
 -2.22938939  0.35091644  0.88613644  0.47566575  0.        ]",[-0.32267937 -0.2713511 ]
30,"[[ -2.88017716e+01  -3.00388375e+00  -1.54175721e-01  -2.13591890e-02]
 [ -8.64852987e+01  -3.39593016e-03   0.00000000e+00   0.00000000e+00]]",[-1.63948274 -1.76355505],-0.172133519358,[-1.7641374  -0.76245023],-1.09442,"[-1.75834631 -0.69392699  0.74988704  0.47237795 -1.35137733 -0.19213494
 -2.30992438  0.35091295  1.11131657  0.42761825  0.        ]",[-0.32267937 -0.2713511 ]
31,"[[ -3.05540243e+01  -3.00368616e+00  -1.54175721e-01  -2.13591890e-02]
 [ -8.87324847e+01   1.53688043e-02   0.00000000e+00   0.00000000e+00]]",[-1.28423882 -1.57527101],-0.159892828134,[-1.27988565 -1.82265465],-1.09244,"[ 0.43750902 -0.69389063  1.15366168  0.47179827 -1.35137384 -0.19213476
 -2.38886315  0.35357043  1.0270037   0.20781356  0.        ]",[-0.32267937 -0.2713511 ]
32,"[[ -3.23507744e+01  -3.00365530e+00  -1.54175721e-01  -2.13591890e-02]
 [ -9.09351870e+01  -5.62617942e-03   0.00000000e+00   0.00000000e+00]]",[-1.49971187 -1.64075613],-0.138082982937,[-1.20497047 -1.90831945],-0.770124,"[ 0.35481933 -0.69388415 -1.31481565  0.47170729 -1.35137035 -0.19213458
 -2.46623735  0.35059633  0.82578548  0.33754165  0.        ]",[-0.32267937 -0.2713511 ]
33,"[[ -3.41911411e+01  -3.00378644e+00  -1.54175721e-01  -2.13591890e-02]
 [ -9.30942836e+01  -6.21930255e-03   0.00000000e+00   0.00000000e+00]]",[-1.87866676 -1.83641613],-0.161814955875,[-1.59027506 -2.40446111],-0.905948,"[-1.85911623 -0.69390673 -0.61027381  0.47209115 -1.35136685 -0.1921344
 -2.54207777  0.35051196  1.00353264  0.50423881  0.        ]",[-0.32267937 -0.2713511 ]
34,"[[ -3.60742608e+01  -3.00388709e+00  -1.54175721e-01  -2.13591890e-02]
 [ -9.52106375e+01  -3.81295692e-03   0.00000000e+00   0.00000000e+00]]",[-1.33257067 -1.62920403],-0.17025234234,[-1.06689272 -3.61312557],-1.06005,"[-0.58429119 -0.69392383  1.53169735  0.47238565 -1.35136336 -0.19213421
 -2.61641468  0.35085244  1.11322709  0.28211229  0.        ]",[-0.32267937 -0.2713511 ]
35,"[[ -3.79992872e+01  -3.00394335e+00  -1.54175721e-01  -2.13591890e-02]
 [ -9.72850948e+01  -1.96069283e-03   0.00000000e+00   0.00000000e+00]]",[-1.38981783 -1.64606178],-0.141479274966,[-1.3404896  -0.92556054],-0.907954,"[ 0.87852441 -0.69393297 -0.51152846  0.47255003 -1.35135987 -0.19213403
 -2.68927774  0.35111443  0.86462325  0.25033838  0.        ]",[-0.32267937 -0.2713511 ]
36,"[[ -3.99653908e+01  -3.00389211e+00  -1.54175721e-01  -2.13591890e-02]
 [ -9.93184845e+01   4.53236530e-03   0.00000000e+00   0.00000000e+00]]",[-1.90765393 -1.83740425],-0.153092513527,[-1.32613118 -1.50943601],-0.859565,"[-1.43464489 -0.69392285 -1.25677294  0.47239929 -1.35135638 -0.19213385
 -2.76069601  0.35203375  0.92698258  0.49756729  0.        ]",[-0.32267937 -0.2713511 ]
37,"[[ -4.19717583e+01  -3.00388574e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.01311621e+02  -1.84717245e-03   0.00000000e+00   0.00000000e+00]]",[-1.42792273 -1.68626595],-0.172777767621,[-1.52988644 -1.50252057],-1.09433,"[-1.12296732 -0.69392077  1.3838053   0.47238011 -1.35135289 -0.19213367
 -2.83069806  0.35112979  1.12988242  0.33842958  0.        ]",[-0.32267937 -0.2713511 ]
38,"[[ -4.40175926e+01  -3.00392776e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.03265301e+02  -1.96912699e-03   0.00000000e+00   0.00000000e+00]]",[-1.36520207 -1.66211569],-0.144839397873,[-1.32160075 -0.88029639],-0.977716,"[ 0.94243051 -0.69392736 -0.10042924  0.47250274 -1.3513494  -0.19213349
 -2.89931181  0.35111216  0.89536771  0.22414653  0.        ]",[-0.32267937 -0.2713511 ]
39,"[[ -4.61021125e+01  -3.00383251e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.05180303e+02   7.57694271e-03   0.00000000e+00   0.00000000e+00]]",[-1.90277612 -1.84551334],-0.150552973208,[-2.36700156 -2.16277431],-0.731681,"[-1.26230959 -0.69390935 -1.39142465  0.47222303 -1.3513459  -0.1921333
 -2.96656462  0.35246391  0.90646169  0.48858683  0.        ]",[-0.32267937 -0.2713511 ]
40,"[[ -4.82245520e+01  -3.00381945e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.07057397e+02  -2.92111428e-03   0.00000000e+00   0.00000000e+00]]",[-1.44127262 -1.69943488],-0.172888413878,[-1.67608943 -0.77300321],-1.11682,"[-1.16252915 -0.69390607  1.36272267  0.47218419 -1.35134241 -0.19213312
 -3.03248342  0.35097659  1.13030411  0.34310859  0.        ]",[-0.32267937 -0.2713511 ]
41,"[[ -5.03841606e+01  -3.00364598e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.08897328e+02   1.34622609e-02   0.00000000e+00   0.00000000e+00]]",[-1.37957895 -1.68729532],-0.143683558773,[-0.81127857 -1.96215798],-0.9492,"[ 0.93314072 -0.69387402 -0.23163882  0.47167521 -1.35133892 -0.19213294
 -3.09709441  0.35329679  0.8849551   0.23123063  0.        ]",[-0.32267937 -0.2713511 ]
42,"[[ -5.25727054e+01  -3.00363911e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.09953636e+02  -6.32171907e-03   0.00000000e+00   0.00000000e+00]]",[-1.95196474 -1.88644063],-0.15379022319,[-1.91620985 -1.53236564],-0.810198,"[-1.47940383 -0.69387185 -1.21434898  0.47165455 -1.35133543 -0.19213276
 -3.13417359  0.3504942   0.93269659  0.49968049  0.        ]",[-0.32267937 -0.2713511 ]
43,"[[ -5.47896635e+01  -3.00377903e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.11736235e+02  -6.47462864e-03   0.00000000e+00   0.00000000e+00]]",[-1.37244534 -1.66971457],-0.171388721731,[-2.58600489 -2.38371623],-1.00505,"[-0.77714261 -0.69389601  1.50612232  0.47206415 -1.35133194 -0.19213258
 -3.19676657  0.35047218  1.1215519   0.30094882  0.        ]",[-0.32267937 -0.2713511 ]
44,"[[ -5.70419195e+01  -3.00388290e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.13483544e+02  -3.90687535e-03   0.00000000e+00   0.00000000e+00]]",[-1.45748663 -1.72748077],-0.139677871132,[-1.29321874 -1.33069122],-0.83885,"[ 0.7705759  -0.69391368 -0.79222984  0.4723681  -1.35132845 -0.19213239
 -3.25811745  0.35083552  0.84704997  0.27399979  0.        ]",[-0.32267937 -0.2713511 ]
45,"[[ -5.93287747e+01  -3.00394035e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.15196263e+02  -1.99538641e-03   0.00000000e+00   0.00000000e+00]]",[-1.94677937 -1.90081513],-0.161898110638,[-2.61530909 -2.27749835],-0.81177,"[-1.8616221  -0.69392303 -0.60305386  0.47253596 -1.35132495 -0.19213221
 -3.31825073  0.35110591  1.00431985  0.5039763   0.        ]",[-0.32267937 -0.2713511 ]
46,"[[ -6.16495440e+01  -3.00396849e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.16875076e+02  -9.35573617e-04   0.00000000e+00   0.00000000e+00]]",[-1.3172518  -1.65032494],-0.164912176284,[-1.50986558 -1.62318908],-1.10641,"[ 0.04300924 -0.69392713  1.41635945  0.47261792 -1.35132146 -0.19213203
 -3.37719046  0.35125566  1.06981242  0.23078996  0.        ]",[-0.32267937 -0.2713511 ]
47,"[[ -6.40035562e+01  -3.00398134e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.18520654e+02  -4.14038185e-04   0.00000000e+00   0.00000000e+00]]",[-1.67677498 -1.80443573],-0.138837009526,[-1.42761194 -2.60680468],-0.715433,"[ 0.05720399 -0.69392849 -1.49936863  0.47265506 -1.35131797 -0.19213185
 -3.43496019  0.35132917  0.82665022  0.37395566  0.        ]",[-0.32267937 -0.2713511 ]
48,"[[ -6.63901530e+01  -3.00398690e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.20133656e+02  -1.73542320e-04   0.00000000e+00   0.00000000e+00]]",[-1.69092262 -1.81982577],-0.171401411941,[-2.57001393 -2.43894143],-0.919861,"[-1.83126133 -0.69392855  0.59427182  0.47267082 -1.35131448 -0.19213166
 -3.49158301  0.35136288  1.10223353  0.4418582   0.        ]",[-0.32267937 -0.2713511 ]
49,"[[ -6.88086895e+01  -3.00398916e+00  -1.54175721e-01  -2.13591890e-02]
 [ -1.21714726e+02  -6.71045169e-05   0.00000000e+00   0.00000000e+00]]",[-1.35099792 -1.71087277],-0.150243923315,[-0.11974581 -1.65724237],-1.05188,"[ 0.87586179 -0.69392801  0.43139144  0.47267692 -1.35131099 -0.19213148
 -3.54708156  0.35137759  0.94312968  0.20390301  0.        ]",[-0.32267937 -0.2713511 ]
