timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
25,"[[ 1.03193462 -2.16353156  0.08340302  0.07663791]
 [-0.58483146  1.62024364  0.          0.        ]]",[ 0.63877434  0.01769835],-0.0915537896773,[ 0.42860004  0.33590421],-1.24264,"[ 0.1066879  -0.40018387  1.42337971 -1.30883523  0.71218073  0.66270971
  0.69178153  0.58413025 -0.47534043 -0.64038019  0.        ]",[-0.78142542 -0.556081  ]
26,"[[ 1.03737607 -2.11810468  0.08340302  0.07663791]
 [ 1.12327009  2.91811732  0.          0.        ]]",[ 0.35111564 -0.29624671],-0.0896687926627,[ 0.04854052 -0.48581858],-1.2476,"[ 0.09955016 -0.35416129  1.42792421 -1.37735217  0.71218037  0.66270939
  0.74056708  0.7861316  -0.42769002 -0.61173015  0.        ]",[-0.78142542 -0.556081  ]
27,"[[ 1.0615471  -2.07962256  0.08340302  0.07663791]
 [ 1.2932752   0.93669834  0.          0.        ]]",[ 0.17313665 -0.06170893],-0.0861039697976,[-0.51366433 -0.47430582],-1.23367,"[ 0.06756959 -0.31415971  1.4476102  -1.43154635  0.71218     0.66270906
  0.74542228  0.47774221 -0.3869117  -0.56400003  0.        ]",[-0.78142542 -0.556081  ]
28,"[[ 1.06675626 -2.07991641  0.08340302  0.07663791]
 [-0.76549948 -0.95976372  0.          0.        ]]",[ 0.4470619   0.28758511],-0.085586187316,[-0.04091965  0.33745489],-1.22227,"[ 0.06061979 -0.3144684   1.45174268 -1.43114462  0.71217963  0.66270874
  0.68662023  0.18257562 -0.38686932 -0.55845487  0.        ]",[-0.78142542 -0.556081  ]
29,"[[ 1.04997218 -2.08551456  0.08340302  0.07663791]
 [-0.91241644  0.39543189  0.          0.        ]]",[ 0.5730226   0.11154702],-0.0874467375377,[ 0.23157601  0.21705551],-1.2244,"[ 0.08293963 -0.32034187  1.43828268 -1.42347789  0.71217926  0.66270841
  0.68242372  0.39349902 -0.39361541 -0.58010903  0.        ]",[-0.78142542 -0.556081  ]
30,"[[ 1.04110181 -2.06906192  0.08340302  0.07663791]
 [ 0.02226187  1.24699288  0.          0.        ]]",[ 0.45965379 -0.06930652],-0.0878558671155,[ 0.48836121  0.15231351],-1.21457,"[ 0.09464966 -0.30302741  1.43100672 -1.44578592  0.7121789   0.66270808
  0.70911919  0.52603634 -0.37802714 -0.58028407  0.        ]",[-0.78142542 -0.556081  ]
31,"[[ 1.06093774 -2.03832001  0.08340302  0.07663791]
 [ 1.9548823   1.82527256  0.          0.        ]]",[ 0.05678776 -0.269247  ],-0.0849287844472,[-0.296074   -0.10381807],-1.22114,"[ 0.06838113 -0.27026172  1.44711799 -1.48568422  0.71217853  0.66270776
  0.76431735  0.61603994 -0.34684222 -0.53934113  0.        ]",[-0.78142542 -0.556081  ]
32,"[[ 1.08788854 -2.00630057  0.08340302  0.07663791]
 [ 0.74423811  1.37815976  0.          0.        ]]",[ 0.11618482 -0.20154288],-0.0811564762317,[ 0.09699063 -0.82018332],-1.21294,"[ 0.03222298 -0.23558995  1.4681075  -1.52473294  0.71217816  0.66270743
  0.72973912  0.54645071 -0.31638501 -0.4871689   0.        ]",[-0.78142542 -0.556081  ]
33,"[[ 1.1064801  -2.01159551  0.08340302  0.07663791]
 [ 1.11368952 -1.89673868  0.          0.        ]]",[-0.1170547   0.22829166],-0.0793523120273,[ 0.07814931  0.09054066],-1.19459,"[ 0.00697832 -0.24136027  1.48197396 -1.51845184  0.71217779  0.6627071
  0.74029083  0.03674281 -0.32160895 -0.46922235  0.        ]",[-0.78142542 -0.556081  ]
34,"[[ 1.1316362  -2.0455567   0.08340302  0.07663791]
 [ 1.40096538 -1.50069898  0.          0.        ]]",[-0.2095512   0.21397901],-0.0778110152468,[ 0.09409806  0.2050666 ],-1.18808,"[-0.02755434 -0.27802183  1.49993156 -1.47649755  0.71217743  0.66270678
  0.74849547  0.09838274 -0.35343799 -0.46405235  0.        ]",[-0.78142542 -0.556081  ]
35,"[[ 1.16311397 -2.06712588  0.08340302  0.07663791]
 [ 1.74566403 -0.65902367  0.          0.        ]]",[-0.33175814  0.12153527],-0.0752944334072,[-1.25056604 -0.48222107],-1.21156,"[-0.0713406  -0.30097922  1.52108155 -1.44835944  0.71217706  0.66270645
  0.75834018  0.22938179 -0.37455982 -0.44384824  0.        ]",[-0.78142542 -0.556081  ]
36,"[[ 1.15796573 -2.09933033  0.08340302  0.07663791]
 [-2.2472078  -2.55510568  0.          0.        ]]",[ 0.33014864  0.59499812],-0.0770109504569,[ 0.18742094  1.36265196],-1.18372,"[-0.0641371  -0.33475696  1.51772166 -1.40422392  0.71217669  0.66270612
  0.64429729 -0.06572625 -0.4040083  -0.4714618   0.        ]",[-0.78142542 -0.556081  ]
37,"[[ 1.12090885 -2.11019739  0.08340302  0.07663791]
 [-1.46108419  1.45503347  0.          0.        ]]",[ 0.44032538  0.00687546],-0.0811426477771,[ 1.03638317  0.79836727],-1.16921,"[-0.01277694 -0.34601454  1.49238201 -1.38876273  0.71217632  0.6627058
  0.66674987  0.55841569 -0.41420409 -0.51832243  0.        ]",[-0.78142542 -0.556081  ]
38,"[[ 1.13169143 -2.04967083  0.08340302  0.07663791]
 [ 2.52600725  4.58718021  0.          0.        ]]",[-0.2391441  -0.67977262],-0.0779466142325,[ 0.13198377 -0.98801716],-1.20923,"[-0.02763052 -0.28242033  1.49996322 -1.47121361  0.71217596  0.66270547
  0.78062697  1.0459056  -0.35722113 -0.46685148  0.        ]",[-0.78142542 -0.556081  ]
39,"[[ 1.18695369 -1.99809028  0.08340302  0.07663791]
 [ 2.99867466  0.58421652  0.          0.        ]]",[-0.6618585  -0.19062613],-0.0703004444388,[ 0.09487374 -0.51267654],-1.19236,"[-0.10490343 -0.22661342  1.53610513 -1.53431791  0.71217559  0.66270514
  0.79412664  0.42287991 -0.31649631 -0.36560124  0.        ]",[-0.78142542 -0.556081  ]
40,"[[ 1.25010132 -2.00688941  0.08340302  0.07663791]
 [ 3.31504044 -1.45732365  0.          0.        ]]",[-0.99258798  0.09297088],-0.0637817941847,[-0.59919355  0.62917797],-1.18526,"[-0.19532415 -0.23623142  1.57173041 -1.52402522  0.71217522  0.66270482
  0.80316209  0.10513231 -0.33442316 -0.2996189   0.        ]",[-0.78142542 -0.556081  ]
41,"[[ 1.29194492 -2.01074833  0.08340302  0.07663791]
 [ 0.87743491  1.0630238   0.          0.        ]]",[-0.65755689 -0.12996969],-0.0593796321008,[-0.97992403  0.36882874],-1.18897,"[-0.25631858 -0.24043705  1.59193575 -1.51944839  0.71217485  0.66270449
  0.73353987  0.49740189 -0.34691467 -0.25508505  0.        ]",[-0.78142542 -0.556081  ]
42,"[[ 1.27040057 -1.97504304  0.08340302  0.07663791]
 [-3.01887354  2.50271683  0.          0.        ]]",[ 0.05280393 -0.21565619],-0.0603470913507,[-0.53600123 -1.98556068],-1.28687,"[-0.22481515 -0.20123972  1.58187122 -1.56033178  0.71217449  0.66270417
  0.6222549   0.72147706 -0.31452514 -0.24926601  0.        ]",[-0.78142542 -0.556081  ]
43,"[[ 1.18933938 -1.96521129  0.08340302  0.07663791]
 [-5.08039378 -1.50616978  0.          0.        ]]",[ 0.57700896  0.39580211],-0.0689215404304,[ 0.19472816  0.40861148],-1.18373,"[-0.10827993 -0.19033827  1.53755456 -1.57101488  0.71217412  0.66270384
  0.56337438  0.09752901 -0.28976838 -0.3366707   0.        ]",[-0.78142542 -0.556081  ]
44,"[[ 1.09647201 -1.97880209  0.08340302  0.07663791]
 [-4.20923091  0.14159326  0.          0.        ]]",[ 0.84890372  0.14192972],-0.0794248453049,[ 0.53314653 -0.66458476],-1.2155,"[ 0.02059859 -0.20539556  1.47455213 -1.55617713  0.71217375  0.66270351
  0.58825589  0.35398882 -0.29171841 -0.45773502  0.        ]",[-0.78142542 -0.556081  ]
45,"[[ 1.03429898 -2.00240224  0.08340302  0.07663791]
 [-2.01539199 -2.49283531  0.          0.        ]]",[ 0.65497208  0.42775521],-0.08668796377,[ 0.38723647 -0.88499743],-1.25753,"[ 0.10359035 -0.23133113  1.42532768 -1.52928877  0.71217339  0.66270319
  0.6509151  -0.05603711 -0.31371564 -0.54711579  0.        ]",[-0.78142542 -0.556081  ]
46,"[[ 1.00977227 -2.08692392  0.08340302  0.07663791]
 [-0.44253609 -5.94781586  0.          0.        ]]",[ 0.452631    0.95767665],-0.0914999310482,[-0.31395285  1.07926343],-1.25798,"[ 0.13551833 -0.32181635  1.40440288 -1.42150855  0.71217302  0.66270286
  0.69583802 -0.59377476 -0.39925232 -0.62458571  0.        ]",[-0.78142542 -0.556081  ]
47,"[[ 0.98853677 -2.16497018  0.08340302  0.07663791]
 [-1.6768768  -1.8704006   0.          0.        ]]",[ 0.90447414  0.58099592],-0.0956803114951,[ 1.2498209  1.2560929],-1.23628,"[ 0.16276817 -0.40161775  1.38561253 -1.30655281  0.71217265  0.66270253
  0.66058295  0.04083989 -0.48410863 -0.68467674  0.        ]",[-0.78142542 -0.556081  ]
48,"[[ 0.99504764 -2.16228074  0.08340302  0.07663791]
 [ 2.31466131  2.12602651  0.          0.        ]]",[ 0.3069185  -0.16210294],-0.0949982452121,[-0.2759193  -0.46764641],-1.2824,"[ 0.15445287 -0.39893319  1.39143776 -1.3107517   0.71217228  0.66270221
  0.77458726  0.66284932 -0.4800391  -0.67698521  0.        ]",[-0.78142542 -0.556081  ]
49,"[[ 1.02992315 -2.13876037  0.08340302  0.07663791]
 [ 1.17669281  0.2323206   0.          0.        ]]",[ 0.31758454  0.12042174],-0.091004618667,[ 0.63414112 -0.03529802],-1.25521,"[ 0.10932135 -0.37525196  1.42165064 -1.34676392  0.71217192  0.66270188
  0.74208466  0.36810996 -0.44982148 -0.63021407  0.        ]",[-0.78142542 -0.556081  ]
