timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
13,[-0.44288909 -0.68915337],[-0.71642632  0.48754673],-0.233555945539,-0.233555945539,"[[  1.26681389  -3.14885607   0.19820328  -0.12346868]
 [ 15.40239269  -3.80463628   0.           0.        ]]","[ 0.1095348  -0.62470976  1.43982821  0.75654188  1.74454659 -1.02476257
  1.32898668 -0.17073566 -1.74819893  0.96199935  0.        ]",[-0.13986205 -0.20997196]
14,[-0.49004763 -0.76598358],[ 0.44750255 -0.24013616],-0.228509831854,-0.228509831854,"[[  1.54334642  -3.13675089   0.19820328  -0.12346868]
 [ 12.26122901   2.82698646   0.           0.        ]]","[-0.26950058 -0.62472738  1.50862298  0.71949108  1.74452852 -1.02475719
  1.06345101  0.75630055 -1.71029784  0.95229407  0.        ]",[-0.13986205 -0.20997196]
15,[-0.57376528 -0.83900523],[-0.90358219 -1.45738116],-0.221849736535,-0.221849736535,"[[  1.80391257  -3.08002232   0.19820328  -0.12346868]
 [ 13.79027143   2.50214591   0.           0.        ]]","[-0.62982731 -0.62217577  1.46825091  0.54598857  1.74451045 -1.02475181
  1.19269707  0.71088806 -1.64426735  0.96861394  0.        ]",[-0.13986205 -0.20997196]
16,[-0.52745426 -0.82162869],[-1.93426885 -1.7352177 ],-0.219788567437,-0.219788567437,"[[ 2.04108345 -3.04152372  0.19820328 -0.12346868]
 [ 9.93965283  1.39680263  0.          0.        ]]","[-0.93950905 -0.61796613  1.3448959   0.42855267  1.74449237 -1.02474642
  0.86719191  0.55636911 -1.60505151  1.00537109  0.        ]",[-0.13986205 -0.20997196]
17,[-0.45575428 -0.78160131],[-2.19374453 -1.36670728],-0.220187482965,-0.220187482965,"[[ 2.1981769  -3.02133552  0.19820328 -0.12346868]
 [ 5.78354821  0.68969676  0.          0.        ]]","[-1.12615767 -0.61495923  1.22100244  0.36714028  1.7444743  -1.02474104
  0.51586534  0.45752045 -1.59015622  1.03565781  0.        ]",[-0.13986205 -0.20997196]
18,[-0.36436573 -0.72946489],[-0.34851623  0.00725884],-0.220773494903,-0.220773494903,"[[ 2.27297404 -3.01168338  0.19820328 -0.12346868]
 [ 1.70974377  0.31870448  0.          0.        ]]","[-1.20820392 -0.61332685  1.15119123  0.33782936  1.74445623 -1.02473566
  0.17149636  0.40565765 -1.58534352  1.05168664  0.        ]",[-0.13986205 -0.20997196]
19,[-0.33647743 -0.71275568],[ 0.4899722  -0.50800088],-0.220927841157,-0.220927841157,"[[ 2.29298456 -3.00508483  0.19820328 -0.12346868]
 [ 0.29602041  0.34107591  0.          0.        ]]","[-1.22931251 -0.61213823  1.1313975   0.31781217  1.74443816 -1.02473028
  0.05199048  0.40878377 -1.58220365  1.05878088  0.        ]",[-0.13986205 -0.20997196]
20,[-0.37611896 -0.73884213],[-0.09081069 -0.58723178],-0.221219318896,-0.221219318896,"[[ 2.31831009 -3.00177533  0.19820328 -0.12346868]
 [ 2.23008943  0.05646613  0.          0.        ]]","[-1.25549934 -0.61151902  1.10569765  0.30777887  1.74442009 -1.02472489
  0.21548225  0.36899648 -1.58106402  1.06463752  0.        ]",[-0.13986205 -0.20997196]
21,[-0.36820218 -0.73624241],[-0.24436859 -0.54302449],-0.221762118223,-0.221762118223,"[[ 2.35886145 -3.00151347  0.19820328 -0.12346868]
 [ 1.82639292 -0.01041689  0.          0.        ]]","[-1.29616141 -0.61146741  1.06307607  0.30698442  1.74440202 -1.02471951
  0.18135608  0.35964569 -1.58222771  1.07042475  0.        ]",[-0.13986205 -0.20997196]
22,[-0.34807262 -0.7248472 ],[-1.71192606 -1.48719282],-0.222127786746,-0.222127786746,"[[ 2.38531904 -3.00176439  0.19820328 -0.12346868]
 [ 0.8227109  -0.01207794  0.          0.        ]]","[-1.32181568 -0.61151265  1.03431576  0.30774399  1.74438395 -1.02471413
  0.09651132  0.35941245 -1.58328875  1.07387816  0.        ]",[-0.13986205 -0.20997196]
23,[-0.26320255 -0.66992354],[ 0.05062673 -0.93137185],-0.221806218818,-0.221806218818,"[[ 2.36188499 -3.00244561  0.19820328 -0.12346868]
 [-3.15286628 -0.04097254  0.          0.        ]]","[-1.29911137 -0.61163872  1.05981618  0.30980781  1.74436588 -1.02470875
 -0.23955737  0.35537216 -1.58275947  1.07016416  0.        ]",[-0.13986205 -0.20997196]
24,[-0.26782194 -0.66848028],[ 0.66067432 -1.42617615],-0.221013560602,-0.221013560602,"[[ 2.30146505 -3.00308513  0.19820328 -0.12346868]
 [-2.89000423 -0.02350192  0.          0.        ]]","[-1.23810777 -0.61175638  1.12284415  0.31174542  1.74434781 -1.02470336
 -0.21733609  0.3578134  -1.58128404  1.06128665  0.        ]",[-0.13986205 -0.20997196]
25,[-0.32213819 -0.70049649],[-1.21805834 -0.07526468],-0.220629646674,-0.220629646674,"[[ 2.27048417 -3.00349977  0.19820328 -0.12346868]
 [-0.21699131 -0.01678442  0.          0.        ]]","[-1.20549278 -0.61183161  1.15357761  0.31300147  1.74432974 -1.02469798
  0.00862404  0.35875143 -1.58075972  1.05666051  0.        ]",[-0.13986205 -0.20997196]
26,[-0.22700557 -0.64598644],[ 1.59009693  0.63748197],-0.220088400602,-0.220088400602,"[[ 2.22646265 -3.00277459  0.19820328 -0.12346868]
 [-4.17198167  0.05858303  0.          0.        ]]","[-1.15767889 -0.61169396  1.195332    0.31080234  1.74431168 -1.0246926
 -0.32570658  0.36928627 -1.57954231  1.05088311  0.        ]",[-0.13986205 -0.20997196]
27,[-0.33667859 -0.71577811],[-0.21972216 -0.45209334],-0.219031353295,-0.219031353295,"[[ 2.18357761 -2.97628698  0.19820328 -0.12346868]
 [-0.12999462  2.58176648  0.          0.        ]]","[-1.10951538 -0.60626008  1.23377357  0.23067112  1.74429361 -1.02468722
  0.01597989  0.72201025 -1.56338324  1.06113216  0.        ]",[-0.13986205 -0.20997196]
28,[-0.30654174 -0.68819141],[-0.67785441 -0.4294619 ],-0.218283708346,-0.218283708346,"[[ 2.17227434 -2.94312554  0.19820328 -0.12346868]
 [-0.99743985  0.74051389  0.          0.        ]]","[-1.09656713 -0.59813752  1.2435234   0.13085494  1.74427554 -1.02468183
 -0.05734901  0.46461178 -1.5439669   1.08017165  0.        ]",[-0.13986205 -0.20997196]
29,[-0.22591126 -0.63419431],[  7.98709764e-04  -9.02511685e-01],-0.217515118468,-0.217515118468,"[[ 2.12559542 -2.94552502  0.19820328 -0.12346868]
 [-3.66157573 -0.974743    0.          0.        ]]","[-1.04206591 -0.59877211  1.28211009  0.13805606  1.74425748 -1.02467645
 -0.28256022  0.22482718 -1.54355488  1.07022624  0.        ]",[-0.13986205 -0.20997196]
30,[-0.19552392 -0.60385406],[-1.81784701 -1.46270027],-0.218182402009,-0.218182402009,"[[ 2.05312125 -3.00068096  0.19820328 -0.12346868]
 [-3.58605301 -3.50501284  0.          0.        ]]","[-0.95432488 -0.61129042  1.33644276  0.30445596  1.74423941 -1.02467107
 -0.27617516 -0.12889192 -1.57720953  1.02726389  0.        ]",[-0.13986205 -0.20997196]
31,[-0.06748649 -0.56732178],[-1.17789691 -0.32580469],-0.218693634962,-0.218693634962,"[[ 1.94238938 -3.02732509  0.19820328 -0.12346868]
 [-7.47421331 -0.06588581  0.          0.        ]]","[-0.81387625 -0.61587803  1.40578261  0.3853378   1.74422135 -1.02466569
 -0.60485915  0.35188153 -1.59868377  0.99938947  0.        ]",[-0.13986205 -0.20997196]
32,[ 0.12579137 -0.49437338],[-0.34236761  0.35871614],-0.21757109865,-0.21757109865,"[[  1.75466515  -3.02090751   0.19820328  -0.12346868]
 [-11.28551745   0.47670608   0.           0.        ]]","[-0.56255918 -0.61485753  1.48353777  0.3658302   1.74420328 -1.02466031
 -0.92704432  0.4277323  -1.60053644  0.97942273  0.        ]",[-0.13986205 -0.20997196]
33,[ 0.25502133 -0.45323253],[-0.35231521 -1.53959587],-0.215380140245,-0.215380140245,"[[  1.51759661  -2.99721682   0.19820328  -0.12346868]
 [-12.41756037   1.88766617   0.           0.        ]]","[-0.23352871 -0.6106172   1.50689075  0.29395779  1.74418522 -1.02465493
 -1.02273654  0.6249768  -1.59556759  0.95474032  0.        ]",[-0.13986205 -0.20997196]
34,[ 0.40996605 -0.39689022],[-0.21337167 -0.45677176],-0.216309844049,-0.216309844049,"[[  1.25771453  -2.99956573   0.19820328  -0.12346868]
 [-13.56682908  -2.10923318   0.           0.        ]]","[ 0.12172308 -0.61106888  1.43546385  0.30107258  1.74416716 -1.02464954
 -1.11988383  0.06622481 -1.61962919  0.92582792  0.        ]",[-0.13986205 -0.20997196]
35,[ 0.52766001 -0.38600132],[ 1.68542922 -0.02026022],-0.220748722013,-0.220748722013,"[[  0.98059723  -3.019433     0.19820328  -0.12346868]
 [-14.14298042  -0.03100644   0.           0.        ]]","[ 0.46821506 -0.61460928  1.25303081  0.36134803  1.74414909 -1.02464416
 -1.16858183  0.35675297 -1.66512453  0.91143345  0.        ]",[-0.13986205 -0.20997196]
36,[ 0.52091396 -0.38399315],[ 1.0125119 -1.4945767],-0.222936185134,-0.222936185134,"[[ 0.7402719  -3.01452845  0.19820328 -0.12346868]
 [-9.90368701  0.3545479   0.          0.        ]]","[ 0.72161116 -0.61378183  1.01645699  0.34645221  1.74413103 -1.02463878
 -0.8102091   0.41065107 -1.68930428  0.90022028  0.        ]",[-0.13986205 -0.20997196]
37,[ 0.48229033 -0.38377839],[ 1.05716837 -2.09921012],-0.224526672782,-0.224526672782,"[[ 0.58389008 -3.0091377   0.19820328 -0.12346868]
 [-5.74834244  0.19347272  0.          0.        ]]","[ 0.85550067 -0.61283531  0.83001002  0.33009061  1.74411297 -1.0246334
 -0.4589347   0.38813206 -1.70541584  0.89467659  0.        ]",[-0.13986205 -0.20997196]
38,[ 0.41089216 -0.38818458],[ 0.48854108 -1.01585748],-0.225371866031,-0.225371866031,"[[ 0.5097898  -3.00635704  0.19820328 -0.12346868]
 [-1.67525893  0.09445056  0.          0.        ]]","[ 0.90920284 -0.61233078  0.73425474  0.32165507  1.74409491 -1.02462802
 -0.11461469  0.37428791 -1.71341244  0.89278785  0.        ]",[-0.13986205 -0.20997196]
39,[ 0.36089021 -0.39410049],[ 0.42670547  0.32478715],-0.225456897534,-0.225456897534,"[[ 0.49602457 -3.00503954  0.19820328 -0.12346868]
 [ 0.29217889  0.04334701  0.          0.        ]]","[ 0.91844793 -0.61208697  0.71600207  0.31765888  1.74407685 -1.02462264
  0.05170373  0.36714267 -1.71452753  0.89192239  0.        ]",[-0.13986205 -0.20997196]
40,[ 0.30168423 -0.41008967],[ 1.04904646  0.41606601],-0.223719631661,-0.223719631661,"[[ 0.51876147 -2.99127738  0.19820328 -0.12346868]
 [ 1.97589895  1.32858576  0.          0.        ]]","[ 0.90304164 -0.60942153  0.74606852  0.27596904  1.74405879 -1.02461726
  0.19403787  0.54681492 -1.70470024  0.88216003  0.        ]",[-0.13986205 -0.20997196]
41,[ 0.12549046 -0.45987034],[-0.11304236 -1.08538138],-0.217990859142,-0.217990859142,"[[ 0.59761234 -2.94843841  0.19820328 -0.12346868]
 [ 5.8961159   2.94991098  0.          0.        ]]","[ 0.84482853 -0.59950881  0.84724282  0.14678941  1.74404073 -1.02461188
  0.52543573  0.77347052 -1.66959667  0.855584    0.        ]",[-0.13986205 -0.20997196]
42,[ 0.0913064  -0.44910264],[-0.28952707 -0.08134345],-0.214165110005,-0.214165110005,"[[ 0.70987114 -2.92975394  0.19820328 -0.12346868]
 [ 5.33165443 -1.06807316  0.          0.        ]]","[ 0.74969454 -0.59441936  0.98200893  0.09077049  1.74402267 -1.0246065
  0.47771681  0.21176139 -1.63962069  0.8513165   0.        ]",[-0.13986205 -0.20997196]
43,[ 0.08171301 -0.45063043],[ 0.2488666  -1.04080115],-0.215488228148,-0.215488228148,"[[ 0.80394384 -2.95413514  0.19820328 -0.12346868]
 [ 4.079787   -1.36904624  0.          0.        ]]","[ 0.65966624 -0.60096357  1.08544596  0.16391024  1.74400462 -1.02460111
  0.37188741  0.16968522 -1.64104829  0.87090014  0.        ]",[-0.13986205 -0.20997196]
44,[ 0.00201326 -0.45909029],[ 0.78268122 -1.49884012],-0.221721957215,-0.221721957215,"[[ 0.89461385 -3.02097143  0.19820328 -0.12346868]
 [ 4.98425674 -4.02236697  0.          0.        ]]","[ 0.56478888 -0.6148424   1.1760307   0.36601772  1.74398656 -1.02459573
  0.44834678 -0.2012466  -1.67499863  0.90794195  0.        ]",[-0.13986205 -0.20997196]
45,[-0.1957989 -0.5563246],[ 1.31859218 -0.90697328],-0.223320204534,-0.223320204534,"[[ 1.02440346 -3.04595184  0.19820328 -0.12346868]
 [ 7.9846493   0.30484916  0.          0.        ]]","[ 0.41671182 -0.61849001  1.28865691  0.44202651  1.7439685  -1.02459035
  0.70198742  0.40369544 -1.6803062   0.9239759   0.        ]",[-0.13986205 -0.20997196]
46,[-0.37674013 -0.66739917],[-2.54011559 -0.44704843],-0.220009350749,-0.220009350749,"[[  1.22223569  -3.03249389   0.19820328  -0.12346868]
 [ 11.78589278   0.77599206   0.           0.        ]]","[ 0.16846187 -0.61662589  1.41796186  0.40104982  1.74395045 -1.02458497
  1.02332711  0.46955971 -1.64945135  0.92895685  0.        ]",[-0.13986205 -0.20997196]
47,[-0.3440367 -0.6578477],[-0.96431748 -0.55140955],-0.217543909396,-0.217543909396,"[[ 1.41588753 -3.01866387  0.19820328 -0.12346868]
 [ 7.59326319  0.56381444  0.          0.        ]]","[-0.09260329 -0.61445635  1.49082354  0.35900334  1.74393239 -1.02457959
  0.66889308  0.43989589 -1.62070427  0.94289604  0.        ]",[-0.13986205 -0.20997196]
48,[-0.28542027 -0.62883276],[ 0.30331982 -2.32022191],-0.216511270649,-0.216511270649,"[[ 1.52793705 -3.01016708  0.19820328 -0.12346868]
 [ 3.62491492  0.30243235  0.          0.        ]]","[-0.24797441 -0.61299514  1.5075404   0.33320582  1.74391433 -1.02457421
  0.33342014  0.40335334 -1.60506108  0.95487435  0.        ]",[-0.13986205 -0.20997196]
49,[-0.33382294 -0.66220737],[-0.96936262 -0.42497801],-0.216187958501,-0.216187958501,"[[ 1.61176458 -3.00631489  0.19820328 -0.12346868]
 [ 4.7540766   0.1134761   0.          0.        ]]","[-0.3648093  -0.61229956  1.50764765  0.32151892  1.74389628 -1.02456883
  0.42887492  0.376936   -1.59632323  0.96524006  0.        ]",[-0.13986205 -0.20997196]
