timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
38,"[[-25.25591573   2.30739545   0.14113673   0.09344725]
 [-71.14916722   6.26090687   0.           0.        ]]",-0.376036,"[ 1.18742738 -1.02158973 -0.17566835  0.82003622  1.23009512  0.81954385
 -1.04430693  0.84500878 -0.81075096 -0.11022363  0.        ]",[-1.10149002 -1.1398747 ],[-0.09767435 -1.04690946],[-0.460264   -0.20705928],-0.106396467671
39,"[[-26.66866859   2.39148565   0.14113673   0.09344725]
 [-70.12921044   2.16206538   0.           0.        ]]",-0.0918182,"[-0.13121791 -1.09974372 -1.47411688  0.71694826  1.23009145  0.81954222
 -1.02474335  0.20600627 -0.567485   -0.76164589  0.        ]",[-1.01429248 -0.88996392],[-0.73114986 -0.35755853],[-0.460264   -0.20705928],-0.128326069626
40,"[[-28.08637325   2.41994667   0.14113673   0.09344725]
 [-71.63613656   0.68891873   0.           0.        ]]",-0.0630443,"[-1.53205383 -1.12469026 -0.2704601   0.680113    1.23008778  0.8195406
 -1.05364106 -0.02365496 -1.0524737  -1.15949317  0.        ]",[-1.08165705 -0.71806049],[-1.34671831 -0.72908999],[-0.460264   -0.20705928],-0.221775083897
41,"[[-29.54458798   2.40447227   0.14113673   0.09344725]
 [-74.17665764  -2.22686497   0.           0.        ]]",-0.0810954,"[-0.58689101 -1.11121935  1.42129382  0.70025646  1.23008411  0.81953897
 -1.10236114 -0.47822092 -1.49716423 -0.67394645  0.        ]",[-1.0928936  -0.33856684],[-2.2553614   0.63436201],[-0.460264   -0.20705928],-0.238173763803
42,"[[-31.05310409   2.38541309   0.14113673   0.09344725]
 [-76.66684316   0.31224156   0.           0.        ]]",-0.331599,"[ 1.10821356 -1.09431069  0.53209107  0.72467983  1.23008044  0.81953734
 -1.15011559 -0.08237725 -1.08049509 -0.11024788  0.        ]",[-1.05734468 -0.59739894],[-1.34767809 -0.51863498],[-0.460264   -0.20705928],-0.150079444902
43,"[[-32.61093299   2.37081261   0.14113673   0.09344725]
 [-79.10774353  -1.76560257   0.           0.        ]]",-0.0790054,"[ 0.32617737 -1.08112326 -1.37164563  0.74309534  1.23007677  0.81953572
 -1.19692453 -0.4063104  -0.54661016 -0.5866181   0.        ]",[-1.00978267 -0.50570893],[-0.22848211  0.533936  ],[-0.460264   -0.20705928],-0.105223418441
44,"[[-34.18644763   2.35687321   0.14113673   0.09344725]
 [-78.44610003   0.36457245   0.           0.        ]]",-0.0388343,"[-1.46258141 -1.06834649 -0.53082121  0.760435    1.2300731   0.81953409
 -1.18423194 -0.07421794 -0.98468185 -1.19968257  0.        ]",[-1.10054636 -0.69589496],[-1.47717418 -0.88509896],[-0.460264   -0.20705928],-0.219319273601
45,"[[-35.77950543   2.32873597   0.14113673   0.09344725]
 [-80.85135425  -3.16681692   0.           0.        ]]",-0.245796,"[-0.64987968 -1.04201451  1.39848605  0.79470339  1.23006943  0.81953246
 -1.23035698 -0.62475799 -1.54184376 -0.67549003  0.        ]",[-1.13667035 -0.24240071],[-1.98995531 -1.38759686],[-0.460264   -0.20705928],-0.244935114938
46,"[[-37.42016943   2.22608557   0.14113673   0.09344725]
 [-83.20673991  -7.08569787   0.           0.        ]]",-0.112844,"[ 1.14463679 -0.94009309  0.4142117   0.91101895  1.23006576  0.81953084
 -1.2755253  -1.23570547 -0.98376181 -0.00506718  0.        ]",[-1.0697062   0.23201559],[-1.06836282 -1.26949543],[-0.460264   -0.20705928],-0.133460740818
47,"[[-39.1074429    2.04579971   0.14113673   0.09344725]
 [-85.51230061 -10.93080317   0.           0.        ]]",0.0500521,"[ 0.04352409 -0.74151473 -1.45550909  1.07936874  1.23006209  0.81952921
 -1.3197377  -1.83514518 -0.39009808 -0.87405577  0.        ]",[-1.02286088  0.65115607],[-1.7389321 -0.4818895],[-0.460264   -0.20705928],-0.131832508481
48,"[[-40.84033669   1.80991471   0.14113673   0.09344725]
 [-87.76911104 -12.65265986   0.           0.        ]]",0.397931,"[-1.55630405 -0.45354214  0.00579458  1.22298759  1.23005842  0.81952759
 -1.36301479 -2.10356713 -1.48360971 -1.38170205  0.        ]",[-1.1873008   1.00108957],[-0.90359805  1.60000552],[-0.460264   -0.20705928],-0.29390732349
49,"[[-42.61408965   1.59877041   0.14113673   0.09344725]
 [-89.60061626  -8.47606666   0.           0.        ]]",0.349377,"[ 0.09785968 -0.18074508  1.45739625  1.27198035  1.23005476  0.81952596
 -1.39813495 -1.45243829 -1.57122645  0.16128919  0.        ]",[-1.23673487  0.9192186 ],[-1.34882852  1.55148646],[-0.460264   -0.20705928],-0.230556914479
