timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
27,"[[ 23.50981369  -1.46974949  -0.14892608   0.16236926]
 [ 80.04718265   0.22373175   0.           0.        ]]",[ 1.70211706  1.19766729],[-0.62408549 -0.37878865],[ 1.71266055  0.24213336],-0.147675,"[-0.22034541 -0.20251964 -1.45281595 -1.58213752 -1.28053367  1.38876202
  1.55814008 -0.05187287  0.05602039 -1.7545523   0.        ]",-0.269742051343
28,"[[ 25.13455261  -1.42531367  -0.14892608   0.16236926]
 [ 82.41831244   4.20682673   0.           0.        ]]",[ 1.96416048 -0.73015939],[-0.62408549 -0.37878865],[ 2.45000744 -0.5073536 ],-0.603538,"[ 1.22949976 -0.13290196  0.01963885 -1.57458581 -1.28053177  1.38875974
  1.59631396  0.67537547  1.44401397 -1.77699016  0.        ]",-0.379078629601
29,"[[ 26.80624444  -1.37072865  -0.14892608   0.16236926]
 [ 84.74347964   1.26171813   0.           0.        ]]",[ 2.9712648  -0.37147902],[-0.62408549 -0.37878865],[ 2.25491571 -0.39467376],0.188777,"[-0.2898258  -0.04801623  1.48100344 -1.56161787 -1.28052988  1.38875745
  1.63374759  0.13764591  1.31557319 -0.18139957  0.        ]",-0.245522361398
30,"[[ 28.52399244  -1.36019675  -0.14892608   0.16236926]
 [ 87.02390165  -0.20337725   0.           0.        ]]",[ 1.67877806  0.06771034],[-0.62408549 -0.37878865],[ 1.65131354 -0.21681909],0.495536,"[-1.48385663 -0.03173773 -0.34666786 -1.55864772 -1.28052798  1.38875517
  1.67046056 -0.12985703 -0.12814578 -0.56837413  0.        ]",-0.0885789873954
31,"[[ 30.28689866  -1.36121117  -0.14892608   0.16236926]
 [ 89.25923739   0.10120477   0.           0.        ]]",[ 2.47513143  0.03645367],[-0.62408549 -0.37878865],[ 2.02466273  0.04047666],-0.301058,"[ 0.44062792 -0.03330407 -1.3135191  -1.55893704 -1.28052609  1.38875289
  1.70644738 -0.07424515  0.4783424  -2.09794859  0.        ]",-0.336021677864
32,"[[ 32.09406613  -1.35741939  -0.14892608   0.16236926]
 [ 91.45018783   0.27766418   0.           0.        ]]",[ 2.59433263  0.72511095],[-0.62408549 -0.37878865],[ 2.49802828 -0.06193702],-0.485507,"[ 0.92459882 -0.02745092  0.94029158 -1.55783427 -1.28052419  1.38875061
  1.74171933 -0.04202642  1.72804269 -1.09969613  0.        ]",-0.355044923098
33,"[[ 33.94460292  -1.32275847  -0.14892608   0.16236926]
 [ 93.59594553   3.17899053   0.           0.        ]]",[ 1.72081253 -0.23241135],[-0.62408549 -0.37878865],[ 2.00382662 -0.96084952],0.493953,"[-1.27574099  0.0258196   0.86362529 -1.54688039 -1.28052229  1.38874833
  1.77626341  0.48770997  0.49144965  0.00413807  0.        ]",-0.106403787587
34,"[[ 35.83762395  -1.26867536  -0.14892608   0.16236926]
 [ 95.69927188   2.23265515   0.           0.        ]]",[ 1.88269773 -1.47543209],[-0.62408549 -0.37878865],[ 1.8436209  -0.56314212],-0.016426,"[-0.54350536  0.10798642 -1.39306764 -1.52658174 -1.2805204   1.38874605
  1.81012406  0.31492369 -0.08550279 -1.70036011  0.        ]",-0.259633551749
35,"[[ 37.77231661  -1.26381387  -0.14892608   0.16236926]
 [ 97.76364879  -1.73302101   0.           0.        ]]",[ 2.63413082  0.67786705],[-0.62408549 -0.37878865],[ 2.52090001  0.09762846],-0.587662,"[ 1.22581253  0.11530853  0.12461821 -1.52456459 -1.2805185   1.38874376
  1.84335736 -0.40914705  1.59055461 -1.68559227  0.        ]",-0.387234945809
36,"[[ 39.74788484  -1.27080214  -0.14892608   0.16236926]
 [ 99.78606599   1.0252961    0.           0.        ]]",[ 2.16794689 -1.0973614 ],[-0.62408549 -0.37878865],[ 2.21244955 -0.70379287],0.421999,"[-0.7824153   0.10477952  1.32381192 -1.52744745 -1.2805166   1.38874148
  1.87591483  0.09447909  0.94108747  0.04195892  0.        ]",-0.181323590613
37,"[[  41.76351175   -1.28981335   -0.14892608    0.16236926]
 [ 101.77056358   -2.91296829    0.            0.        ]]",[ 1.0904623  -1.70437673],[-0.62408549 -0.37878865],[ 1.68910396  0.2124635 ],0.244084,"[-0.98030222  0.07602223 -1.15648284 -1.53496834 -1.28051471  1.3887392
  1.90786151 -0.6245872  -0.23184936 -1.32413862  0.        ]",-0.203119725926
38,"[[  43.81846752   -1.38678509   -0.14892608    0.16236926]
 [ 103.71908543   -6.77088177    0.            0.        ]]",[ 2.35343732  1.31747854],[-0.62408549 -0.37878865],[ 2.33627582  1.30312741],-0.614021,"[ 1.21105179 -0.07290068 -0.22307284 -1.56582574 -1.28051281  1.38873692
  1.9392287  -1.32898131  1.35240696 -1.89393273  0.        ]",-0.381742054996
39,"[[  45.91200199   -1.48066547   -0.14892608    0.16236926]
 [ 105.62745854   -2.63055938    0.            0.        ]]",[ 1.83262163 -0.57592032],[-0.62408549 -0.37878865],[ 2.16785336  0.4818576 ],0.210312,"[-0.63257888 -0.21967644  1.3949775  -1.58354121 -1.28051091  1.38873464
  1.96994921 -0.57302147  1.13083976 -0.12108277  0.        ]",-0.213930405079
40,"[[  48.04332178   -1.55514808   -0.14892608    0.16236926]
 [ 107.49862862   -4.81010717    0.            0.        ]]",[ 1.43104599  2.18936902],[-0.62408549 -0.37878865],[ 1.58485401  1.05505908],0.31617,"[-0.98400557 -0.33707918 -1.15347755 -1.58897746 -1.28050902  1.38873236
  2.00007046 -0.97097258 -0.14844188 -1.15161159  0.        ]",-0.176581939543
41,"[[  50.2116842    -1.61016195   -0.14892608    0.16236926]
 [ 109.33090276   -0.7046748     0.            0.        ]]",[ 2.40236721  0.22903916],[-0.62408549 -0.37878865],[ 2.36737728  0.69070345],-0.523634,"[ 1.2275107  -0.42391881 -0.06216912 -1.58807301 -1.28050712  1.38873008
  2.0295652  -0.22138312  1.2847974  -1.81850503  0.        ]",-0.365763004892
42,"[[  52.41630592   -1.61449422   -0.14892608    0.16236926]
 [ 111.12513822    0.26849192    0.            0.        ]]",[ 0.84932919 -0.23190879],[-0.62408549 -0.37878865],[ 2.11090589  0.19355661],0.292625,"[-0.90376874 -0.4307525   1.24804457 -1.58782134 -1.28050523  1.38872779
  2.05844723 -0.0436976   0.98544554 -0.13117667  0.        ]",-0.190016455573
43,"[[  54.65047285   -1.61785271   -0.14892608    0.16236926]
 [ 112.28782328   -0.60125343    0.            0.        ]]",[ 1.74242003  0.00948597],[-0.62408549 -0.37878865],[ 1.71150601  0.60917586],0.12389,"[-0.59168883 -0.4360492  -1.37663638 -1.5876077  -1.28050333  1.38872551
  2.0771608  -0.2024999  -0.06078542 -1.41813955  0.        ]",-0.217300029126
44,"[[  56.91364933   -1.62883114   -0.14892608    0.16236926]
 [ 114.02402654   -0.49665582    0.            0.        ]]",[ 2.07776461 -0.01501318],[-0.62408549 -0.37878865],[ 2.45072389  0.68985587],-0.545453,"[ 1.13873397 -0.45335787  0.54230008 -1.58680785 -1.28050143  1.38872323
  2.10510801 -0.18340183  1.50707955 -1.51558386  0.        ]",-0.359931044169
45,"[[  59.21120476   -1.6386949    -0.14892608    0.16236926]
 [ 115.72584925   -0.4894641     0.            0.        ]]",[ 1.41034944  0.94358021],[-0.62408549 -0.37878865],[ 1.92073643  0.33404577],0.490621,"[-1.371453   -0.46889975  0.69537905 -1.58594711 -1.28049954  1.38872095
  2.13250141 -0.18208862  0.55753367 -0.12988564  0.        ]",-0.119497160893
46,"[[  61.54243985   -1.61031655   -0.14892608    0.16236926]
 [ 117.39144868    3.31491853    0.            0.        ]]",[ 0.59330125 -1.25553038],[-0.62408549 -0.37878865],[ 2.02788234  0.02070118],-0.176273,"[ 0.23412488 -0.42416118 -1.39693262 -1.58804892 -1.28049764  1.38871867
  2.15931132  0.51253514  0.2724033  -1.86824099  0.        ]",-0.29323237871
47,"[[  63.89050691   -1.58380553   -0.14892608    0.16236926]
 [ 117.41586366   -0.65059007    0.            0.        ]]",[ 2.09493165  0.8270628 ],[-0.62408549 -0.37878865],[ 2.4729104   0.49385762],-0.226365,"[ 0.52676756 -0.38232036  1.29992265 -1.58900775 -1.28049575  1.38871639
  2.15969754 -0.21150838  1.61233026 -0.84536116  0.        ]",-0.320784678758
48,"[[  66.25520983   -1.56322852   -0.14892608    0.16236926]
 [ 119.04840187    2.69741568    0.            0.        ]]",[ 1.71816845  0.53692699],[-0.62408549 -0.37878865],[ 1.82095969 -0.29473162],0.512467,"[-1.47223686 -0.34983335 -0.39225977 -1.58908196 -1.28049385  1.38871411
  2.18597482  0.39978838 -0.01818517 -0.54333042  0.        ]",-0.0874267193273
49,"[[  68.65220989   -1.48786656   -0.14892608    0.16236926]
 [ 120.64587904    4.83190797    0.            0.        ]]",[ 2.01243218 -1.05039314],[-0.62408549 -0.37878865],[ 2.48546171 -0.49411815],-0.40281,"[ 1.0845265  -0.23099975 -0.64015269 -1.58436979 -1.28049195  1.38871182
  2.21168732  0.789515    1.03907588 -2.02980588  0.        ]",-0.366932750128
