timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
19,"[ 0.99065625  1.24349299  0.15355296  1.07134062  1.52737453  0.78728401
  0.72698102  0.15703256 -0.47248343 -0.16206642  0.        ]",[-0.53201527 -1.06891505],-0.00784744512446,-0.00784744512446,"[[ 0.04351924  0.84871935  0.17671836  0.09109943]
 [ 4.10791288  3.29996622  0.          0.        ]]",[-0.35371241 -0.26308158],[-0.93956733 -1.03397155]
20,"[ 0.98404154  1.21901224  0.24459137  1.11692511  1.52737083  0.78728309
  0.54220609 -0.45860358 -0.54166497 -0.04051344  0.        ]",[-0.8832609   1.30720889],-0.0189801069786,-0.0189801069786,"[[ 0.10375623  0.87434181  0.17671836  0.09109943]
 [ 1.92302959 -0.72430489  0.          0.        ]]",[-0.35371241 -0.26308158],[-0.44040859 -0.23645201]
21,"[ 0.98356908  1.19422411  0.24911906  1.16075005  1.52736713  0.78728216
  0.24334663  0.14949812 -0.56440681 -0.01952753  0.        ]",[ 0.0353477  -0.22295067],-0.0222937819043,-0.0222937819043,"[[ 0.10676022  0.89973841  0.17671836  0.09109943]
 [-1.61085918  3.25071119  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.03219384 -0.58888698]
22,"[ 0.98772636  1.13831081  0.20309895  1.25170046  1.52736344  0.78728123
  0.25789283  0.00459294 -0.58216588 -0.03621498  0.        ]",[-0.71495953 -0.1230181 ],-0.0232417013154,-0.0232417013154,"[[ 0.07626884  0.95524896  0.17671836  0.09109943]
 [-1.43885408  2.30350136  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.08280131 -0.50535035]
23,"[ 0.99178297  1.09584707  0.11700848  1.31408243  1.52735974  0.78728031
  0.02107781 -0.07678046 -0.56680023 -0.10529374  0.        ]",[ 2.05769048 -1.41666904],-0.019224320381,-0.019224320381,"[[ 0.01939628  0.99598224  0.17671836  0.09109943]
 [-4.23909097  1.77158334  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.7835086  -0.11951676]
24,"[ 0.99160206  1.10076207  0.04997484  1.30713349  1.52735604  0.78727938
  0.36288106 -0.68806982 -0.52820937 -0.18243616  0.        ]",[ 1.15438922 -0.29341602],-0.0145740903163,-0.0145740903163,"[[-0.02483421  0.9913221   0.17671836  0.09109943]
 [-0.19741204 -2.22426519  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.31387931  0.19751979]
25,"[ 0.99197124  1.15835102  0.10422032  1.2202868   1.52735234  0.78727845
  0.6978476  -0.85924767 -0.51258832 -0.15820993  0.        ]",[-1.30479279 -0.83750543],-0.0124540841082,-0.0124540841082,"[[ 0.0109581   0.93561009  0.17671836  0.09109943]
 [ 3.76342865 -3.3432181   0.          0.        ]]",[-0.35371241 -0.26308158],[-0.47995991  0.02295312]
26,"[ 0.99049485  1.25528859  0.15699421  1.0484686   1.52734865  0.78727753
  0.35703673 -1.35624525 -0.46505668 -0.1671061   0.        ]",[ 1.49351103 -0.07644532],-0.00708716148836,-0.00708716148836,"[[ 0.04579251  0.83614966  0.17671836  0.09109943]
 [-0.26650478 -6.59198183  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.51939887  1.11723113]
27,"[ 0.98725919  1.37219558  0.20905772  0.78651799  1.52734495  0.7872766
  0.69208106 -1.38278319 -0.39754875 -0.20802777  0.        ]",[-1.00813017  1.06443034],-0.00559237583995,-0.00559237583995,"[[ 0.08021245  0.70256949  0.17671836  0.09109943]
 [ 3.6952516  -6.76547274  0.          0.        ]]",[-0.35371241 -0.26308158],[-0.24568872  0.91349709]
28,"[ 0.98242381  1.44447193  0.25953709  0.58252839  1.52734125  0.78727568
  0.35120366 -0.756339   -0.36107555 -0.22417895  0.        ]",[ 0.28562524  0.04216415],-0.00875739157873,-0.00875739157873,"[[ 0.11367591  0.60834545  0.17671836  0.09109943]
 [-0.33546452 -2.67056849  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.35385025  0.77694368]
29,"[ 0.98161138  1.47994506  0.26660385  0.46573158  1.52733756  0.78727475
  0.44732128 -0.72277047 -0.33323607 -0.26031455  0.        ]",[-0.67019805  0.27994881],-0.0134693366092,-0.0134693366092,"[[ 0.11837003  0.55713563  0.17671836  0.09109943]
 [ 0.80108625 -2.45114471  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.15242334  0.70225811]
30,"[ 0.98341799  1.50408864  0.25042384  0.37800959  1.52733386  0.78727382
  0.22171963 -0.54562362 -0.3045908  -0.31552039  0.        ]",[-0.70416628 -0.16333934],-0.0196820263407,-0.0196820263407,"[[ 0.10762656  0.51973096  0.17671836  0.09109943]
 [-1.86654493 -1.29318388  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.70067471  0.86847579]
31,"[ 0.99069079  1.52358175  0.15233814  0.3012436   1.52733016  0.7872729
 -0.01072732 -0.64049979 -0.25022918 -0.47663678  0.        ]",[ 1.61754259  0.59455814],-0.036044652361,-0.036044652361,"[[ 0.04271832  0.48764484  0.17671836  0.09109943]
 [-4.61511876 -1.9133694   0.          0.        ]]",[-0.35371241 -0.26308158],[ 1.50853741  1.37239134]
32,"[ 0.99199071  1.53188913  0.07399295  0.26664564  1.52732646  0.78727197
  0.33148536 -0.27478248 -0.21968676 -0.59752418  0.        ]",[-0.11511961  1.16988951],-0.0478986930756,-0.0478986930756,"[[-0.00898423  0.47336299  0.17671836  0.09109943]
 [-0.56861758  0.47722847  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.73458272  0.61403382]
33,"[ 0.99158955  1.50231562  0.04998309  0.38466945  1.52732277  0.78727104
  0.29380086  0.32954011 -0.23451132 -0.58005327  0.        ]",[ 0.14144419  0.08254941],-0.045637191775,-0.045637191775,"[[-0.02482751  0.52254222  0.17671836  0.09109943]
 [-1.01421542  4.42752773  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.58470613 -0.061932  ]
34,"[ 0.99089586  1.44073525  0.02806365  0.59404076  1.52731907  0.78727012
  0.34281616  0.36610233 -0.2718486  -0.5195135   0.        ]",[ 1.181757    0.89369269],-0.0385616928367,-0.0385616928367,"[[-0.03929674  0.61349071  0.17671836  0.09109943]
 [-0.43463087  4.66652711  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.38965148 -0.29435113]
35,"[ 0.99199624  1.33987558  0.07515159  0.86609324  1.52731537  0.78726919
  0.67803945  0.89310881 -0.36254306 -0.34194567  0.        ]",[-1.09087807 -1.50243825],-0.0189857207245,-0.0189857207245,"[[-0.00821974  0.74138502  0.17671836  0.09109943]
 [ 3.52922172  8.11143283  0.          0.        ]]",[-0.35371241 -0.26308158],[-0.84250057 -1.53871524]
36,"[ 0.99168458  1.23055299  0.12092891  1.09563185  1.52731168  0.78726827
  0.33766716  0.26299248 -0.46606644 -0.19029384  0.        ]",[-0.27990524  0.96660674],-0.00799216087837,-0.00799216087837,"[[ 0.02198441  0.86228754  0.17671836  0.09109943]
 [-0.49550185  3.99253562  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.01382963 -0.661057  ]
37,"[ 0.99204298  1.11287117  0.08920198  1.28966046  1.52730798  0.78726734
  0.24474843  0.83646672 -0.53912834 -0.14607215  0.        ]",[-1.00639107 -1.44405436],-0.0155234292448,-0.0155234292448,"[[  1.05041551e-03   9.79749740e-01   1.76718357e-01   9.10994348e-02]
 [ -1.59421503e+00   7.74118447e+00   0.00000000e+00   0.00000000e+00]]",[-0.35371241 -0.26308158],[-0.02757829 -1.36380231]
38,"[ 0.98836591  0.98987903 -0.01871104  1.44755665  1.52730428  0.78726641
 -0.08711046  0.20743555 -0.57500056 -0.19429689  0.        ]",[ 1.07623822 -1.17916675],-0.0201325976663,-0.0201325976663,"[[-0.07020427  1.09331875  0.17671836  0.09109943]
 [-5.51827071  3.62938405  0.          0.        ]]",[-0.35371241 -0.26308158],[ 1.06304491 -0.36323628]
39,"[ 0.97748752  0.95366127 -0.12354072  1.48662689  1.52730059  0.78726549
  0.25684145 -0.4094758  -0.55136607 -0.28983618  0.        ]",[ 1.01777308  1.42759997],-0.0215572240016,-0.0215572240016,"[[-0.13976395  1.125446    0.17671836  0.09109943]
 [-1.45122276 -0.40319296  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.64965284 -0.08376363]
40,"[ 0.97967488  0.9173379  -0.10708786  1.52272022  1.52729689  0.78726456
  0.59381801  0.19733005 -0.58420441 -0.25224458  0.        ]",[-0.37777197 -1.48446004],-0.0229305621516,-0.0229305621516,"[[-0.12881035  1.15717945  0.17671836  0.09109943]
 [ 2.53334726  3.56332355  0.          0.        ]]",[-0.35371241 -0.26308158],[-0.4555043  -1.25118017]
41,"[ 0.98550047  0.88155501 -0.05410216  1.55537838  1.52729319  0.78726363
  0.46325092 -0.41915037 -0.63539381 -0.17856517  0.        ]",[-0.85256081 -1.1365041 ],-0.0268487020422,-0.0268487020422,"[[-0.0936333   1.18801407  0.17671836  0.09109943]
 [ 0.98946852 -0.46643143  0.          0.        ]]",[-0.35371241 -0.26308158],[-0.01959009 -0.49415579]
42,"[ 0.98336068  0.93814106 -0.07558258  1.50240686  1.5272895   0.78726271
  0.17638455 -1.0233511  -0.58440683 -0.22875822  0.        ]",[ 1.66233006  0.9493291 ],-0.0220933700375,-0.0220933700375,"[[-0.10787764  1.1390589   0.17671836  0.09109943]
 [-2.40256402 -4.4159229   0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.975326    0.64106458]
43,"[ 0.98204629  0.99433756 -0.08745729  1.44250174  1.5272858   0.78726178
  0.51495217 -0.43508808 -0.53918759 -0.27272308  0.        ]",[ 0.82496789  0.36116066],-0.0194374331236,-0.0194374331236,"[[-0.11576141  1.0893216   0.17671836  0.09109943]
 [ 1.60081114 -0.57062376  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.00040717 -0.34334716]
44,"[ 0.99006929  0.99094139  0.00986547  1.44633299  1.5272821   0.78726086
  0.78829864 -0.21472861 -0.58852836 -0.16404328  0.        ]",[-0.10401101 -0.20023638],-0.0213034256382,-0.0213034256382,"[[-0.05131587  1.09236146  0.17671836  0.09109943]
 [ 4.83298703  0.86979908  0.          0.        ]]",[-0.35371241 -0.26308158],[-0.91622508 -1.01278996]
45,"[ 0.99082327  0.98055621  0.14861318  1.45788288  1.52727841  0.78725993
  0.74542618 -0.33864687 -0.67271547 -0.01472483  0.        ]",[-1.69064995  0.28331122],-0.0336499814213,-0.0336499814213,"[[ 0.04025774  1.10163024  0.17671836  0.09109943]
 [ 4.32605497  0.05978125  0.          0.        ]]",[-0.35371241 -0.26308158],[-0.99924874 -0.95343697]
46,"[ 0.98648739  0.96653075  0.21812862  1.47306792  1.52727471  0.787259
  0.40353157 -0.16705061 -0.72610724  0.0594396   0.        ]",[-0.82774398 -0.12688723],-0.0423140447125,-0.0423140447125,"[[ 0.0862172   1.11407989  0.17671836  0.09109943]
 [ 0.28335412  1.18145236  0.          0.        ]]",[-0.35371241 -0.26308158],[-0.34860361 -0.80141938]
47,"[ 0.9894356   0.94568873  0.17693645  1.49477172  1.52727101  0.78725808
  0.12607732 -0.24735922 -0.71658701  0.0272556   0.        ]",[ 0.65924267 -0.80063295],-0.039941510603,-0.039941510603,"[[ 0.05896778  1.13244202  0.17671836  0.09109943]
 [-2.99737777  0.6564988   0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.41080326 -0.3564516 ]
48,"[ 0.99153173  0.96703989  0.12670497  1.47251505  1.52726732  0.78725715
  0.35176993 -0.73443892 -0.67017988 -0.03104727  0.        ]",[ 0.46394152 -0.00255939],-0.0328040509894,-0.0328040509894,"[[ 0.02579591  1.11362691  0.17671836  0.09109943]
 [-0.3286942  -2.52739211  0.          0.        ]]",[-0.35371241 -0.26308158],[ 0.13577531 -0.01643601]
49,"[ 0.99096601  1.02297308  0.14474753  1.40897801  1.52726362  0.78725623
  0.50756831 -0.72841057 -0.63793241 -0.03775743  0.        ]",[ 0.20866511  0.26072904],-0.0290734853974,-0.0290734853974,"[[ 0.03770577  1.06347441  0.17671836  0.09109943]
 [ 1.51353286 -2.48799201  0.          0.        ]]",[-0.35371241 -0.26308158],[-0.24066387 -0.14631781]
