timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
18,"[ 0.79427627  1.27960488  0.88684105 -0.02336962  1.37471656  1.37438866
  0.15415493 -0.71807423 -0.63091665 -0.2645754   0.        ]",[-0.10111074  0.18816842],-0.0233093333651,-0.0233093333651,"[[ 0.58245884  0.47181494  0.15954829  0.15913326]
 [-1.4384696  -2.39455445  0.          0.        ]]",[-0.63896114 -0.51865971],[ 0.71424317  0.66932374]
19,"[ 0.82006936  1.30174758  0.84604897 -0.11571563  1.37471481  1.37438691
  0.11684231 -0.58618868 -0.54855872 -0.35218783  0.        ]",[ 0.9007317   0.51952126],-0.0202765357409,-0.0202765357409,"[[ 0.54995891  0.43187635  0.15954829  0.15913326]
 [-1.81028558 -1.60194673  0.          0.        ]]",[-0.63896114 -0.51865971],[ 1.00118876  0.78089523]
20,"[ 0.82014782  1.30757249  0.84591866 -0.14167952  1.37471306  1.37438516
  0.47794599 -0.23884484 -0.53862277 -0.36105949  0.        ]",[-0.2163379  -0.63364923],-0.0201782745367,-0.0201782745367,"[[ 0.54985665  0.42078171  0.15954829  0.15913326]
 [ 1.788077    0.48552944  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.35651949 -0.31395271]
21,"[ 0.79895239  1.31549993  0.87965508 -0.17830114  1.3747113   1.3743834
  0.38860428 -0.65787095 -0.56242753 -0.32353249  0.        ]",[ 0.11605052  1.1772059 ],-0.0196576141315,-0.0196576141315,"[[ 0.57668579  0.40522561  0.15954829  0.15913326]
 [ 0.89779857 -2.03274705  0.          0.        ]]",[-0.63896114 -0.51865971],[ 0.07506806  0.42510414]
22,"[ 0.78059725  1.31576101  0.90733792 -0.17954128  1.37470955  1.37438165
  0.43274498  0.00765036 -0.59382065 -0.28341572  0.        ]",[-1.72036804 -0.87084324],-0.0204639333159,-0.0204639333159,"[[ 0.59905492  0.40470062  0.15954829  0.15913326]
 [ 1.33765791  1.96691921  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.55824411 -0.73973262]
23,"[ 0.79149507  1.31356528  0.8910619  -0.16923599  1.3747078   1.3743799
  0.03322318 -0.57234191 -0.5788708  -0.30384127  0.        ]",[ 0.67917634  0.62145015],-0.0200158369701,-0.0200158369701,"[[ 0.58586369  0.40906639  0.15954829  0.15913326]
 [-2.64353016 -1.51873299  0.          0.        ]]",[-0.63896114 -0.51865971],[ 1.13721001  0.84422052]
24,"[ 0.81187169  1.31627157  0.85932551 -0.18197196  1.37470605  1.37437815
  0.30800841 -0.15806396 -0.53833963 -0.35478133  0.        ]",[ 0.48551863  0.70818384],-0.0197665634375,-0.0197665634375,"[[ 0.56046629  0.403672    0.15954829  0.15913326]
 [ 0.09467293  0.97100247  0.          0.        ]]",[-0.63896114 -0.51865971],[ 0.13290145 -0.13468423]
25,"[ 0.79496914  1.29134762  0.88577168 -0.0712124   1.37470429  1.3743764
  0.50046908  0.30520822 -0.61054421 -0.28067517  0.        ]",[-1.27682951 -1.44770983],-0.021894988233,-0.021894988233,"[[ 0.58160193  0.45102664  0.15954829  0.15913326]
 [ 2.01252232  3.75518454  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.92459631 -1.36789763]
26,"[ 0.79482738  1.2714864   0.88598682  0.00824184  1.37470254  1.37437465
  0.09962128 -0.36577424 -0.64279109 -0.25632713  0.        ]",[ 0.75543405  0.03345917],-0.0242405711031,-0.0242405711031,"[[ 0.58177562  0.4856712   0.15954829  0.15913326]
 [-1.98187427 -0.27729697  0.          0.        ]]",[-0.63896114 -0.51865971],[ 0.68862218  0.18303344]
27,"[  8.02302032e-01   1.27394877e+00   8.74445204e-01  -1.25345908e-03
   1.37470079e+00   1.37437290e+00   4.03459158e-01  -3.42999103e-01
  -6.25394426e-01  -2.75329303e-01   0.00000000e+00]",[-0.23213153 -1.95003663],-0.0231078792357,-0.0231078792357,"[[ 0.57251602  0.48149851  0.15954829  0.15913326]
 [ 1.04583201 -0.14042367  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.30007622 -0.31167236]
28,"[ 0.79299367  1.29792124  0.8887794  -0.09912889  1.37469904  1.37437114
  0.30937198 -1.00133283 -0.60313208 -0.28498163  0.        ]",[-0.02282124 -0.59062783],-0.0213694084845,-0.0213694084845,"[[ 0.58402575  0.43899351  0.15954829  0.15913326]
 [ 0.10826761 -4.09688982  0.          0.        ]]",[-0.63896114 -0.51865971],[ 0.40717763  0.93979788]
29,"[ 0.79197495  1.34798809  0.8903251  -0.34798909  1.37469728  1.37436939
  0.30018548 -1.37696664 -0.51315736 -0.36476157  0.        ]",[ 0.43839039  2.93551307],-0.0189610339216,-0.0189610339216,"[[ 0.58527259  0.3344055   0.15954829  0.15913326]
 [ 0.01672678 -6.35438833  0.          0.        ]]",[-0.63896114 -0.51865971],[ 0.89638436  1.84301841]
30,"[ 0.77730129  1.37938665  0.91215786 -0.55991141  1.37469553  1.37436764
  0.4740351  -0.69728889 -0.46645265 -0.40644299  0.        ]",[-0.7789788   1.69440989],-0.0202413535853,-0.0202413535853,"[[ 0.60298881  0.24830119  0.15954829  0.15913326]
 [ 1.74911583 -2.2696551   0.          0.        ]]",[-0.63896114 -0.51865971],[ 0.04413103  0.7303865 ]
31,"[ 0.77418669  1.38099189  0.91668548 -0.57288143  1.37469378  1.37436589
  0.16116456 -0.03076031 -0.46731434 -0.40392913  0.        ]",[ 1.26696221 -0.98334226],-0.020069146339,-0.020069146339,"[[ 0.60669019  0.24309874  0.15954829  0.15913326]
 [-1.36859232  1.73605584  0.          0.        ]]",[-0.63896114 -0.51865971],[ 0.62548953  0.22027113]
32,"[ 0.76345591  1.38241477  0.93201955 -0.58462588  1.37469203  1.37436414
  0.56101933 -0.6846111  -0.48063441 -0.38369079  0.        ]",[-0.10457294 -0.48124875],-0.0189218712816,-0.0189218712816,"[[ 0.61929602  0.23839364  0.15954829  0.15913326]
 [ 2.61590313 -2.19346498  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.31764814  0.53973484]
33,"[ 0.72117522  1.39874557  0.98873116 -0.74193908  1.37469027  1.37436239
  0.5143836  -0.99442841 -0.49636406 -0.34910503  0.        ]",[-0.06134554  0.63700039],-0.0170404140608,-0.0170404140608,"[[ 0.66695146  0.17584281  0.15954829  0.15913326]
 [ 2.15118808 -4.05541255  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.06221774  1.12899101]
34,"[ 0.68349876  1.40906497  1.03489667 -0.88172284  1.37468852  1.37436064
  0.48565931 -0.56136006 -0.50925125 -0.32371661  0.        ]",[-0.38488324  0.77510333],-0.0160034873213,-0.0160034873213,"[[ 0.70710336  0.12084786  0.15954829  0.15913326]
 [ 1.86495772 -1.45275723  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.33692321  0.50483489]
35,"[ 0.66243604  1.40874932  1.05913682 -0.87653629  1.37468677  1.37435888
  0.32904453 -0.04579373 -0.54173715 -0.28110255  0.        ]",[ 0.10136317 -0.36163589],-0.0158588942031,-0.0158588942031,"[[ 0.72874412  0.12288052  0.15954829  0.15913326]
 [ 0.30431835  1.64569597  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.25482303 -0.12553063]
36,"[ 0.65247307  1.4057026   1.07024172 -0.83011634  1.37468502  1.37435713
  0.36873676 -0.28950593 -0.57112565 -0.24616245  0.        ]",[-0.5789471  -0.05158879],-0.0170383621096,-0.0170383621096,"[[ 0.73879896  0.14109899  0.15954829  0.15913326]
 [ 0.69984671  0.18103292  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.31837252  0.1048356 ]
37,"[ 0.66151359  1.40542349  1.06017168 -0.82618669  1.37468326  1.37435538
  0.13752185 -0.32394389 -0.55904982 -0.26145708  0.        ]",[ 1.01911018 -0.26686351],-0.0164769785442,-0.0164769785442,"[[ 0.72967901  0.14264313  0.15954829  0.15913326]
 [-1.60417019 -0.02593331  0.          0.        ]]",[-0.63896114 -0.51865971],[ 0.44080377  0.542422  ]
38,"[ 0.65365733  1.40735324  1.06893033 -0.85452753  1.37468151  1.37435363
  0.53773235 -0.49993876 -0.56154157 -0.25692196  0.        ]",[-0.94408481 -0.72070036],-0.0165272840012,-0.0165272840012,"[[ 0.73760873  0.13151221  0.15954829  0.15913326]
 [ 2.38386108 -1.08362857  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.71581018  0.19398141]
39,"[ 0.64390964  1.4141088   1.07960676 -0.98249191  1.37467976  1.37435188
  0.15832261 -0.97096256 -0.53579253 -0.28484989  0.        ]",[ 1.1945405  0.7892522],-0.0155694258912,-0.0155694258912,"[[ 0.74735256  0.08143771  0.15954829  0.15913326]
 [-1.39688928 -3.91439052  0.          0.        ]]",[-0.63896114 -0.51865971],[ 0.91367209  1.63648665]
40,"[ 0.63174565  1.4175261   1.09264242 -1.10095132  1.37467801  1.37435013
  0.55795548 -0.43832089 -0.5173406  -0.30655154  0.        ]",[-1.12059366 -0.80496612],-0.0154351140655,-0.0154351140655,"[[ 0.75937007  0.0352672   0.15954829  0.15913326]
 [ 2.5853833  -0.7133242   0.          0.        ]]",[-0.63896114 -0.51865971],[-0.71101165  0.26177555]
41,"[ 0.61994339  1.41823954  1.10499577 -1.21939339  1.37467625  1.37434838
  0.15596236 -0.96606831 -0.49934675 -0.33023889  0.        ]",[ 1.45124719  1.1888242 ],-0.0158837685996,-0.0158837685996,"[[ 0.77088653 -0.01082152  0.15954829  0.15913326]
 [-1.42040366 -3.88498228  0.          0.        ]]",[-0.63896114 -0.51865971],[ 1.01255178  1.78186393]
42,"[ 0.60796688  1.41684706  1.11724552 -1.31500096  1.3746745   1.37434662
  0.55560937 -0.294671   -0.48856172 -0.34611169  0.        ]",[-0.53186264 -0.02297652],-0.016472369828,-0.016472369828,"[[ 0.7824351  -0.04803716  0.15954829  0.15913326]
 [ 2.56200693  0.14997604  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.73248112  0.17078441]
43,"[ 0.57661166  1.41696842  1.14802466 -1.30969668  1.37467275  1.37434487
  0.33938593 -0.31016408 -0.53203938 -0.28761669  0.        ]",[ 1.16259164  0.8482675 ],-0.0154206523383,-0.0154206523383,"[[ 0.81205726 -0.04597182  0.15954829  0.15913326]
 [ 0.40738328  0.05686498  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.16839364  0.43258029]
44,"[ 0.52420657  1.41822915  1.19562974 -1.22026247  1.374671    1.37434312
  0.73543128  0.24828042 -0.62956617 -0.16779361  0.        ]",[-2.24318513 -2.34254449],-0.021590965365,-0.021590965365,"[[ 0.8598015  -0.01116138  0.15954829  0.15913326]
 [ 4.35390293  3.41299912  0.          0.        ]]",[-0.63896114 -0.51865971],[-1.99112356 -1.20994413]
45,"[ 0.4710052   1.4181291   1.23956206 -1.14862924  1.37466924  1.37434137
  0.3299604  -0.42155862 -0.72560111 -0.06486476  0.        ]",[-0.65360968  0.43541178],-0.0323540739725,-0.0323540739725,"[[ 0.90634072  0.01670859  0.15954829  0.15913326]
 [ 0.31346713 -0.61259163  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.55552816  0.19926684]
46,"[ 0.49382068  1.41800033  1.2212285  -1.13532164  1.37466749  1.37433962
  0.06979721 -0.13249921 -0.69840066 -0.09282939  0.        ]",[ 0.01068092 -0.46671292],-0.0291510302057,-0.0291510302057,"[[ 0.88659898  0.02188653  0.15954829  0.15913326]
 [-2.27900647  1.12459269  0.          0.        ]]",[-0.63896114 -0.51865971],[ 0.11293454  0.19534084]
47,"[ 0.54411653  1.41788606  1.17807358 -1.12574462  1.37466574  1.37433787
  0.07863372 -0.44370662 -0.63178211 -0.16550025  0.        ]",[ 0.63014891  1.34378346],-0.0218142396964,-0.0218142396964,"[[ 0.84190235  0.02561315  0.15954829  0.15913326]
 [-2.19095219 -0.74569724  0.          0.        ]]",[-0.63896114 -0.51865971],[ 0.49648666  0.80298191]
48,"[ 0.56424283  1.41667755  1.15966993 -1.06165697  1.37466399  1.37433612
  0.3329881   0.21744363 -0.62393956 -0.17530761  0.        ]",[-1.5309024  -1.42248445],-0.0210407911442,-0.0210407911442,"[[ 0.82351354  0.05056527  0.15954829  0.15913326]
 [ 0.34363753  3.22767046  0.          0.        ]]",[-0.63896114 -0.51865971],[-0.72044122 -0.65552187]
49,"[ 0.59936765  1.41475114  1.12585921 -0.99957837  1.37466224  1.37433436
 -0.06452389 -0.45179157 -0.59403283 -0.21176436  0.        ]",[ 1.13923838  0.86495794],-0.0184064213066,-0.0184064213066,"[[ 0.79064324  0.07476514  0.15954829  0.15913326]
 [-3.61748485 -0.79428517  0.          0.        ]]",[-0.63896114 -0.51865971],[ 1.03466117  1.06230128]
