timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[ 0.01899478  0.51208073],[ 0.00580202  0.0545384 ],-0.238622447335,-0.238622447335,"[[ -0.22835013   1.81441622  -0.13954355   0.04748835]
 [  6.04206176  15.89979681   0.           0.        ]]","[ 1.02157511 -0.1057786  -0.34590898  1.47284956 -1.20950632  0.36073932
  0.50497153  1.94668547  1.24904344  0.27759199  0.        ]",[-0.05389642 -0.06595416]
11,[ 0.02048438  0.49623132],[-0.32083067  0.66113339],-0.195171990701,-0.195171990701,"[[ -0.10846012   2.13141915  -0.13954355   0.04748835]
 [  5.9472073   15.80082872   0.           0.        ]]","[ 1.04949031 -0.46014685 -0.1648356   1.22447084 -1.20948296  0.36073612
  0.49615506  1.93309744  0.95590836  0.28311227  0.        ]",[-0.05389642 -0.06595416]
12,[ 0.02566739  0.47897023],[-0.99274695 -0.44411655],-0.155038104436,-0.155038104436,"[[ -3.42532005e-03   2.47056195e+00  -1.39543550e-01   4.74883456e-02]
 [  4.56084146e+00   1.81057687e+01   0.00000000e+00   0.00000000e+00]]","[ 1.05763737 -0.76690069 -0.00415137  0.77190466 -1.2094596   0.36073292
  0.36736292  2.24777299  0.70972336  0.14170665  0.        ]",[-0.05389642 -0.06595416]
13,[ 0.03311782  0.46992859],[ 0.21392759 -0.49342021],-0.134338842811,-0.134338842811,"[[  0.04746077   2.81143624  -0.13954355   0.04748835]
 [  0.54094468  15.98870176   0.           0.        ]]","[ 1.05606183 -0.96549808  0.07382567  0.17366195 -1.20943625  0.36072972
 -0.0060749   1.95858321  0.57871466 -0.09377204  0.        ]",[-0.05389642 -0.06595416]
14,[ 0.03516047  0.46913731],[-0.21669474 -0.01197089],-0.13450316086,-0.13450316086,"[[ 0.0666704   3.07304252 -0.13954355  0.04748835]
 [ 1.37695758  5.54840815  0.          0.        ]]","[ 1.05452054 -1.02850105  0.10322374 -0.34033672 -1.20941289  0.36072653
  0.07158855  0.53283941  0.54966004 -0.27001499  0.        ]",[-0.05389642 -0.06595416]
15,[ 0.03663541  0.47215211],[ 0.98475858  1.39465486],-0.136403083267,-0.136403083267,"[[ 0.08532384  3.0943264  -0.13954355  0.04748835]
 [ 0.49143083 -1.33078644  0.          0.        ]]","[ 1.05253336 -1.02998707  0.13173465 -0.38304627 -1.20938954  0.36072333
 -0.01067577 -0.40659284  0.5488306  -0.31877836  0.        ]",[-0.05389642 -0.06595416]
16,[ 0.03562163  0.4708975 ],[-0.67767232  1.31854774],-0.134881662031,-0.134881662031,"[[ 0.13417402  3.06061991 -0.13954355  0.04748835]
 [ 4.38064277 -1.65711124  0.          0.        ]]","[ 1.04507515 -1.02733595  0.20616079 -0.3154277  -1.20936618  0.36072013
  0.35062722 -0.45115241  0.54572209 -0.29382065  0.        ]",[-0.05389642 -0.06595416]
17,[ 0.03719741  0.47191361],[-1.42077367  0.55537517],-0.133492581243,-0.133492581243,"[[ 0.19399652  3.03345985 -0.13954355  0.04748835]
 [ 1.61083963 -1.04000301  0.          0.        ]]","[ 1.03146897 -1.0241915   0.29661964 -0.26107231 -1.20934283  0.36071694
  0.09331122 -0.36687459  0.54088788 -0.27678215  0.        ]",[-0.05389642 -0.06595416]
18,[ 0.03732871  0.47467667],[ 1.3688446   1.54160899],-0.132940292955,-0.132940292955,"[[ 0.18616869  3.01755348 -0.13954355  0.04748835]
 [-2.38032237 -0.57398462  0.          0.        ]]","[ 1.03350927 -1.02192765  0.2848334  -0.22930979 -1.20931948  0.36071374
 -0.27746906 -0.30323039  0.54057946 -0.2635952   0.        ]",[-0.05389642 -0.06595416]
19,[ 0.03671332  0.47232234],[ 0.1453564  -0.29497106],-0.132730428863,-0.132730428863,"[[ 0.17876007  3.00975235 -0.13954355  0.04748835]
 [ 1.62610574 -0.2492287   0.          0.        ]]","[ 1.03536222 -1.02069708  0.27366223 -0.21375373 -1.20929613  0.36071054
  0.09473374 -0.25887775  0.54086135 -0.25682194  0.        ]",[-0.05389642 -0.06595416]
20,[ 0.03672139  0.47259441],[ 0.18924747  0.23738532],-0.131785271379,-0.131785271379,"[[ 0.21673294  2.99309894 -0.13954355  0.04748835]
 [ 2.16937076 -1.41223677  0.          0.        ]]","[ 1.02497032 -1.01784263  0.33073434 -0.18060257 -1.20927279  0.36070735
  0.14520316 -0.41770191  0.53682079 -0.24699033  0.        ]",[-0.05389642 -0.06595416]
21,[ 0.03704134  0.4716976 ],[ 1.53178132  0.49984098],-0.130550499398,-0.130550499398,"[[ 0.26720767  2.9745658  -0.13954355  0.04748835]
 [ 2.87574831 -0.44430375  0.          0.        ]]","[ 1.00813434 -1.01427461  0.40584738 -0.1438071  -1.20924944  0.36070415
  0.21082604 -0.28551135  0.53077839 -0.23697497  0.        ]",[-0.05389642 -0.06595416]
22,[ 0.03751942  0.46789157],[ 0.10807713  0.70906739],-0.13005281212,-0.13005281212,"[[ 0.36387708  2.98562711 -0.13954355  0.04748835]
 [ 6.77819093  1.54380503  0.          0.        ]]","[ 0.96641067 -1.0164281   0.54666761 -0.16575325 -1.2092261   0.36070096
  0.57337152 -0.01399836  0.52296908 -0.25498132  0.        ]",[-0.05389642 -0.06595416]
23,[ 0.03980498  0.46641114],[ 0.01147186  0.34612124],-0.131573043248,-0.131573043248,"[[ 0.5023883   3.02084321 -0.13954355  0.04748835]
 [ 7.07188923  0.5899591   0.          0.        ]]","[ 0.88560467 -1.02233628  0.73923932 -0.2358678  -1.20920275  0.36069776
  0.60065092 -0.14426346  0.52175805 -0.29721099  0.        ]",[-0.05389642 -0.06595416]
24,[ 0.04093413  0.46578777],[ 0.27622862 -0.25394832],-0.131246046808,-0.131246046808,"[[ 0.64287661  3.02000708 -0.13954355  0.04748835]
 [ 6.97726963 -0.35565133  0.          0.        ]]","[ 0.77980514 -1.02219661  0.92009518 -0.23419727 -1.20917941  0.36069456
  0.59185405 -0.27340369  0.51539334 -0.31051357  0.        ]",[-0.05389642 -0.06595416]
25,[ 0.04105573  0.46532014],[-0.55151346  0.88091798],-0.129823943535,-0.129823943535,"[[ 0.7920088   3.00287601 -0.13954355  0.04748835]
 [ 7.93276366 -1.35413002  0.          0.        ]]","[ 0.64355202 -1.01946811  1.09218483 -0.20004739 -1.20915607  0.36069137
  0.68061656 -0.4097637   0.50360477 -0.31625589  0.        ]",[-0.05389642 -0.06595416]
26,[ 0.04280404  0.46349066],[ 0.85432056  0.3630937 ],-0.130909171221,-0.130909171221,"[[ 0.92718089  3.00477036 -0.13954355  0.04748835]
 [ 5.59222163  0.93428754  0.          0.        ]]","[ 0.50122533 -1.01976916  1.22732281 -0.20381802 -1.20913273  0.36068817
  0.46316283 -0.0972282   0.50431868 -0.33680256  0.        ]",[-0.05389642 -0.06595416]
27,[ 0.04213046  0.46238655],[ 0.3638236   0.83229421],-0.131924659528,-0.131924659528,"[[ 1.07185181  3.01073813 -0.13954355  0.04748835]
 [ 8.86397819 -0.05937318  0.          0.        ]]","[ 0.33210176 -1.02072426  1.34711048 -0.2157066  -1.20910939  0.36068498
  0.76711946 -0.23293398  0.50497476 -0.3551169   0.        ]",[-0.05389642 -0.06595416]
28,[ 0.04110505  0.46139205],[-0.39907145  1.39889237],-0.133295587141,-0.133295587141,"[[  1.26182354   3.00833812  -0.13954355   0.04748835]
 [ 10.12898171  -0.13585705   0.           0.        ]]","[ 0.08950353 -1.02032244  1.46137477 -0.21092185 -1.20908605  0.36068178
  0.88463404 -0.24337771  0.50655    -0.37686698  0.        ]",[-0.05389642 -0.06595416]
29,[ 0.04018461  0.46098199],[-0.64496051  0.51761726],-0.135198116404,-0.135198116404,"[[ 1.44653828  3.00619179 -0.13954355  0.04748835]
 [ 8.34842537 -0.07971058  0.          0.        ]]","[-0.16105459 -1.01995547  1.52210931 -0.20664396 -1.20906272  0.36067858
  0.7192001  -0.23570752  0.51190161 -0.39779965  0.        ]",[-0.05389642 -0.06595416]
30,[ 0.0398931  0.4613063],[ 2.00533155  0.77793449],-0.136939094752,-0.136939094752,"[[ 1.58622762  3.00451455 -0.13954355  0.04748835]
 [ 5.62957006 -0.07564669  0.          0.        ]]","[-0.35490184 -1.01966127  1.53370608 -0.20330153 -1.20903938  0.36067539
  0.46659516 -0.23515054  0.51823762 -0.41293078  0.        ]",[-0.05389642 -0.06595416]
31,[ 0.03828539  0.45949942],[-0.70867805  0.38830572],-0.139151117027,-0.139151117027,"[[ 1.73742571  3.00358801 -0.13954355  0.04748835]
 [ 9.4774159  -0.02582696  0.          0.        ]]","[-0.56413059 -1.01949001  1.51261687 -0.2014547  -1.20901605  0.36067219
  0.82407803 -0.22834441  0.52780821 -0.42823738  0.        ]",[-0.05389642 -0.06595416]
32,[ 0.03755784  0.45983338],[ 0.71272602  1.19785831],-0.14172137263,-0.14172137263,"[[ 1.89693945  3.00285902 -0.13954355  0.04748835]
 [ 6.48393441 -0.03733116  0.          0.        ]]","[-0.77906458 -1.01935105  1.45300361 -0.20000145 -1.20899272  0.360669
  0.54595491 -0.22991373  0.54033268 -0.44257858  0.        ]",[-0.05389642 -0.06595416]
33,[ 0.03672294  0.45879129],[ 0.10693419 -1.44593735],-0.14443230742,-0.14443230742,"[[ 2.05364323  3.00288781 -0.13954355  0.04748835]
 [ 9.17746658  0.02083823  0.          0.        ]]","[-0.9792197  -1.01933962  1.35853031 -0.20005715 -1.20896939  0.3606658
  0.79619604 -0.22196716  0.55500532 -0.45429405  0.        ]",[-0.05389642 -0.06595416]
34,[ 0.0341326  0.4620977],[-1.08750537  1.65369457],-0.145268195565,-0.145268195565,"[[ 2.23961578  2.96357216 -0.13954355  0.04748835]
 [ 9.41897695 -3.93920802  0.          0.        ]]","[-1.19584566 -1.01176057  1.20349193 -0.1220056  -1.20894606  0.36066261
  0.81862369 -0.76282309  0.54946873 -0.47986564  0.        ]",[-0.05389642 -0.06595416]
35,[ 0.03438446  0.46009263],[-0.35817177  0.99299865],-0.146465337547,-0.146465337547,"[[ 2.3864012   2.92529605 -0.13954355  0.04748835]
 [ 5.27338894  0.09815018  0.          0.        ]]","[-1.34614781 -1.00259904  1.05152008 -0.04654537 -1.20892273  0.36065941
  0.43345827 -0.21139485  0.54543806 -0.5065386   0.        ]",[-0.05389642 -0.06595416]
36,[ 0.0354146   0.45559466],[ 0.85830382  0.49648107],-0.150374719877,-0.150374719877,"[[ 2.47659507  2.96668841 -0.13954355  0.04748835]
 [ 3.75107684  4.02799141  0.          0.        ]]","[-1.42786926 -1.01239608  0.94669762 -0.12817287 -1.20889941  0.36065622
  0.29201878  0.32534808  0.5817893  -0.4915884   0.        ]",[-0.05389642 -0.06595416]
37,[ 0.03257819  0.45648953],[ 0.20164107  0.72992995],-0.154562671232,-0.154562671232,"[[ 2.5849673   3.03467836 -0.13954355  0.04748835]
 [ 7.07498943  1.0554903   0.          0.        ]]","[-1.51423982 -1.0240258   0.8106643  -0.26348775 -1.20887608  0.36065302
  0.6008371  -0.08064441  0.62975354 -0.45158409  0.        ]",[-0.05389642 -0.06595416]
38,[ 0.03089919  0.45787755],[ 0.49453166 -1.44241641],-0.156299473701,-0.156299473701,"[[ 2.73307104  3.03399251 -0.13954355  0.04748835]
 [ 7.73321393 -0.58031934  0.          0.        ]]","[-1.6097021  -1.02391979  0.6097332  -0.26211452 -1.20885276  0.36064983
  0.66198558 -0.30406734  0.64263614 -0.45064565  0.        ]",[-0.05389642 -0.06595416]
39,[ 0.0289052   0.46265784],[ 0.00572004  0.04793518],-0.158448821682,-0.158448821682,"[[ 2.90584263  2.982774   -0.13954355  0.04748835]
 [ 9.53792471 -4.52838032  0.          0.        ]]","[-1.68563544 -1.01560608  0.3588153  -0.16005721 -1.20882944  0.36064663
  0.82965187 -0.84330208  0.64504987 -0.48247035  0.        ]",[-0.05389642 -0.06595416]
40,[ 0.0302171   0.46553233],[ 1.56786157 -1.33271218],-0.163035771211,-0.163035771211,"[[ 3.09493349  2.89500946 -0.13954355  0.04748835]
 [ 9.37171164 -4.24900907  0.          0.        ]]","[-1.72254007 -0.99404407  0.07225785  0.01273443 -1.20880612  0.36064344
  0.81419822 -0.80513366  0.6523008  -0.54116837  0.        ]",[-0.05389642 -0.06595416]
41,[ 0.0320187   0.47250602],[ 0.56848127 -0.77294359],-0.172252133081,-0.172252133081,"[[  3.32022809   2.77114547  -0.13954355   0.04748835]
 [ 13.14514166  -8.12450975   0.           0.        ]]","[-1.70186952 -0.94817857 -0.27163076  0.24986596 -1.2087828   0.36064024
  1.16477118 -1.33444263  0.67978065 -0.62418093  0.        ]",[-0.05389642 -0.06595416]
42,[ 0.0363373   0.48176897],[ 0.50382971  1.48699876],-0.189854607787,-0.189854607787,"[[  3.60309827   2.57955878  -0.13954355   0.04748835]
 [ 15.13519804 -11.02454397   0.           0.        ]]","[-1.57845539 -0.8432659  -0.68186502  0.59342934 -1.20875948  0.36063705
  1.34963964 -1.7304893   0.74803447 -0.74457564  0.        ]",[-0.05389642 -0.06595416]
43,[ 0.04135733  0.48785678],[ 0.6686952   0.52415898],-0.211451543943,-0.211451543943,"[[  3.92280409   2.40097938  -0.13954355   0.04748835]
 [ 16.82969884  -6.84737386   0.           0.        ]]","[-1.32068122 -0.71136514 -1.07865169  0.87859203 -1.20873617  0.36063386
  1.5070379  -1.15993859  0.87353001 -0.81884758  0.        ]",[-0.05389642 -0.06595416]
44,[ 0.04308115  0.49332482],[ 0.33847708  1.55515413],-0.230031889731,-0.230031889731,"[[  4.28261044   2.28620583  -0.13954355   0.04748835]
 [ 19.1432116   -4.63741591   0.           0.        ]]","[-0.91262169 -0.61117051 -1.3927568   1.03959614 -1.20871285  0.36063066
  1.72193186 -0.85808559  1.03850483 -0.77564185  0.        ]",[-0.05389642 -0.06595416]
45,[ 0.04326785  0.49592322],[ 0.23732977 -0.98929145],-0.239770563796,-0.239770563796,"[[  4.67511163   2.23409351  -0.13954355   0.04748835]
 [ 20.10377119  -0.58734627   0.           0.        ]]","[-0.38495022 -0.56211449 -1.53106379  1.10621319 -1.20868954  0.36062747
  1.8111149  -0.30491368  1.18078138 -0.60084703  0.        ]",[-0.05389642 -0.06595416]
46,[ 0.03598439  0.50549597],[-0.74342808  2.14268121],-0.241819441699,-0.241819441699,"[[  5.08261997   2.18314641  -0.13954355   0.04748835]
 [ 20.64517798  -4.49436478   0.           0.        ]]","[ 0.17011697 -0.51218325 -1.42822699  1.16718068 -1.20866622  0.36062427
  1.86134997 -0.83853727  1.25874001 -0.35925917  0.        ]",[-0.05389642 -0.06595416]
47,[ 0.03034697  0.5088594 ],[-1.55156358 -0.6952451 ],-0.236197778682,-0.236197778682,"[[  5.46189055   2.13386764  -0.13954355   0.04748835]
 [ 17.29314229  -0.44692682   0.           0.        ]]","[ 0.61439609 -0.46215468 -1.12128708  1.22208793 -1.20864291  0.36062108
  1.54988883 -0.28571978  1.25211221 -0.10985716  0.        ]",[-0.05389642 -0.06595416]
48,[ 0.0238728   0.51420367],[ 1.19456823 -0.17414844],-0.225883416683,-0.225883416683,"[[  5.76460251   2.09739045  -0.13954355   0.04748835]
 [ 12.99235925  -3.19156305   0.           0.        ]]","[ 0.87481293 -0.42409638 -0.75892151  1.26007171 -1.2086196   0.36061788
  1.15030941 -0.6605883   1.18437119  0.08531769  0.        ]",[-0.05389642 -0.06595416]
49,[ 0.01508015  0.512869  ],[ 1.762727    1.14223116],-0.214801576059,-0.214801576059,"[[  6.06158291   2.02726439  -0.13954355   0.04748835]
 [ 16.69330659  -3.81903526   0.           0.        ]]","[ 1.0236479  -0.34868782 -0.33604346  1.32657668 -1.20859629  0.36061469
  1.49410224 -0.74628283  1.09178446  0.26106549  0.        ]",[-0.05389642 -0.06595416]
