timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
10,"[-0.43393006 -0.75513115  1.94981996 -1.11278291  0.1370879   0.57714968
 -0.11505552  0.55870787 -0.4656373  -0.59817096  0.        ]",[-0.84643406 -0.79001087],[ 2.25118963 -0.07369572],-2.97035,-0.0768565477785,"[[  1.80862582e+00   3.16040990e+00   1.63865381e-02   6.75370240e-02]
 [  2.32737726e+01   5.99782423e+00   0.00000000e+00   0.00000000e+00]]",[ 2.00836825 -0.04553311]
11,"[-1.07836881 -0.75509365  1.59799853 -1.1164485   0.13708787  0.57714953
 -0.02590982 -0.87495889 -0.44764603 -0.56464576  0.        ]",[-0.84643406 -0.79001087],[ 3.33448585  0.73954669],-2.34377,-0.0734648105303,"[[  2.30919805e+00   3.16175433e+00   1.63865381e-02   6.75370240e-02]
 [  2.67719355e+01  -2.93547075e+00   0.00000000e+00   0.00000000e+00]]",[ 2.79880691  0.63782841]
12,"[-1.50939256 -0.75403912  0.87105024 -0.94296137  0.13708784  0.57714938
  0.06148116 -0.87153617 -0.45059409 -0.5813612   0.        ]",[-0.84643406 -0.79001087],[ 2.7941451   0.60038799],-3.01198,-0.0750607042773,"[[  2.87904395e+00   3.09812997e+00   1.63865381e-02   6.75370240e-02]
 [  3.02012415e+01  -2.91414536e+00   0.00000000e+00   0.00000000e+00]]",[ 2.54941154  0.96214932]
13,"[-1.45739887 -0.74959826 -0.0770117  -0.81576894  0.13708781  0.57714923
  0.14714248 -0.68607318 -0.41878623 -0.56664403  0.        ]",[-0.84643406 -0.79001087],[ 2.00891777  1.39327396],-3.62938,-0.0733540242839,"[[  3.51679516e+00   3.05138608e+00   1.63865381e-02   6.75370240e-02]
 [  3.35626742e+01  -1.75851183e+00   0.00000000e+00   0.00000000e+00]]",[ 2.14959741  1.14612186]
14,"[-0.78178607 -0.74587729 -0.85736785 -0.74671338  0.13708779  0.57714908
  0.23110764 -0.54363524 -0.39548987 -0.4823258   0.        ]",[-0.84643406 -0.79001087],[ 1.41357472  0.11546034],-3.66225,-0.0653688437018,"[[  4.22110721e+00   3.02593137e+00   1.63865381e-02   6.75370240e-02]
 [  3.68575480e+01  -8.70970539e-01   0.00000000e+00   0.00000000e+00]]",[ 1.81108975  1.21885145]
15,"[ 0.31770758 -0.74359832 -0.97822551 -0.71114909  0.13708776  0.57714893
  0.31341028 -0.47896843 -0.42965816 -0.37065096  0.        ]",[-0.84643406 -0.79001087],[ 2.46197196  1.21004274],-3.87096,-0.0551710018622,"[[  4.99066214e+00   3.01279361e+00   1.63865381e-02   6.75370240e-02]
 [  4.00871830e+01  -4.68027303e-01   0.00000000e+00   0.00000000e+00]]",[ 1.84138298  1.23112583]
16,"[ 1.23358281 -0.74252172 -0.19302834 -0.69556819  0.13708773  0.57714878
  0.39408378 -0.42983453 -0.52587429 -0.32141082  0.        ]",[-0.84643406 -0.79001087],[ 2.83048693  1.25738706],-3.69466,-0.0534048158631,"[[  5.82416837e+00   3.00703102e+00   1.63865381e-02   6.75370240e-02]
 [  4.32528896e+01  -1.61870796e-01   0.00000000e+00   0.00000000e+00]]",[ 2.14454412  1.20670712]
17,"[ 1.24752081 -0.7421388   1.11917943 -0.69018863  0.13708771  0.57714863
  0.47316019 -0.41281442 -0.62453658 -0.401136    0.        ]",[-0.84643406 -0.79001087],[ 2.20309451  1.19479317],-2.82576,-0.0654939219059,"[[  6.72035992e+00   3.00504040e+00   1.63865381e-02   6.75370240e-02]
 [  4.63559253e+01  -5.58177710e-02   0.00000000e+00   0.00000000e+00]]",[ 2.36400056  0.82466203]
18,"[ 0.1709749  -0.74200549  1.96905578 -0.68833629  0.13708768  0.57714848
  0.55067116 -0.40693525 -0.6391329  -0.57174308  0.        ]",[-0.84643406 -0.79001087],[ 2.28268279  0.59965709],-2.23241,-0.0806851004095,"[[  7.67799586e+00   3.00435490e+00   1.63865381e-02   6.75370240e-02]
 [  4.93975320e+01  -1.91847800e-02   0.00000000e+00   0.00000000e+00]]",[ 2.53511047  0.56935298]
19,"[-1.18558239 -0.74187654  1.48671035 -0.68655343  0.13708765  0.57714834
  0.6266476  -0.40961915 -0.54005406 -0.68986146  0.        ]",[-0.84643406 -0.79001087],[ 2.2817336   0.83002631],-2.60135,-0.0870553610392,"[[  8.69585976e+00   3.00369505e+00   1.63865381e-02   6.75370240e-02]
 [  5.23789232e+01  -3.59089451e-02   0.00000000e+00   0.00000000e+00]]",[ 2.43590045  0.81763518]
20,"[-1.47158251 -0.7418052  -0.0384542  -0.6855721   0.13708762  0.57714819
  0.70112001 -0.40497411 -0.41066346 -0.62528324  0.        ]",[-0.84643406 -0.79001087],[ 2.48625185  0.95567044],-3.40646,-0.0787877296827,"[[  9.77275935e+00   3.00333186e+00   1.63865381e-02   6.75370240e-02]
 [  5.53012962e+01  -6.96589861e-03   0.00000000e+00   0.00000000e+00]]",[ 2.23696423  1.26545906]
21,"[-0.2164321  -0.74182036 -1.03061933 -0.68578383  0.1370876   0.57714804
  0.77411813 -0.40242187 -0.39314792 -0.42448788  0.        ]",[-0.84643406 -0.79001087],[ 1.90818381  1.31244173],-3.65342,-0.0599551364402,"[[  1.09075259e+01   3.00341031e+00   1.63865381e-02   6.75370240e-02]
 [  5.81658174e+01   8.93667980e-03   0.00000000e+00   0.00000000e+00]]",[ 2.00309992  1.32315254]
22,"[ 1.22809423 -0.74186344 -0.20432886 -0.68638109  0.13708757  0.57714789
  0.84567109 -0.40212783 -0.52319685 -0.31806438  0.        ]",[-0.84643406 -0.79001087],[ 1.57892751  2.2345186 ],-3.65702,-0.0529926561099,"[[  1.20990140e+01   3.00363147e+00   1.63865381e-02   6.75370240e-02]
 [  6.09736312e+01   1.07683088e-02   0.00000000e+00   0.00000000e+00]]",[ 2.31511617  1.23053849]
23,"[ 0.96051764 -0.7418976   1.54278252 -0.68685605  0.13708754  0.57714774
  0.91580751 -0.40277825 -0.64374475 -0.45803053  0.        ]",[-0.84643406 -0.79001087],[ 1.81343058  0.8154168 ],-2.28383,-0.0713766000336,"[[  1.33461006e+01   3.00380735e+00   1.63865381e-02   6.75370240e-02]
 [  6.37258599e+01   6.71496150e-03   0.00000000e+00   0.00000000e+00]]",[ 2.60421538  0.7302497 ]
24,"[-0.80663989 -0.74187856  1.79933766 -0.68659576  0.13708752  0.57714759
  0.98455538 -0.40546777 -0.58140209 -0.66804286  0.        ]",[-0.84643406 -0.79001087],[ 2.75551244  0.19758439],-2.11164,-0.0864908844746,"[[  1.46476852e+01   3.00371108e+00   1.63865381e-02   6.75370240e-02]
 [  6.64236026e+01  -1.00442020e-02   0.00000000e+00   0.00000000e+00]]",[ 2.58508515  0.76999134]
25,"[-1.49635593 -0.74171185  0.03806155 -0.68430248  0.13708749  0.57714744
  1.05194212 -0.41245534 -0.4152992  -0.6333347   0.        ]",[-0.84643406 -0.79001087],[ 1.99497636  1.14898455],-3.23253,-0.0795642926482,"[[  1.60026887e+01   3.00286221e+00   1.63865381e-02   6.75370240e-02]
 [  6.90679354e+01  -5.35848000e-02   0.00000000e+00   0.00000000e+00]]",[ 2.34293079  1.31401825]
26,"[ 0.10592775 -0.74169353 -1.02345195 -0.68405388  0.13708746  0.57714729
  1.11799498 -0.40053361 -0.40806672 -0.38949763  0.        ]",[-0.84643406 -0.79001087],[ 2.67961678  1.26193556],-3.63568,-0.0567331178356,"[[  1.74100537e+01   3.00277025e+00   1.63865381e-02   6.75370240e-02]
 [  7.16599278e+01   2.06997167e-02   0.00000000e+00   0.00000000e+00]]",[ 2.20605445  1.39714754]
27,"[ 1.38577958 -0.74178701  0.50703697 -0.68534168  0.13708743  0.57714714
  1.18274013 -0.40024553 -0.58463432 -0.34525926  0.        ]",[-0.84643406 -0.79001087],[ 2.12797133  0.72088073],-2.92527,-0.0584567220359,"[[  1.88687437e+01   3.00324707e+00   1.63865381e-02   6.75370240e-02]
 [  7.42006074e+01   2.24941821e-02   0.00000000e+00   0.00000000e+00]]",[ 2.53205943  1.05670369]
28,"[-0.02416522 -0.74180002  1.99106938 -0.68552371  0.13708741  0.57714699
  1.2462034  -0.40493037 -0.63258334 -0.59423392  0.        ]",[-0.84643406 -0.79001087],[ 2.09769434  0.91854978],-1.81909,-0.0822752791582,"[[  2.03777426e+01   3.00331452e+00   1.63865381e-02   6.75370240e-02]
 [  7.66909874e+01  -6.69793430e-03   0.00000000e+00   0.00000000e+00]]",[ 2.73346138  0.74226022]
29,"[-1.55763201 -0.74180865  0.56137417 -0.68564557  0.13708738  0.57714684
  1.30841028 -0.40281179 -0.45244763 -0.67260569  0.        ]",[-0.84643406 -0.79001087],[ 2.53329771  0.87443736],-2.78874,-0.083576660951,"[[  2.19360545e+01   3.00335970e+00   1.63865381e-02   6.75370240e-02]
 [  7.91320686e+01   6.50251625e-03   0.00000000e+00   0.00000000e+00]]",[ 2.48012233  1.22228706]
30,"[-0.11524832 -0.74182472 -1.0362066  -0.68586988  0.13708735  0.57714669
  1.36938557 -0.4034608  -0.39744366 -0.41299893  0.        ]",[-0.84643406 -0.79001087],[ 2.25369302  2.14488093],-3.4472,-0.0588880065012,"[[  2.35427032e+01   3.00344281e+00   1.63865381e-02   6.75370240e-02]
 [  8.15248244e+01   2.45795925e-03   0.00000000e+00   0.00000000e+00]]",[ 2.26584244  1.45986211]
31,"[ 1.38303605 -0.74185671  0.57482388 -0.68631415  0.13708733  0.57714654
  1.42915368 -0.40223009 -0.58970567 -0.35026627  0.        ]",[-0.84643406 -0.79001087],[ 3.18612089  0.57479194],-2.52502,-0.0591707358129,"[[  2.51967317e+01   3.00360734e+00   1.63865381e-02   6.75370240e-02]
 [  8.38702131e+01   1.01259970e-02   0.00000000e+00   0.00000000e+00]]",[ 2.61835432  1.06838095]
32,"[-0.37038847 -0.74180283  1.96413049 -0.68557401  0.1370873   0.57714639
  1.48773839 -0.40771329 -0.61446813 -0.63062194  0.        ]",[-0.84643406 -0.79001087],[ 2.77965242  0.93357219],-1.53964,-0.0845640846808,"[[  2.68972022e+01   3.00333343e+00   1.63865381e-02   6.75370240e-02]
 [  8.61691675e+01  -2.40407219e-02   0.00000000e+00   0.00000000e+00]]",[ 2.78260803  0.82618845]
33,"[-1.46079329 -0.74178864 -0.06806804 -0.68538132  0.13708727  0.57714625
  1.5451633  -0.4026974  -0.40888692 -0.62230972  0.        ]",[-0.84643406 -0.79001087],[ 2.93681161  1.91392371],-2.7269,-0.0785018895254,"[[  2.86431951e+01   3.00326217e+00   1.63865381e-02   6.75370240e-02]
 [  8.84226145e+01   7.21303209e-03   0.00000000e+00   0.00000000e+00]]",[ 2.46345878  1.41797292]
34,"[ 0.73097176 -0.74183684 -0.7815648  -0.6860486   0.13708724  0.5771461
  1.60145129 -0.40169957 -0.45610801 -0.33609246  0.        ]",[-0.84643406 -0.79001087],[ 2.64128049  1.42368208],-3.32236,-0.0524214900655,"[[  3.04338093e+01   3.00350926e+00   1.63865381e-02   6.75370240e-02]
 [  9.06314519e+01   1.34300080e-02   0.00000000e+00   0.00000000e+00]]",[ 2.53899193  1.45454168]
35,"[ 0.88274419 -0.74188104  1.61799626 -0.68666184  0.13708722  0.57714595
  1.65662483 -0.40242524 -0.64589765 -0.4712486   0.        ]",[-0.84643406 -0.79001087],[ 2.73899389  1.30213151],-1.54915,-0.0726026605529,"[[  3.22681616e+01   3.00373633e+00   1.63865381e-02   6.75370240e-02]
 [  9.27965617e+01   8.90775298e-03   0.00000000e+00   0.00000000e+00]]",[ 2.83802819  0.87238348]
36,"[-1.43653347 -0.74190694  1.08461805 -0.6870227   0.13708719  0.5771458
  1.71070598 -0.40309468 -0.4977518  -0.6918194   0.        ]",[-0.84643406 -0.79001087],[ 2.16849701  0.78121811],-2.28455,-0.0861456171354,"[[  3.41453861e+01   3.00386998e+00   1.63865381e-02   6.75370240e-02]
 [  9.49188095e+01   4.73585124e-03   0.00000000e+00   0.00000000e+00]]",[ 2.64988017  1.13896394]
37,"[-0.18064467 -0.74187457 -1.03341792 -0.68657822  0.13708716  0.57714565
  1.7637163  -0.40606233 -0.39485066 -0.42029853  0.        ]",[-0.84643406 -0.79001087],[ 2.47248186  1.25890893],-3.23524,-0.0595657463092,"[[  3.60646339e+01   3.00370553e+00   1.63865381e-02   6.75370240e-02]
 [  9.69990420e+01  -1.37562834e-02   0.00000000e+00   0.00000000e+00]]",[ 2.40959764  1.54954565]
38,"[ 1.3084897  -0.74186958  0.96293831 -0.68651205  0.13708714  0.5771455
  1.81567712 -0.4030109  -0.61579919 -0.38306121  0.        ]",[-0.84643406 -0.79001087],[ 2.39907081  0.83666103],-2.06525,-0.0634631563847,"[[  3.80250732e+01   3.00368111e+00   1.63865381e-02   6.75370240e-02]
 [  9.90380958e+01   5.25673757e-03   0.00000000e+00   0.00000000e+00]]",[ 2.80190349  1.03877568]
39,"[-1.09736101 -0.7418592   1.57989936 -0.68637169  0.13708711  0.57714535
  1.86660909 -0.404856   -0.55128497 -0.68612394  0.        ]",[-0.84643406 -0.79001087],[ 2.26116013  2.18654207],-1.59894,-0.0870629632339,"[[  4.00258886e+01   3.00362922e+00   1.63865381e-02   6.75370240e-02]
 [  1.01036782e+02  -6.24072886e-03   0.00000000e+00   0.00000000e+00]]",[ 2.79349494  1.04526508]
40,"[-0.5853624  -0.74186891 -0.94713619 -0.68650864  0.13708708  0.5771452
  1.91653267 -0.40278592 -0.38262372 -0.47017982  0.        ]",[-0.84643406 -0.79001087],[ 2.29429994  2.30511134],-2.95693,-0.0642337784098,"[[  4.20662808e+01   3.00367999e+00   1.63865381e-02   6.75370240e-02]
 [  1.02995903e+02   6.65746994e-03   0.00000000e+00   0.00000000e+00]]",[ 2.44248748  1.58110678]
41,"[ 1.3664862  -0.74189445  0.72399486 -0.68686445  0.13708706  0.57714505
  1.96546775 -0.40293265 -0.6002947  -0.36175621  0.        ]",[-0.84643406 -0.79001087],[ 2.93814328  0.68511969],-2.08584,-0.0607559257997,"[[  4.41454662e+01   3.00381177e+00   1.63865381e-02   6.75370240e-02]
 [  1.04916240e+02   5.74260096e-03   0.00000000e+00   0.00000000e+00]]",[ 2.819592   1.1271956]
42,"[-1.04656649 -0.74184653  1.62689844 -0.68620542  0.13708703  0.5771449
  2.01343383 -0.40702417 -0.5572534  -0.68355071  0.        ]",[-0.84643406 -0.79001087],[ 2.54632915  1.17359012],-1.52399,-0.0870244953301,"[[  4.62626769e+01   3.00356789e+00   1.63865381e-02   6.75370240e-02]
 [  1.06798558e+02  -1.97523955e-02   0.00000000e+00   0.00000000e+00]]",[ 2.84672832  1.06655133]
43,"[-0.49046454 -0.74184001 -0.97853923 -0.68611825  0.137087    0.57714475
  2.06045025 -0.40261075 -0.3845153  -0.45785111  0.        ]",[-0.84643406 -0.79001087],[ 2.5153387   1.70982616],-2.91413,-0.0630775945934,"[[  4.84171601e+01   3.00353570e+00   1.63865381e-02   6.75370240e-02]
 [  1.08643617e+02   7.74724506e-03   0.00000000e+00   0.00000000e+00]]",[ 2.49932933  1.61497784]
44,"[ 1.30040176 -0.74187458  0.98687654 -0.68659847  0.13708697  0.5771446
  2.10653572 -0.40250994 -0.61723942 -0.38550664  0.        ]",[-0.84643406 -0.79001087],[ 2.26792121  1.53795651],-1.85052,-0.0637539038501,"[[  5.06081781e+01   3.00371353e+00   1.63865381e-02   6.75370240e-02]
 [  1.10452150e+02   8.37483683e-03   0.00000000e+00   0.00000000e+00]]",[ 2.90395999  1.09168351]
45,"[-1.32534654 -0.74190078  1.29786275 -0.68696356  0.13708695  0.57714445
  2.15170865 -0.40303332 -0.51912711 -0.69313601  0.        ]",[-0.84643406 -0.79001087],[ 2.92599097  0.76099009],-1.71369,-0.0867737453302,"[[  5.28350074e+01   3.00384875e+00   1.63865381e-02   6.75370240e-02]
 [  1.12224880e+02   5.11306519e-03   0.00000000e+00   0.00000000e+00]]",[ 2.82303452  1.18562651]
46,"[ 0.08806049 -0.74186575 -1.02576601 -0.68648226  0.13708692  0.5771443
  2.19598704 -0.40624323 -0.40785807 -0.39130103  0.        ]",[-0.84643406 -0.79001087],[ 3.03778954  1.30380095],-2.92796,-0.0569007710563,"[[  5.50969393e+01   3.00367066e+00   1.63865381e-02   6.75370240e-02]
 [  1.13962513e+02  -1.48886205e-02   0.00000000e+00   0.00000000e+00]]",[ 2.61985278  1.64358449]
47,"[ 0.89116976 -0.74186082  1.61035823 -0.68641709  0.13708689  0.57714416
  2.23938872 -0.40291419 -0.64576029 -0.46975147  0.        ]",[-0.84643406 -0.79001087],[ 2.78740442  0.93122219],-1.21156,-0.0724704363531,"[[  5.73932787e+01   3.00364661e+00   1.63865381e-02   6.75370240e-02]
 [  1.15665751e+02   5.85422649e-03   0.00000000e+00   0.00000000e+00]]",[ 3.00587845  1.00859284]
48,"[-1.55905968 -0.7418726   0.42787886 -0.68658265  0.13708687  0.57714401
  2.28193098 -0.40364784 -0.44216185 -0.66390955  0.        ]",[-0.84643406 -0.79001087],[ 2.62339072  1.56272409],-2.17762,-0.0826432241466,"[[  5.97233445e+01   3.00370796e+00   1.63865381e-02   6.75370240e-02]
 [  1.17335269e+02   1.28224157e-03   0.00000000e+00   0.00000000e+00]]",[ 2.72698545  1.4237026 ]
49,"[ 0.99546299 -0.74188888 -0.54921656 -0.68681061  0.13708684  0.57714386
  2.32363084 -0.40302111 -0.48625583 -0.32192283  0.        ]",[-0.84643406 -0.79001087],[ 2.71883396  1.23244956],-2.81351,-0.051939769978,"[[  6.20864691e+01   3.00379242e+00   1.63865381e-02   6.75370240e-02]
 [  1.18971738e+02   5.18686266e-03   0.00000000e+00   0.00000000e+00]]",[ 2.79313636  1.52912652]
