timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
23,"[-2.18172732 -0.01302213 -0.02577169  1.32390387 -1.50865185 -1.57718863
  0.70674149 -1.6807154   0.46325626  0.63880107  0.        ]",[-0.35349884  1.21291356],-0.118440890553,-0.118440890553,"[[-3.13151621  1.75191493 -0.17332187 -0.18075606]
 [ 4.26233199 -7.87812825  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.6857686   0.47841531]
24,"[-2.17665276  0.136117   -0.128402    1.36098307 -1.50864927 -1.57718576
  0.53595347 -0.98377972  0.41601903  0.54293764  0.        ]",[-0.24919889 -0.02633968],-0.110014550034,-0.110014550034,"[[-3.06115948  1.63564661 -0.17332187 -0.18075606]
 [ 2.7782809  -3.76240728  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.48677486 -0.1010125 ]
25,"[-2.16925939  0.23375412 -0.19394336  1.36630018 -1.5086467  -1.5771829
  0.41612707 -0.98880059  0.38711894  0.48301959  0.        ]",[ 0.90783212  1.06661394],-0.104860541391,-0.104860541391,"[[-3.01604089  1.56010085 -0.17332187 -0.18075606]
 [ 1.73705785 -3.79206387  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.42418033  0.03743055]
26,"[-2.1512997   0.27946997 -0.2954687   1.36368783 -1.50864413 -1.57718003
  0.82554912 -0.30570938  0.43722561  0.40460002  0.        ]",[-1.56009977  0.18602695],-0.10564145752,-0.10564145752,"[[-2.94560456  1.5247339  -0.17332187 -0.18075606]
 [ 5.29471423  0.24190393  0.          0.        ]]",[-0.44102219 -0.46928635],[-1.01213205 -0.75810826]
27,"[-2.12779468  0.26372199 -0.3881086   1.36495253 -1.50864155 -1.57717717
  0.35803847 -0.18167474  0.53683526  0.34675369  0.        ]",[-0.6091868  -0.49918823],-0.112174577563,-0.112174577563,"[[-2.88046962  1.53692105 -0.17332187 -0.18075606]
 [ 1.23230895  0.97438475  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.71068311 -0.76746309]
28,"[-2.1276997   0.26441096 -0.38841318  1.36490315 -1.50863898 -1.5771743
  0.07782414 -0.51957198  0.53655031  0.34641314  0.        ]",[-0.5701833   0.03548114],-0.11213725446,-0.11213725446,"[[-2.88025359  1.53638786 -0.17332187 -0.18075606]
 [-1.202596   -1.02105446  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.50012672 -0.34455988]
29,"[-2.14514179  0.28870566 -0.32248715  1.36275879 -1.5086364  -1.57717144
 -0.17912223 -0.49229454  0.45410875  0.38449578  0.        ]",[ 0.83849655 -1.50143811],-0.106290953539,-0.106290953539,"[[-2.92670713  1.51758306 -0.17332187 -0.18075606]
 [-3.43531545 -0.85997067  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.19365048 -0.26301387]
30,"[-2.15598684  0.36185788 -0.27276292  1.35072395 -1.50863383 -1.57716857
  0.21067383 -1.1600175   0.34597825  0.41180605  0.        ]",[-0.76302114 -0.5077906 ],-0.098246560113,-0.098246560113,"[[-2.96142959  1.46082005 -0.17332187 -0.18075606]
 [-0.04820886 -4.80318432  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.23934948  0.44153106]
31,"[-2.16413076  0.50876426 -0.2277474   1.30072332 -1.50863126 -1.57716571
 -0.13663768 -1.48428115  0.17770595  0.44990016  0.        ]",[ 0.94623461  0.59553509],-0.0867428822851,-0.0867428822851,"[[-2.99267443  1.34554313 -0.17332187 -0.18075606]
 [-3.06614708 -6.71812246  0.          0.        ]]",[-0.44102219 -0.46928635],[ 0.23289853  1.03861701]
32,"[-2.16917172  0.64463792 -0.19425689  1.22214874 -1.50862868 -1.57716285
  0.30120829 -1.06260461  0.02837938  0.50306848  0.        ]",[-0.28022301 -0.07186398],-0.0794022603268,-0.0794022603268,"[[-3.01582345  1.23616558 -0.17332187 -0.18075606]
 [ 0.73848251 -4.22793719  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.0655916   0.59017432]
33,"[-2.16845664  0.74865954 -0.19932545  1.13908079 -1.50862611 -1.57715998
  0.17193346 -1.09656615 -0.06078226  0.52636869  0.        ]",[ 0.54708752  1.25747696],-0.0755956824529,-0.0755956824529,"[[-3.01232458  1.14959446 -0.17332187 -0.18075606]
 [-0.38483959 -4.42850298  0.          0.        ]]",[-0.44102219 -0.46928635],[ 0.1727711   0.77414584]
34,"[-2.16540121  0.80464036 -0.21971117  1.08535241 -1.50862353 -1.57715712
  0.42181183 -0.41132138 -0.09484007  0.52319659  0.        ]",[-1.18815669  0.09177788],-0.073537239801,-0.073537239801,"[[-2.99823582  1.10162612 -0.17332187 -0.18075606]
 [ 1.78645893 -0.38182103  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.2160427  -0.05584586]
35,"[-2.16636439  0.80913795 -0.21345521  1.08074228 -1.50862096 -1.57715425
 -0.03762751 -0.34832297 -0.1040852   0.53193333  0.        ]",[-0.13629875 -0.23623637],-0.0736680937679,-0.0736680937679,"[[-3.00256218  1.09772247 -0.17332187 -0.18075606]
 [-2.20579756 -0.00978802  0.          0.        ]]",[-0.44102219 -0.46928635],[ 0.3336646   0.04811664]
36,"[-2.17528736  0.82013587 -0.14223979  1.06928348 -1.50861839 -1.57715139
 -0.09463997 -0.50666684 -0.17086574  0.61924324  0.        ]",[ 0.90411725 -0.45270476],-0.0769486397205,-0.0769486397205,"[[-3.05164872  1.08814463 -0.17332187 -0.18075606]
 [-2.70120231 -0.94488204  0.          0.        ]]",[-0.44102219 -0.46928635],[ 0.52816939  0.25279617]
37,"[-2.17755153  0.86176646 -0.11663457  1.02342594 -1.50861581 -1.57714852
  0.32326393 -0.80720584 -0.2275614   0.67025416  0.        ]",[ 0.4051037   0.85363668],-0.0787634841751,-0.0787634841751,"[[-3.06923836  1.05143958 -0.17332187 -0.18075606]
 [ 0.93013343 -2.71970397  0.          0.        ]]",[-0.44102219 -0.46928635],[ 0.191136    0.52286553]
38,"[-2.17263033  0.8840288  -0.16680403  0.99722706 -1.50861324 -1.57714566
  0.50549848 -0.22580436 -0.20978336  0.62013502  0.        ]",[-0.99718536 -0.53797319],-0.0755188303631,-0.0755188303631,"[[-3.03474785  1.03149432 -0.17332187 -0.18075606]
 [ 2.5136445   0.71373164  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.20486969 -0.21355689]
39,"[-2.17081054  0.89203162 -0.18159766  0.98751189 -1.50861067 -1.57714279
  0.0457779  -0.58871643 -0.20557878  0.60608907  0.        ]",[ 0.85941073  0.12275699],-0.0746033053962,-0.0746033053962,"[[-3.02455494  1.02426593 -0.17332187 -0.18075606]
 [-1.48104793 -1.42942814  0.          0.        ]]",[-0.44102219 -0.46928635],[ 0.41620839  0.37228116]
40,"[-2.16989536  0.91773848 -0.18854229  0.95521737 -1.50860809 -1.57713993
  0.4404628  -0.50178246 -0.22385702  0.61097206  0.        ]",[-0.60639149 -1.05434872],-0.0743147933207,-0.0743147933207,"[[-3.01976585  1.0008283  -0.17332187 -0.18075606]
 [ 1.94852476 -0.91604647  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.1025247   0.16188684]
41,"[-2.16691168  0.97953109 -0.20957615  0.87038264 -1.50860552 -1.57713707
  0.16004677 -1.16908823 -0.26497006  0.61965494  0.        ]",[-1.12637223  0.77688715],-0.0736509430572,-0.0736509430572,"[[-3.00524322  0.94296856 -0.17332187 -0.18075606]
 [-0.48811725 -4.85678984  0.          0.        ]]",[-0.44102219 -0.46928635],[ 0.34786242  1.0498482 ]
42,"[-2.1756658   1.0462008  -0.1379243   0.76619989 -1.50860294 -1.5771342
 -0.29427281 -0.63170448 -0.3795089   0.75946282  0.        ]",[ 0.7702849   1.48347772],-0.0824057512642,-0.0824057512642,"[[-3.05461466  0.87767346 -0.17332187 -0.18075606]
 [-4.43587411 -1.6833039   0.          0.        ]]",[-0.44102219 -0.46928635],[ 0.85674918  0.4851813 ]
43,"[-2.18097678  1.03983008 -0.05443143  0.77677207 -1.50860037 -1.57713134
  0.06641435  0.04426731 -0.42867833  0.86936083  0.        ]",[ 0.71598474  0.36504374],-0.090900386336,-0.090900386336,"[[-3.11188626  0.8840594  -0.17332187 -0.18075606]
 [-1.30172758  2.30860731  0.          0.        ]]",[-0.44102219 -0.46928635],[ 0.7138741  -0.12642607]
44,"[-2.18083971  0.97816871 -0.05828857  0.87236208 -1.5085978  -1.57712847
  0.39534329  0.28114141 -0.37182797  0.81684911  0.        ]",[-0.14175086  0.25225848],-0.0871783410979,-0.0871783410979,"[[-3.10924404  0.94426655 -0.17332187 -0.18075606]
 [ 1.55646029  3.70745337  0.          0.        ]]",[-0.44102219 -0.46928635],[ 0.33891451 -0.49672493]
45,"[-2.17903076  0.88822481 -0.0950429   0.99214009 -1.50859522 -1.57712561
  0.32723483  0.43787915 -0.26689381  0.71143388  0.        ]",[ 1.27640655 -0.62616988],-0.080814127396,-0.080814127396,"[[-3.08405277  1.02770254 -0.17332187 -0.18075606]
 [ 0.96464241  4.63305938  0.          0.        ]]",[-0.44102219 -0.46928635],[ 0.25921994 -0.76341987]
46,"[-2.1708929   0.81277057 -0.18059806  1.07696732 -1.50859265 -1.57712274
  0.78048939  0.00230987 -0.13411891  0.57113854  0.        ]",[-1.46676031 -1.39268378],-0.0750006958241,-0.0750006958241,"[[-3.02524382  1.09455578 -0.17332187 -0.18075606]
 [ 4.90314177  2.06083466  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.78416348 -0.67952144]
47,"[-2.15767544  0.81151682 -0.26354155  1.07826453 -1.50859008 -1.57711988
  0.31408804 -0.67491967 -0.0640351   0.47650902  0.        ]",[ 1.36740359  0.42521055],-0.0720575301352,-0.0720575301352,"[[-2.96784304  1.09564573 -0.17332187 -0.18075606]
 [ 0.85041327 -1.9384992   0.          0.        ]]",[-0.44102219 -0.46928635],[-0.06608188  0.30839884]
48,"[-2.13960695  0.83610519 -0.34442139  1.05214181 -1.5085875  -1.57711702
  0.76745568 -0.38350516 -0.01514544  0.39600616  0.        ]",[-1.91306466 -0.93508701],-0.0699559748869,-0.0699559748869,"[[-2.91130872  1.0741425  -0.17332187 -0.18075606]
 [ 4.78989239 -0.21757338  0.          0.        ]]",[-0.44102219 -0.46928635],[-1.04672253 -0.28924313]
49,"[-2.11720317  0.88268509 -0.42230716  0.99882039 -1.50858493 -1.57711415
  0.30131001 -1.00956617  0.01393614  0.32630701  0.        ]",[-1.20627907  1.24482275],-0.0679082906869,-0.0679082906869,"[[-2.856151    1.03269603 -0.17332187 -0.18075606]
 [ 0.73938825 -3.91473573  0.          0.        ]]",[-0.44102219 -0.46928635],[-0.1582464   0.78710747]
