timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[-0.27936769  0.41477682  1.46736832  1.84059637 -1.54046542 -1.65747585
  0.30410967  2.35303937  0.24157346  2.13946238  0.        ]",[ 0.16493694  0.7009614 ],-0.297727492291,-0.297727492291,"[[  1.55047278   1.6222458   -0.1785246   -0.19267942]
 [  2.60219461  19.34760442   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.03520246  0.81567883]
11,"[-0.36002014 -0.08340296  1.46657156  1.58623748 -1.54043766 -1.65744268
  0.35515158  2.6807805   0.29419224  1.76383075  0.        ]",[ 0.80346898  0.50823651],-0.252288437445,-0.252288437445,"[[  1.60856868   2.03320124  -0.1785246   -0.19267942]
 [  3.20549313  21.73997368   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.07912198  0.73831046]
12,"[-0.49196322 -0.51923991  1.45414292  0.89049098 -1.54040991 -1.6574095
  0.61908768  2.89740516  0.51485701  1.43467115  0.        ]",[-0.22500624 -0.29602805],-0.22534326097,-0.22534326097,"[[  1.7039772    2.48387129  -0.1785246   -0.19267942]
 [  6.32503982  23.3217884    0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.1298292   0.66688788]
13,"[-0.65044285 -0.75543475  1.42043685 -0.10314237 -1.54038215 -1.65737632
  0.53323266  2.67338178  0.84846578  1.30606687  0.        ]",[-0.07228844  1.08259235],-0.239552481672,-0.239552481672,"[[  1.82030029   2.93391295  -0.1785246   -0.19267942]
 [  5.31035558  21.68782942   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.16294575  0.62991202]
14,"[-0.78601959 -0.78254904  1.37429589 -0.60383427 -1.5403544  -1.65734315
  0.50005217 -0.13175558  1.01663387  1.33578353  0.        ]",[ 1.02406114 -0.86999616],-0.259054643737,-0.259054643737,"[[ 1.92257294  3.13954581 -0.1785246  -0.19267942]
 [ 4.91823364  1.2166936   0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.09298304  0.70813966]
15,"[-0.95968804 -0.78178409  1.28910756 -0.52370444 -1.54032665 -1.65730998
  0.82678366 -0.78546484  0.99624157  1.32456831  0.        ]",[ 0.41409863  1.36440926],-0.255932824592,-0.255932824592,"[[ 2.05968313  3.10686998 -0.1785246  -0.19267942]
 [ 8.77995736 -3.55392349  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.08313809  0.71652269]
16,"[-1.17979142 -0.77764842  1.12947261 -0.39316965 -1.5402989  -1.65727681
  0.9507943  -0.55750085  0.97674422  1.30195202  0.        ]",[-1.05821404 -0.7748745 ],-0.251837483954,-0.251837483954,"[[  2.24998911   3.05354315  -0.1785246   -0.19267942]
 [ 10.24574954  -1.89034486   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.09039952  0.70767844]
17,"[-1.34368039 -0.76715108  0.95827883 -0.22712982 -1.54027115 -1.65724364
  0.59862054 -0.97282644  0.9531792   1.26386516  0.        ]",[ 0.15893609  0.75676718],-0.245883857986,-0.245883857986,"[[ 2.4131426   2.98532545 -0.1785246  -0.19267942]
 [ 6.08347225 -4.92131873  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.08591503  0.70756513]
18,"[-1.45221672 -0.75108734  0.80639858 -0.06485904 -1.5402434  -1.65721048
  0.64167744 -0.54886335  0.93318702  1.22061247  0.        ]",[-1.52565122  0.18227259],-0.239824609867,-0.239824609867,"[[ 2.53991846  2.91794127 -0.1785246  -0.19267942]
 [ 6.59241563 -1.82741397  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.0903541   0.70112395]
19,"[-1.51875068 -0.74246292  0.68894099  0.00413153 -1.54021566 -1.65717732
  0.29564105 -0.44502931  0.93360852  1.19822699  0.        ]",[-0.53858933  0.20915798],-0.237812767091,-0.237812767091,"[[ 2.630733    2.88899537 -0.1785246  -0.19267942]
 [ 2.50267159 -1.06969344  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.09218235  0.694664  ]
20,"[-1.53735899 -0.73829467  0.65122051  0.03465157 -1.54018791 -1.65714415
  0.11102641 -0.32865039  0.93229391  1.18869023  0.        ]",[ 0.43780177  0.51631021],-0.236807132471,-0.236807132471,"[[ 2.65889449  2.8761225  -0.1785246  -0.19267942]
 [ 0.32075001 -0.22042227  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.09283008  0.69101572]
21,"[-1.55228569 -0.74347728  0.61898018 -0.00364994 -1.54016017 -1.657111
  0.25715679 -0.04789804  0.94501636  1.19748689  0.        ]",[-0.71958665  0.23900014],-0.238938292492,-0.238938292492,"[[ 2.682638    2.89227038 -0.1785246  -0.19267942]
 [ 2.04784801  1.828381    0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.09900981  0.68504202]
22,"[-1.55952812 -0.7564224   0.60258536 -0.11286466 -1.54013243 -1.65707784
  0.01266908  0.07680534  0.96893288  1.22681567  0.        ]",[-1.88582573 -0.63759229],-0.244108038081,-0.244108038081,"[[ 2.69460343  2.9379686  -0.1785246  -0.19267942]
 [-0.8416796   2.73840862  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.10505395  0.67543083]
23,"[-1.52368277 -0.76327408  0.67896343 -0.18246349 -1.54010469 -1.65704468
 -0.32093119 -0.27660146  0.97386833  1.24682934  0.        ]",[-2.66328291  0.8048145 ],-0.246453892372,-0.246453892372,"[[ 2.63821122  2.96686097 -0.1785246  -0.19267942]
 [-4.7844045   0.15941966  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.10067685  0.67801762]
24,"[-1.4228904  -0.7702077   0.85122007 -0.2675581  -1.54007695 -1.65701153
 -0.64790987  0.04796511  0.97378936  1.27077314  0.        ]",[ 0.23924612  0.67129203],-0.248654571903,-0.248654571903,"[[ 2.50374993  3.00198931 -0.1785246  -0.19267942]
 [-8.64888838  2.52792635  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.09760351  0.67646265]
25,"[-1.27515248 -0.77326887  1.03648423 -0.31306447 -1.54004922 -1.65697838
 -0.55327973 -0.2961731   0.96640363  1.28479342  0.        ]",[-0.74366318  1.48175112],-0.249204598256,-0.249204598256,"[[ 2.34199255  3.02070162 -0.1785246  -0.19267942]
 [-7.53054297  0.01659949  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.09000619  0.68928951]
26,"[-1.08280009 -0.77259493  1.20778017 -0.30257715 -1.54002148 -1.65694523
 -0.78979297 -0.34038123  0.94387269  1.28879919  0.        ]",[-2.08929746 -0.80466543],-0.24729944243,-0.24729944243,"[[  2.16333532   3.01639415  -0.1785246   -0.19267942]
 [-10.32585714  -0.30601816   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.07876411  0.69905686]
27,"[-0.78131844 -0.76568987  1.37596991 -0.21026976 -1.53999375 -1.65691208
 -1.10750066 -0.77619681  0.89121722  1.29725363  0.        ]",[ 0.48632447  0.6277053 ],-0.242872385362,-0.242872385362,"[[  1.91914311   2.97836453  -0.1785246   -0.19267942]
 [-14.08083558  -3.48635696   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.05436221  0.72433996]
28,"[-0.4305641  -0.75542985  1.46143822 -0.1039644  -1.53996602 -1.65687894
 -0.92097053 -0.42614326  0.83598994  1.33148916  0.        ]",[ 0.14340497 -1.21903764],-0.240932154104,-0.240932154104,"[[  1.65964397   2.93426682  -0.1785246   -0.19267942]
 [-11.87643729  -0.93192559   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.05426809  0.7316649 ]
29,"[-0.11274454 -0.73822407  1.45238417  0.03475841 -1.53993829 -1.6568458
 -0.8530345  -0.96622949  0.78372374  1.38914422  0.        ]",[ 0.75997846  0.02027414],-0.242012511949,-0.242012511949,"[[  1.43016983   2.87608463  -0.1785246   -0.19267942]
 [-11.07362921  -4.87316047   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.03247416  0.76088583]
30,"[ 0.14218929 -0.70099896  1.3853437   0.25795684 -1.53991056 -1.65681265
 -0.57987365 -0.94199871  0.72649531  1.47948051  0.        ]",[-0.30592718  0.33619373],-0.246658788386,-0.246658788386,"[[ 1.24108784  2.78039477 -0.1785246  -0.19267942]
 [-7.84533484 -4.69641093  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.02782869  0.77799064]
31,"[ 0.35491536 -0.66176113  1.28292164  0.43775682 -1.53988283 -1.65677952
 -0.66919784 -0.7468487   0.70376445  1.57833696  0.        ]",[ 0.17399901  3.11657158],-0.255656799015,-0.255656799015,"[[ 1.07358866  2.70075427 -0.1785246  -0.19267942]
 [-8.90106751 -3.2723928   0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.02482101  0.7886346 ]
32,"[ 0.5511134  -0.64789475  1.14129375  0.49303623 -1.5398551  -1.65674638
 -0.59598346 -0.1953726   0.72610895  1.64727279  0.        ]",[-0.39688939  0.890119  ],-0.265049558595,-0.265049558595,"[[ 0.90424868  2.67568306 -0.1785246  -0.19267942]
 [-8.03584213  0.75186309  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.03587469  0.78791606]
33,"[ 0.72789861 -0.67494915  0.9591326   0.38157174 -1.53982738 -1.65671324
 -0.71547396  0.28555421  0.77932025  1.65322473  0.        ]",[ 0.26300968  0.21917086],-0.269874914173,-0.269874914173,"[[ 0.72936243  2.72593176 -0.1785246  -0.19267942]
 [-9.44809127  4.26130451  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.05629016  0.77029169]
34,"[ 0.87437724 -0.717323    0.74373334  0.16869556 -1.53979966 -1.65668011
 -0.61154032  0.39290492  0.8351697   1.6129669   0.        ]",[ 0.29627796 -0.28950409],-0.270076862002,-0.270076862002,"[[ 0.55272413  2.81901759 -0.1785246  -0.19267942]
 [-8.21982307  5.04468021  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.07869756  0.75261497]
35,"[ 0.97057687 -0.7479681   0.53959267 -0.03970301 -1.53977193 -1.65664698
 -0.49852107  0.22212343  0.87364619  1.56235436  0.        ]",[-1.20922031 -0.03246786],-0.268016152469,-0.268016152469,"[[ 0.40172864  2.90740748 -0.1785246  -0.19267942]
 [-6.88416898  3.79847076  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.09331895  0.7396785 ]
36,"[ 1.04589846 -0.76624238  0.2848206  -0.21747414 -1.53974421 -1.65661385
 -0.82200043  0.19416834  0.90210943  1.51995633  0.        ]",[-1.8516901   1.42304197],-0.266154561912,-0.266154561912,"[[  0.22568749   2.98133033  -0.1785246   -0.19267942]
 [-10.70721093   3.59448704   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.10606448  0.71608686]
37,"[ 1.08062701 -0.77509596 -0.09578161 -0.34519786 -1.5397165  -1.65658072
 -1.13908026 -0.19362324  0.92426051  1.49375452  0.        ]",[-1.87099413 -0.9023894 ],-0.265510057281,-0.265510057281,"[[ -0.02605611   3.03387762  -0.1785246   -0.19267942]
 [-14.45469348   0.76473382   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.1087393   0.70070028]
38,"[ 0.99594772 -0.77200988 -0.58134546 -0.29474992 -1.53968878 -1.6565476
 -1.44987103 -0.68539559  0.96166437  1.52881944  0.        ]",[ 0.23939685 -0.46037944],-0.272520123679,-0.272520123679,"[[ -0.35200534   3.01316762  -0.1785246   -0.19267942]
 [-18.12797506  -2.8237882    0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.07832804  0.71520627]
39,"[ 0.75325667 -0.75657215 -1.03920795 -0.11525283 -1.53966106 -1.65651447
 -1.33928221 -0.92756263  1.0448966   1.57102307  0.        ]",[ 1.33599139  0.53576623],-0.284564545675,-0.284564545675,"[[ -0.70145409   2.93896142  -0.1785246   -0.19267942]
 [-16.82123916  -4.59095309   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.03994784  0.74432182]
40,"[ 0.44882792 -0.73589739 -1.33371434  0.05070553 -1.53963335 -1.65648135
 -0.97606932 -0.62438583  1.13612403  1.56482016  0.        ]",[-0.02723775  0.41645254],-0.292811451991,-0.292811451991,"[[ -0.99481105   2.86933853  -0.1785246   -0.19267942]
 [-12.52878143  -2.3787015    0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.04292549  0.741395  ]
41,"[ 0.13830762 -0.72495232 -1.49885044  0.1225849  -1.53960564 -1.65644823
 -0.96418863 -0.39197444  1.19066962  1.52039486  0.        ]",[-2.02207884  1.05209565],-0.294106233433,-0.294106233433,"[[ -1.24397898   2.83877991  -0.1785246   -0.19267942]
 [-12.38848865  -0.68281536   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.03602289  0.74038839]
42,"[-0.24945204 -0.73439558 -1.57812894  0.06098771 -1.53957793 -1.65641512
 -1.27841847  0.15245907  1.19279169  1.45806116  0.        ]",[ 1.96107418  1.1695881 ],-0.288594930685,-0.288594930685,"[[ -1.52901116   2.86498333  -0.1785246   -0.19267942]
 [-16.10237791   3.28989898   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.0522698   0.70774895]
43,"[-0.63392346 -0.76380497 -1.5367247  -0.18971201 -1.53955022 -1.656382
 -0.91642529  0.68616179  1.12692645  1.432618    0.        ]",[-1.1538937  -0.13440241],-0.279435085339,-0.279435085339,"[[ -1.80813562   2.96985498  -0.1785246   -0.19267942]
 [-11.82430947   7.18432413   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.14058723  0.6278891 ]
44,"[-0.98676106 -0.77563465 -1.38464784 -0.355886   -1.53952251 -1.65634889
 -1.23164196 -0.2264352   1.08531086  1.42596445  0.        ]",[ 2.43381327  1.84535343],-0.274563776536,-0.274563776536,"[[ -2.0820019    3.03825717  -0.1785246   -0.19267942]
 [-15.54985397   0.52518686   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.11290476  0.64752704]
45,"[-1.28336112 -0.77492912 -1.13964922 -0.34311384 -1.5394948  -1.65631578
 -0.87057999 -0.38432234  1.09069279  1.39156283  0.        ]",[ 1.04155439  0.94211405],-0.271917940889,-0.271917940889,"[[ -2.35018617   3.03302199  -0.1785246   -0.19267942]
 [-11.28277296  -0.62691099   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.12944564  0.6412394 ]
46,"[-1.44733635 -0.77313719 -0.9258325  -0.31301039 -1.5394671  -1.65628267
 -0.51666513 -0.37199608  1.0914803   1.36139919  0.        ]",[ 0.1907491   0.80956902],-0.26923174238,-0.26923174238,"[[-2.53387563  3.02066963 -0.1785246  -0.19267942]
 [-7.10010959 -0.53698494  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.13072315  0.64191759]
47,"[-1.54238883 -0.77178151 -0.75227789 -0.29217901 -1.53943939 -1.65624956
 -0.44086481 -0.34228827  1.08764485  1.33968769  0.        ]",[-1.43491825  0.19096984],-0.266857453096,-0.266857453096,"[[-2.66688996  3.01211134 -0.1785246  -0.19267942]
 [-6.20430843 -0.32022799  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.1306915   0.64152122]
48,"[-1.62879983 -0.77088394 -0.52377204 -0.2791527  -1.53941169 -1.65621646
 -0.76547876 -0.32696299  1.07754569  1.3181902   0.        ]",[ 0.36166329  0.32196519],-0.263853931716,-0.263853931716,"[[ -2.82946858   3.00675511  -0.1785246   -0.19267942]
 [-10.04076854  -0.20841718   0.           0.        ]]",[ 0.00348032 -0.19387691],[-0.12902576  0.63994747]
49,"[-1.68455293 -0.77036658 -0.2499244  -0.27191506 -1.53938399 -1.65618335
 -0.62749215 -0.31217124  1.06164432  1.29882913  0.        ]",[ 0.27462943  1.06989397],-0.260435814333,-0.260435814333,"[[-3.01392253  3.00377771 -0.1785246  -0.19267942]
 [-8.41006087 -0.10049923  0.          0.        ]]",[ 0.00348032 -0.19387691],[-0.12748891  0.64350706]
