timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
19,"[ 0.09574533  0.23893147  1.46253812  1.96952905 -1.08448791  1.29576668
  0.35230241 -0.50060699  0.10349959 -0.50148752  0.        ]",[ 0.19037956  0.41083894],-0.0683638840532,-0.0683638840532,"[[ 1.15618809  1.82766355 -0.12367863  0.14896478]
 [ 0.6838557  -0.98305002  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.31347626 -0.1684857 ]
20,"[ 0.06727531  0.24284882  1.47532357  1.97184228 -1.08448496  1.29576233
  0.41786034 -0.26108215  0.08500546 -0.51176836  0.        ]",[ 0.48832688 -0.91128127],-0.0672544896201,-0.0672544896201,"[[ 1.17728783  1.82451866 -0.12367863  0.14896478]
 [ 1.42365602  0.66307351  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.45688388 -0.34287545]
21,"[ 0.00216592  0.27168995  1.5018305   1.9880331  -1.084482    1.29575798
  0.58667747 -0.78806465  0.04537814 -0.52053514  0.        ]",[-1.19630224 -1.2112461 ],-0.0641747411189,-0.0641747411189,"[[ 1.22487491  1.80144275 -0.12367863  0.14896478]
 [ 3.32869484 -2.95860165  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.5720185  -0.20193705]
22,"[-0.03418133  0.39612658  1.51502642  2.03995248 -1.08447904  1.29575363
  0.23015359 -1.35561557  0.03472862 -0.44088537  0.        ]",[-0.41181212  0.35350447],-0.05776824615,-0.05776824615,"[[ 1.25108179  1.70313552 -0.12367863  0.14896478]
 [-0.69451477 -6.85910172  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.00523153  0.40369561]
23,"[ 0.00754398  0.5524067   1.49976902  2.06537707 -1.08447608  1.29574928
  0.08694067 -1.13214509  0.09433557 -0.30225975  0.        ]",[ 1.23073575  1.43761497],-0.0572622763799,-0.0572622763799,"[[ 1.2209767   1.58136234 -0.12367863  0.14896478]
 [-2.31060556 -5.32333201  0.          0.        ]]",[-0.17441489 -0.26243991],[ 0.16674402  0.54537964]
24,"[ 0.01587812  0.63694057  1.49653807  2.06107991 -1.08447312  1.29574493
  0.44163938 -0.5407606   0.12304247 -0.23688776  0.        ]",[ 0.7656783  -0.75659777],-0.0587754241094,-0.0587754241094,"[[ 1.21492473  1.51567382 -0.12367863  0.14896478]
 [ 1.69200897 -1.25907029  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.37949798  0.1003696 ]
25,"[-0.07302063  0.70749292  1.52789341  2.04777999 -1.08447017  1.29574058
  0.70723842 -0.97313621  0.06958455 -0.2265357   0.        ]",[-0.45588035 -0.58364905],-0.0522311054641,-0.0522311054641,"[[ 1.27883667  1.46067857 -0.12367863  0.14896478]
 [ 4.68918033 -4.2305692   0.          0.        ]]",[-0.17441489 -0.26243991],[-0.62297976  0.16011751]
26,"[-0.17916466  0.84328802  1.55691022  1.99679035 -1.08446721  1.29573623
  0.53918125 -1.29716795  0.02151653 -0.17964499  0.        ]",[-1.48344159  1.53396621],-0.045715743745,-0.045715743745,"[[ 1.35359237  1.35372357 -0.12367863  0.14896478]
 [ 2.79274765 -6.45749301  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.37401533  0.48809269]
27,"[-0.20154045  0.95286773  1.56190029  1.93018176 -1.08446425  1.29573188
  0.18353551 -0.70227917  0.03886311 -0.11150406  0.        ]",[-0.52768431  0.14748556],-0.0475907570588,-0.0475907570588,"[[ 1.36918065  1.26559324 -0.12367863  0.14896478]
 [-1.22053333 -2.36915159  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.12437066  0.4724434 ]
28,"[ -1.36988745e-01   1.00293093e+00   1.54642863e+00   1.89171538e+00
  -1.08446129e+00   1.29572753e+00   6.27963338e-04  -6.10409849e-01
   1.16395330e-01  -4.66784523e-02   0.00000000e+00]",[-0.03918357  0.8837511 ],-0.0576654682991,-0.0576654682991,"[[ 1.32406099  1.22454491 -0.12367863  0.14896478]
 [-3.28455072 -1.7377908   0.          0.        ]]",[-0.17441489 -0.26243991],[ 0.12043276  0.63842523]
29,"[-0.04307214  1.00208217  1.51804202  1.89239807 -1.08445834  1.29572318
 -0.00742999 -0.09623058  0.20468267 -0.00970606  0.        ]",[ 0.74919236  0.62226957],-0.0688682588164,-0.0688682588164,"[[ 1.25745778  1.22524358 -0.12367863  0.14896478]
 [-3.37548059  1.79588078  0.          0.        ]]",[-0.17441489 -0.26243991],[ 0.0699999  0.4413372]
30,"[ 0.0084002   0.92831818  1.49939663  1.9471221  -1.08445538  1.29571883
  0.26115123  0.2570108   0.22103286 -0.03941027  0.        ]",[ 0.41276707  0.59422   ],-0.0702563239839,-0.0702563239839,"[[ 1.22035672  1.28551828 -0.12367863  0.14896478]
 [-0.34468357  4.22351454  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.29935294  0.06480357]
31,"[-0.0047981   0.79400864  1.50438455  2.01915865 -1.08445242  1.29571448
  0.40647134  0.58715238  0.15546223 -0.13502614  0.        ]",[ 0.79045767 -0.41266117],-0.0615932173177,-0.0615932173177,"[[ 1.22991575  1.39275296 -0.12367863  0.14896478]
 [ 1.29517964  6.49239812  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.59364271 -0.35923913]
32,"[-0.08444152  0.65075669  1.53140243  2.05907503 -1.08444946  1.29571013
  0.68146283  0.3305973   0.04560621 -0.27349167  0.        ]",[-0.24684014 -0.85285804],-0.0506993599202,-0.0506993599202,"[[ 1.28695387  1.5049106  -0.12367863  0.14896478]
 [ 4.39831634  4.72924442  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.93524349 -0.55942655]
33,"[-0.19446058  0.57387256  1.56032204  2.0653589  -1.08444651  1.29570578
  0.58724787 -0.17438764 -0.0512359  -0.38893941  0.        ]",[-1.5851988  -1.28640827],-0.0460568556336,-0.0460568556336,"[[ 1.36425381  1.56467509 -0.12367863  0.14896478]
 [ 3.33516599  1.25877317  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.80346406 -0.44232818]
34,"[-0.2323941   0.59291849  1.5681202   2.06475968 -1.08444355  1.29570143
  0.23074911 -0.75406996 -0.0748435  -0.3957013   0.        ]",[ 0.15339766 -0.29862096],-0.0442972840075,-0.0442972840075,"[[ 1.39059431  1.54987943 -0.12367863  0.14896478]
 [-0.6877104  -2.72505384  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.24170892  0.08279829]
35,"[-0.2215383   0.67752585  1.56599111  2.05437926 -1.08444059  1.29569708
  0.28577539 -0.9182867  -0.05293405 -0.32510258  0.        ]",[-1.09020011  0.34767438],-0.0420284200962,-0.0420284200962,"[[ 1.3830702   1.48405496 -0.12367863  0.14896478]
 [-0.06676743 -3.85363319  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.24224688  0.23557261]
36,"[-0.1626304   0.7574021   1.55290572  2.03283478 -1.08443763  1.29569273
 -0.06482015 -0.70675874  0.01057247 -0.23408984  0.        ]",[-0.11536871  0.36560396],-0.0454627379135,-0.0454627379135,"[[ 1.34204028  1.42156777 -0.12367863  0.14896478]
 [-4.02302439 -2.39993567  0.          0.        ]]",[-0.17441489 -0.26243991],[ 0.1581395   0.44625562]
37,"[-0.0435417   0.79929936  1.51815084  2.01688541 -1.08443468  1.29568838
 -0.09824555 -0.48919846  0.12306502 -0.1477052   0.        ]",[ 1.99900618  0.72686323],-0.0577062741305,-0.0577062741305,"[[ 1.25779548  1.38857048 -0.12367863  0.14896478]
 [-4.40021059 -0.90477869  0.          0.        ]]",[-0.17441489 -0.26243991],[ 0.23468283  0.49307784]
38,"[ 0.02215153  0.78541739  1.4939829   2.02251032 -1.08443172  1.29568403
  0.26010308 -0.06793187  0.17654862 -0.1300222   0.        ]",[-0.33666254  0.70126919],-0.0641371990226,-0.0641371990226,"[[ 1.21036332  1.39952232 -0.12367863  0.14896478]
 [-0.35647168  1.99033238  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.24135892  0.10361931]
39,"[ 0.0500986   0.69963848  1.48256572  2.04951517 -1.08442876  1.29567968
  0.1426153   0.33041452  0.17151938 -0.17805586  0.        ]",[-0.06922538 -0.37167475],-0.0637151400591,-0.0637151400591,"[[ 1.18993197  1.46679621 -0.12367863  0.14896478]
 [-1.68224244  4.72792703  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.1902054 -0.1075379]
40,"[ 0.09885587  0.5983535   1.46096727  2.06439474 -1.0844258   1.29567533
  0.12131344  0.1026547   0.18161587 -0.22948265  0.        ]",[ 1.73114231 -0.00893017],-0.0655887263794,-0.0655887263794,"[[ 1.15387549  1.54565009 -0.12367863  0.14896478]
 [-1.92261797  3.16267549  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.08852068 -0.02013034]
41,"[ 0.09665776  0.51820474  1.46198207  2.06329024 -1.08442285  1.29567098
  0.4754065   0.08829873  0.15716194 -0.2879155   0.        ]",[-1.52131677  1.15616499],-0.0640539110573,-0.0640539110573,"[[ 1.15551295  1.60791361 -0.12367863  0.14896478]
 [ 2.07308929  3.0640167   0.          0.        ]]",[-0.17441489 -0.26243991],[-0.53112632 -0.30813256]
42,"[ 0.09486281  0.38948135  1.46280632  2.03765218 -1.08441989  1.29566663
  0.12099859  0.65572017  0.12629787 -0.38448605  0.        ]",[-1.74149118  0.85802027],-0.0642101448194,-0.0642101448194,"[[ 1.15684919  1.70831942 -0.12367863  0.14896478]
 [-1.92615703  6.96355182  0.          0.        ]]",[-0.17441489 -0.26243991],[-0.23052436 -0.43064359]
43,"[ 0.19757501  0.17383602  1.41028671  1.92617438 -1.08441693  1.29566228
 -0.22640645  1.13007521  0.16481867 -0.50804274  0.        ]",[-0.43717409 -0.15448041],-0.0748642646325,-0.0748642646325,"[[  1.07899374   1.88029918  -0.12367863   0.14896478]
 [ -5.84638106  10.22351245   0.           0.        ]]",[-0.17441489 -0.26243991],[ 0.18004051 -0.44017699]
44,"[ 0.36315204 -0.0578145   1.30160636  1.69868614 -1.08441397  1.29565793
 -0.36950862  1.01160947  0.24972482 -0.63557259  0.        ]",[ 0.83845735 -1.79212405],-0.0912447303371,-0.0912447303371,"[[ 0.9458647   2.0766013  -0.12367863  0.14896478]
 [-7.46119209  9.40939061  0.          0.        ]]",[-0.17441489 -0.26243991],[ 0.41112408 -0.28940544]
45,"[ 0.49344316 -0.21562954  1.19041164  1.46402613 -1.08441102  1.29565358
 -0.06228056  0.40829741  0.32033576 -0.73387897  0.        ]",[-0.16995716  0.62451258],-0.10455465746,-0.10455465746,"[[ 0.83142444  2.22318876 -0.12367863  0.14896478]
 [-3.99434905  5.26321562  0.          0.        ]]",[-0.17441489 -0.26243991],[ 0.26934442 -0.21731523]
46,"[ 0.58277376 -0.34077164  1.09712954  1.21599088 -1.08440806  1.29564923
 -0.11490804  0.75294759  0.36822336 -0.83271511  0.        ]",[-0.75651949 -1.28008769],-0.115914148764,-0.115914148764,"[[ 0.74557897  2.35221774 -0.12367863  0.14896478]
 [-4.58821252  7.6317842   0.          0.        ]]",[-0.17441489 -0.26243991],[ 0.35355154 -0.21695974]
47,"[ 0.69497715 -0.43675218  0.95285959  0.9739037  -1.0844051   1.29564488
 -0.37227514  0.15478823  0.43203175 -0.9088972   0.        ]",[ 1.56133028  0.14542568],-0.127186202963,-0.127186202963,"[[ 0.62467635  2.46360905 -0.12367863  0.14896478]
 [-7.49241074  3.52102427  0.          0.        ]]",[-0.17441489 -0.26243991],[ 0.71729219  0.09018758]
48,"[ 0.7810168  -0.49480418  0.81192796  0.79668807 -1.08440215  1.29564053
 -0.00829736  0.22842302  0.48276947 -0.95929392  0.        ]",[-0.33033615  0.44073266],-0.135414174722,-0.135414174722,"[[ 0.5160368   2.53910658 -0.12367863  0.14896478]
 [-3.38520255  4.02706989  0.          0.        ]]",[-0.17441489 -0.26243991],[ 0.5195719   0.01120703]
49,"[ 0.83489745 -0.56063348  0.70210096  0.5546329  -1.08439919  1.29563618
 -0.11825783  0.47074741  0.51198784 -1.04173324  0.        ]",[ 1.27395149 -0.85893755],-0.144098760956,-0.144098760956,"[[ 0.43588325  2.63635692 -0.12367863  0.14896478]
 [-4.62602177  5.69240916  0.          0.        ]]",[-0.17441489 -0.26243991],[ 0.65674293  0.06243746]
