timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
39,[ 0.79053265  0.0348936 ],"[ 1.02768444  1.53818779 -0.20986653  1.02602247  1.18124564 -0.01272833
 -0.28073376  0.39830679  0.16334671  0.11696474  0.        ]",[ 1.35686017  0.99253374],-2.46162,"[[ -9.17967645e-02   1.34702520e-01   1.38593356e-01  -2.87984981e-03]
 [ -4.17274976e+00   3.48463649e-01   0.00000000e+00   0.00000000e+00]]",[-0.50668675 -0.28371763],-0.0709016068637
40,[-0.25969028 -1.08991075],"[ 1.02119753  1.52974036 -0.27846551  1.16702822  1.18124455 -0.01272832
  0.13334412  0.98584393  0.15876751  0.07828051  0.        ]",[ 0.3636938  -0.99889831],-2.42597,"[[ -1.34748224e-01   1.81018068e-01   1.38593356e-01  -2.87984981e-03]
 [ -1.35827045e-01   4.27002955e+00   0.00000000e+00   0.00000000e+00]]",[-0.50668675 -0.28371763],-0.0705947481774
41,[-0.47837538 -0.72979188],"[ 1.02321621  1.51922429 -0.25971517  1.30247864  1.18124346 -0.01272832
  0.28135456  0.38051445  0.15591185  0.15135604  0.        ]",[-1.400545   -0.37705176],-2.44091,"[[-0.12298682  0.22588082  0.13859336 -0.00287985]
 [ 1.30715486  0.22971345  0.          0.        ]]",[-0.50668675 -0.28371763],-0.0700953889093
42,[ 0.61269116  0.06796947],"[ 1.02082698  1.52186697 -0.28171465  1.27114432  1.18124237 -0.01272831
 -0.12700816  0.15638077  0.1564862   0.1115878   0.        ]",[ 0.97442698  1.66548322],-2.46741,"[[-0.1367883   0.21546533  0.13859336 -0.00287985]
 [-2.67404685 -1.26628277  0.          0.        ]]",[-0.50668675 -0.28371763],-0.0701639337852
43,[-0.47198206 -1.07092822],"[ 1.0180876   1.51811315 -0.30444831  1.31515932  1.18124128 -0.01272831
  0.27365378  0.75314682  0.15458898  0.09787581  0.        ]",[-1.0253951  -1.12926157],-2.42051,"[[-0.15107801  0.23010396  0.13859336 -0.00287985]
 [ 1.23207763  2.71687744  0.          0.        ]]",[-0.50668675 -0.28371763],-0.0700114629599
44,[ 0.70398563  0.08120605],"[ 1.01486039  1.51427267 -0.32870032  1.3573683   1.18124019 -0.0127283
 -0.13445945  0.15208024  0.15247951  0.08175235  0.        ]",[ 1.52546397  0.85686103],-2.44241,"[[-0.16635652  0.24418927  0.13859336 -0.00287985]
 [-2.7466887  -1.29498283  0.          0.        ]]",[-0.50668675 -0.28371763],-0.0698809633238
45,[-0.33453393 -0.95617306],"[ 1.01146241  1.51188004 -0.35199247  1.38242016  1.1812391  -0.0127283
  0.27675064  0.66401162  0.15063331  0.0604382   0.        ]",[-0.33186325 -2.55409038],-2.38504,"[[-0.1810673   0.25257265  0.13859336 -0.00287985]
 [ 1.26226857  2.12193988  0.          0.        ]]",[-0.50668675 -0.28371763],-0.0698703933154
46,[ 0.15193996 -0.13684538],"[ 1.01421782  1.51121001 -0.33325297  1.38926647  1.18123801 -0.01272829
  0.13968518  0.06455843  0.15140137  0.08739615  0.        ]",[-0.41210705 -0.35305396],-2.4295,"[[-0.16922909  0.25486722  0.13859336 -0.00287985]
 [-0.07400456 -1.87914953  0.          0.        ]]",[-0.50668675 -0.28371763],-0.0697235673024
47,[ 0.798926    0.49423954],"[ 1.0099988   1.52471143 -0.36144113  1.23546957  1.18123692 -0.01272829
 -0.02733123 -0.13921869  0.15206255 -0.00503357  0.        ]",[ 1.0156696  0.651327 ],-2.44066,"[[ -1.87046119e-01   2.03637686e-01   1.38593356e-01  -2.87984981e-03]
 [ -1.70227446e+00  -3.23927312e+00   0.00000000e+00   0.00000000e+00]]",[-0.50668675 -0.28371763],-0.0710187237873
48,[-0.19995499 -0.38409054],"[ 1.01145864  1.5328556  -0.35200123  1.11945332  1.18123583 -0.01272828
  0.38178764  0.25655004  0.15306975 -0.03446379  0.        ]",[ 0.37261961 -1.16681708],-2.41245,"[[-0.18107312  0.16535605  0.13859336 -0.00287985]
 [ 2.28629124 -0.59769007  0.          0.        ]]",[-0.50668675 -0.28371763],-0.0717668797852
49,[-0.39097092 -0.03488615],"[ 1.0235335   1.54117485 -0.2565377   0.96202619  1.18123474 -0.01272828
  0.5285015  -0.3349963   0.16141449  0.03363036  0.        ]",[ 0.61702886 -0.14201781],-2.44097,"[[ -1.20996231e-01   1.13787541e-01   1.38593356e-01  -2.87984981e-03]
 [  3.71662968e+00  -4.54600143e+00   0.00000000e+00   0.00000000e+00]]",[-0.50668675 -0.28371763],-0.0713741641665
