timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
19,[-0.0958851  -0.21547553],"[ 0.08639245  0.08584808 -1.57344646 -2.27478595 -0.969046   -0.67843114
  0.2622327   0.79792484 -0.22148381 -0.10688186  0.        ]",[ 0.86669951 -0.03806182],-2.37467,"[[-1.26252631 -1.79424307 -0.11052735 -0.07999119]
 [ 1.23517324  3.02785115  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0397910940922
20,[-0.70464289 -0.80636996],"[ 0.16115004  0.15182864 -1.54220931 -2.30830843 -0.96904534 -0.6784308
  0.62341983  0.76598546 -0.15254767 -0.21731217  0.        ]",[-0.31117016 -0.75508911],-2.49666,"[[-1.20365109 -1.73580371 -0.11052735 -0.07999119]
 [ 4.64097633  2.81679707  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0524380725514
21,[-0.53585404 -0.57872206],"[ 0.2594468   0.18115502 -1.49180264 -2.31991695 -0.96904468 -0.67843045
  0.48311083  0.30512978 -0.05724631 -0.29964221  0.        ]",[-0.69788313 -1.11151726],-2.64705,"[[-1.1241063  -1.71002274 -0.11052735 -0.07999119]
 [ 3.31794027 -0.22855813  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0654300397156
22,[-0.21923985  0.08138645],"[ 0.30513553  0.13089637 -1.46448136 -2.29877994 -0.96904402 -0.6784301
  0.18328079 -0.2933307  -0.02752155 -0.27552277  0.        ]",[-0.04914811  0.58399074],-2.63409,"[[-1.08611373 -1.75427211 -0.11052735 -0.07999119]
 [ 0.49070635 -4.18321262  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0663567222327
23,[-0.1459693  -0.02521351],"[ 0.31436001  0.06383384 -1.45864569 -2.26125402 -0.96904336 -0.67842975
  0.1615865   0.06913779 -0.03560726 -0.21569753  0.        ]",[-0.64939316  0.81601166],-2.61716,"[[-1.0783522  -1.81390446 -0.11052735 -0.07999119]
 [ 0.28614154 -1.78800518  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0621777876942
24,[ 0.30970961 -0.02112603],"[ 0.29036156  0.0605025  -1.47359603 -2.25910126 -0.9690427  -0.67842941
 -0.11163764  0.56350161 -0.05779696 -0.20000436  0.        ]",[-0.20894943  0.20645048],-2.54681,"[[-1.0984788  -1.81688793 -0.11052735 -0.07999119]
 [-2.29021241  1.47877265  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0593455697688
25,[ 0.4751597   0.04864484],"[ 0.2252082   0.10252911 -1.51061137 -2.28421254 -0.96904204 -0.67842906
 -0.19454411  0.68279658 -0.10650684 -0.20588968  0.        ]",[ 0.10776886  0.81102654],-2.57096,"[[-1.15212676 -1.77940316 -0.11052735 -0.07999119]
 [-3.07197529  2.26708077  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0554805515984
26,[ 0.48566079 -0.30978781],"[ 0.15482481  0.18997064 -1.54507135 -2.32299327 -0.96904138 -0.67842871
 -0.14290448  1.16197208 -0.1506481  -0.25038565  0.        ]",[ 0.12233498 -0.18663357],-2.53883,"[[-1.20868055 -1.70229183 -0.11052735 -0.07999119]
 [-2.58504276  5.43349684  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0548225526093
27,[ 0.39492977 -0.35477722],"[ 0.09602081  0.30482734 -1.56973665 -2.34719511 -0.96904073 -0.67842836
 -0.08612004  1.03385115 -0.17730522 -0.32462125  0.        ]",[ 0.58277768 -0.75190126],-2.56764,"[[-1.2550091  -1.60211631 -0.11052735 -0.07999119]
 [-2.04959752  4.58687374  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0583641274196
28,[ 0.03901004 -0.36458823],"[ 0.07364643  0.37496159 -1.57817635 -2.34734275 -0.96904007 -0.67842802
  0.16283019  0.56950308 -0.17935766 -0.37661039  0.        ]",[-0.66269285  0.29906198],-2.68231,"[[-1.27244818 -1.54116531 -0.11052735 -0.07999119]
 [ 0.29786375  1.51844558  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0623231408903
29,[ 0.47361857 -0.218468  ],"[ 0.04729825  0.42317776 -1.58746604 -2.34102872 -0.96903941 -0.67842767
 -0.1159473   0.74422699 -0.19024643 -0.40534979  0.        ]",[ 0.54485886  0.0618788 ],-2.65497,"[[-1.29286574 -1.49921213 -0.11052735 -0.07999119]
 [-2.33085077  2.6730303   0.          0.        ]]",[-0.55100626 -0.36795291],-0.0640081481961
30,[ 0.17166211 -0.51908296],"[ 0.01545314  0.48659398 -1.59777402 -2.32470669 -0.96903875 -0.67842732
  0.11761033  0.77323337 -0.20102975 -0.44429898  0.        ]",[ 0.51949428 -0.89477845],-2.662,"[[-1.31738606 -1.44382829 -0.11052735 -0.07999119]
 [-0.1285347   2.86470835  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0666597123046
31,[-0.16414823 -0.46535212],"[ 0.03896595  0.51073045 -1.59025624 -2.31607049 -0.96903809 -0.67842697
  0.33597732  0.22842987 -0.16906492 -0.48014427  0.        ]",[-0.33071399  0.44501159],-2.74073,"[[-1.29929744 -1.42265493 -0.11052735 -0.07999119]
 [ 1.93054237 -0.73537168  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0714270254242
32,[ 0.06485046 -0.56394142],"[ 0.07138622  0.51428166 -1.57899294 -2.3146816  -0.96903743 -0.67842663
  0.19309384  0.49732992 -0.13444797 -0.50170872  0.        ]",[ 1.17346093 -0.69787027],-2.70194,"[[-1.27420453 -1.41953409 -0.11052735 -0.07999119]
 [ 0.58323391  1.04153013  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0751823559695
33,[-0.57475215 -0.84277999],"[ 0.13682266  0.50618906 -1.55299778 -2.31778678 -0.96903677 -0.67842628
  0.6116103   0.07592299 -0.06865855 -0.52935472  0.        ]",[-0.05293572 -0.87759653],-2.78065,"[[-1.2229448  -1.42664318 -0.11052735 -0.07999119]
 [ 4.52960511 -1.74313984  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0813959433686
34,[-0.65779465 -0.62168002],"[ 0.2457658   0.42683667 -1.49946373 -2.34030942 -0.96903611 -0.67842593
  0.57996796 -0.4446963   0.01578261 -0.51318071  0.        ]",[-0.94354401 -0.26589559],-2.8331,"[[-1.1353462  -1.49602329 -0.11052735 -0.07999119]
 [ 4.23123869 -5.18340829  0.          0.        ]]",[-0.55100626 -0.36795291],-0.085816341389
35,[-0.15251273  0.00841507],"[ 0.30166555  0.29665759 -1.4666245  -2.34641679 -0.96903545 -0.67842558
  0.17509473 -0.58838759  0.0230455  -0.42550524  0.        ]",[-0.72731299 -0.24992421],-2.77983,"[[-1.08902506 -1.60921797 -0.11052735 -0.07999119]
 [ 0.41352043 -6.13292603  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0801336154791
36,[ 0.24872196  0.76395005],"[ 0.27685108  0.14640307 -1.48167325 -2.3058588  -0.96903479 -0.67842524
 -0.13105736 -0.71970323 -0.05007878 -0.27583253  0.        ]",[ 0.16353175  0.53581975],-2.62146,"[[-1.10971849 -1.74058269 -0.11052735 -0.07999119]
 [-2.47331492 -7.0006657   0.          0.        ]]",[-0.55100626 -0.36795291],-0.0644943962019
37,[ 0.13906105  0.71218568],"[ 0.22511131  0.01495047 -1.51064064 -2.22690072 -0.96903414 -0.67842489
 -0.05728011 -0.37767066 -0.12027038 -0.11892465  0.        ]",[-0.40489077  1.80298675],-2.60368,"[[-1.15220534 -1.85791911 -0.11052735 -0.07999119]
 [-1.77763914 -4.74050712  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0493933806549
38,[ 0.51459163  0.68897873],"[ 0.16135113 -0.04429782 -1.54208437 -2.17716238 -0.96903348 -0.67842454
 -0.22356148  0.23576979 -0.17291403 -0.02096817  0.        ]",[ 1.11473069 -0.07386225],-2.29855,"[[-1.20348999 -1.91205788 -0.11052735 -0.07999119]
 [-3.34557479 -0.68687836  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0399119410401
39,[-0.09129664  0.36735225],"[ 0.1278535  -0.06218089 -1.55681377 -2.16032016 -0.96903282 -0.67842419
  0.2032316   0.19351146 -0.19632977  0.01801788  0.        ]",[-0.20029295 -1.11899727],-2.24587,"[[-1.23002343 -1.92859716 -0.11052735 -0.07999119]
 [ 0.67883065 -0.9661218   0.          0.        ]]",[-0.55100626 -0.36795291],-0.0361507648042
40,[-0.09554347  0.88569981],"[ 0.13481227 -0.12489285 -1.55385026 -2.09425138 -0.96903216 -0.67842385
  0.1177629  -0.40279222 -0.18910411  0.07975969  0.        ]",[-0.2921862 -0.8557711],-2.20177,"[[-1.22453256 -1.98745476 -0.11052735 -0.07999119]
 [-0.1270876  -4.90650828  0.          0.        ]]",[-0.55100626 -0.36795291],-0.035312069949
41,[ 0.00266567  1.40100455],"[ 0.1168901  -0.25852133 -1.56137235 -1.91356055 -0.9690315  -0.6784235
 -0.00462426 -0.90086497 -0.18030364  0.23635011  0.        ]",[ 0.10165121  0.96854743],-2.33321,"[[-1.2386525  -2.11860734 -0.11052735 -0.07999119]
 [-1.28112495 -8.19778472  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0367989001426
42,[ 0.14340806  1.17307234],"[ 0.08964511 -0.37529422 -1.57216601 -1.70285339 -0.96903084 -0.67842315
  0.04069981 -0.29594318 -0.15688533  0.38573221  0.        ]",[ 0.42067884  2.11870233],-2.57846,"[[-1.25998757 -2.2424565  -0.11052735 -0.07999119]
 [-0.85374623 -4.20045294  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0449096629227
43,[ 0.0688317   0.62667292],"[ 0.08939101 -0.41374659 -1.57226116 -1.62030519 -0.96903018 -0.6784228
  0.21908728  0.31584347 -0.14035474  0.43115401  0.        ]",[-0.36207976  0.58470235],-2.33057,"[[-1.26018582 -2.2859039  -0.11052735 -0.07999119]
 [ 0.82833989 -0.15775772  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0488406936295
44,[ 0.40252942  0.44460982],"[ 0.09197908 -0.39612495 -1.57126735 -1.65903801 -0.96902952 -0.67842246
  0.06532999  0.66668207 -0.1472556   0.40881366  0.        ]",[ 0.62979373  0.21758596],-2.21762,"[[-1.25816569 -2.26579832 -0.11052735 -0.07999119]
 [-0.6214972   2.16058993  0.          0.        ]]",[-0.55100626 -0.36795291],-0.046997391674
45,[-0.0567608   0.16214031],"[ 0.10822015 -0.34971432 -1.56488353 -1.75387621 -0.96902886 -0.67842211
  0.33102834  0.79057474 -0.15858262  0.34523046  0.        ]",[-0.20240877  0.19954731],-2.17286,"[[-1.24545824 -2.21437235 -0.11052735 -0.07999119]
 [ 1.88387617  2.9792769   0.          0.        ]]",[-0.55100626 -0.36795291],-0.0427944216792
46,[ 0.05348381  0.09214938],"[ 0.1453521  -0.2866041  -1.54925512 -1.86784057 -0.9690282  -0.67842176
  0.24208858  0.90122603 -0.15916926  0.25109231  0.        ]",[-0.99727376  0.36914726],-2.20411,"[[-1.21619512 -2.14745056 -0.11052735 -0.07999119]
 [ 1.04523001  3.71046543  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0393594905793
47,[ 0.77209175  0.17993253],"[ 0.12139734 -0.19924517 -1.55950055 -2.00083961 -0.96902755 -0.67842141
 -0.17877499  1.11134306 -0.18897127  0.16815986  0.        ]",[ 0.28087525  1.06735088],-2.3284,"[[-1.23510791 -2.05931052 -0.11052735 -0.07999119]
 [-2.92325282  5.09892637  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0348299287237
48,[ 0.55643791 -0.4541426 ],"[ 0.06154392 -0.05140185 -1.58249282 -2.17054231 -0.96902689 -0.67842107
 -0.05477399  1.69526322 -0.24060921  0.04860265  0.        ]",[ 0.2076753   0.16478514],-2.2574,"[[-1.28184086 -1.91861766 -0.11052735 -0.07999119]
 [-1.75400094  8.95749141  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0306845054281
49,[ 0.3465482  -0.68514806],"[ 0.0272399   0.15307985 -1.59403812 -2.30871342 -0.96902623 -0.67842072
  0.03604731  1.76715054 -0.26116472 -0.13541177  0.        ]",[ 1.39612474  0.2714469 ],-2.39857,"[[-1.30832814 -1.73470144 -0.11052735 -0.07999119]
 [-0.89761291  9.43254068  0.          0.        ]]",[-0.55100626 -0.36795291],-0.0384784337907
