Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward
418000.0,-7.75697422028,0.317389863405,418000.0,-8.09097480774,0.603036311239,418000.0,-8.30309867859,0.384070657006,418000.0,-7.85004377365,0.76728253529,418000.0,-7.773416996,0.678337388699,418000.0,-8.40689754486,0.505242930697,418000.0,-8.03044319153,0.937047390798,418000.0,-8.06549453735,0.663514231375,418000.0,-8.25556564331,0.680088465514,418000.0,-7.41778516769,0.66613977804,418000.0,-8.04968643188,0.573720725873,418000.0,-8.04148483276,0.548017687927,418000.0,-8.15070819855,0.878812056959,418000.0,-7.65541172028,0.670753989573,418000.0,-8.47573280334,0.640502040179
419000.0,-7.68887376785,0.318557826955,419000.0,-7.932492733,0.606909055325,419000.0,-8.11581230164,0.387750004636,419000.0,-7.80510759354,0.768256011353,419000.0,-7.57139873505,0.6828115136,419000.0,-8.04856872559,0.512200286947,419000.0,-8.00908088684,0.941949755095,419000.0,-7.82491874695,0.669773852925,419000.0,-8.34193325043,0.677184668532,419000.0,-7.73837327957,0.657012209388,419000.0,-8.04012203217,0.573640047305,419000.0,-8.00482749939,0.548497848525,419000.0,-8.04886722565,0.878209725916,419000.0,-7.68038034439,0.672482086945,419000.0,-8.4632062912,0.640616535486
420000.0,-7.76748180389,0.315679748122,420000.0,-7.85342741013,0.610083904723,420000.0,-8.0874786377,0.387487262336,420000.0,-7.76217222214,0.767776872113,420000.0,-7.66079044342,0.680479328031,420000.0,-8.01102924347,0.514189842263,420000.0,-7.94622278214,0.945895852056,420000.0,-7.78650808334,0.671281048373,420000.0,-8.29817771912,0.677931207503,420000.0,-7.59435558319,0.661688424366,420000.0,-7.96662569046,0.575652233597,420000.0,-7.89299869537,0.551879188571,420000.0,-7.85823488235,0.880935234918,420000.0,-7.59642219543,0.674898701447,420000.0,-7.99197006226,0.655796472608
421000.0,-7.93827724457,0.310690179035,421000.0,-7.79534339905,0.615520506585,421000.0,-7.99700117111,0.390617402327,421000.0,-7.86372375488,0.7663112338,421000.0,-7.41488027573,0.685294456906,421000.0,-7.91694355011,0.515062708245,421000.0,-7.97215843201,0.948483614684,421000.0,-7.93414783478,0.66725169045,421000.0,-8.45807170868,0.675258488939,421000.0,-7.80985689163,0.655525526019,421000.0,-8.23476886749,0.567821816558,421000.0,-7.76833057404,0.554120028481,421000.0,-7.74751806259,0.882365888039,421000.0,-7.58521366119,0.674909752121,421000.0,-8.13760662079,0.651319917947
422000.0,-8.05872821808,0.306628124638,422000.0,-7.91045427322,0.613328620777,422000.0,-7.82736158371,0.393576134731,422000.0,-7.87256145477,0.764606172467,422000.0,-7.70084381104,0.675459274628,422000.0,-7.85694408417,0.519230691488,422000.0,-8.02897930145,0.949389352221,422000.0,-7.88949775696,0.668921426204,422000.0,-8.21275806427,0.680559661743,422000.0,-7.89284086227,0.65450326274,422000.0,-8.14185333252,0.570320622484,422000.0,-8.23483371735,0.541673797241,422000.0,-7.90995121002,0.880665114029,422000.0,-7.49993133545,0.678378373498,422000.0,-7.90456008911,0.658441503713
423000.0,-8.17422676086,0.306157597113,423000.0,-7.85164213181,0.616389831039,423000.0,-7.74560022354,0.397262495598,423000.0,-7.57590961456,0.769929406982,423000.0,-7.78027009964,0.674315251238,423000.0,-7.78642177582,0.518757334796,423000.0,-8.05337238312,0.948099905808,423000.0,-8.07499504089,0.662627693647,423000.0,-8.32412433624,0.679091370387,423000.0,-7.83784008026,0.656390109216,423000.0,-8.16731739044,0.572362477375,423000.0,-8.02241420746,0.545215009918,423000.0,-7.72768735886,0.883546250013,423000.0,-7.54622411728,0.677084928765,423000.0,-8.06478881836,0.655881758791
424000.0,-8.0558681488,0.309115413625,424000.0,-7.84576940536,0.617149475302,424000.0,-7.99791431427,0.391775501271,424000.0,-7.74441051483,0.765448954201,424000.0,-7.66255664825,0.677343317689,424000.0,-7.82478904724,0.517286638583,424000.0,-8.12398338318,0.945109036547,424000.0,-8.07806682587,0.660999773884,424000.0,-8.11541175842,0.686639298354,424000.0,-7.80614805222,0.656393720016,424000.0,-8.1559677124,0.574267228754,424000.0,-8.06687641144,0.542373166506,424000.0,-7.81518554688,0.883842229621,424000.0,-7.6259264946,0.675368871037,424000.0,-8.00988674164,0.658052933176
425000.0,-8.25213909149,0.305406214572,425000.0,-8.00362682343,0.611513357577,425000.0,-7.94748830795,0.395050317235,425000.0,-7.88392543793,0.762305962046,425000.0,-7.80233192444,0.671619433746,425000.0,-8.00251579285,0.513524322495,425000.0,-8.25909137726,0.94000431179,425000.0,-7.98424530029,0.663197436525,425000.0,-7.99464178085,0.690896708377,425000.0,-8.04183387756,0.649109464813,425000.0,-8.20129585266,0.570712411809,425000.0,-7.85042905807,0.546606828926,425000.0,-8.15754413605,0.876870215925,425000.0,-7.68898963928,0.674287044544,425000.0,-8.4125623703,0.646110816294
426000.0,-8.23611354828,0.303259315202,426000.0,-8.17336082458,0.605553428072,426000.0,-8.12034893036,0.392425699528,426000.0,-8.05101490021,0.756868599057,426000.0,-8.00999355316,0.667046769451,426000.0,-7.80902242661,0.51442971706,426000.0,-8.08080291748,0.94742335747,426000.0,-7.85649442673,0.665892128682,426000.0,-7.93400382996,0.692364533416,426000.0,-7.82174444199,0.657099834861,426000.0,-8.19120311737,0.57042136831,426000.0,-7.70516014099,0.550613729996,426000.0,-8.15746021271,0.875869377223,426000.0,-7.70902299881,0.674419609622,426000.0,-8.328540802,0.647716604606
427000.0,-8.28407669067,0.301642800347,427000.0,-7.93132638931,0.613720954667,427000.0,-8.28478240967,0.390227791579,427000.0,-8.02069282532,0.757751720357,427000.0,-7.87063550949,0.671168979083,427000.0,-7.75560522079,0.513489490587,427000.0,-8.13638591766,0.94516079022,427000.0,-7.76785469055,0.667360489464,427000.0,-7.91624307632,0.692878128697,427000.0,-7.94572639465,0.652964578764,427000.0,-8.07013607025,0.56963551446,427000.0,-7.10770845413,0.564127512419,427000.0,-7.98597240448,0.877633451961,427000.0,-7.71889448166,0.674748979877,427000.0,-8.49826431274,0.640179624964
428000.0,-8.22533512115,0.301027788579,428000.0,-7.98983097076,0.610268730164,428000.0,-8.48951911926,0.384568271611,428000.0,-8.26739406586,0.753462361304,428000.0,-8.02241802216,0.667294585764,428000.0,-7.7967004776,0.516961164726,428000.0,-8.14643096924,0.943542204833,428000.0,-7.6758275032,0.668883946686,428000.0,-7.98184490204,0.691702649065,428000.0,-7.93256282806,0.65385975205,428000.0,-7.89573717117,0.570308017879,428000.0,-6.7436413765,0.573702820162,428000.0,-7.81181716919,0.880495778383,428000.0,-7.49159955978,0.678335890755,428000.0,-8.40525245667,0.642491939619
429000.0,-8.11109256744,0.302416212839,429000.0,-8.40874195099,0.596861403577,429000.0,-8.21978855133,0.390185468215,429000.0,-8.03575611115,0.759228207106,429000.0,-8.08999061584,0.666658794947,429000.0,-7.88128519058,0.516622623027,429000.0,-8.18531990051,0.94101825916,429000.0,-7.56213140488,0.671981737253,429000.0,-8.02571868896,0.689953455024,429000.0,-7.81260633469,0.65867945819,429000.0,-7.87405109406,0.568246232242,429000.0,-6.59195327759,0.577020211156,429000.0,-7.62701320648,0.882305945403,429000.0,-7.36429691315,0.680272639454,429000.0,-8.45557117462,0.641389930656
430000.0,-7.76213502884,0.309214226017,430000.0,-8.34277248383,0.598495775382,430000.0,-8.21872711182,0.388821241077,430000.0,-8.10988616943,0.757870466747,430000.0,-7.91857242584,0.672825755439,430000.0,-7.8246011734,0.521546660795,430000.0,-8.20440673828,0.940223731924,430000.0,-7.73948001862,0.668044994006,430000.0,-8.05102920532,0.689700100961,430000.0,-7.79825353622,0.65750439704,430000.0,-7.92629671097,0.567793012534,430000.0,-6.84200143814,0.570508307225,430000.0,-7.58088827133,0.883956950234,430000.0,-7.41898441315,0.676798815231,430000.0,-8.38070201874,0.640739236103
431000.0,-7.62968206406,0.314471969464,431000.0,-8.19268989563,0.602635212893,431000.0,-8.0493516922,0.391297259464,431000.0,-8.08088493347,0.759194757763,431000.0,-8.01773738861,0.669180811084,431000.0,-8.12782669067,0.519810095123,431000.0,-8.38309192657,0.932409295724,431000.0,-7.56557607651,0.672109004996,431000.0,-8.14092063904,0.688048510828,431000.0,-7.81611156464,0.657540861036,431000.0,-8.02624416351,0.564861964239,431000.0,-7.15898799896,0.562576363489,431000.0,-7.70202589035,0.883205835915,431000.0,-7.41498947144,0.676225663688,431000.0,-8.31461238861,0.64293527169
432000.0,-7.52905130386,0.31549673833,432000.0,-8.29269981384,0.600923878211,432000.0,-8.00993919373,0.391978295637,432000.0,-7.9218506813,0.763272621188,432000.0,-8.04160118103,0.666825088291,432000.0,-8.27607154846,0.520607891528,432000.0,-8.2536907196,0.936934324945,432000.0,-7.7299489975,0.666800155183,432000.0,-8.1366071701,0.690022613545,432000.0,-7.82765388489,0.655337560988,432000.0,-7.98626899719,0.569224021908,432000.0,-7.61654663086,0.551799274869,432000.0,-8.03084182739,0.879853731182,432000.0,-7.30921840668,0.678530159007,432000.0,-8.39555549622,0.642592120226
433000.0,-7.50641059875,0.316486259273,433000.0,-8.56979560852,0.590810742035,433000.0,-7.98913002014,0.392624346937,433000.0,-7.91992473602,0.762151616173,433000.0,-8.10598945618,0.664890983165,433000.0,-8.34556484222,0.516298747395,433000.0,-8.09107398987,0.946639674028,433000.0,-8.00689697266,0.660862710357,433000.0,-8.00723552704,0.693284542618,433000.0,-7.97456455231,0.647101987101,433000.0,-7.99729299545,0.570323944275,433000.0,-8.05744075775,0.54180983596,433000.0,-8.01847362518,0.880651667495,433000.0,-7.6711564064,0.668708088603,433000.0,-8.48206996918,0.639639456844
434000.0,-7.81951570511,0.307971468095,434000.0,-8.38576316833,0.594205499595,434000.0,-8.16236782074,0.389409255295,434000.0,-8.00445556641,0.75987107465,434000.0,-8.17697429657,0.663105193725,434000.0,-8.29372596741,0.519827346554,434000.0,-8.06602668762,0.949991353862,434000.0,-7.88369321823,0.664448780057,434000.0,-8.03904628754,0.692969993309,434000.0,-8.10515117645,0.639916418625,434000.0,-8.20294857025,0.566329422306,434000.0,-8.29450321198,0.537083078411,434000.0,-8.28242301941,0.878167558493,434000.0,-7.64736604691,0.670214613531,434000.0,-8.43917560577,0.639854110459
435000.0,-8.02247619629,0.30154382676,435000.0,-8.22833156586,0.600067750238,435000.0,-7.93232154846,0.394376497582,435000.0,-7.6831612587,0.766318514957,435000.0,-8.25607013702,0.659791147406,435000.0,-8.31416988373,0.51873025898,435000.0,-8.19664669037,0.950088483023,435000.0,-8.15616989136,0.655750666732,435000.0,-7.88327312469,0.698237627099,435000.0,-8.11533737183,0.640677763453,435000.0,-7.88507556915,0.574440052895,435000.0,-8.26921844482,0.539897424634,435000.0,-7.89536142349,0.884442527389,435000.0,-7.66518354416,0.673001124589,435000.0,-8.40070724487,0.643572744097
436000.0,-8.18835067749,0.297164702256,436000.0,-8.09420967102,0.603687794149,436000.0,-7.97054338455,0.393293999305,436000.0,-7.48003673553,0.77089704346,436000.0,-8.36712265015,0.657231331422,436000.0,-8.15780925751,0.519320850191,436000.0,-8.08312320709,0.960132898064,436000.0,-8.29740715027,0.652775497687,436000.0,-7.72748994827,0.701059585303,436000.0,-8.39911079407,0.630209977689,436000.0,-7.7707529068,0.577495145058,436000.0,-8.15144348145,0.542640676155,436000.0,-7.78985071182,0.885742271629,436000.0,-7.63301134109,0.672914439153,436000.0,-8.15692710876,0.650852237508
437000.0,-8.14373493195,0.298204247308,437000.0,-8.21739959717,0.599624522747,437000.0,-7.78313684464,0.399426414756,437000.0,-7.65162706375,0.766262684607,437000.0,-8.25344276428,0.661073822191,437000.0,-8.15903282166,0.516665822114,437000.0,-8.24390792847,0.954823422124,437000.0,-8.379570961,0.652871054971,437000.0,-7.75893974304,0.699873344491,437000.0,-8.63892650604,0.620931035143,437000.0,-7.9904088974,0.569776986354,437000.0,-7.93917179108,0.546529990567,437000.0,-7.69608974457,0.886417687205,437000.0,-7.75089359283,0.669627831392,437000.0,-8.0367937088,0.654762960155
438000.0,-8.1589641571,0.296130207973,438000.0,-7.95617198944,0.607063802747,438000.0,-7.80792188644,0.397473136659,438000.0,-7.45287132263,0.771337651207,438000.0,-7.9172873497,0.669447072681,438000.0,-8.02806472778,0.522817484846,438000.0,-8.4314661026,0.950968391976,438000.0,-8.26906394958,0.655585919472,438000.0,-7.80176115036,0.699651072305,438000.0,-8.53704547882,0.623416409877,438000.0,-8.11554813385,0.565861595818,438000.0,-7.76537084579,0.549449350721,438000.0,-8.21603488922,0.878520710666,438000.0,-7.83654212952,0.670706260985,438000.0,-7.87157917023,0.658643492608
439000.0,-8.2012090683,0.29619876948,439000.0,-7.7207942009,0.616420083351,439000.0,-7.85268831253,0.395796159788,439000.0,-7.47138738632,0.770521917261,439000.0,-7.93060350418,0.669771190127,439000.0,-7.96805429459,0.52279487466,439000.0,-8.40536689758,0.951399924088,439000.0,-8.6456155777,0.64572934832,439000.0,-7.55055093765,0.704994285454,439000.0,-8.47752761841,0.624460897376,439000.0,-8.09587192535,0.565218169447,439000.0,-7.53201389313,0.553862558924,439000.0,-8.13618755341,0.878677138206,439000.0,-7.96142101288,0.666536502351,439000.0,-7.88562774658,0.658060647952
440000.0,-8.28729724884,0.294725288117,440000.0,-7.94510173798,0.608156745318,440000.0,-8.13682842255,0.388172384482,440000.0,-7.51214408875,0.769763381937,440000.0,-7.78715467453,0.674903448022,440000.0,-7.73472547531,0.525688508356,440000.0,-8.17464637756,0.959812532386,440000.0,-8.16360282898,0.658928836927,440000.0,-7.71526241302,0.699493833521,440000.0,-8.31500148773,0.630085989934,440000.0,-8.52127456665,0.553974407357,440000.0,-7.50126314163,0.552458348091,440000.0,-8.39043045044,0.876022446672,440000.0,-7.8565659523,0.669981603425,440000.0,-7.68590736389,0.664448884033
441000.0,-8.45741844177,0.290036777123,441000.0,-8.1568145752,0.600224140995,441000.0,-8.27898025513,0.38616753368,441000.0,-7.82524871826,0.76233840962,441000.0,-7.78259181976,0.673365370977,441000.0,-7.77974271774,0.52404247744,441000.0,-7.98036813736,0.967612966405,441000.0,-8.01819229126,0.662047225741,441000.0,-7.78141927719,0.699083420027,441000.0,-7.92625331879,0.644909900876,441000.0,-8.58313274384,0.550600650775,441000.0,-7.63916778564,0.550230759294,441000.0,-8.42280673981,0.876753688743,441000.0,-8.05764579773,0.665272662244,441000.0,-8.09492874146,0.653981983991
442000.0,-8.28904724121,0.293902227632,442000.0,-7.89885568619,0.605373582435,442000.0,-8.40804958344,0.381017886237,442000.0,-7.82878255844,0.763587201388,442000.0,-7.68228578568,0.67673199935,442000.0,-7.76311206818,0.525331963121,442000.0,-7.74897527695,0.978341588872,442000.0,-7.76265907288,0.667969183163,442000.0,-7.8672208786,0.696093892305,442000.0,-7.56938314438,0.658355655877,442000.0,-8.64193916321,0.548469790086,442000.0,-7.3626537323,0.55701134874,442000.0,-8.30608081818,0.878742557223,442000.0,-8.04491901398,0.664782283252,442000.0,-8.20938110352,0.650037615109
443000.0,-8.14213657379,0.29679390056,443000.0,-7.82766199112,0.607369836627,443000.0,-8.53460216522,0.378501760263,443000.0,-7.85304069519,0.762602412654,443000.0,-7.39968490601,0.683858686249,443000.0,-7.98001146317,0.519811646341,443000.0,-7.59716892242,0.984312370644,443000.0,-7.5290555954,0.67410959042,443000.0,-8.04930210114,0.68985968927,443000.0,-7.55854558945,0.662899491804,443000.0,-8.56091117859,0.549933471322,443000.0,-7.24343204498,0.561717302496,443000.0,-8.00658416748,0.884350009851,443000.0,-7.90897321701,0.668239875456,443000.0,-8.33160400391,0.646047069054
444000.0,-8.0338640213,0.300408961868,444000.0,-7.92119503021,0.599833749229,444000.0,-8.40976715088,0.381732077744,444000.0,-7.76729536057,0.765470309005,444000.0,-7.32786941528,0.68475120427,444000.0,-8.17722988129,0.513132522293,444000.0,-7.50562763214,0.989702420535,444000.0,-7.15757894516,0.683052966147,444000.0,-8.19529819489,0.686142920962,444000.0,-7.59114933014,0.663407114355,444000.0,-8.70443725586,0.544702059987,444000.0,-7.41850280762,0.558954242146,444000.0,-7.93851900101,0.887025062469,444000.0,-7.75383996964,0.67467687101,444000.0,-8.17079353333,0.65012878771
445000.0,-8.22501182556,0.297252553404,445000.0,-7.82110500336,0.603320633171,445000.0,-8.5160484314,0.380195772186,445000.0,-7.80542087555,0.765181823691,445000.0,-7.25599098206,0.687465908696,445000.0,-8.36797332764,0.508964633062,445000.0,-7.76558923721,0.980920116509,445000.0,-7.24302864075,0.680655322401,445000.0,-8.01180171967,0.690050018685,445000.0,-7.63309717178,0.660287586498,445000.0,-8.63501262665,0.547667327281,445000.0,-7.58132219315,0.553933563175,445000.0,-7.84987020493,0.888116229573,445000.0,-7.76210069656,0.674924242692,445000.0,-8.24257469177,0.647334901558
446000.0,-8.18895816803,0.298512183045,446000.0,-7.67067670822,0.608759127358,446000.0,-8.41915798187,0.383383847617,446000.0,-7.59510278702,0.770324764047,446000.0,-7.1668381691,0.692988375313,446000.0,-8.41535186768,0.507960477583,446000.0,-8.0302066803,0.966877891409,446000.0,-7.26086139679,0.680002528319,446000.0,-8.00230789185,0.68947185632,446000.0,-7.82964849472,0.655442604757,446000.0,-8.29493522644,0.559052743281,446000.0,-7.53107643127,0.55365958626,446000.0,-8.04498767853,0.884856089781,446000.0,-7.7319817543,0.677714666634,446000.0,-7.99320411682,0.655199513925
447000.0,-8.5947265625,0.28931446337,447000.0,-7.77638435364,0.608220586411,447000.0,-8.54875183105,0.381325655554,447000.0,-7.56798553467,0.771998526177,447000.0,-7.26191616058,0.690284634142,447000.0,-8.54330348969,0.506081340824,447000.0,-8.06539726257,0.963150541231,447000.0,-7.32943201065,0.67754254777,447000.0,-8.12223911285,0.686065225238,447000.0,-7.86562776566,0.656109305938,447000.0,-8.09974002838,0.565129982721,447000.0,-7.74381494522,0.547540557447,447000.0,-8.15670967102,0.88386081956,447000.0,-7.81041526794,0.67628508793,447000.0,-7.8088965416,0.660209926643
448000.0,-8.69347953796,0.289296355824,448000.0,-7.96946430206,0.602130509717,448000.0,-8.13515949249,0.390692291506,448000.0,-7.91851329803,0.764094316886,448000.0,-7.71518230438,0.67776158403,448000.0,-8.68891620636,0.501148747851,448000.0,-8.08854293823,0.960898466843,448000.0,-7.35014486313,0.676701755962,448000.0,-7.69990301132,0.696037898296,448000.0,-7.86653089523,0.655177185522,448000.0,-8.18766212463,0.560469009363,448000.0,-7.79476451874,0.544096715569,448000.0,-8.31697940826,0.881797626745,448000.0,-7.80461120605,0.676650598616,448000.0,-7.59947443008,0.665456331245
449000.0,-8.59891891479,0.291753608855,449000.0,-7.9672498703,0.6089668101,449000.0,-8.11203956604,0.389388459522,449000.0,-7.8576874733,0.7661083876,449000.0,-7.69607496262,0.677761454133,449000.0,-8.70248603821,0.502066176111,449000.0,-8.05183982849,0.959763046609,449000.0,-7.65277957916,0.670619813655,449000.0,-7.73362874985,0.694668609801,449000.0,-7.85926771164,0.658171149078,449000.0,-8.02668952942,0.566564859933,449000.0,-7.72312355042,0.543479430836,449000.0,-8.44041919708,0.879665536383,449000.0,-8.19042110443,0.667791076234,449000.0,-7.64437484741,0.664159245468
450000.0,-8.28177642822,0.298825975525,450000.0,-7.8321185112,0.611230081404,450000.0,-7.97486925125,0.3929804771,450000.0,-7.65545225143,0.771370440847,450000.0,-7.76216125488,0.676013932166,450000.0,-8.70372104645,0.502987411908,450000.0,-7.94265794754,0.964037938193,450000.0,-7.75520849228,0.667201472542,450000.0,-7.95058488846,0.687273921046,450000.0,-7.78579187393,0.661937518716,450000.0,-7.92263317108,0.568798923664,450000.0,-7.59268379211,0.547574160096,450000.0,-8.71123218536,0.875763873649,450000.0,-8.26483535767,0.663037308879,450000.0,-7.68049478531,0.662056679078
451000.0,-8.12048816681,0.302044497706,451000.0,-7.79084396362,0.612453445052,451000.0,-8.17883777618,0.386386041764,451000.0,-7.95683288574,0.764361105329,451000.0,-7.57530975342,0.679470007186,451000.0,-8.69849777222,0.507842678986,451000.0,-7.98654937744,0.964937271224,451000.0,-7.89694213867,0.663987216696,451000.0,-7.90391397476,0.68784964421,451000.0,-7.56527233124,0.6671197797,451000.0,-7.94967937469,0.566825734289,451000.0,-7.40342903137,0.553328353688,451000.0,-8.74406719208,0.874340793945,451000.0,-8.29931163788,0.662353779601,451000.0,-7.88112163544,0.653559700328
452000.0,-7.81295824051,0.308655095101,452000.0,-7.6131310463,0.61728928331,452000.0,-8.05218219757,0.38780434198,452000.0,-7.90435409546,0.763793126197,452000.0,-7.48228979111,0.68199573836,452000.0,-8.56140327454,0.508413856461,452000.0,-8.20157909393,0.958551814131,452000.0,-7.75139904022,0.667430918434,452000.0,-7.81758785248,0.690073980247,452000.0,-7.52509212494,0.667345658131,452000.0,-8.00243282318,0.564338258856,452000.0,-7.39345121384,0.553132843255,452000.0,-8.8839673996,0.870460852535,452000.0,-8.2981672287,0.66502266764,452000.0,-7.75491523743,0.655954714709
453000.0,-7.68638134003,0.309075544785,453000.0,-7.64399766922,0.618704618419,453000.0,-8.17400360107,0.386815272222,453000.0,-7.79803848267,0.766167907396,453000.0,-7.34579658508,0.686713211137,453000.0,-8.18890476227,0.512986143669,453000.0,-8.26253223419,0.957584356456,453000.0,-7.76459693909,0.6661718312,453000.0,-8.21811199188,0.681060630572,453000.0,-7.69856786728,0.660518804844,453000.0,-7.84358167648,0.569921598024,453000.0,-7.46756792068,0.550433324927,453000.0,-8.69321060181,0.871704111414,453000.0,-8.07943439484,0.671250323888,453000.0,-7.86676597595,0.653143080113
454000.0,-8.00910186768,0.298801581383,454000.0,-7.7708530426,0.612065841977,454000.0,-8.23934459686,0.387532187712,454000.0,-7.89453268051,0.762011026312,454000.0,-7.52791595459,0.68441290214,454000.0,-8.06069755554,0.514899266216,454000.0,-8.46229076385,0.952264080589,454000.0,-7.67705345154,0.66718126148,454000.0,-8.16815185547,0.682671686924,454000.0,-7.68965053558,0.656516131225,454000.0,-7.59816646576,0.577630792443,454000.0,-7.56642484665,0.54921775023,454000.0,-8.78615093231,0.867872685212,454000.0,-7.93570375443,0.671490106294,454000.0,-7.97019958496,0.651128475551
455000.0,-8.10288906097,0.293996687769,455000.0,-7.70512914658,0.616987357769,455000.0,-8.13512897491,0.391036448345,455000.0,-8.15798568726,0.752574524355,455000.0,-7.56727981567,0.683309328483,455000.0,-7.95560359955,0.515840432821,455000.0,-8.35591888428,0.955355044385,455000.0,-7.63907051086,0.669825464699,455000.0,-8.24043750763,0.682849712723,455000.0,-7.81869506836,0.649297429844,455000.0,-7.72091197968,0.573849820684,455000.0,-7.33308887482,0.552893599631,455000.0,-8.6901807785,0.867277297059,455000.0,-7.92813539505,0.672342427077,455000.0,-7.92057561874,0.650816517648
456000.0,-8.06618976593,0.293699390886,456000.0,-7.88778018951,0.610124813816,456000.0,-7.88692426682,0.398147891411,456000.0,-7.93985939026,0.756456065302,456000.0,-7.69123077393,0.679162854208,456000.0,-8.02184486389,0.510412296029,456000.0,-8.24994564056,0.959184202083,456000.0,-7.52272462845,0.673749818023,456000.0,-8.33760261536,0.680012383967,456000.0,-8.13437175751,0.6376673733,456000.0,-8.04906082153,0.563776785164,456000.0,-7.56008005142,0.542540275239,456000.0,-8.45272064209,0.870678065776,456000.0,-7.87673330307,0.673439217128,456000.0,-7.64580774307,0.657825726326
457000.0,-8.36310958862,0.284892084936,457000.0,-7.98527956009,0.606766657818,457000.0,-8.06231689453,0.395878489097,457000.0,-8.04473686218,0.752866943449,457000.0,-7.84700059891,0.67504771094,457000.0,-8.19972705841,0.507482232201,457000.0,-7.96000099182,0.967795578175,457000.0,-7.72040987015,0.668937223356,457000.0,-8.43504905701,0.675914490511,457000.0,-8.24661827087,0.634729402574,457000.0,-8.01878643036,0.565077380112,457000.0,-7.62529706955,0.541096130168,457000.0,-8.28749084473,0.874033620699,457000.0,-7.89953184128,0.670498448133,457000.0,-7.90805101395,0.650158197507
458000.0,-8.48917961121,0.280440100399,458000.0,-7.83962965012,0.609175787593,458000.0,-8.07883930206,0.394390117492,458000.0,-7.92239332199,0.756297419148,458000.0,-7.97988605499,0.668729239312,458000.0,-8.164270401,0.510172280213,458000.0,-7.79984283447,0.968158590846,458000.0,-7.53223085403,0.674258695402,458000.0,-8.41419887543,0.675642376123,458000.0,-8.35863304138,0.631023958829,458000.0,-7.93183135986,0.567839972649,458000.0,-7.54323577881,0.542851789433,458000.0,-8.33549308777,0.873501200298,458000.0,-7.99520015717,0.667207153509,458000.0,-7.9606051445,0.650219603559
459000.0,-8.36902141571,0.282820893375,459000.0,-7.4752702713,0.619106737625,459000.0,-8.21651744843,0.391555021349,459000.0,-7.9604549408,0.755321597477,459000.0,-7.8356051445,0.669779789267,459000.0,-8.11685752869,0.508197814022,459000.0,-7.98822164536,0.957247378542,459000.0,-7.78379583359,0.668815414923,459000.0,-8.22287464142,0.678659093761,459000.0,-8.51906108856,0.626498456613,459000.0,-8.06200504303,0.56419392021,459000.0,-7.4812836647,0.542985838224,459000.0,-8.31941127777,0.875465173562,459000.0,-7.93893718719,0.671628325705,459000.0,-7.99044513702,0.647526611519
460000.0,-8.30666542053,0.285226241691,460000.0,-7.69237041473,0.610104720305,460000.0,-8.36652946472,0.385119125835,460000.0,-8.05175876617,0.75366295963,460000.0,-7.90213346481,0.665729931919,460000.0,-8.36980056763,0.503207543923,460000.0,-7.98494005203,0.955610224473,460000.0,-7.85561513901,0.666464969041,460000.0,-8.04412269592,0.680942939126,460000.0,-8.40153217316,0.634755085025,460000.0,-8.02472019196,0.565832791795,460000.0,-7.79688835144,0.536599390213,460000.0,-8.21798038483,0.878754005905,460000.0,-8.0443649292,0.668141064379,460000.0,-7.97547197342,0.650482574862
461000.0,-8.25791549683,0.286583985211,461000.0,-7.79567432404,0.606318475422,461000.0,-8.43199253082,0.382967342627,461000.0,-8.02279090881,0.754965846975,461000.0,-7.90541267395,0.664217080751,461000.0,-8.24667739868,0.502228536987,461000.0,-7.79314565659,0.961171160624,461000.0,-7.86973428726,0.665761453709,461000.0,-8.06022834778,0.680620139578,461000.0,-8.39233589172,0.636664740569,461000.0,-7.77978134155,0.573010181121,461000.0,-7.81393623352,0.538316833814,461000.0,-8.27158737183,0.879609794903,461000.0,-7.83209037781,0.670283475994,461000.0,-8.03270816803,0.648749336663
462000.0,-7.96781015396,0.296600251914,462000.0,-7.80207633972,0.605343330123,462000.0,-8.28777313232,0.384772366984,462000.0,-8.14790153503,0.753302273579,462000.0,-7.89632844925,0.662307811813,462000.0,-8.05858135223,0.505979571485,462000.0,-8.15703296661,0.948227684478,462000.0,-7.75779724121,0.668730466511,462000.0,-7.71899652481,0.691941583146,462000.0,-8.30076026917,0.638516826737,462000.0,-7.99571561813,0.567790054775,462000.0,-7.6955909729,0.540818399525,462000.0,-8.28172683716,0.879217011586,462000.0,-7.72722959518,0.67388934931,462000.0,-7.56248378754,0.660996722335
