Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward
343000.0,-8.10452270508,0.669912733841,343000.0,-8.1564655304,0.205919812223,343000.0,-8.30784893036,0.746949215958,343000.0,-8.8316860199,0.332474066933,343000.0,-7.59914970398,0.604177667854
344000.0,-8.03942966461,0.670104932577,344000.0,-8.06078147888,0.207843399965,344000.0,-8.28752708435,0.74556390014,344000.0,-8.90620040894,0.32635717125,344000.0,-8.12468242645,0.590585003761
345000.0,-8.06982517242,0.667789460672,345000.0,-8.07872104645,0.208201911759,345000.0,-8.45444774628,0.740586007993,345000.0,-8.76799106598,0.323421615248,345000.0,-8.30799388885,0.585838140021
346000.0,-7.86898374557,0.670452296634,346000.0,-8.00542640686,0.209651220911,346000.0,-8.68044376373,0.736690210245,346000.0,-8.84329223633,0.317751178095,346000.0,-8.33827495575,0.584862201294
347000.0,-7.78992891312,0.669124430544,347000.0,-8.07325077057,0.208515602044,347000.0,-8.87874412537,0.732532142159,347000.0,-8.69023799896,0.326928467731,347000.0,-8.08970546722,0.592386832071
348000.0,-7.89957761765,0.66655408797,348000.0,-8.29700183868,0.20413807889,348000.0,-8.65085697174,0.741505444345,348000.0,-8.36471271515,0.356555459146,348000.0,-8.34460735321,0.585744853982
349000.0,-8.04440498352,0.663606271405,349000.0,-8.39424324036,0.203395968277,349000.0,-8.64380168915,0.739863389022,349000.0,-7.88841199875,0.383275164392,349000.0,-8.16059398651,0.591745067621
350000.0,-7.94921016693,0.665637556023,350000.0,-8.21531486511,0.207764365589,350000.0,-8.61853981018,0.739094087536,350000.0,-7.91532850266,0.381247274931,350000.0,-7.92745447159,0.597652569196
351000.0,-7.96369409561,0.665354702948,351000.0,-8.31934928894,0.206592641176,351000.0,-8.51282787323,0.742561919242,351000.0,-7.68842411041,0.39852096323,351000.0,-8.03129482269,0.594425621422
352000.0,-7.91425991058,0.668233464995,352000.0,-8.32892131805,0.204986770181,352000.0,-8.22186756134,0.7490495566,352000.0,-7.91639280319,0.38779542899,352000.0,-8.20662307739,0.587205288014
353000.0,-8.01757144928,0.664913763708,353000.0,-7.98745346069,0.212830690934,353000.0,-8.24891662598,0.747245674288,353000.0,-8.18626117706,0.367375922673,353000.0,-8.01881122589,0.591614986765
354000.0,-8.12518119812,0.662865963702,354000.0,-8.12628078461,0.207388011989,354000.0,-8.26529216766,0.749118133186,354000.0,-8.66283988953,0.337850006158,354000.0,-8.01010704041,0.59035610858
355000.0,-8.27880096436,0.662036119516,355000.0,-8.02106761932,0.209281859371,355000.0,-8.23794937134,0.751826091612,355000.0,-8.50337028503,0.354008224145,355000.0,-8.26967430115,0.584800725553
356000.0,-8.31471252441,0.661712302508,356000.0,-7.96287059784,0.209709544326,356000.0,-8.41279792786,0.747371106682,356000.0,-8.52427005768,0.356117235742,356000.0,-8.24324989319,0.585471883564
357000.0,-8.3334197998,0.662156487129,357000.0,-8.07935523987,0.20750285053,357000.0,-8.4027557373,0.748747997295,357000.0,-8.52493190765,0.3625310876,357000.0,-8.1922826767,0.589924902322
358000.0,-8.24348640442,0.664931901788,358000.0,-8.32842159271,0.200012776179,358000.0,-8.33470153809,0.751773792294,358000.0,-8.40686798096,0.382536051619,358000.0,-8.27502346039,0.589533753475
359000.0,-8.43549537659,0.661487036934,359000.0,-8.1587638855,0.204941466461,359000.0,-8.2942609787,0.753020178195,359000.0,-8.19094276428,0.408464652178,359000.0,-8.1117143631,0.59386687188
360000.0,-8.47604370117,0.659398236935,360000.0,-8.2814874649,0.201507208222,360000.0,-8.22849464417,0.753668747062,360000.0,-8.12453746796,0.41317727456,360000.0,-7.9369354248,0.595582724779
361000.0,-8.53187084198,0.657852245112,361000.0,-8.19173336029,0.204810883733,361000.0,-8.22574234009,0.755010303396,361000.0,-8.16098594666,0.41464595392,361000.0,-7.9736123085,0.589677398267
362000.0,-8.40310764313,0.659042543064,362000.0,-8.12427330017,0.205251226726,362000.0,-8.11221694946,0.756378195661,362000.0,-8.3557806015,0.399221440564,362000.0,-7.83156490326,0.593727244913
363000.0,-8.21693515778,0.662379949712,363000.0,-7.93131923676,0.211720617192,363000.0,-8.17934989929,0.754624635324,363000.0,-8.31840515137,0.398681527696,363000.0,-7.64535474777,0.596211620106
364000.0,-8.06322097778,0.665620391558,364000.0,-7.82401657104,0.217366186398,364000.0,-8.10523319244,0.757425786838,364000.0,-8.18044948578,0.405398850081,364000.0,-7.84889650345,0.592285510382
365000.0,-8.12439250946,0.663080231037,365000.0,-7.8443479538,0.218406640932,365000.0,-8.16529273987,0.758651740184,365000.0,-8.27478027344,0.4034661767,365000.0,-8.05652523041,0.588824078722
366000.0,-8.05802154541,0.663901492991,366000.0,-7.91134643555,0.215068957493,366000.0,-8.18349838257,0.758371788378,366000.0,-8.30773353577,0.397269265093,366000.0,-8.01476383209,0.596513319482
367000.0,-7.99473714828,0.665450838376,367000.0,-7.73132944107,0.220473216279,367000.0,-8.17815494537,0.758255096419,367000.0,-7.91586732864,0.423001697583,367000.0,-8.08941078186,0.594732184481
368000.0,-7.96333265305,0.665840644819,368000.0,-7.90567779541,0.215822520616,368000.0,-7.99339532852,0.765168392917,368000.0,-8.0024805069,0.419336370141,368000.0,-8.13315868378,0.59407365392
369000.0,-8.05761909485,0.665223337095,369000.0,-7.92286062241,0.213034280401,369000.0,-8.03919696808,0.765341797399,369000.0,-8.22434425354,0.408090998712,369000.0,-7.9066324234,0.598731914048
370000.0,-7.97272062302,0.668558075318,370000.0,-7.73683452606,0.216597542127,370000.0,-7.74488830566,0.772720371563,370000.0,-8.30041980743,0.410256222211,370000.0,-7.86408901215,0.598368376419
371000.0,-7.97002696991,0.668303384948,371000.0,-7.64417982101,0.21910608793,371000.0,-7.51362609863,0.777787473451,371000.0,-8.08255004883,0.423378546769,371000.0,-7.7833533287,0.598343030892
372000.0,-8.01371097565,0.666508508382,372000.0,-7.79653215408,0.213959197189,372000.0,-7.58703517914,0.778108233054,372000.0,-8.38651180267,0.41031001684,372000.0,-7.81752538681,0.597266042359
373000.0,-8.17202377319,0.663454135107,373000.0,-7.67628622055,0.214501286696,373000.0,-7.75730514526,0.774597415606,373000.0,-8.38271331787,0.395986920819,373000.0,-7.61501216888,0.602951808336
374000.0,-8.00842285156,0.666646617417,374000.0,-7.60014772415,0.21343328586,374000.0,-7.85671567917,0.769911869487,374000.0,-8.15996837616,0.401783998636,374000.0,-7.98638391495,0.592950445296
375000.0,-7.95999717712,0.668417910874,375000.0,-7.98708486557,0.201619623652,375000.0,-7.99745368958,0.764824148771,375000.0,-7.99394083023,0.404958660078,375000.0,-7.84712791443,0.598513863973
376000.0,-7.87249946594,0.671368179505,376000.0,-8.09609413147,0.198096192551,376000.0,-7.8890247345,0.768796532782,376000.0,-8.1750202179,0.396483117871,376000.0,-7.65508460999,0.603399387986
377000.0,-8.05613613129,0.668654102567,377000.0,-8.08855819702,0.199267386532,377000.0,-8.01849842072,0.765499325813,377000.0,-8.04258346558,0.398553821791,377000.0,-7.56242465973,0.606293913618
378000.0,-7.99579763412,0.670926338771,378000.0,-8.17350101471,0.196230120522,378000.0,-8.17526245117,0.761061864736,378000.0,-8.0590429306,0.403797548326,378000.0,-7.74678850174,0.603845638431
379000.0,-8.1773853302,0.666217181255,379000.0,-8.08178043365,0.200835801791,379000.0,-8.08562755585,0.76462985322,379000.0,-8.35299968719,0.38903200891,379000.0,-7.49568891525,0.609310091737
380000.0,-8.26976585388,0.662521772907,380000.0,-7.93067836761,0.206295056737,380000.0,-8.3865032196,0.760034347901,380000.0,-8.51588439941,0.382339801609,380000.0,-7.67055606842,0.604355056333
381000.0,-8.61993503571,0.657552552111,381000.0,-7.83277082443,0.208726521118,381000.0,-8.58142471313,0.754364743531,381000.0,-8.37604427338,0.392556847564,381000.0,-8.03264522552,0.595600518004
382000.0,-8.66021347046,0.656709942754,382000.0,-7.71087932587,0.212042818501,382000.0,-8.39322185516,0.758473578614,382000.0,-8.15835857391,0.409097609675,382000.0,-7.91870927811,0.598772877736
383000.0,-8.73473453522,0.65559226924,383000.0,-7.57917022705,0.217094050643,383000.0,-8.19454288483,0.764066654035,383000.0,-8.10976696014,0.419328216959,383000.0,-7.86744356155,0.597629549779
384000.0,-8.6099395752,0.659302065448,384000.0,-7.77057600021,0.211787873566,384000.0,-8.35129261017,0.761927712198,384000.0,-7.85582256317,0.427712353368,384000.0,-7.99666070938,0.594127728405
385000.0,-8.47570419312,0.66551336607,385000.0,-7.68447351456,0.212807761802,385000.0,-7.91108322144,0.771825279469,385000.0,-7.68446016312,0.426215076411,385000.0,-7.84719991684,0.595911582235
386000.0,-8.19320201874,0.670224975653,386000.0,-7.79644584656,0.208083287863,386000.0,-8.07548999786,0.771948748846,386000.0,-7.83048582077,0.408118899811,386000.0,-7.77531099319,0.599067931087
387000.0,-8.16183376312,0.671706059835,387000.0,-7.83600139618,0.204380414008,387000.0,-8.29239177704,0.766542733043,387000.0,-8.00792121887,0.383990596061,387000.0,-7.86744642258,0.596365264145
388000.0,-8.2125453949,0.674070573068,388000.0,-8.03453731537,0.198261385971,388000.0,-8.34990024567,0.764339355579,388000.0,-8.13447952271,0.371639054686,388000.0,-8.08301734924,0.59163924476
389000.0,-7.89824914932,0.681252711697,389000.0,-8.10005187988,0.194800521743,389000.0,-8.28675746918,0.765315905653,389000.0,-8.05301380157,0.382146870229,389000.0,-7.91731023788,0.597251179428
390000.0,-7.71428966522,0.683251470374,390000.0,-8.25282096863,0.189062982851,390000.0,-8.63453197479,0.757495652996,390000.0,-8.00026702881,0.392839955618,390000.0,-8.25691318512,0.586888272567
391000.0,-7.6808848381,0.684827932729,391000.0,-8.38053226471,0.187769765387,391000.0,-8.43444824219,0.759373556754,391000.0,-7.90189743042,0.405202313275,391000.0,-8.30215740204,0.581880129373
392000.0,-7.48739051819,0.689843526429,392000.0,-8.4619178772,0.187544536703,392000.0,-8.11798191071,0.766213576892,392000.0,-7.90234899521,0.418427269623,392000.0,-8.51321697235,0.574472287401
393000.0,-7.60798215866,0.684448763928,393000.0,-8.36313438416,0.191277584908,393000.0,-8.22435474396,0.765664090159,393000.0,-7.54977703094,0.447946917609,393000.0,-8.23860454559,0.580880808717
394000.0,-7.88797616959,0.677586331489,394000.0,-8.1044588089,0.19865511122,394000.0,-8.25664424896,0.765419486962,394000.0,-7.70787096024,0.441466529212,394000.0,-8.26420497894,0.579729505528
395000.0,-8.13698291779,0.673922691827,395000.0,-8.11007785797,0.198370558532,395000.0,-8.02118492126,0.767603219942,395000.0,-7.65950202942,0.446604510179,395000.0,-7.95304250717,0.590238262453
396000.0,-8.18297576904,0.673821219548,396000.0,-7.97793865204,0.200822782095,396000.0,-7.8949174881,0.771289763101,396000.0,-7.67498397827,0.439749730844,396000.0,-7.82015895844,0.593993297422
397000.0,-8.23956489563,0.672964186272,397000.0,-8.13128662109,0.193994457901,397000.0,-8.08454990387,0.76935041839,397000.0,-7.59966230392,0.443900725846,397000.0,-7.69640541077,0.598131657053
398000.0,-7.99666929245,0.67917252999,398000.0,-8.15856742859,0.192729968155,398000.0,-7.85268831253,0.772398852545,398000.0,-7.83987617493,0.424154082561,398000.0,-7.97871923447,0.591078803502
399000.0,-8.07510375977,0.678568456214,399000.0,-8.4113035202,0.184632886648,399000.0,-7.63638877869,0.77519655087,399000.0,-7.64837265015,0.434875191958,399000.0,-8.01547527313,0.588408037487
400000.0,-7.88673257828,0.681486595562,400000.0,-8.48641014099,0.182753095716,400000.0,-7.774061203,0.775124377811,400000.0,-7.78573608398,0.418952924662,400000.0,-8.02652359009,0.586248743599
401000.0,-7.89009046555,0.679448712002,401000.0,-8.65729808807,0.175456894282,401000.0,-7.93112659454,0.769521673584,401000.0,-7.94407367706,0.418782773035,401000.0,-8.25390911102,0.578073527283
402000.0,-7.97829341888,0.675392669591,402000.0,-8.31564712524,0.186782824215,402000.0,-8.02564620972,0.768324305756,402000.0,-8.06069469452,0.408763124272,402000.0,-8.35044193268,0.577006568207
403000.0,-7.88640832901,0.675464861311,403000.0,-8.12182426453,0.192065011296,403000.0,-8.07647323608,0.768949347093,403000.0,-7.97202253342,0.417077856191,403000.0,-8.33339118958,0.578483707932
404000.0,-8.04127979279,0.672718979629,404000.0,-8.18669891357,0.191282443183,404000.0,-8.22698020935,0.765100160217,404000.0,-8.1481552124,0.400262794744,404000.0,-8.37559127808,0.579169759083
405000.0,-8.28655147552,0.667119181102,405000.0,-7.78839683533,0.204240994765,405000.0,-8.22528362274,0.763784567271,405000.0,-8.1571559906,0.405018354498,405000.0,-8.23840427399,0.585669874723
406000.0,-8.2219209671,0.670280904403,406000.0,-7.35594940186,0.218243291969,406000.0,-8.2351808548,0.764007276398,406000.0,-8.10678386688,0.400473630349,406000.0,-7.89898633957,0.597726823434
407000.0,-8.20953273773,0.672382541691,407000.0,-7.46822595596,0.214301771911,407000.0,-7.92019748688,0.768804728731,407000.0,-8.16220378876,0.388410850996,407000.0,-7.77497529984,0.599802165928
408000.0,-8.5809173584,0.666801097603,408000.0,-7.64019298553,0.209403412699,408000.0,-7.97309064865,0.765218313692,408000.0,-8.35029602051,0.372610103017,408000.0,-7.78727579117,0.600250289344
409000.0,-8.39549160004,0.670979815455,409000.0,-7.61635923386,0.206994371127,409000.0,-7.96902418137,0.766916379437,409000.0,-8.62009716034,0.35791380421,409000.0,-7.83472394943,0.598457463379
410000.0,-8.32736492157,0.67403595566,410000.0,-7.71807289124,0.205152445811,410000.0,-8.0144777298,0.76933477158,410000.0,-8.63688182831,0.357145561215,410000.0,-7.95144605637,0.59548711263
411000.0,-8.53612613678,0.669768458579,411000.0,-7.90840005875,0.201536381985,411000.0,-8.03039646149,0.768670240674,411000.0,-8.4870967865,0.363104637474,411000.0,-8.24731349945,0.588214033942
412000.0,-8.71833133698,0.665611268428,412000.0,-7.97408056259,0.200418858084,412000.0,-8.34628009796,0.762581740254,412000.0,-8.44429779053,0.375050773033,412000.0,-8.40376377106,0.58203048061
413000.0,-8.60731601715,0.667057627023,413000.0,-8.02828598022,0.198014373406,413000.0,-8.33527565002,0.762167071134,413000.0,-8.47294330597,0.388241354901,413000.0,-8.40577602386,0.579176858247
414000.0,-8.28778553009,0.671071371288,414000.0,-7.81413078308,0.207439066075,414000.0,-8.37309837341,0.760121336713,414000.0,-8.28277778625,0.399339805132,414000.0,-8.47946929932,0.575491455506
415000.0,-8.306183815,0.669697709251,415000.0,-8.047290802,0.198500634939,415000.0,-8.15006256104,0.763941092684,415000.0,-8.10207843781,0.407852630746,415000.0,-8.52452468872,0.57324458512
416000.0,-8.31815242767,0.668034378837,416000.0,-8.14425945282,0.194214141159,416000.0,-7.96509552002,0.769299279686,416000.0,-8.1194486618,0.413638031891,416000.0,-8.36508083344,0.577984259068
417000.0,-8.1273059845,0.672130736104,417000.0,-8.23747634888,0.193143885988,417000.0,-7.87193536758,0.770823310492,417000.0,-7.88645219803,0.430730670337,417000.0,-8.36536216736,0.580484252422
418000.0,-7.92325878143,0.675636289602,418000.0,-8.44369029999,0.187785666294,418000.0,-7.86059236526,0.773139625828,418000.0,-7.55814886093,0.435002406213,418000.0,-8.29895114899,0.582900475638
419000.0,-7.99490976334,0.67498443659,419000.0,-8.71635532379,0.181024188593,419000.0,-7.58071041107,0.781199251751,419000.0,-7.27821683884,0.461072437887,419000.0,-8.41042995453,0.582524401187
420000.0,-8.14626693726,0.669910822671,420000.0,-8.69207859039,0.17978907755,420000.0,-7.71218681335,0.775356228572,420000.0,-7.45477962494,0.45176453342,420000.0,-8.34535884857,0.584612371131
421000.0,-7.89698600769,0.674506536055,421000.0,-8.58052253723,0.183124964753,421000.0,-7.7427687645,0.775507839282,421000.0,-7.54445838928,0.44704199611,421000.0,-8.59662532806,0.574443558442
422000.0,-7.82115983963,0.675562114593,422000.0,-8.59815502167,0.180441087045,422000.0,-7.60413312912,0.779883630148,422000.0,-7.50844430923,0.446527116385,422000.0,-8.58428573608,0.572653753398
423000.0,-7.93853902817,0.672840897814,423000.0,-8.35715961456,0.187943349278,423000.0,-7.64112663269,0.780043350834,423000.0,-7.82713794708,0.432669980984,423000.0,-8.52827167511,0.573503115536
424000.0,-8.09134292603,0.669473164874,424000.0,-8.3470287323,0.18652678225,424000.0,-7.66629600525,0.778123492992,424000.0,-8.21778774261,0.405428840688,424000.0,-8.35592460632,0.575815358652
425000.0,-8.02041912079,0.669725511357,425000.0,-8.28504371643,0.188930579777,425000.0,-7.67022895813,0.778286638209,425000.0,-8.04266357422,0.426899698054,425000.0,-8.51906585693,0.569051093682
426000.0,-8.1263885498,0.668166069228,426000.0,-8.35125637054,0.186703874225,426000.0,-7.85425806046,0.773708828687,426000.0,-8.04672241211,0.424358403816,426000.0,-8.29105949402,0.577364819225
427000.0,-8.14210891724,0.666738642028,427000.0,-8.29794692993,0.186303868178,427000.0,-8.08932685852,0.767500913878,427000.0,-8.30629920959,0.409139809573,427000.0,-8.15408039093,0.583981874716
428000.0,-8.05657100677,0.668742665437,428000.0,-8.49582195282,0.180218932456,428000.0,-8.1440448761,0.762857694386,428000.0,-8.31915283203,0.400694135059,428000.0,-8.14669799805,0.584087667368
429000.0,-8.10948371887,0.668561212521,429000.0,-8.37013149261,0.181895097754,429000.0,-8.33147716522,0.759547104521,429000.0,-8.21894073486,0.403045570728,429000.0,-8.07975482941,0.587147528005
430000.0,-8.05821418762,0.673086933832,430000.0,-8.19091320038,0.187324708781,430000.0,-8.41385269165,0.757283446719,430000.0,-8.63039207458,0.358492803197,430000.0,-7.96567821503,0.591642658401
431000.0,-8.02014827728,0.672479109836,431000.0,-8.18052387238,0.186148065817,431000.0,-8.5279340744,0.754006872905,431000.0,-8.68270874023,0.359946978901,431000.0,-8.01104068756,0.590739161359
432000.0,-7.94666862488,0.674696751503,432000.0,-8.0771522522,0.190534678647,432000.0,-8.33406162262,0.75836399363,432000.0,-8.55144309998,0.365249334615,432000.0,-7.94249153137,0.589765669577
433000.0,-7.94657182693,0.67507848055,433000.0,-7.74493646622,0.198688733379,433000.0,-8.22954750061,0.760242986362,433000.0,-8.51259040833,0.365775645185,433000.0,-7.98421573639,0.589827296365
434000.0,-7.83381223679,0.677836117727,434000.0,-7.84976625443,0.199184663242,434000.0,-8.3248500824,0.757425013094,434000.0,-8.39783382416,0.373615894564,434000.0,-8.14897060394,0.585313164376
435000.0,-7.50988292694,0.68250434737,435000.0,-7.93152570724,0.197156905877,435000.0,-8.19599246979,0.761362650297,435000.0,-8.34460926056,0.378941152939,435000.0,-8.08574771881,0.585636825848
436000.0,-7.3279042244,0.688543173967,436000.0,-7.81442403793,0.201656163188,436000.0,-8.03791904449,0.766026015774,436000.0,-8.31773662567,0.37760837364,436000.0,-7.95511960983,0.588273606504
437000.0,-7.68348026276,0.683074669173,437000.0,-7.80433559418,0.2011617764,437000.0,-8.09696578979,0.764562308291,437000.0,-8.29332733154,0.370154806433,437000.0,-8.09609222412,0.582938509033
438000.0,-7.76522350311,0.68144729038,438000.0,-8.02212905884,0.193476563329,438000.0,-7.86861467361,0.771680431848,438000.0,-8.20235729218,0.378075071735,438000.0,-8.2643661499,0.575667303316
439000.0,-7.97167491913,0.677648065868,439000.0,-7.80885744095,0.194482407172,439000.0,-7.85480546951,0.770827394137,439000.0,-8.07165527344,0.384951114901,439000.0,-8.06898403168,0.579008351276
440000.0,-8.16888713837,0.673766228353,440000.0,-7.92859697342,0.188818622447,440000.0,-7.90297746658,0.769616156243,440000.0,-7.96599578857,0.400123412167,440000.0,-8.36676025391,0.569550814428
441000.0,-8.37418460846,0.66886317729,441000.0,-7.8956246376,0.189186031033,441000.0,-7.94727754593,0.767854471601,441000.0,-7.95921564102,0.401976069627,441000.0,-8.63930702209,0.557656814195
442000.0,-8.24302387238,0.671242943818,442000.0,-8.09949302673,0.182889043041,442000.0,-7.84146976471,0.769386712684,442000.0,-8.18434524536,0.40004630517,442000.0,-8.46112918854,0.560463521655
443000.0,-8.3528470993,0.670848233243,443000.0,-7.89671468735,0.189888045805,443000.0,-8.23758792877,0.757907542371,443000.0,-8.4347782135,0.391621935459,443000.0,-8.23437976837,0.566957474617
444000.0,-8.33701515198,0.669995779561,444000.0,-7.92497253418,0.192101852213,444000.0,-8.13981628418,0.760879762806,444000.0,-8.70273399353,0.375386733385,444000.0,-8.25452136993,0.567637574553
445000.0,-8.38705348969,0.671301072217,445000.0,-7.77137756348,0.198800907704,445000.0,-8.17023181915,0.759742274116,445000.0,-8.73099422455,0.377397456091,445000.0,-7.86801290512,0.579005390773
446000.0,-8.50008678436,0.670121736444,446000.0,-7.92215681076,0.194279516911,446000.0,-8.06217193604,0.760505457298,446000.0,-8.91899204254,0.357665152579,446000.0,-7.55270719528,0.592678079062
447000.0,-8.33937644958,0.671267139944,447000.0,-7.61732244492,0.203223999794,447000.0,-8.05979347229,0.76020262275,447000.0,-8.84567642212,0.365919862312,447000.0,-7.70338535309,0.590531201159
448000.0,-8.15725326538,0.672471681517,448000.0,-7.59927463531,0.204143322935,448000.0,-7.76332092285,0.769197417807,448000.0,-8.43840789795,0.398264895887,448000.0,-7.63828659058,0.590838005892
449000.0,-8.06158447266,0.673184511652,449000.0,-7.88023042679,0.194249583665,449000.0,-7.74797868729,0.770476000029,449000.0,-8.50046539307,0.399289738844,449000.0,-7.74856996536,0.584873590166
450000.0,-8.10456180573,0.669497144641,450000.0,-8.00978469849,0.189297795478,450000.0,-7.64051151276,0.775016254343,450000.0,-8.26222133636,0.41330104727,450000.0,-8.12222194672,0.57480177925
451000.0,-8.01961612701,0.667367452828,451000.0,-8.07550621033,0.187214752627,451000.0,-7.47582006454,0.779821472765,451000.0,-8.06330680847,0.429801494139,451000.0,-7.9026055336,0.580544942724
452000.0,-8.0128288269,0.667347764177,452000.0,-8.2005853653,0.182446469821,452000.0,-7.70970201492,0.779078922739,452000.0,-8.04919910431,0.416188995234,452000.0,-7.92306423187,0.581057804477
453000.0,-7.99733829498,0.66580790252,453000.0,-8.4365272522,0.173045513988,453000.0,-8.00168991089,0.775281175467,453000.0,-8.21727275848,0.389461874276,453000.0,-8.14608764648,0.576090413506
454000.0,-8.00511646271,0.6671556015,454000.0,-8.23798370361,0.178832455392,454000.0,-7.90306901932,0.779156784245,454000.0,-8.08218383789,0.3854730416,454000.0,-8.14177894592,0.577563565615
455000.0,-7.99352264404,0.670013196445,455000.0,-8.23050403595,0.180323029747,455000.0,-8.00656795502,0.776778927657,455000.0,-7.94856357574,0.388722515678,455000.0,-7.81643390656,0.586704449527
456000.0,-7.96639871597,0.671885277043,456000.0,-8.21713924408,0.180677093144,456000.0,-8.39691257477,0.767367915994,456000.0,-8.00926780701,0.378723598126,456000.0,-8.03724002838,0.57837595168
457000.0,-8.02002811432,0.671109270138,457000.0,-8.05983734131,0.186047440445,457000.0,-8.23457527161,0.767293493347,457000.0,-7.98126268387,0.390161491225,457000.0,-7.96538209915,0.577414906094
458000.0,-8.10431003571,0.671182796071,458000.0,-7.99553203583,0.186174454812,458000.0,-7.80347013474,0.773361546882,458000.0,-8.01030063629,0.394503041302,458000.0,-7.73438930511,0.579425812344
459000.0,-8.10329818726,0.66887208406,459000.0,-8.09055042267,0.183749801661,459000.0,-7.99904155731,0.768430279936,459000.0,-7.95315933228,0.401221592812,459000.0,-7.69280815125,0.580625117967
460000.0,-8.0177526474,0.667660907484,460000.0,-8.15525627136,0.181291839787,460000.0,-8.11948490143,0.765660780258,460000.0,-8.2696762085,0.388070711624,460000.0,-7.92398405075,0.57165337542
461000.0,-8.07315158844,0.66740322415,461000.0,-7.99863386154,0.187907267842,461000.0,-7.88541936874,0.773650654651,461000.0,-8.30945205688,0.395870645759,461000.0,-7.978556633,0.570011444457
462000.0,-7.96988582611,0.668277962788,462000.0,-8.27687263489,0.17913310187,462000.0,-7.81900691986,0.773984281318,462000.0,-8.24542140961,0.396495204248,462000.0,-8.00339984894,0.568585388506
463000.0,-8.05054283142,0.664204142896,463000.0,-8.50125217438,0.178453714848,463000.0,-7.99294710159,0.770608195513,463000.0,-8.07051181793,0.410210908534,463000.0,-8.01877593994,0.571659779773
464000.0,-7.96526908875,0.666819307802,464000.0,-8.26386547089,0.185667807811,464000.0,-7.98339653015,0.766484286763,464000.0,-8.13404273987,0.418007032388,464000.0,-7.9804816246,0.571072573155
465000.0,-7.91345739365,0.669093166697,465000.0,-7.98547792435,0.193705444762,465000.0,-7.60554981232,0.77532484898,465000.0,-8.09778881073,0.406796772913,465000.0,-7.99934101105,0.571699746557
466000.0,-7.90480804443,0.668230544151,466000.0,-8.16036510468,0.185181269007,466000.0,-7.57406806946,0.772435447739,466000.0,-7.88763380051,0.408831135757,466000.0,-8.14704990387,0.566140345704
467000.0,-8.1348695755,0.662018486273,467000.0,-8.0493478775,0.189622323455,467000.0,-7.85591697693,0.767293693946,467000.0,-7.87916994095,0.402422855924,467000.0,-8.23659801483,0.565267390174
468000.0,-7.89787530899,0.668386935505,468000.0,-7.82574129105,0.193115568149,468000.0,-8.06134414673,0.763017544029,468000.0,-7.94115781784,0.39351445748,468000.0,-8.63167858124,0.554798630242
469000.0,-7.8334145546,0.66968166264,469000.0,-8.03969287872,0.187893585106,469000.0,-8.18431282043,0.76103214726,469000.0,-8.05218219757,0.375574174679,469000.0,-8.57468318939,0.558241332192
470000.0,-7.73569250107,0.669871733847,470000.0,-8.13003253937,0.186988812682,470000.0,-8.4621591568,0.753567931171,470000.0,-7.93142652512,0.38113984956,470000.0,-8.42334079742,0.561469458126
471000.0,-7.74674415588,0.670024158624,471000.0,-8.12218475342,0.190160314168,471000.0,-8.35219478607,0.757940068248,471000.0,-8.15398979187,0.363462312338,471000.0,-8.37002563477,0.564062193754
472000.0,-7.73897647858,0.673251294403,472000.0,-8.17634010315,0.187948918814,472000.0,-8.23030567169,0.761635781699,472000.0,-8.43097114563,0.342928825324,472000.0,-8.18297100067,0.569767021742
473000.0,-7.9612197876,0.671242150503,473000.0,-8.09189987183,0.189531957121,473000.0,-8.15993022919,0.767184940021,473000.0,-8.62687778473,0.326016130523,473000.0,-7.84895133972,0.580026401641
474000.0,-8.0695400238,0.670124044271,474000.0,-8.15848731995,0.185282798525,474000.0,-7.94135141373,0.776337535735,474000.0,-8.60336303711,0.326948174674,474000.0,-7.92855739594,0.578129958087
475000.0,-8.27257442474,0.66800859608,475000.0,-8.34645652771,0.176976377184,475000.0,-7.81478118896,0.782800126734,475000.0,-8.67381191254,0.324976046437,475000.0,-7.83241939545,0.582407400918
476000.0,-8.20687580109,0.668330574038,476000.0,-7.9932012558,0.185252214294,476000.0,-8.26075267792,0.776335071219,476000.0,-8.32497787476,0.354441531059,476000.0,-7.6177778244,0.587574172673
477000.0,-8.17083930969,0.669173507932,477000.0,-8.07762145996,0.183239718906,477000.0,-8.29423236847,0.777549318115,477000.0,-8.10304927826,0.369501158694,477000.0,-7.62053346634,0.587373794985
478000.0,-8.13703155518,0.667797033231,478000.0,-8.17891311646,0.180355554876,478000.0,-8.45775222778,0.774206073416,478000.0,-7.88203382492,0.387660676111,478000.0,-7.71272087097,0.583627097758
479000.0,-7.88123512268,0.67197254176,479000.0,-8.00613117218,0.186375982827,479000.0,-8.45853710175,0.775298341106,479000.0,-7.74643850327,0.400387919489,479000.0,-7.57532787323,0.587414668046
480000.0,-7.67070245743,0.675527064467,480000.0,-8.00238037109,0.187574072124,480000.0,-8.40516757965,0.774871120151,480000.0,-7.8473610878,0.395385305962,480000.0,-7.47551345825,0.592044863818
481000.0,-7.45939540863,0.680488243928,481000.0,-8.26363277435,0.178646623343,481000.0,-8.0871181488,0.78167630751,481000.0,-8.1249628067,0.380960725334,481000.0,-7.53505468369,0.592096702822
