Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward
125000.0,-9.18221473694,0.258693641695,125000.0,-9.52615356445,0.499422802103,125000.0,-9.10088253021,0.415793419503
126000.0,-8.98004245758,0.263232929656,126000.0,-9.62153053284,0.498671418472,126000.0,-9.15387153625,0.413195857756
127000.0,-9.20880031586,0.256255028306,127000.0,-9.571849823,0.50198332518,127000.0,-9.15574550629,0.4127697839
128000.0,-9.18226718903,0.256533585715,128000.0,-9.64015483856,0.504676026705,128000.0,-9.32542324066,0.410162803357
129000.0,-9.44356918335,0.252205063517,129000.0,-9.7227230072,0.50049723434,129000.0,-9.15382766724,0.413691509159
130000.0,-9.24682235718,0.258260539716,130000.0,-9.67970848083,0.499391963134,130000.0,-8.83537769318,0.418812168475
131000.0,-9.10451126099,0.263723221281,131000.0,-9.46434688568,0.505053011483,131000.0,-9.0545797348,0.415011482321
132000.0,-8.80379486084,0.271563452779,132000.0,-9.22358512878,0.511848440719,132000.0,-8.90917491913,0.415409704903
133000.0,-8.718957901,0.275066649894,133000.0,-9.37895298004,0.505831647411,133000.0,-8.95290184021,0.414838222076
134000.0,-8.46455287933,0.279231758542,134000.0,-9.47908401489,0.503550356305,134000.0,-8.81094455719,0.417004418225
135000.0,-8.43583202362,0.280250162395,135000.0,-9.27965736389,0.508462174628,135000.0,-8.81126689911,0.419745692547
136000.0,-8.48232746124,0.281572558267,136000.0,-9.24420642853,0.508952531846,136000.0,-8.53852748871,0.425520603613
137000.0,-8.54225635529,0.279979403573,137000.0,-9.42316150665,0.503522887847,137000.0,-8.73774433136,0.422703675102
138000.0,-8.76232051849,0.272622225793,138000.0,-9.36631011963,0.503486652859,138000.0,-8.67094039917,0.422651491942
139000.0,-8.86472129822,0.269585414826,139000.0,-9.39185714722,0.503203145703,139000.0,-8.58794403076,0.422977630363
140000.0,-9.10951709747,0.263487020907,140000.0,-9.33063602448,0.507070826351,140000.0,-8.58142852783,0.420100264587
141000.0,-8.97969055176,0.263068751538,141000.0,-9.25183773041,0.509665823105,141000.0,-8.40692710876,0.423115266296
142000.0,-8.9243221283,0.263950960439,142000.0,-9.25886440277,0.510404285112,142000.0,-8.57300662994,0.41652299629
143000.0,-8.86706638336,0.266521640113,143000.0,-9.26889228821,0.513864694424,143000.0,-8.80296134949,0.412075654188
144000.0,-8.82121276855,0.268307822606,144000.0,-9.11207771301,0.517049898765,144000.0,-9.01000976562,0.408960793002
145000.0,-8.59875774384,0.272766372243,145000.0,-9.33514881134,0.510420817425,145000.0,-8.80471324921,0.412853261764
146000.0,-8.84202003479,0.265439471336,146000.0,-9.58307552338,0.503201496475,146000.0,-9.23065185547,0.403652542695
147000.0,-9.00180721283,0.263520203134,147000.0,-9.49724769592,0.504145263392,147000.0,-8.82512283325,0.414308187008
148000.0,-8.8073759079,0.269392234115,148000.0,-9.33906936646,0.505111390964,148000.0,-8.59381008148,0.418844045524
149000.0,-8.87487411499,0.27055264363,149000.0,-9.51216697693,0.501182616813,149000.0,-8.67280292511,0.418683166437
150000.0,-9.14526748657,0.265390437076,150000.0,-9.45808601379,0.503187950385,150000.0,-9.06603336334,0.411682849945
151000.0,-8.97306442261,0.273496432223,151000.0,-9.12668228149,0.512984614941,151000.0,-8.84212398529,0.417185856617
152000.0,-8.73261642456,0.280316017138,152000.0,-9.33223819733,0.509308268799,152000.0,-8.87862110138,0.417373624843
153000.0,-8.55277633667,0.281104592012,153000.0,-9.43131637573,0.506338536942,153000.0,-9.04913425446,0.413990606525
154000.0,-8.45811080933,0.279133995849,154000.0,-9.08127593994,0.515568307275,154000.0,-9.143034935,0.410469876315
155000.0,-8.22582817078,0.284289576153,155000.0,-9.0625371933,0.513690876965,155000.0,-8.62517261505,0.422021369523
156000.0,-8.30301380157,0.2822427781,156000.0,-9.28418445587,0.505099990473,156000.0,-8.55314540863,0.425403780178
157000.0,-8.44349765778,0.27982863087,157000.0,-9.18381118774,0.505253384721,157000.0,-8.44595909119,0.429178741882
158000.0,-8.57354640961,0.279569952214,158000.0,-9.06526565552,0.50833489583,158000.0,-8.41887187958,0.430799078376
159000.0,-8.60847091675,0.279570716781,159000.0,-9.29823303223,0.50163878857,159000.0,-8.31832408905,0.435326328316
160000.0,-8.39950275421,0.284578582652,160000.0,-9.18124294281,0.503199198763,160000.0,-8.63068675995,0.430191363573
161000.0,-8.17909431458,0.291556484001,161000.0,-9.1985206604,0.503510334497,161000.0,-8.74290466309,0.427855831677
162000.0,-7.97786045074,0.294115644192,162000.0,-8.85957336426,0.513529869047,162000.0,-8.90971374512,0.42278011419
163000.0,-8.14137935638,0.287669474022,163000.0,-9.17766475677,0.504585463253,163000.0,-8.94100093842,0.422529250168
164000.0,-8.23860740662,0.28792030312,164000.0,-9.39860057831,0.500220588294,164000.0,-8.93008995056,0.423335519236
165000.0,-8.40200805664,0.284754942878,165000.0,-9.40912914276,0.501849681643,165000.0,-8.9154291153,0.424155334152
166000.0,-8.61760044098,0.277362136255,166000.0,-9.25988197327,0.506881581402,166000.0,-8.69533252716,0.429232773354
167000.0,-8.77557754517,0.271793281756,167000.0,-9.40578174591,0.502907045167,167000.0,-8.64382743835,0.431122355712
168000.0,-8.86032772064,0.273232350623,168000.0,-9.13654327393,0.51173478807,168000.0,-8.68524074554,0.428987023838
169000.0,-8.63682556152,0.279311171615,169000.0,-8.97919368744,0.514886503468,169000.0,-8.48121356964,0.433378562115
170000.0,-8.8669719696,0.274877037165,170000.0,-9.08879470825,0.512228699936,170000.0,-8.48675918579,0.433337544783
171000.0,-8.79904651642,0.279493852266,171000.0,-9.28774261475,0.505280468893,171000.0,-8.73354530334,0.426930308516
172000.0,-8.54788589478,0.290261969355,172000.0,-9.53532505035,0.49890558488,172000.0,-8.4766368866,0.43432155562
173000.0,-8.52076435089,0.29225850984,173000.0,-9.48470401764,0.498703794587,173000.0,-8.23485946655,0.442916458837
174000.0,-8.73271656036,0.287675896389,174000.0,-9.28743457794,0.503372551877,174000.0,-8.40769767761,0.439228139915
175000.0,-8.57333564758,0.295140164584,175000.0,-9.21052265167,0.507458314953,175000.0,-8.4101228714,0.439457836969
176000.0,-8.77442741394,0.292535843942,176000.0,-8.98928356171,0.516043757391,176000.0,-8.55257034302,0.438300540568
177000.0,-9.22039222717,0.283090989237,177000.0,-8.7247800827,0.522792491848,177000.0,-8.86745643616,0.431374612297
178000.0,-9.23278999329,0.284736032576,178000.0,-8.8563041687,0.524100333929,178000.0,-8.92076873779,0.429534706485
179000.0,-9.21312046051,0.288799708608,179000.0,-8.8874168396,0.52584872413,179000.0,-8.75326347351,0.434465141599
180000.0,-9.08527565002,0.289769587913,180000.0,-8.96878910065,0.522877030813,180000.0,-8.92235660553,0.429590155841
181000.0,-9.10329246521,0.28612545553,181000.0,-9.12096881866,0.519355399902,181000.0,-8.64529323578,0.436020508666
182000.0,-9.13868427277,0.283174123204,182000.0,-9.24873542786,0.517471444732,182000.0,-8.39094924927,0.441169424365
183000.0,-8.95506954193,0.287400805019,183000.0,-9.1204366684,0.518951290921,183000.0,-8.34242153168,0.44411244319
184000.0,-8.83736610413,0.288044672759,184000.0,-9.22112751007,0.515295976443,184000.0,-8.34769439697,0.443655150587
185000.0,-9.09514331818,0.280521023158,185000.0,-9.09859371185,0.520068074702,185000.0,-8.20656204224,0.446747528199
186000.0,-8.93793201447,0.28569887786,186000.0,-9.04100036621,0.521153955466,186000.0,-8.29951858521,0.442220936562
187000.0,-8.69166374207,0.289835034887,187000.0,-8.98341083527,0.523519193095,187000.0,-8.41724395752,0.438882860073
188000.0,-8.5884141922,0.290455455893,188000.0,-8.88747024536,0.527879720816,188000.0,-8.57175922394,0.432746945854
189000.0,-8.46370506287,0.294560265654,189000.0,-8.87003898621,0.529554760386,189000.0,-8.79115486145,0.425860996823
190000.0,-8.37513923645,0.295469744129,190000.0,-9.09683990479,0.523479435484,190000.0,-8.85984611511,0.425218619843
191000.0,-8.49955463409,0.288587005942,191000.0,-8.94740486145,0.528671694678,191000.0,-8.78274536133,0.426874175539
192000.0,-8.55257511139,0.288184588604,192000.0,-8.91724967957,0.528877035616,192000.0,-8.7980222702,0.424477244243
193000.0,-8.6646270752,0.285904903304,193000.0,-9.13162326813,0.523361227442,193000.0,-8.44903945923,0.431128432353
194000.0,-8.81407928467,0.276014662569,194000.0,-9.07125854492,0.526819270993,194000.0,-8.18219470978,0.435097441481
195000.0,-8.72511959076,0.278867467634,195000.0,-8.96654033661,0.529780664639,195000.0,-8.07134342194,0.434995708372
196000.0,-8.67538547516,0.278769450087,196000.0,-9.05934143066,0.528627393683,196000.0,-7.85290002823,0.439700522845
197000.0,-8.64673805237,0.278345573888,197000.0,-9.14892101288,0.527432447687,197000.0,-7.8645067215,0.438759124457
198000.0,-8.57740020752,0.27957678235,198000.0,-9.25025463104,0.526951909782,198000.0,-7.94412136078,0.437033358231
199000.0,-8.79103279114,0.276779230026,199000.0,-9.22176837921,0.527195699357,199000.0,-8.08930683136,0.434092263675
200000.0,-8.55826377869,0.285900774639,200000.0,-9.15120983124,0.529746315056,200000.0,-8.21877479553,0.430586269322
201000.0,-8.39755916595,0.295420200159,201000.0,-9.10050678253,0.53060931782,201000.0,-8.31048870087,0.427299768328
202000.0,-8.18896102905,0.299361392483,202000.0,-9.17144966125,0.528083200368,202000.0,-8.6313419342,0.418720385866
203000.0,-8.33981132507,0.293209529813,203000.0,-8.87357330322,0.532848873841,203000.0,-8.58530712128,0.419189274727
204000.0,-7.99116897583,0.301465991836,204000.0,-8.8453874588,0.533526010172,204000.0,-8.45788574219,0.423049942399
205000.0,-8.09042167664,0.29643987829,205000.0,-8.7395067215,0.535521872691,205000.0,-8.72770881653,0.415778253219
206000.0,-8.11099147797,0.292436806971,206000.0,-8.7401304245,0.53497077023,206000.0,-8.72896003723,0.416259978985
207000.0,-8.16136837006,0.292545477492,207000.0,-8.57719421387,0.53904166223,207000.0,-8.10084056854,0.434605005634
208000.0,-8.05493450165,0.295771187591,208000.0,-8.71515274048,0.534945351298,208000.0,-8.2589969635,0.432326265018
209000.0,-7.95702981949,0.301992014246,209000.0,-8.72908782959,0.534251622609,209000.0,-8.51196289062,0.42659862516
210000.0,-8.03958034515,0.29849625892,210000.0,-8.93365859985,0.530427258222,210000.0,-8.15005111694,0.437355116406
211000.0,-8.10622882843,0.298138084553,211000.0,-9.03910923004,0.527877299012,211000.0,-8.23345851898,0.436613310377
212000.0,-8.28472900391,0.295777202189,212000.0,-9.06494140625,0.52816886417,212000.0,-8.45573139191,0.430353103518
213000.0,-8.45232963562,0.294832706525,213000.0,-9.1516456604,0.52593289482,213000.0,-8.36247348785,0.433204972719
214000.0,-8.55826950073,0.291694259056,214000.0,-9.292719841,0.52074505892,214000.0,-8.2423324585,0.436136876353
215000.0,-8.47301673889,0.297076864923,215000.0,-9.17384433746,0.522646763309,215000.0,-8.11437129974,0.439705763948
216000.0,-8.59403133392,0.291079648764,216000.0,-9.10041427612,0.524684753204,216000.0,-8.00697898865,0.443044448101
217000.0,-8.44906616211,0.296735307154,217000.0,-9.12807273865,0.524080563204,217000.0,-8.18674278259,0.439143927789
218000.0,-8.45044612885,0.29541280934,218000.0,-9.18121433258,0.521405134544,218000.0,-8.41164588928,0.433743869555
219000.0,-8.43067550659,0.295047448038,219000.0,-9.00981521606,0.527596505878,219000.0,-8.45633029938,0.434160955045
220000.0,-8.50076675415,0.289866840894,220000.0,-9.10048103333,0.524039588686,220000.0,-8.49092388153,0.43498006102
221000.0,-8.25981903076,0.299428521506,221000.0,-9.13243198395,0.522037105236,221000.0,-8.58990097046,0.433128001924
222000.0,-8.55575847626,0.28810385028,222000.0,-9.19440937042,0.517919474425,222000.0,-8.2829914093,0.441480953526
223000.0,-8.52459049225,0.291576974409,223000.0,-9.02584075928,0.525272474939,223000.0,-8.09026527405,0.446111405097
224000.0,-8.6859998703,0.287496936633,224000.0,-9.16336536407,0.520864443838,224000.0,-7.96489953995,0.448821131521
225000.0,-8.68869113922,0.292732286808,225000.0,-8.95893478394,0.526836115539,225000.0,-8.04136943817,0.446940436252
226000.0,-8.82804679871,0.290459584557,226000.0,-9.04685688019,0.523154089166,226000.0,-8.08008003235,0.445025964984
227000.0,-8.73194885254,0.293292103099,227000.0,-8.70818901062,0.532767052901,227000.0,-8.29571533203,0.438792166196
228000.0,-8.69994354248,0.290650063796,228000.0,-8.85309505463,0.52489922094,228000.0,-8.35869216919,0.437154561912
229000.0,-8.71092796326,0.291531966871,229000.0,-8.6621131897,0.529506024087,229000.0,-8.49856090546,0.432978313985
230000.0,-8.54559898376,0.294594110507,230000.0,-8.8035068512,0.525266334366,230000.0,-8.62749195099,0.429228975453
231000.0,-8.64246082306,0.288321038409,231000.0,-8.6300868988,0.529640532269,231000.0,-8.6408700943,0.42921682217
